Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,30,SAS,NBA,PF,75,1709,0.539,11.3,0.765,0.38,0.154,0.075,0.157,0.235,0.587,0.762,0.451,0.4,0.385,0.385,0.785,0.967,0.018,6,0.269,0.429,0,0
2013-14,31,SAS,NBA,PF,79,1974,0.521,10.8,0.807,0.324,0.267,0.066,0.15,0.193,0.549,0.686,0.523,0.421,0.356,0.402,0.584,1,0.009,4,0.188,0.333,2,0
2014-15,32,SAS,NBA,PF,81,1984,0.46,11.1,0.733,0.291,0.282,0.071,0.089,0.267,0.512,0.598,0.494,0.4,0.375,0.32,0.54,0.963,0.002,1,0.124,0.143,0,0
2015-16,33,SAS,NBA,PF,76,1386,0.527,8.7,0.82,0.394,0.277,0.073,0.076,0.18,0.564,0.662,0.547,0.25,0.414,0.362,0.48,0.96,0,0,0.072,0.2,1,0
2016-17,34,UTA,NBA,PF,73,1283,0.446,11.6,0.752,0.373,0.156,0.076,0.147,0.248,0.512,0.664,0.431,0.44,0.25,0.247,0.373,0.95,0.003,1,0.259,0.429,0,0
