Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2019-20,23,GSW,NBA,PF,60,1654,0.497,11.2,0.798,0.33,0.22,0.1,0.148,0.202,0.55,0.725,0.411,0.422,0.453,0.287,0.569,0.973,0.111,66,0.256,0.303,2,0
2020-21,24,GSW,NBA,PF,40,695,0.497,11.3,0.819,0.265,0.265,0.104,0.185,0.181,0.533,0.671,0.443,0.452,0.509,0.333,0.562,0.944,0.081,22,0.204,0.364,0,0
2021-22,25,UTA,NBA,PF,58,737,0.485,13.4,0.54,0.315,0.183,0.034,0.009,0.46,0.583,0.649,0.512,0.25,1,0.37,0.581,0.95,0.094,17,0.519,0.411,2,0
