Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2017-18,21,OKC,NBA,PG,2,3,0.5,11.5,1,0.5,0,0,0.5,0,0.5,1,,,0,,0,,0,0,,,0,0
2018-19,22,BOS,NBA,SG,6,51,0.381,13.8,0.619,0.333,0.095,0.095,0.095,0.381,0.462,0.857,0,0,0,0.25,0,1,0.095,2,0.125,0,0,0
2019-20,23,DEN,NBA,SG,29,412,0.414,14.5,0.688,0.197,0.197,0.185,0.108,0.312,0.444,0.677,0.258,0.414,0.412,0.347,0.333,0.647,0.006,1,0.143,0.143,3,0
2020-21,24,DEN,NBA,SG,50,1088,0.417,14.5,0.58,0.239,0.186,0.076,0.079,0.42,0.49,0.682,0.364,0.259,0.429,0.315,0.564,0.872,0.051,12,0.315,0.298,2,0
2021-22,25,DEN,NBA,SG,18,340,0.364,17.2,0.515,0.141,0.141,0.081,0.152,0.485,0.412,0.714,0.143,0.5,0.333,0.313,0.333,0.867,0.051,4,0.271,0.154,0,0
2022-23,26,SAC,NBA,SF,16,79,0.303,17.9,0.515,0.152,0.091,0.121,0.152,0.485,0.471,0.8,0.333,0,0.6,0.125,0.375,1,0,0,0.313,0.2,1,0
