Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,30,TOR,NBA,SF,65,1495,0.383,16.7,0.537,0.148,0.14,0.107,0.143,0.463,0.426,0.681,0.372,0.409,0.227,0.333,0.447,0.853,0.008,5,0.323,0.359,0,0
2013-14,31,BRK,NBA,SF,78,1773,0.4,17,0.489,0.181,0.087,0.103,0.118,0.511,0.464,0.659,0.238,0.4,0.386,0.339,0.436,0.893,0.019,9,0.359,0.281,2,0
2014-15,32,BRK,NBA,SG,74,1744,0.443,15.6,0.523,0.23,0.111,0.095,0.084,0.477,0.53,0.683,0.449,0.452,0.297,0.348,0.541,0.822,0.025,10,0.367,0.429,5,0
2015-16,33,WAS,NBA,SG,13,192,0.356,18.7,0.373,0.153,0.085,0.102,0.034,0.627,0.409,0.556,0.2,0.333,0.5,0.324,0.333,1,0,0,0.216,0.375,1,0
2016-17,34,LAC,NBA,SF,30,308,0.375,17.6,0.45,0.175,0.088,0.088,0.1,0.55,0.444,0.857,0.143,0.143,0.25,0.318,0.563,0.857,0,0,0.364,0.25,0,0
