Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2017-18,23,ORL,NBA,SF,62,1020,0.427,10,0.789,0.39,0.165,0.11,0.124,0.211,0.488,0.635,0.361,0.375,0.296,0.196,0.56,1,0.055,11,0.522,0.25,0,0
2018-19,24,ORL,NBA,SF,68,1233,0.412,12.6,0.712,0.325,0.146,0.095,0.146,0.288,0.431,0.573,0.275,0.346,0.325,0.367,0.512,1,0.069,17,0.367,0.241,1,0
2019-20,25,ORL,NBA,SF,52,953,0.416,14.3,0.648,0.24,0.146,0.116,0.146,0.352,0.457,0.643,0.353,0.333,0.353,0.341,0.551,0.75,0.052,10,0.329,0.37,0,0
2020-21,26,TOT,NBA,SF,41,539,0.333,12,0.598,0.373,0.176,0.02,0.029,0.402,0.475,0.579,0.278,0.5,0.333,0.122,0.828,1,0.088,8,0.512,0.143,0,0
2020-21,26,DAL,NBA,SF,23,288,0.327,12.7,0.558,0.365,0.135,0.038,0.019,0.442,0.483,0.579,0.286,0.5,0,0.13,0.857,1,0.115,5,0.565,0.154,0,0
2020-21,26,NOP,NBA,SF,18,251,0.34,11.3,0.64,0.38,0.22,0,0.04,0.36,0.469,0.579,0.273,,0.5,0.111,0.8,1,0.06,3,0.444,0.125,0,0
2021-22,27,ATL,NBA,SF,3,82,0.444,12.3,0.722,0.278,0.167,0.111,0.167,0.278,0.385,0.4,0.333,0,0.667,0.6,0.6,0.667,0,0,0.6,0.333,0,0
