Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2014-15,23,SAC,NBA,PF,3,2,1,5,1,0,1,0,0,0,1,,1,,,,0,,0,0,,,0,0
2015-16,24,SAC,NBA,PF,8,48,0.5,2.5,1,0.5,0.5,0,0,0,0.5,1,0,,,,1,,0.333,2,,,0,0
2017-18,26,DET,NBA,PF,67,805,0.541,3.6,1,0.574,0.311,0.09,0.025,0,0.541,0.671,0.395,0.364,0,,0.712,,0.164,16,,,0,0
2018-19,27,TOT,NBA,PF,5,43,0.429,6.7,0.857,0.429,0.429,0,0,0.143,0.333,0.333,0.333,,,1,0,1,0,0,0,,0,0
2018-19,27,PHO,NBA,PF,1,5,,,,,,,,,,,,,,,,,,0,,,0,0
2018-19,27,TOR,NBA,PF,4,38,0.429,6.7,0.857,0.429,0.429,0,0,0.143,0.333,0.333,0.333,,,1,0,1,0,0,0,,0,0
