Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2020-21,19,MIN,NBA,SG,72,2314,0.417,14.2,0.571,0.306,0.145,0.047,0.072,0.429,0.483,0.647,0.318,0.246,0.276,0.329,0.392,0.632,0.066,70,0.14,0.301,3,0
2021-22,20,MIN,NBA,SG,72,2466,0.441,15.2,0.516,0.282,0.129,0.055,0.051,0.484,0.519,0.658,0.356,0.338,0.359,0.357,0.365,0.553,0.055,58,0.086,0.327,2,0
2022-23,21,MIN,NBA,SG,79,2842,0.459,13.9,0.625,0.295,0.154,0.075,0.102,0.375,0.513,0.674,0.376,0.383,0.35,0.369,0.348,0.516,0.044,59,0.097,0.446,3,0
