Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2018-19,19,MEM,NBA,PF,58,1515,0.506,9.9,0.759,0.326,0.334,0.08,0.019,0.241,0.553,0.729,0.426,0.426,0.273,0.359,0.636,0.941,0.102,57,0.246,0.2,0,0
2019-20,20,MEM,NBA,C,57,1622,0.469,14.9,0.511,0.236,0.232,0.031,0.012,0.489,0.54,0.708,0.406,0.391,0.222,0.394,0.644,0.924,0.08,56,0.19,0.4,1,0
2020-21,21,MEM,NBA,C,11,258,0.424,14.7,0.52,0.192,0.28,0.04,0.008,0.48,0.554,0.708,0.486,0.4,0,0.283,0.667,1,0.104,11,0.267,0.25,1,0
2021-22,22,MEM,NBA,PF,78,2126,0.415,13.1,0.613,0.218,0.335,0.055,0.005,0.387,0.476,0.615,0.395,0.421,0.4,0.319,0.563,0.984,0.051,46,0.175,0.257,1,0
2022-23,23,MEM,NBA,C,63,1787,0.506,11.4,0.657,0.304,0.319,0.028,0.006,0.343,0.585,0.704,0.496,0.348,0.4,0.355,0.595,0.96,0.112,83,0.209,0.322,3,0
