Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,25,CHA,NBA,SG,68,2133,0.447,12.5,0.883,0.268,0.124,0.175,0.316,0.117,0.462,0.576,0.349,0.413,0.437,0.33,0.501,0.97,0.044,32,0.21,0.238,3,0
2013-14,26,CHA,NBA,SG,77,2461,0.433,13.6,0.876,0.2,0.102,0.215,0.359,0.124,0.445,0.613,0.379,0.42,0.386,0.348,0.551,0.9,0.053,46,0.287,0.424,2,0
2014-15,27,CHO,NBA,SG,80,2315,0.437,13.2,0.839,0.208,0.106,0.189,0.336,0.161,0.457,0.636,0.356,0.406,0.407,0.331,0.517,0.956,0.044,36,0.493,0.418,0,0
2015-16,28,POR,NBA,SG,72,1431,0.439,14.9,0.743,0.157,0.096,0.183,0.304,0.257,0.468,0.747,0.314,0.412,0.41,0.353,0.5,0.958,0.043,22,0.529,0.444,0,0
2016-17,29,PHI,NBA,SG,72,1667,0.423,14.6,0.687,0.203,0.119,0.19,0.172,0.313,0.455,0.634,0.364,0.41,0.368,0.353,0.538,0.902,0.033,17,0.283,0.367,2,0
