Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,23,GSW,NBA,C,78,1120,0.438,4.6,1,0.538,0.325,0.095,0.041,0,0.438,0.582,0.327,0.063,0.286,,0.581,,0.272,39,,,0,0
2014-15,25,GSW,NBA,C,46,504,0.547,4.1,1,0.518,0.381,0.065,0.036,0,0.547,0.653,0.491,0.333,0,,0.632,,0.237,28,,,0,0
2015-16,26,GSW,NBA,C,46,770,0.548,2.9,1,0.649,0.272,0.061,0.018,0,0.548,0.682,0.339,0.143,0.25,,0.816,,0.342,68,,,0,0
