Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,34,LAL,NBA,SG,78,3013,0.463,14.4,0.745,0.211,0.147,0.15,0.237,0.255,0.51,0.693,0.462,0.471,0.402,0.324,0.269,0.621,0.033,51,0.128,0.327,4,0
2013-14,35,LAL,NBA,SG,6,177,0.425,14.7,0.781,0.164,0.123,0.247,0.247,0.219,0.491,0.75,0.556,0.5,0.278,0.188,0.25,0.667,0.014,1,0.125,0,0,0
2014-15,36,LAL,NBA,SG,35,1207,0.373,15.2,0.742,0.136,0.129,0.185,0.292,0.258,0.401,0.567,0.38,0.311,0.389,0.293,0.278,0.463,0.01,7,0.103,0.474,1,0
2015-16,37,LAL,NBA,SF,66,1863,0.358,17.3,0.58,0.093,0.102,0.173,0.213,0.42,0.41,0.644,0.398,0.411,0.312,0.285,0.328,0.692,0.004,5,0.126,0.322,1,0
