Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2018-19,22,PHI,NBA,SF,5,40,0.4,15.2,0.5,0.3,0.1,0.1,0,0.5,0.6,0.333,1,1,,0.2,1,1,0,0,0.4,0,0,0
2021-22,25,MIA,NBA,SF,19,163,0.348,16.7,0.391,0.217,0.13,0,0.043,0.609,0.389,0.3,0.5,,0.5,0.321,0.857,1,0,0,0.571,0.375,0,0
2022-23,26,MIA,NBA,PF,54,969,0.431,15.4,0.495,0.241,0.148,0.069,0.037,0.505,0.523,0.692,0.406,0.267,0.375,0.339,0.625,0.973,0.06,13,0.44,0.313,0,0
