Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,29,GSW,NBA,PF,79,2907,0.519,7.8,0.997,0.387,0.291,0.116,0.203,0.003,0.521,0.686,0.412,0.415,0.421,0,0.683,,0.059,65,0,,2,0
2013-14,30,GSW,NBA,PF,69,2288,0.523,5.7,0.999,0.466,0.355,0.078,0.1,0.001,0.523,0.67,0.408,0.39,0.357,0,0.682,,0.075,70,0,,0,0
2014-15,31,GSW,NBA,PF,49,904,0.511,5.6,0.994,0.482,0.326,0.08,0.105,0.006,0.514,0.689,0.314,0.56,0.303,0,0.706,,0.077,23,0,,1,0
2015-16,32,TOT,NBA,PF,55,903,0.531,4,0.997,0.606,0.281,0.054,0.057,0.003,0.533,0.635,0.383,0.389,0.316,0,0.674,,0.093,30,0,,0,0
2015-16,32,BOS,NBA,PF,30,470,0.453,4.6,0.995,0.557,0.302,0.068,0.068,0.005,0.455,0.533,0.379,0.385,0.231,0,0.609,,0.057,10,0,,0,0
2015-16,32,DAL,NBA,PF,25,433,0.636,3.2,1,0.671,0.252,0.035,0.042,0,0.636,0.75,0.389,0.4,0.5,,0.736,,0.14,20,,,0,0
2016-17,33,SAS,NBA,PF,79,1477,0.59,4.7,1,0.6,0.245,0.081,0.074,0,0.59,0.706,0.417,0.471,0.355,,0.698,,0.107,44,,,0,0
