Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,25,TOT,NBA,"PG,SG",23,263,0.346,12.6,0.756,0.244,0.231,0.115,0.167,0.244,0.339,0.368,0.333,0.444,0.231,0.368,0.2,1,0.013,0,0.316,0.5,0,0
2012-13,25,CLE,NBA,SG,20,257,0.346,12.6,0.756,0.244,0.231,0.115,0.167,0.244,0.339,0.368,0.333,0.444,0.231,0.368,0.2,1,0.013,0,0.316,0.5,0,0
2012-13,25,NOH,NBA,PG,3,6,,,,,,,,,,,,,,,,,,0,,,0,0
2013-14,26,IND,NBA,SG,48,392,0.376,13.9,0.641,0.256,0.197,0.043,0.145,0.359,0.453,0.533,0.348,0.4,0.471,0.238,0.118,0.9,0,0,0.286,0.333,0,0
2014-15,27,IND,NBA,PG,53,1107,0.408,13.6,0.631,0.287,0.149,0.065,0.13,0.369,0.464,0.588,0.434,0.348,0.283,0.313,0.106,0.683,0.006,1,0.122,0.25,2,0
2015-16,28,BRK,NBA,PG,61,1318,0.44,11.8,0.717,0.391,0.103,0.057,0.166,0.283,0.462,0.562,0.333,0.25,0.379,0.384,0.31,0.868,0.003,1,0.283,0.429,2,0
