Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,30,BOS,NBA,PG,41,513,0.43,10.7,0.756,0.409,0.181,0.067,0.098,0.244,0.445,0.57,0.343,0.308,0.211,0.383,0.369,0.889,0,0,0.34,0.313,2,0
2013-14,31,PHO,NBA,PG,20,368,0.427,9.9,0.809,0.427,0.183,0.076,0.122,0.191,0.462,0.625,0.25,0.5,0.188,0.28,0.347,0.857,0,0,0.2,0,0,0
2014-15,32,GSW,NBA,SG,66,982,0.474,11.7,0.71,0.37,0.137,0.088,0.114,0.29,0.511,0.65,0.377,0.294,0.386,0.384,0.643,0.884,0,0,0.259,0.483,1,0
2015-16,33,GSW,NBA,SG,68,1079,0.462,11.8,0.703,0.368,0.127,0.073,0.132,0.297,0.508,0.632,0.255,0.296,0.531,0.355,0.682,0.974,0.003,1,0.309,0.5,1,0
2016-17,34,PHO,NBA,SG,67,963,0.439,13.1,0.75,0.321,0.12,0.082,0.23,0.25,0.466,0.595,0.319,0.375,0.389,0.357,0.321,0.829,0,0,0.367,0.361,0,0
