Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,29,GSW,NBA,SG,79,2349,0.452,15.8,0.763,0.089,0.18,0.187,0.308,0.237,0.466,0.592,0.442,0.456,0.451,0.404,0.22,0.683,0,0,0.167,0.441,4,1
2013-14,30,CLE,NBA,PG,80,2252,0.41,16.4,0.735,0.083,0.168,0.178,0.307,0.265,0.435,0.603,0.479,0.371,0.402,0.341,0.323,0.794,0.003,2,0.308,0.421,5,0
2014-15,31,BRK,NBA,PG,80,2241,0.439,13.7,0.821,0.131,0.214,0.204,0.272,0.179,0.477,0.607,0.503,0.395,0.455,0.267,0.191,0.872,0.001,1,0.295,0.465,7,0
2015-16,32,BRK,NBA,PG,32,1027,0.391,15.4,0.715,0.109,0.201,0.098,0.307,0.285,0.426,0.615,0.319,0.343,0.455,0.304,0.174,0.548,0,0,0.235,0.333,2,0
2016-17,33,NOP,NBA,PG,2,33,0.667,15.2,0.667,0.333,0,0,0.333,0.333,1,1,,,1,0,0.5,,0,0,1,0,0,0
2017-18,34,NYK,NBA,PG,62,1548,0.427,14.2,0.806,0.124,0.212,0.174,0.296,0.194,0.459,0.655,0.457,0.416,0.405,0.291,0.195,0.6,0,0,0.128,0.273,2,0
