Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2021-22,23,DET,NBA,SF,19,383,0.456,20.1,0.289,0.111,0.078,0.033,0.067,0.711,0.538,0.8,0.429,0.667,0.167,0.422,0.643,0.963,0.011,1,0.406,0.423,0,0
2022-23,24,DET,NBA,PF,52,1199,0.417,20,0.295,0.066,0.073,0.066,0.076,0.705,0.541,0.842,0.381,0.368,0.5,0.365,0.609,0.892,0.028,8,0.305,0.435,2,0
