Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,24,MIN,NBA,SF,23,508,0.414,15.6,0.576,0.236,0.084,0.068,0.188,0.424,0.482,0.644,0.313,0.385,0.389,0.321,0.717,1,0.031,6,0.407,0.212,0,0
2013-14,25,MIN,NBA,SF,41,751,0.394,16.6,0.528,0.205,0.087,0.059,0.177,0.472,0.433,0.712,0.318,0.333,0.2,0.35,0.707,0.976,0.028,7,0.275,0.394,0,0
2014-15,26,MIN,NBA,SF,67,1286,0.433,13.5,0.633,0.262,0.136,0.1,0.136,0.367,0.474,0.637,0.358,0.359,0.358,0.364,0.667,1,0.036,13,0.28,0.375,0,0
2015-16,27,TOT,NBA,SF,66,929,0.435,11.9,0.64,0.364,0.142,0.063,0.071,0.36,0.523,0.678,0.324,0.4,0.235,0.279,0.6,0.958,0.059,14,0.43,0.27,0,0
2015-16,27,IND,NBA,SF,49,729,0.418,12.3,0.644,0.33,0.155,0.072,0.088,0.356,0.488,0.656,0.333,0.357,0.235,0.29,0.607,0.95,0.062,12,0.42,0.276,0,0
2015-16,27,PHO,NBA,SF,17,200,0.511,10.3,0.622,0.511,0.089,0.022,0,0.378,0.679,0.739,0.25,1,,0.235,0.579,1,0.044,2,0.471,0.25,0,0
