Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2016-17,25,WAS,NBA,SG,57,719,0.415,11.5,0.748,0.32,0.218,0.122,0.082,0.252,0.473,0.468,0.5,0.444,0.5,0.243,0.404,1,0.041,3,0.297,0.364,1,0
2017-18,26,WAS,NBA,SG,73,1643,0.523,11.9,0.737,0.266,0.224,0.122,0.125,0.263,0.544,0.696,0.512,0.404,0.417,0.465,0.526,1,0.042,13,0.406,0.488,2,0
2018-19,27,WAS,NBA,PG,80,2164,0.485,12.2,0.694,0.317,0.198,0.104,0.075,0.306,0.524,0.702,0.448,0.255,0.35,0.395,0.477,0.969,0.055,25,0.265,0.372,2,0
2019-20,28,CHI,NBA,SG,65,1878,0.43,12.7,0.639,0.287,0.212,0.1,0.04,0.361,0.491,0.595,0.402,0.473,0.273,0.322,0.341,0.906,0.034,17,0.286,0.368,0,0
2020-21,29,CHI,NBA,SG,58,1307,0.514,13.3,0.641,0.261,0.213,0.116,0.052,0.359,0.602,0.779,0.457,0.395,0.765,0.356,0.425,1,0.036,11,0.305,0.444,2,0
2021-22,30,TOT,NBA,"PG,SF,SG",55,906,0.377,13,0.723,0.241,0.236,0.152,0.094,0.277,0.442,0.63,0.333,0.379,0.333,0.208,0.443,1,0.037,6,0.208,0.091,3,0
2021-22,30,NOP,NBA,SG,32,481,0.299,12.7,0.71,0.234,0.262,0.15,0.065,0.29,0.355,0.52,0.286,0.375,0,0.161,0.519,1,0.019,1,0.161,0,1,0
2021-22,30,SAS,NBA,SF,1,9,,,,,,,,,,,,,,,,,,0,,,0,0
2021-22,30,WAS,NBA,PG,22,416,0.476,13.3,0.738,0.25,0.202,0.155,0.131,0.262,0.548,0.762,0.412,0.385,0.545,0.273,0.382,1,0.06,5,0.273,0.167,2,0
