Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2012-13,22,GSW,NBA,SG,82,2936,0.422,17.8,0.563,0.145,0.063,0.107,0.248,0.437,0.437,0.617,0.25,0.349,0.418,0.401,0.751,0.948,0.013,15,0.291,0.458,3,0
2013-14,23,GSW,NBA,SG,81,2868,0.444,17.2,0.575,0.135,0.088,0.15,0.202,0.425,0.464,0.641,0.378,0.376,0.449,0.417,0.622,0.946,0.01,11,0.31,0.458,3,0
2014-15,24,GSW,NBA,SG,77,2455,0.463,16.1,0.58,0.172,0.107,0.131,0.171,0.42,0.481,0.682,0.345,0.418,0.414,0.439,0.556,0.908,0.019,21,0.229,0.52,3,0
2015-16,25,GSW,NBA,SG,80,2666,0.47,16.5,0.531,0.182,0.082,0.131,0.138,0.469,0.51,0.687,0.336,0.423,0.455,0.425,0.725,0.92,0.013,15,0.246,0.419,4,0
2016-17,26,GSW,NBA,SG,78,2649,0.468,17.7,0.53,0.156,0.061,0.124,0.189,0.47,0.516,0.664,0.393,0.474,0.462,0.414,0.75,0.955,0.004,5,0.272,0.432,0,0
2017-18,27,GSW,NBA,SG,73,2506,0.488,17.9,0.558,0.121,0.054,0.14,0.244,0.442,0.526,0.678,0.359,0.485,0.507,0.44,0.743,0.952,0.009,11,0.175,0.473,2,0
2018-19,28,GSW,NBA,SG,78,2652,0.467,17.7,0.573,0.138,0.073,0.148,0.215,0.427,0.516,0.715,0.422,0.478,0.445,0.402,0.746,0.917,0.019,24,0.21,0.46,0,0
2021-22,31,GSW,NBA,SG,32,941,0.429,18.9,0.483,0.061,0.129,0.162,0.131,0.517,0.477,0.714,0.486,0.409,0.44,0.385,0.636,0.886,0.009,5,0.166,0.367,1,0
2022-23,32,GSW,NBA,SF,69,2279,0.436,19.6,0.416,0.058,0.123,0.114,0.121,0.584,0.47,0.694,0.513,0.378,0.408,0.412,0.727,0.89,0.011,11,0.17,0.403,0,0
