Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3月10日,10月16日,16-3P,3P,2P,0-3,3月10日,10月16日,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,#
2019-20,20,DEN,NBA,PF,7,87,0.5,12.1,0.679,0.321,0.143,0.179,0.036,0.321,0.526,0.778,0.5,0.2,0,0.444,0.5,1,0.107,3,0.222,0,0,0
2020-21,21,DEN,NBA,PF,32,160,0.431,16.1,0.586,0.172,0.172,0.121,0.121,0.414,0.471,0.9,0.3,0.286,0.286,0.375,0.625,0.667,0.086,5,0.125,0.333,0,0
2021-22,22,DEN,NBA,PF,14,81,0.556,10.6,0.852,0.296,0.185,0.296,0.074,0.148,0.609,0.875,0.8,0.375,0,0.25,1,1,0.222,5,0.25,0,0,0
2022-23,23,ORL,NBA,PF,70,1505,0.546,10.7,0.764,0.324,0.264,0.107,0.069,0.236,0.633,0.871,0.492,0.471,0.303,0.265,0.537,0.767,0.157,73,0.239,0.185,0,0
