PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
David Nwaba,BKN,20,1.6,35.5,1.21,2,0.8,1.6,48.4,64.5
Jerami Grant,DEN,71,3.9,35.3,1.07,4.1,1.4,3.5,40.9,54.3
Kelan Martin,MIN,31,2.4,35.2,0.87,2.1,0.8,2.2,35.8,45.5
DeMarre Carroll,HOU,9,2.1,35.2,0.9,1.9,0.6,1.7,33.3,43.3
Jerome Robinson,LAC,42,1.4,35.1,0.52,0.7,0.3,1.3,20.4,28.7
Josh Okogie,MIN,62,3.2,35,0.89,2.9,0.9,2.5,34.6,42.6
Grayson Allen,MEM,38,2.8,35,1.33,3.7,1.2,2.5,49,67.2
O.G. Anunoby,TOR,69,3.5,34.9,1.05,3.7,1.3,3.2,41.1,55.7
Jaylen Nowell,MIN,15,1.5,34.9,0.5,0.7,0.2,1.3,15,17.5
Langston Galloway,DET,66,3.2,34.8,1.22,3.9,1.3,3,42,59.5
Seth Curry,DAL,64,3.6,34.4,1.36,4.9,1.8,3.4,52.1,70.2
Malik Beasley,DEN,41,3,34.4,1.03,3,1.1,2.7,40.2,54
Dragan Bender,GSW,9,3.6,34.4,0.88,3.1,1.1,3.2,34.5,48.3
De'Andre Hunter,ATL,63,4.6,34.2,1.01,4.7,1.6,4,39.8,53.2
Kelly Olynyk,MIA,67,2.6,33.9,1.14,3,1,2.3,41.6,57.1
Landry Shamet,LAC,53,3,33.8,1.3,3.8,1.2,2.7,46.1,65.6
Gary Payton II,WAS,29,1.6,33.8,0.74,1.2,0.4,1.5,27.9,40.7
Rudy Gay,SAS,67,3.8,33.7,0.94,3.6,1.3,3.3,38.9,48.2
Rodney Hood,POR,21,3.2,33.7,1.22,4,1.4,3,47.6,63.5
Glenn Robinson III,PHI,14,2.3,33.7,1,2.3,0.9,2.3,37.5,48.4
Justin James,SAC,17,1.4,33.3,0.67,0.9,0.4,1.3,27.3,36.4
P.J. Washington,CHA,58,4.3,33.2,0.91,3.9,1.4,3.8,35.7,48.2
Pat Connaughton,MIL,67,1.8,33.1,1.02,1.8,0.6,1.6,39.1,54.5
Troy Daniels,LAL,41,1.4,33.1,1.32,1.8,0.6,1.4,44.6,65.2
Maurice Harkless,LAC,50,1.9,33,1.05,2,0.7,1.7,42.9,56.5
Marko Guduric,MEM,44,1.5,33,0.76,1.2,0.4,1.2,33.3,43.5
Caleb Martin,CHA,18,2,33,1.31,2.6,0.9,1.6,55.2,75.9
Duncan Robinson,MIA,73,3.5,32.9,1.23,4.3,1.4,3.3,43.8,64.4
Kevin Knox II,NYK,65,2.5,32.9,0.85,2.1,0.7,2.2,31.7,44.1
Michael Carter-Williams,ORL,45,2.6,32.8,0.91,2.3,0.8,2.2,36.7,46.4
Nassir Little,POR,48,1.3,32.8,0.87,1.1,0.4,1.2,31.6,43
Andre Iguodala,MIA,21,1.9,32.8,0.8,1.5,0.5,1.8,28.9,42.1
Cody Martin,CHA,48,1.9,32.4,0.47,0.9,0.3,1.5,20.5,26.7
Dzanan Musa,BKN,40,1.9,32.3,0.74,1.4,0.5,1.6,30.2,41.3
Tyler Johnson,BKN,8,3.8,32.3,0.73,2.8,0.9,3.6,24.1,34.5
Tyrone Wallace,ATL,14,1.4,32.3,0.2,0.3,0.1,1.1,6.7,6.7
Frank Jackson,NOP,59,2.2,32.1,0.87,1.9,0.7,2,34.5,45.7
Shake Milton,PHI,40,2.8,31.9,1.2,3.4,1.2,2.6,45.6,62.6
Ty Jerome,PHX,31,1.4,31.9,0.75,1.1,0.4,1.3,30,41.3
Marco Belinelli,SAS,57,2,31.8,1.02,2,0.7,1.9,35.8,50.5
Lonnie Walker IV,SAS,61,2.2,31.7,1.01,2.3,0.8,1.9,41.5,53.8
Miye Oni,UTA,10,1.2,31.6,1.17,1.4,0.4,1,40,60
Derrick Jones Jr.,MIA,59,2.3,31.5,0.84,1.9,0.6,2,31.9,45
Jonathan Isaac,ORL,34,3.9,31.5,0.86,3.3,1.2,3.4,36.2,45.7
Davis Bertans,WAS,55,4.1,31.4,1.21,4.9,1.5,3.8,40.7,59.3
Lauri Markkanen,CHI,50,4.7,31.4,0.96,4.5,1.5,4.1,36,49.3
Austin Rivers,HOU,68,2.8,31.4,1,2.8,0.9,2.5,37.6,50.6
Kent Bazemore,POR,44,3,31.4,0.92,2.7,0.9,2.7,33.3,48.3
James Ennis III,PHI,49,1.8,31.2,0.94,1.7,0.5,1.6,32.1,44.2
Mike Muscala,OKC,47,1.4,31.2,0.98,1.4,0.5,1.4,35.9,52.3
Lonzo Ball,NOP,63,4.5,31.1,0.99,4.5,1.5,4,37.7,53.6
Draymond Green,GSW,43,3.3,31.1,0.79,2.6,0.8,2.9,29.3,41.1
Marcus Morris Sr.,LAC,19,3.4,31.1,0.95,3.2,1.1,3.1,36.2,49.1
Dario Saric,PHX,66,3.2,30.9,0.94,3,1.1,2.8,38.3,51.1
Elie Okobo,PHX,55,1.4,30.8,1.06,1.5,0.5,1.1,41.3,54.8
Danilo Gallinari,OKC,62,5,30.5,1.12,5.6,1.8,4.5,40.1,54.8
Isaac Bonga,WAS,66,1.5,30.5,0.96,1.5,0.5,1.3,38.1,51.8
Kris Dunn,CHI,51,2.6,30.4,0.99,2.6,1,2.3,41.2,50.8
DaQuan Jeffries,SAC,13,1.1,30.4,0.64,0.7,0.2,0.9,25,33.3
Eric Gordon,HOU,36,4.6,30.3,0.91,4.2,1.4,4.4,32.5,44.3
Tim Hardaway Jr.,DAL,71,4.4,30.1,1.27,5.6,1.9,4.2,45.1,63.4
Grant Williams,BOS,69,1.2,30.1,0.78,1,0.3,1.1,29.1,39.9
Hamidou Diallo,OKC,46,2.4,29.9,0.81,2,0.7,2.1,35.4,43.2
DeAndre' Bembry,ATL,43,2.2,29.8,0.87,1.9,0.7,2,35.7,44.6
Terence Davis,TOR,72,2.2,29.6,1.13,2.5,0.8,2.1,39.3,58.3
Wesley Matthews,MIL,67,2.2,29.6,1.14,2.5,0.8,2,41.8,60.1
Svi Mykhailiuk,DET,56,2.6,29.6,1.13,2.9,1,2.4,40.3,58.2
Juan Toscano-Anderson,GSW,13,1.8,29.6,1,1.8,0.7,1.6,42.9,54.8
Romeo Langford,BOS,32,0.9,29.4,0.5,0.5,0.2,0.8,18.5,24.1
Derrick White,SAS,68,3.2,29.3,1.08,3.4,1.1,2.7,41,54.1
Cam Reddish,ATL,58,3.6,29.3,0.87,3.1,1.1,3.2,35.3,47.3
Kentavious Caldwell-Pope,LAL,69,2.6,29.2,1.11,2.9,1,2.4,42.1,57.3
Luke Kornet,CHI,36,1.7,29.2,0.89,1.5,0.5,1.7,31.7,45.8
Nicolas Batum,CHA,22,1.4,29.2,1.19,1.7,0.6,1.4,43.3,61.7
Malik Monk,CHA,55,3.2,29,1.13,3.6,1.3,2.9,46.5,57.9
Sterling Brown,MIL,52,1.8,29,1.15,2,0.7,1.7,41.9,58.1
Avery Bradley,LAL,49,2.6,29,0.8,2.1,0.8,2.4,31.7,42.5
Juancho Hernangomez,MIN,14,3.5,28.8,0.94,3.3,1.1,3.3,32.6,46.7
Gorgui Dieng,MEM,17,2.1,28.7,0.91,1.9,0.8,1.8,43.3,51.7
Josh Jackson,MEM,22,2.7,28.6,1.15,3.1,1,2.4,40.4,57.7
CJ Miles,WAS,10,2,28.6,1,2,0.6,1.7,35.3,50
Kadeem Allen,NYK,10,1.6,28.6,0.81,1.3,0.4,1.4,28.6,39.3
Frank Kaminsky,PHX,39,2.8,28.4,1.05,2.9,1,2.5,39.8,53.1
Kent Bazemore,SAC,25,3.1,28.4,1.05,3.2,1.2,2.9,41.1,54.1
E'Twaun Moore,NOP,56,2.5,28.3,1.21,3,1.1,2.3,47.7,63.1
Brook Lopez,MIL,68,3.4,28.2,0.93,3.1,1.1,3.1,34.1,47.2
Jaylen Brown,BOS,57,5.5,28.1,1.1,6.1,2.2,4.9,45.1,57.8
Kyle Kuzma,LAL,61,3.8,28,1.07,4,1.4,3.3,42.6,55.7
Jae Crowder,MEM,45,3.1,28,0.76,2.3,0.7,2.7,26.8,36.6
Gorgui Dieng,MIN,46,2.1,28,0.92,2,0.8,1.9,39.8,50.6
Bol Bol,DEN,7,1.7,27.9,0.58,1,0.3,1.4,20,25
Alex Caruso,LAL,64,1.7,27.8,0.93,1.6,0.5,1.6,35,46
Denzel Valentine,CHI,36,2.1,27.8,1.31,2.7,0.9,2,47.2,67.4
Harrison Barnes,SAC,72,3.8,27.7,1.13,4.4,1.5,3.4,42.9,56.7
Damion Lee,GSW,49,3.5,27.7,1.15,4.1,1.4,3.1,45.1,57.5
Omari Spellman,GSW,49,2.2,27.6,1.09,2.4,0.8,2,41.4,55.1
Wes Iwundu,ORL,52,1.6,27.6,0.98,1.6,0.5,1.5,34.6,44.9
Joe Harris,BKN,69,3.7,27.5,1.19,4.4,1.6,3.4,46.8,62.9
Nickeil Alexander-Walker,NOP,47,2,27.5,1.09,2.1,0.7,1.8,39.5,56.4
Nemanja Bjelica,SAC,72,3,27.4,1.26,3.7,1.3,2.8,48.2,64.6
Brandon Knight,CLE,16,1.8,27.4,0.72,1.3,0.4,1.6,26.9,40.4
Maurice Harkless,NYK,12,1.9,27.4,0.39,0.8,0.3,1.7,15,20
Brandon Goodwin,ATL,34,1.9,27.2,0.73,1.4,0.5,1.7,27.1,38.1
Bobby Portis,NYK,66,2.9,27.1,1.06,3,1.1,2.7,41.3,54.2
Matt Thomas,TOR,41,1.1,27.1,1.04,1.2,0.4,1,41.5,56.1
Edmond Sumner,IND,31,1.5,27.1,0.85,1.3,0.5,1.4,37.2,46.5
Norman Powell,TOR,52,3.8,27,1.21,4.6,1.7,3.6,47.8,61.8
Jake Layman,MIN,23,2.5,27,0.93,2.3,0.9,2.2,40,50
Marcus Smart,BOS,60,3.8,26.8,0.88,3.4,1.1,3.5,31.1,45.5
Dwayne Bacon,CHA,39,2.1,26.7,0.78,1.6,0.6,1.8,31.9,38.9
Kevon Looney,GSW,20,1.3,26.6,0.44,0.6,0.3,1.3,20,22
Brad Wanamaker,BOS,71,1.8,26.3,1.04,1.9,0.6,1.5,41.3,54.3
Jerome Robinson,WAS,21,2.7,26.3,1.07,2.9,1,2.4,42,57
Isaiah Thomas,WAS,40,3.5,26.2,1.28,4.5,1.6,3.2,49.2,66.4
Kelly Oubre Jr.,PHX,56,4.7,26.1,1.02,4.8,1.6,4.4,37,50.2
Cory Joseph,SAC,72,1.9,26,0.98,1.9,0.7,1.8,36.9,50.8
Bruno Caboclo,MEM,18,1.1,26,0.84,1,0.3,1.1,31.6,42.1
Jordan Clarkson,UTA,42,3.9,25.9,1.07,4.2,1.5,3.6,42.5,55.2
Kristaps Porzingis,DAL,57,5.2,25.8,1,5.2,1.7,4.6,37.1,50.6
Myles Turner,IND,62,3.1,25.8,1.07,3.3,1.1,2.8,39.8,54.5
Mario Hezonja,POR,53,1.4,25.8,0.77,1.1,0.4,1.3,30.9,40.4
Damyean Dotson,NYK,48,1.7,25.6,0.94,1.6,0.6,1.6,35.9,49.4
Chris Chiozza,WAS,10,1.1,25.6,1.46,1.6,0.6,1,60,80
Eric Paschall,GSW,60,3.5,25.4,0.93,3.3,1.2,2.9,40.2,48.6
Jordan McLaughlin,MIN,30,1.9,25.4,1.18,2.2,0.8,1.7,45.1,58.8
Jaren Jackson Jr.,MEM,57,4.2,25.3,1.1,4.6,1.5,3.6,41.7,58
Gary Harris,DEN,56,2.8,25.3,1,2.8,1,2.6,40,52.1
Reggie Bullock,NYK,29,2.2,25.2,0.91,2,0.7,2.1,33.3,47.5
Shaquille Harrison,CHI,43,1.2,25.1,0.94,1.1,0.4,1.1,36.7,48
Tomas Satoransky,CHI,65,2.8,25,0.9,2.5,0.9,2.6,34.1,46.4
James Ennis III,ORL,20,2.2,25,0.8,1.8,0.6,1.9,32.4,43.2
Jeremiah Martin,BKN,9,1.8,25,1,1.8,0.7,1.6,42.9,50
Ersan Ilyasova,MIL,63,1.5,24.9,0.95,1.4,0.5,1.4,36,48.8
Coby White,CHI,65,3.6,24.8,0.99,3.6,1.2,3.2,36.5,51.4
Larry Nance Jr.,CLE,56,2.3,24.7,1.05,2.4,0.8,2.2,38.8,55
Jarrett Culver,MIN,63,2.7,24.7,0.69,1.9,0.7,2.5,27.6,37.5
Dewayne Dedmon,ATL,10,2.4,24.7,0.71,1.7,0.6,2.4,25,35.4
Chris Chiozza,BKN,18,1.8,24.6,1.22,2.2,0.8,1.7,46.7,65
Ricky Rubio,PHX,65,3.6,24.5,1,3.6,1.3,3.3,38.8,51.9
Kyle Korver,MIL,58,1.5,24.5,1.29,1.9,0.6,1.4,46.3,66.9
Frank Ntilikina,NYK,57,1.8,24.5,0.93,1.7,0.6,1.7,35.4,49
Robin Lopez,MIL,66,1.4,24.5,0.88,1.3,0.5,1.4,33.3,45.6
Carsen Edwards,BOS,25,1,24.5,0.69,0.7,0.2,0.9,27.3,36.4
Evan Turner,ATL,19,1.3,24.5,0.58,0.7,0.3,1.1,28.6,28.6
Glenn Robinson III,GSW,48,3,24.4,1,3,1.1,2.8,40.2,51.5
Jabari Parker,ATL,32,3.7,24.4,0.75,2.8,1,3.3,31.1,40.6
Raul Neto,PHI,54,1.3,24.4,1.03,1.4,0.5,1.2,39.1,52.3
Dante Exum,CLE,24,1.4,24.4,0.88,1.2,0.4,1.1,38.5,51.9
Bogdan Bogdanovic,SAC,61,3.6,24.3,1.05,3.8,1.4,3.4,39.7,54.3
Aaron Holiday,IND,66,2.5,24.3,1.2,3.1,1.1,2.3,46.7,62.7
Marc Gasol,TOR,44,2,24.2,1.13,2.2,0.7,1.8,39.5,58
Reggie Jackson,LAC,17,2.4,24.2,1.45,3.4,1.2,2.2,56.8,78.4
Kyle Anderson,MEM,67,1.5,24,0.97,1.5,0.6,1.4,40.2,50
Malik Beasley,MIN,14,4.6,24,1.19,5.4,2,4,50,67.9
Troy Brown Jr.,WAS,69,2.6,23.9,1.09,2.9,1,2.4,41.7,55.1
Matthew Dellavedova,CLE,57,1.1,23.9,0.78,0.8,0.3,1,27.3,40
Anfernee Simons,POR,70,2.2,23.7,0.87,1.9,0.7,2,33.1,44.4
Bruce Brown,DET,58,2.4,23.2,0.89,2.1,0.7,2.1,33.3,45.5
Cameron Payne,PHX,8,2.4,23.2,0.74,1.8,0.5,2.1,23.5,35.3
Wayne Ellington,NYK,36,1.3,23,0.93,1.2,0.4,1.2,32.6,48.8
Chris Boucher,TOR,62,1.4,22.9,0.9,1.3,0.4,1.3,31.7,44.5
Naz Reid,MIN,30,2.2,22.9,1.17,2.5,0.9,2.1,42.9,58.7
Rui Hachimura,WAS,48,3.1,22.8,0.88,2.8,1,2.7,35.1,41.2
Luke Kennard,DET,28,3.4,22.8,1.22,4.1,1.4,3.2,42.2,60.6
Jacob Evans,GSW,27,1.4,22.7,0.92,1.3,0.4,1.2,31.3,43.8
John Konchar,MEM,18,0.6,22.7,0.9,0.5,0.2,0.4,37.5,56.3
Josh Richardson,PHI,55,3.3,22.5,0.93,3.1,1.1,3.1,36.4,48.3
Dejounte Murray,SAS,66,2.8,22.4,0.97,2.7,1,2.4,41.9,51.6
Kevin Huerter,ATL,56,2.9,22.3,1.22,3.5,1.2,2.7,44.4,63.6
T.J. Leaf,IND,16,0.9,22.1,0.8,0.8,0.3,0.9,33.3,40
T.J. Warren,IND,67,3.8,21.8,1.14,4.3,1.6,3.5,44.1,57
Quinn Cook,LAL,44,1.3,21.8,1,1.3,0.5,1.1,40,55
Justise Winslow,MIA,11,3.3,21.8,0.64,2.1,0.6,3.1,20.6,27.9
Bojan Bogdanovic,UTA,63,4.2,21.7,1.11,4.7,1.5,3.7,41.6,58.4
Emmanuel Mudiay,UTA,54,1.8,21.7,0.97,1.7,0.7,1.6,42.4,52.4
Carmelo Anthony,POR,58,3.6,21.6,1.18,4.2,1.5,3.4,43.9,60.1
Christian Wood,DET,62,2.4,21.6,1.19,2.9,1,2.1,46.2,60.4
Ish Smith,WAS,68,2.6,21.6,0.95,2.5,1,2.5,38,49.1
Patty Mills,SAS,66,2.2,21.4,1.3,2.9,1,2.1,46.8,66.2
Alen Smailagic,GSW,13,0.9,21.4,1.25,1.2,0.4,0.8,50,65
Dillon Brooks,MEM,73,3.7,21.3,1,3.7,1.3,3.4,39.4,50.6
Otto Porter Jr.,CHI,14,2.4,21.3,1.29,3.1,1.1,2.4,45.5,65.2
Doug McDermott,IND,69,1.9,21.2,1.26,2.3,0.8,1.7,47,67.1
Donte DiVincenzo,MIL,66,2,21.2,0.97,2,0.7,1.8,37.2,51.2
Delon Wright,DAL,73,1.5,21.2,0.96,1.5,0.5,1.4,38.2,50.5
Theo Pinson,BKN,33,1.2,21,0.44,0.5,0.2,1.1,17.1,25.7
Brandon Ingram,NOP,62,4.8,20.9,1.12,5.4,1.8,4.3,41.6,56.9
Dion Waiters,LAL,7,2.7,20.9,1.16,3.1,1.1,2.7,42.1,55.3
Michael Porter Jr.,DEN,55,1.7,20.7,1.19,2.1,0.7,1.5,47.1,65.9
Aron Baynes,PHX,42,2.3,20.6,1.04,2.4,0.8,2.3,35.8,52.1
Brandon Clarke,MEM,58,2,20.5,1.08,2.2,0.8,1.8,46.7,56.7
Jeremy Lamb,IND,46,2.6,20.5,1.02,2.6,0.9,2.3,38.7,50.9
Paul Millsap,DEN,51,2.3,20.4,1.2,2.7,0.9,2,44.1,58.3
Jordan McRae,WAS,29,2.8,20.4,1.04,2.9,1,2.4,41.4,54.3
Dennis Schroder,OKC,65,3.8,20.3,1.12,4.3,1.5,3.6,42.4,57.6
Al Horford,PHI,67,2.5,20.3,0.91,2.3,0.8,2.4,34.6,46.3
Marcus Morris Sr.,NYK,43,3.7,20.2,1.23,4.5,1.4,3.3,42.1,59.6
Kyle O'Quinn,PHI,29,0.8,20.2,0.7,0.6,0.2,0.7,30,37.5
Allonzo Trier,NYK,24,1.3,20.1,1.03,1.3,0.4,1.1,34.6,50
Dwight Powell,DAL,40,1.6,20,0.86,1.4,0.5,1.3,37.3,44.1
Joe Ingles,UTA,72,2,19.9,1.01,2.1,0.7,1.8,41.1,56.6
Jalen Brunson,DAL,57,1.7,19.9,0.97,1.6,0.6,1.5,38.6,51.1
Zach Collins,POR,11,1.5,19.8,0.71,1.1,0.4,1.5,23.5,35.3
Tobias Harris,PHI,72,3.7,19.6,1.13,4.2,1.5,3.4,44.9,58.9
Julius Randle,NYK,64,4.1,19.6,0.83,3.4,1.2,3.6,32.6,42.6
Kevin Love,CLE,56,3.3,19.6,1.15,3.8,1.2,3.1,39.9,57.2
Trey Burke,PHI,25,1.1,19.4,1.54,1.7,0.6,1,61.5,82.7
RJ Barrett,NYK,56,3.3,19.3,0.97,3.2,1.1,3,37.1,49.4
De'Anthony Melton,MEM,60,1.7,19.3,0.94,1.6,0.6,1.5,38.6,49.4
Frank Mason III,MIL,9,1.4,19.1,0.31,0.4,0.1,1.1,10,15
