PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Jodie Meeks,WAS,77,1.8,28.7,1.01,1.8,0.6,1.6,36.4,49.6
Damion Lee,ATL,15,3.4,28.7,0.8,2.7,1.1,3.1,36.2,43.6
Rodney Purvis,ORL,16,2.2,28.7,0.43,0.9,0.3,2.1,15.2,22.7
Ian Clark,NOP,74,2.2,28.5,0.96,2.1,0.8,2,38.5,49
Tobias Harris,DET,48,4.8,28.4,1.13,5.4,2,4.5,44,57.9
Tyler Dorsey,ATL,56,2.3,28.2,1.01,2.3,0.8,2.1,37.4,52.2
Matthew Dellavedova,MIL,38,1.6,28.2,0.85,1.3,0.5,1.5,31,43.1
Jaylen Brown,BOS,70,4.1,27.9,1.14,4.7,1.6,3.7,44.4,58.9
Troy Williams,NYK,17,2.1,27.9,0.94,2,0.8,1.9,39.4,51.5
Lauri Markkanen,CHI,68,4.1,27.8,0.97,4,1.4,3.7,37.2,50.8
Jose Calderon,CLE,57,1.2,27.7,1.44,1.7,0.6,1.1,49.2,71.5
Garrett Temple,SAC,65,2.5,27.6,1.18,2.9,1,2.4,42.5,60.1
Sean Kilpatrick,CHI,9,4.1,27.6,1.22,5,1.6,3.4,45.2,62.9
Manu Ginobili,SAS,65,2.6,27.5,1.11,2.9,1,2.3,43.9,56.8
Tobias Harris,LAC,32,5.1,27.4,1.08,5.6,2,4.7,43.3,58
Tomas Satoransky,WAS,73,1.9,27.4,1.2,2.3,0.8,1.8,45.8,59.9
Sam Dekker,LAC,73,1.2,27.4,0.57,0.7,0.3,1,26.3,30.3
Jayson Tatum,BOS,80,3.6,27.3,1.17,4.3,1.5,3.1,47.8,59.7
Sean Kilpatrick,BKN,16,1.9,27.3,1,1.9,0.6,1.7,37,51.9
Yogi Ferrell,DAL,82,2.8,27.2,1.07,3,1.1,2.6,42.1,56.1
Wilson Chandler,DEN,74,2.8,27.2,0.91,2.6,0.9,2.6,35.4,48.7
Taurean Prince,ATL,82,4.1,27.1,0.98,4,1.3,3.3,39.1,52.4
Josh Richardson,MIA,81,3.6,27.1,1.06,3.8,1.3,3.3,40.7,56.2
Brook Lopez,LAL,74,3.5,27.1,1.02,3.6,1.2,3.2,38.1,51.7
Eric Gordon,HOU,69,4.7,27,1.12,5.2,1.8,4.3,41.4,57.5
Nikola Mirotic,NOP,30,3.9,26.9,1.06,4.2,1.5,3.7,40.2,54.5
Jawun Evans,LAC,48,1.8,26.9,0.79,1.4,0.5,1.6,33.8,38.3
Joe Ingles,UTA,82,3,26.8,1.11,3.3,1.1,2.7,42.3,60.2
Corey Brewer,LAL,54,1.2,26.8,0.84,1,0.4,1,39.6,47.2
JaMychal Green,MEM,55,3,26.7,0.92,2.7,1,2.7,35.8,47.4
DeAndre' Bembry,ATL,26,2,26.7,0.9,1.8,0.7,1.5,42.5,55
Ron Baker,NYK,29,0.8,26.7,1.04,0.9,0.3,0.7,42.9,59.5
Joe Young,IND,53,1.1,26.5,1.03,1.2,0.4,1,40,53.6
Kyle Kuzma,LAL,77,4.3,26.4,0.97,4.2,1.5,3.9,38.1,51.3
Jameer Nelson,NOP,43,1.7,26.4,0.87,1.4,0.5,1.5,34.9,48.4
Otto Porter Jr.,WAS,77,3.5,26.3,1.15,4,1.5,3.3,45.1,58.4
Tyler Johnson,MIA,72,3.1,26.2,1.05,3.2,1.1,2.9,39.4,54.1
Jeff Green,CLE,78,2.7,26.2,1,2.7,0.9,2.3,38.8,50.3
Patrick McCaw,GSW,56,1.3,26.2,0.74,1,0.4,1.2,33.3,40.9
Devin Harris,DAL,44,2.3,26.1,1.09,2.5,0.8,2,40.2,52.3
Raul Neto,UTA,41,1.3,26.1,1.07,1.4,0.5,1.1,45.7,59.8
Ricky Rubio,UTA,77,3.8,25.9,0.95,3.6,1.3,3.3,38,50.2
Dillon Brooks,MEM,82,3,25.8,1.09,3.3,1.2,2.7,44.3,56.4
Alec Burks,UTA,64,2.1,25.7,0.99,2.1,0.7,1.7,42.3,50
Danilo Gallinari,LAC,21,3.9,25.7,1.26,4.9,1.6,3.6,45.3,60
Dewayne Dedmon,ATL,62,2.4,25.6,0.99,2.4,0.9,2.3,38.5,50.7
Jerami Grant,OKC,81,2,25.6,0.89,1.7,0.6,1.7,36.7,45.3
Andre Iguodala,GSW,64,1.7,25.6,0.7,1.2,0.5,1.6,30,37
Patty Mills,SAS,82,2.6,25.5,1.18,3.1,1.1,2.5,43.1,59.9
James Johnson,MIA,73,2.9,25.5,1.02,2.9,1.1,2.6,41.6,53.4
Denzel Valentine,CHI,77,2.8,25.5,0.99,2.8,1,2.6,37.7,52.3
Nikola Mirotic,CHI,25,3.8,25.5,1.36,5.1,1.8,3.6,50.6,69.7
Mike Scott,WAS,76,2.1,25.4,1.21,2.6,0.9,2,47.7,63.2
James Ennis III,DET,27,1.9,25.3,0.9,1.7,0.6,1.7,36.2,45.7
Reggie Bullock,DET,62,2.5,25.1,1.15,2.9,1,2.4,42.2,59.9
Troy Daniels,PHX,79,2.1,24.9,1.28,2.6,0.9,1.9,44.8,65.6
Wayne Selden,MEM,35,2.5,24.9,0.98,2.4,0.8,2.1,37.3,52
Cory Joseph,IND,82,2.2,24.8,1.07,2.4,0.9,2,41.9,55.1
Fred VanVleet,TOR,76,2.2,24.8,1.15,2.5,0.8,2.1,40.4,57.7
Langston Galloway,DET,58,1.6,24.7,1.06,1.7,0.6,1.5,37.1,53.4
Brandon Jennings,MIL,14,1.6,24.5,0.83,1.4,0.5,1.4,35,45
Draymond Green,GSW,70,3.1,24.3,0.87,2.7,0.9,2.9,32.2,45.8
Milos Teodosic,LAC,45,2.6,24.2,1.29,3.3,1,2.3,45.6,67
Tyrone Wallace,LAC,30,2.7,24.2,0.89,2.4,0.9,2.3,39.7,46.3
Michael Carter-Williams,CHA,52,1.5,24.1,0.61,0.9,0.3,1.3,27.7,36.2
Carmelo Anthony,OKC,78,4.1,23.9,1.02,4.2,1.5,3.9,37.9,51.6
Rudy Gay,SAS,57,2.8,23.9,0.93,2.6,0.9,2.5,38.6,47.1
Jabari Parker,MIL,31,3.1,23.8,1.01,3.1,1.2,2.9,41.6,52.8
Ersan Ilyasova,PHI,23,2.7,23.7,1.15,3.1,1.1,2.5,43.9,59.6
Johnny O'Bryant III,CHA,36,1.3,23.6,0.96,1.2,0.5,1.2,42.9,51.2
Paul Millsap,DEN,38,3.6,23.5,0.95,3.4,1.2,3,40,50.9
Emmanuel Mudiay,DEN,42,2.4,23.5,0.9,2.1,0.7,2,36.5,47.6
George Hill,CLE,24,2.3,23.5,1.04,2.3,0.8,2,40.8,56.1
Ramon Sessions,WAS,15,1.5,23.5,0.96,1.5,0.5,1.4,38.1,52.4
Kevin Love,CLE,59,3.7,23.4,1.27,4.7,1.5,3.4,43.5,62.3
Courtney Lee,NYK,76,2.7,23.4,1.07,2.9,1.1,2.6,41.8,54.6
Delon Wright,TOR,69,1.9,23.4,0.96,1.8,0.6,1.7,37.9,51.3
Kentavious Caldwell-Pope,LAL,74,3,23.2,1.11,3.4,1.1,2.7,40.1,55.6
Ersan Ilyasova,ATL,46,2.4,23.2,0.93,2.3,0.8,2.2,34.3,47.1
Gary Harris,DEN,67,3.8,23.1,1.12,4.2,1.5,3.4,42.9,58.7
Bobby Portis,CHI,73,3.1,23.1,1,3.1,1.2,2.8,40.8,51.7
Markieff Morris,WAS,73,2.7,23.1,0.91,2.5,0.9,2.4,36.7,49.7
Antonio Blakeney,CHI,19,2.1,22.9,0.74,1.5,0.5,1.9,27.8,34.7
Kyle Anderson,SAS,74,1.9,22.8,0.88,1.6,0.6,1.5,40,46.8
Iman Shumpert,CLE,14,1.3,22.8,0.44,0.6,0.1,1.1,13.3,20
Marcus Morris Sr.,BOS,54,3.1,22.7,1.09,3.4,1.2,2.9,40.9,54.9
Lonzo Ball,LAL,52,3.2,22.6,0.98,3.1,1,2.9,35.5,51.6
Mario Chalmers,MEM,66,2.1,22.5,0.96,2,0.7,1.9,37.9,51.6
Malcolm Brogdon,MIL,48,2.8,22.4,1.06,3,1,2.4,43.9,54.8
Bojan Bogdanovic,IND,80,2.9,22.3,1.06,3.1,1.1,2.5,42.6,57.6
Kelly Olynyk,MIA,76,2.5,22.3,1.03,2.6,0.9,2.1,43.5,54.7
Tim Hardaway Jr.,NYK,59,3.8,22.2,1,3.8,1.3,3.5,36.1,48.3
Raymond Felton,OKC,82,1.7,22,1.07,1.9,0.6,1.6,39.3,55.6
Josh Magette,ATL,17,0.8,22,1.31,1,0.4,0.7,50,70.8
Pau Gasol,SAS,77,2.4,21.9,0.86,2,0.7,2,35.9,44.9
Malcolm Delaney,ATL,54,1.6,21.9,0.91,1.4,0.5,1.4,34.7,48
Wayne Ellington,MIA,77,2.2,21.5,1.1,2.4,0.8,2.1,38.1,55.6
Aaron Gordon,ORL,58,3.9,21.3,0.99,3.9,1.3,3.5,38.4,51
Evan Turner,POR,79,1.9,21.3,0.96,1.9,0.7,1.8,36.3,47.6
Jerian Grant,CHI,74,1.9,21.3,0.81,1.6,0.5,1.6,30.6,39.3
Dante Exum,UTA,14,1.9,21.3,0.92,1.7,0.6,1.4,40,50
Jamal Crawford,MIN,80,2.3,21,1.07,2.5,0.9,2.2,39.4,53.4
Marcus Smart,BOS,54,2.7,21,0.91,2.5,0.9,2.5,33.8,47.4
Shelvin Mack,ORL,69,1.7,21,1.02,1.7,0.6,1.4,42.1,54.2
Jonathon Simmons,ORL,69,3.1,20.9,1.06,3.2,1.1,2.7,42.2,54.1
Andrew Wiggins,MIN,82,4,20.8,0.9,3.6,1.3,3.6,35.8,47.3
Khris Middleton,MIL,82,4,20.7,1.08,4.4,1.6,3.7,43.1,54.1
Caris LeVert,BKN,71,2.8,20.6,1,2.8,1,2.5,42,52.3
Lance Stephenson,IND,82,2.3,20.6,0.99,2.2,0.8,2,40.7,52.7
Andre Roberson,OKC,39,1.1,20.6,0.65,0.7,0.3,0.9,27.8,38.9
Buddy Hield,SAC,80,2.8,20.5,1.14,3.2,1.1,2.6,43.3,59.3
Terry Rozier,BOS,80,2.4,20.5,1.12,2.7,0.9,2.2,41.5,57.1
Dion Waiters,MIA,30,3.5,20.5,0.83,2.9,1,3.3,31,43
Kyle Korver,CLE,73,1.6,20.4,1.42,2.2,0.7,1.5,49.1,72.7
Luke Kennard,DET,73,1.6,20.4,1.28,2,0.7,1.4,48.6,66.2
Tony Parker,SAS,55,1.8,20.3,0.79,1.4,0.6,1.5,38.8,42.4
Darren Collison,IND,69,2.3,20.2,1.22,2.8,1,2,47.5,63.8
Noah Vonleh,POR,33,0.8,20.2,0.84,0.6,0.3,0.7,41.7,43.8
Kyle Lowry,TOR,78,3.1,20,1.1,3.5,1.1,2.9,39.4,55.5
DeMarcus Cousins,NOP,48,5.3,20,1.01,5.4,1.9,4.5,41.3,54.4
Kent Bazemore,ATL,65,2.8,19.7,1.05,2.9,1,2.4,42,56.4
D.J. Augustin,ORL,75,1.9,19.6,1.37,2.7,0.8,1.7,48.8,69
Shaquille Harrison,PHX,23,1.4,19.6,0.91,1.3,0.4,1.2,37,48.1
Will Barton,DEN,81,3.1,19.5,1.1,3.4,1.2,2.9,41.2,56
Evan Fournier,ORL,57,3.3,19.5,1.27,4.2,1.5,3.1,48.6,65.7
Frank Ntilikina,NYK,78,1.6,19.5,1.02,1.7,0.6,1.5,41.4,54.7
Rajon Rondo,NOP,66,2,19.5,0.88,1.7,0.7,1.8,35.8,47.5
Quinn Cook,GSW,33,1.7,19.5,1.21,2.1,0.8,1.5,49,66.7
Andrew Harrison,MEM,56,2,19.3,0.92,1.8,0.6,1.8,35,48.5
David Nwaba,CHI,70,1.6,19.3,0.9,1.5,0.5,1.3,37.1,46.6
Tim Frazier,WAS,59,0.8,19.3,0.72,0.6,0.2,0.7,31.7,39
Rodney Hood,UTA,39,3.2,19.2,1.02,3.3,1.1,2.8,38.7,51.8
Kobi Simmons,MEM,32,1.5,19.2,0.77,1.1,0.4,1.3,31,39.3
Eric Bledsoe,MIL,71,3.5,19.1,1.08,3.8,1.2,3,40.9,54.4
T.J. McConnell,PHI,76,1.4,19.1,1.1,1.5,0.6,1.2,50,61.7
Derrick Rose,MIN,9,1.3,19,0.42,0.6,0.1,1.1,10,15
Bogdan Bogdanovic,SAC,78,2.3,18.8,1.18,2.7,0.9,2,46.2,61.5
Cameron Payne,CHI,25,1.9,18.7,1.13,2.2,0.8,1.8,43.5,57.6
Rodney Hood,CLE,21,2,18.6,1.05,2,0.8,1.9,41,53.8
Kyle Collinsworth,DAL,33,0.8,18.6,0.69,0.5,0.2,0.8,28,36
Isaiah Canaan,PHX,19,1.8,18.5,0.86,1.6,0.5,1.8,29.4,41.2
Jordan Mickey,MIA,23,0.9,18.5,0.45,0.4,0.1,0.7,17.6,23.5
Marco Belinelli,ATL,52,2.1,18.4,1.16,2.4,0.8,1.9,42.4,58.1
Al Horford,BOS,72,2.4,18.3,1.25,3,1.1,2.3,47.2,64.4
Kawhi Leonard,SAS,10,2.6,18.2,1.19,3.1,0.9,2.2,40.9,54.5
Harrison Barnes,DAL,77,3.4,18.1,1,3.4,1.2,3.2,38.6,51.4
JJ Redick,PHI,70,2.7,18,1.2,3.3,1.1,2.5,45.1,61
Shane Larkin,BOS,54,0.9,17.8,0.85,0.8,0.3,0.8,32.6,45.3
Jamal Murray,DEN,81,2.9,17.7,1.18,3.4,1.2,2.6,44.5,60.7
JaKarr Sampson,SAC,22,0.8,17.7,1.12,0.9,0.3,0.7,46.7,60
Isaiah Taylor,ATL,67,1.4,17.5,0.68,1,0.4,1.3,29.2,34.3
Johnathan Motley,DAL,11,1.5,17.5,1.29,2,0.9,1.5,62.5,65.6
Tony Allen,NOP,22,1,17.5,0.86,0.8,0.3,1,33.3,42.9
Josh Jackson,PHX,77,2.7,17.4,0.74,2,0.7,2.3,31.5,41.6
Spencer Dinwiddie,BKN,80,2.3,17.3,1.05,2.5,0.8,2.2,36.6,51.7
Avery Bradley,LAC,6,1.8,17.2,0.64,1.2,0.5,1.7,30,35
Jeremy Lamb,CHA,80,2.1,17,1.08,2.3,0.8,2,41.4,55.4
Richaun Holmes,PHI,48,1,17,0.78,0.8,0.3,0.9,33.3,38.1
Isaiah Whitehead,BKN,16,1.3,16.9,0.8,1,0.3,0.9,33.3,43.3
Rondae Hollis-Jefferson,BKN,68,2.4,16.8,0.92,2.2,0.8,2,40.3,44.4
Markelle Fultz,PHI,14,1.6,16.7,0.56,0.9,0.4,1.3,27.8,27.8
Nikola Vucevic,ORL,57,2.9,16.6,0.81,2.3,0.9,2.6,35.3,42.3
Shabazz Napier,POR,74,1.5,16.6,1.09,1.6,0.6,1.4,40.2,56.9
Alex Caruso,LAL,37,0.8,16.6,0.79,0.6,0.2,0.7,36,44
Mike Conley,MEM,12,2.9,16.5,1.2,3.5,1.2,2.5,46.7,61.7
Avery Bradley,DET,40,2.8,16.3,1.16,3.3,1.2,2.5,47,63.5
Daniel Theis,BOS,63,0.8,16.1,1.02,0.8,0.3,0.8,36,53
Trevor Booker,BKN,18,1.8,16.1,1,1.8,0.7,1.6,44.8,48.3
Paul George,OKC,79,3.5,16,1.22,4.2,1.4,3.1,43.5,61.5
Shabazz Muhammad,MIL,11,1.1,16,1,1.1,0.5,1.1,41.7,50
Austin Rivers,LAC,61,2.5,15.8,0.99,2.5,0.9,2.4,37.5,52.4
Zach Randolph,SAC,60,2.4,15.7,1.03,2.5,1,2.3,41.6,52.2
Nicolas Batum,CHA,64,2,15.7,0.95,1.9,0.7,1.8,38.8,52.6
David West,GSW,73,1.1,15.7,0.86,0.9,0.4,1,40.8,42.3
Tyler Ennis,LAL,54,0.8,15.6,0.81,0.6,0.3,0.8,34.1,42.7
Isaiah Hicks,NYK,18,0.8,15.5,0.53,0.4,0.2,0.7,23.1,30.8
Karl-Anthony Towns,MIN,82,2.8,15.4,1.25,3.5,1.3,2.6,48.4,64.7
Isaiah Thomas,CLE,15,2.7,15.3,0.9,2.4,0.9,2.5,37.8,45.9
