PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Buddy Boeheim,DET,6,2.8,73.9,0.71,2,0.7,2.8,23.5,35.3
Reggie Bullock,DAL,78,4.4,65.9,1.07,4.7,1.6,4.2,37.6,55.2
Isaiah Todd,WAS,6,2.3,63.6,0.36,0.8,0.3,2.2,15.4,19.2
Ish Wainright,PHX,60,2.7,60.4,1.07,2.9,0.9,2.4,37.9,55.2
Nicolas Batum,LAC,78,3.4,58.3,1.11,3.7,1.2,3.2,38.1,56.7
Dean Wade,CLE,44,2.6,56.9,1.08,2.8,0.9,2.4,37.7,55.2
Austin Rivers,MIN,52,2.7,55.8,1.06,2.8,0.9,2.3,40,54.6
Caleb Houstan,ORL,51,2.2,53.8,1.07,2.4,0.8,2.1,37.7,54.7
Dorian Finney-Smith,DAL,40,4.9,53.4,0.95,4.7,1.5,4.2,35.5,51.8
Maxi Kleber,DAL,37,3.1,52.8,1.03,3.2,1,2.7,38,53
Patrick Beverley,CHI,22,3.5,52.8,0.93,3.2,1.2,3.3,35.6,48.6
Matisse Thybulle,PHI,49,1.4,52.7,0.96,1.3,0.4,1.3,34.4,48.4
Matisse Thybulle,POR,22,3.8,52.5,1.01,3.9,1.3,3.5,37.7,54.5
Jared Rhoden,DET,13,1.8,51.1,0.67,1.2,0.5,1.8,26.1,34.8
Georges Niang,PHI,78,3.7,50.9,1.2,4.5,1.6,3.6,43.9,60.8
Jake LaRavia,MEM,35,1.7,50.4,1.08,1.8,0.6,1.5,40.4,58.7
R.J. Hampton,DET,20,4,50,1.05,4.3,1.5,3.5,42.3,55.6
JT Thor,CHA,69,2.2,49.7,0.93,2,0.7,1.9,36.6,48.9
Yuta Watanabe,BKN,58,2.4,49.5,1.23,2.9,1,2.2,46.5,64.6
Isaiah Livers,DET,52,3.2,49.5,0.96,3.1,1,2.8,35.1,49.3
Kevin Love,MIA,21,4.1,49.4,0.92,3.8,1.2,3.9,32.1,44.4
Quentin Grimes,NYK,71,5,49.3,1.12,5.6,1.9,4.4,42.7,59.9
Isaac Okoro,CLE,76,2.9,49.3,0.97,2.8,1,2.6,37.1,50
John Butler Jr.,POR,20,1.4,49.1,0.52,0.7,0.3,1.4,18.5,25.9
Justin Holiday,DAL,18,2.5,48.9,0.91,2.3,0.7,2.4,30.2,44.2
Dorian Finney-Smith,BKN,26,4.2,48.4,0.78,3.3,1.1,3.8,29.3,39.4
Kevin Knox II,DET,42,2.5,47.6,1.09,2.8,1,2.2,45.1,61
Damion Lee,PHX,74,3.7,47.5,1.17,4.3,1.5,3.3,44.9,61.2
Davis Bertans,DAL,45,1.8,47.4,1.44,2.6,0.8,1.7,48.7,71.2
Josh Okogie,PHX,72,3.8,47.3,0.87,3.3,1,3,33.3,45.2
Anthony Lamb,GSW,62,3,47.2,1.02,3.1,1,2.6,38.7,53.4
T.J. Warren,PHX,16,2.1,47.2,0.97,2.1,0.9,2.1,41.2,48.5
Josh Richardson,NOP,23,3.6,46.6,1.04,3.7,1.3,3.4,38.5,54.5
Terry Taylor,IND,10,1.3,46.4,0.77,1,0.3,1.1,27.3,36.4
Jarrett Culver,ATL,10,2.6,46.4,0.61,1.6,0.6,2.1,28.6,31
Royce O'Neale,BKN,76,4.5,46.3,1.03,4.6,1.5,4.1,37.4,53.5
Grant Williams,BOS,79,3.6,46,1.08,3.8,1.3,3.2,41.4,56.8
Rodney McGruder,DET,32,2.5,46,0.89,2.2,0.8,2.4,31.2,44.8
Markieff Morris,BKN,27,1.7,46,1.28,2.2,0.8,1.7,45.7,64.1
Miles McBride,NYK,64,1.9,45.6,0.81,1.5,0.5,1.8,29.2,41.6
Davon Reed,DEN,23,1.6,45.6,0.64,1,0.3,1.4,21.9,31.3
Jaden McDaniels,MIN,79,5.1,45.4,0.98,5,1.8,4.3,42.6,54.2
P.J. Tucker,PHI,75,1.7,45.2,1.24,2.1,0.7,1.7,41.6,61.6
Ousmane Dieng,OKC,39,2.5,45.2,0.85,2.2,0.8,2.3,33,45.6
Troy Brown Jr.,LAL,76,3.2,45.1,1.05,3.3,1.1,3,37.7,54.8
Al Horford,BOS,63,3.7,45,1.32,5,1.7,3.7,46.5,67
Max Christie,LAL,41,1.4,44.9,1.12,1.6,0.5,1.3,41.5,58.5
Wesley Matthews,MIL,52,1.7,44.8,0.85,1.4,0.5,1.6,29.6,44.4
Pat Connaughton,MIL,61,3.5,44.7,1.05,3.6,1.2,3.4,36.7,53.4
Patrick Williams,CHI,82,4.5,44.6,1.05,4.7,1.7,4,41.4,56
Chuma Okeke,ORL,28,2.4,44.6,1.01,2.4,0.8,2.1,39,55.9
Trey Lyles,SAC,74,3.1,44.4,1.07,3.4,1.1,2.6,41.3,55.9
Robert Covington,LAC,48,2.6,44.4,1.18,3,1,2.4,43.5,60
Joe Harris,BKN,74,2.9,44.3,1.12,3.3,1.1,2.7,41,59.3
Sam Hauser,BOS,80,2.4,44.3,1.26,3,1,2.3,43.9,63.6
Oshae Brissett,IND,65,2.8,44.2,0.83,2.4,0.7,2.3,30.3,41.1
Aaron Nesmith,IND,73,4.3,43.7,0.99,4.3,1.4,3.8,36.4,49.6
