PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Glenn Robinson III,SAC,23,2.4,46.3,1,2.4,0.8,2.1,36.7,50
Wes Iwundu,DAL,23,1.3,46,0.69,0.9,0.3,1.1,28,34
Sterling Brown,HOU,51,3.5,45.9,1.08,3.8,1.3,3.2,41.1,57.4
Timothe Luwawu-Cabarrot,BKN,58,3.3,45.9,0.92,3,1,3.1,32.8,47.2
Jalen McDaniels,CHA,47,3.5,45.9,0.81,2.8,1,3,34.3,43.2
Devin Vassell,SAS,62,2.5,45.7,0.96,2.4,0.8,2.3,34.3,46.5
Garrison Mathews,WAS,64,2,45.4,1.32,2.6,0.8,1.8,42.4,61.4
Sindarius Thornwell,ORL,7,2,45.2,1,2,0.6,1.9,30.8,46.2
Danny Green,PHI,69,4.1,45.1,1.15,4.7,1.6,3.9,41.7,59.4
Frank Ntilikina,NYK,32,1.4,45,1.36,1.9,0.6,1.3,46.5,69.8
Wesley Matthews,LAL,58,2.3,44.9,1.05,2.4,0.7,2.1,34.2,50
Aaron Nesmith,BOS,46,2.1,44.9,1.08,2.3,0.7,1.8,41,56.6
Trey Lyles,SAS,23,2.1,44.9,1.25,2.6,1,1.8,53.7,65.9
Ryan Arcidiacono,CHI,44,1.4,44.4,1.13,1.5,0.5,1.3,40.4,56.1
Jaden McDaniels,MIN,63,3,44.2,0.95,2.9,1,2.8,35.2,49.1
Troy Brown Jr.,WAS,21,2.3,44.1,0.88,2,0.7,2.1,31.8,44.3
Anthony Lamb,HOU,24,2.7,43.9,1.06,2.9,1,2.5,42.4,58.5
Jordan Bone,ORL,14,1.8,43.9,0.96,1.7,0.6,1.8,36,48
Deni Avdija,WAS,54,2.9,43.7,0.83,2.4,0.8,2.7,30.6,43.9
Dean Wade,CLE,63,2.5,43.5,0.98,2.4,0.8,2.3,34.9,50.3
Trevor Ariza,MIA,30,4.1,43.2,0.95,3.9,1.3,3.7,33.9,47.3
Justin Holiday,IND,72,4.2,42.9,1.09,4.6,1.6,3.9,39.8,56.5
Pat Connaughton,MIL,69,2.7,42.8,1.03,2.8,1,2.6,36.3,52.5
Romeo Langford,BOS,18,1.7,42.5,0.39,0.7,0.2,1.4,15.4,21.2
Saddiq Bey,DET,70,4.9,42.2,1.1,5.4,1.7,4.5,38.2,54.9
Torrey Craig,PHX,32,2.8,42.1,1.01,2.8,1,2.7,37.2,51.7
DaQuan Jeffries,HOU,13,2.2,42,1.03,2.3,0.8,2.2,39.3,53.6
Josh Hall,OKC,21,2.9,42,0.47,1.3,0.5,2.4,21.6,23.5
Josh Okogie,MIN,59,2.4,41.6,0.78,1.9,0.6,1.9,30.1,40.7
D.J. Wilson,MIL,9,1.9,41.5,1.18,2.2,0.8,1.9,41.2,58.8
James Johnson,DAL,29,2.6,41.5,0.95,2.5,0.9,2.5,37.5,47.2
Wenyen Gabriel,NOP,21,1.6,41.5,0.82,1.3,0.4,1.3,32.1,42.9
Desmond Bane,MEM,68,3.5,41.4,1.2,4.2,1.5,3.2,47,64.2
Yuta Watanabe,TOR,50,1.8,41.3,1.06,1.9,0.6,1.6,37.8,53.7
Justin Patton,HOU,13,2.4,41.3,0.74,1.8,0.6,2.2,27.6,39.7
Landry Shamet,BKN,61,3.6,41.2,1.12,4,1.3,3.2,41.6,58.4
Maurice Harkless,SAC,26,3,41.1,0.72,2.2,0.8,2.7,29.6,37.3
Grant Williams,BOS,63,2.1,40.9,0.98,2.1,0.7,1.8,37.9,54.3
Payton Pritchard,BOS,66,3,40.8,1.11,3.4,1.2,2.8,43.2,58.6
Ignas Brazdeikis,ORL,8,4.9,40.6,0.87,4.3,1.6,4,40.6,46.9
Matthew Dellavedova,CLE,13,2,40.6,0.35,0.7,0.2,2,11.5,17.3
Reggie Bullock,NYK,65,3.9,40.5,1.14,4.4,1.5,3.8,40.5,57.7
Patrick Williams,CHI,71,3.9,40.5,0.91,3.5,1.3,3.2,40.4,50
Marcus Morris Sr.,LAC,57,4.8,40.4,1.43,6.8,2.3,4.4,52.4,73.6
Keldon Johnson,SAS,69,5.1,40.4,0.98,5,1.9,4.5,43.2,50
Garrett Temple,CHI,56,3.3,40.4,0.92,3,1.1,3,35.7,49.4
Mike Muscala,OKC,35,3.4,40.1,1.17,4,1.4,3.4,40.7,57.2
Nemanja Bjelica,MIA,11,2,40,0.86,1.7,0.6,1.8,35,47.5
Naji Marshall,NOP,32,3.5,39.9,1.05,3.7,1.2,2.9,40.2,54.9
Mikal Bridges,PHX,72,4.3,39.8,1.17,5.1,1.7,4.1,42.2,58.7
Justin Jackson,OKC,33,3.1,39.5,0.84,2.6,0.8,2.8,29.7,41.8
Ben McLemore,LAL,21,3,39.5,1.06,3.2,1.1,2.9,38.3,56.7
Devin Cannady,ORL,7,1.9,39.4,1.31,2.4,0.7,1.6,45.5,68.2
Chandler Hutchison,WAS,18,2.4,39.1,0.95,2.3,0.8,2,38.9,47.2
Markieff Morris,LAL,61,2.9,39,0.89,2.6,0.9,2.7,31.5,44.2
Caleb Martin,CHA,53,2.3,38.9,0.74,1.7,0.6,2.1,28.8,36.9
Armoni Brooks,HOU,20,4.3,38.8,1.02,4.3,1.5,4.1,36.6,52.4
Lonnie Walker IV,SAS,60,4.5,38.6,1.07,4.8,1.7,4.2,40.6,55
Gabe Vincent,MIA,50,2.1,38.5,0.96,2,0.7,2.1,35,48.5
Jerome Robinson,WAS,17,2.8,38.5,0.74,2.1,0.6,2.4,26.8,36.6
Luguentz Dort,OKC,52,5.8,38.3,0.97,5.6,2,5.2,37.6,50.2
Moritz Wagner,ORL,11,4.3,38.2,1.06,4.5,1.5,3.9,39.5,52.3
Javonte Green,BOS,25,1.5,38.1,0.95,1.4,0.5,1.2,41.4,51.7
Rudy Gay,SAS,63,4.4,38,0.96,4.3,1.5,4.1,35.9,48.3
John Konchar,MEM,43,1.5,37.8,0.98,1.5,0.5,1.3,36.8,50.9
Jeff Green,BKN,68,3.6,37.7,1.18,4.3,1.4,3.2,42.2,59.6
Sekou Doumbouya,DET,56,2.4,37.7,0.54,1.3,0.4,2.1,20.7,27.2
Lauri Markkanen,CHI,51,4.5,37.6,1.16,5.2,1.8,4.3,42.7,60.3
Juancho Hernangomez,MIN,52,2.7,37.5,0.95,2.5,0.8,2.3,35.5,49.6
Danuel House Jr.,HOU,36,3.5,37.5,0.92,3.2,1.1,2.9,35.8,49.5
Mfiondu Kabengele,CLE,16,1.7,37.5,0.78,1.3,0.4,1.6,28,42
Miles Bridges,CHA,66,4.4,37.2,0.98,4.3,1.5,3.9,38.8,51.2
Kentavious Caldwell-Pope,LAL,67,3.4,37.2,1.1,3.7,1.3,3,41.9,58.6
Dante Exum,CLE,6,2.2,37.1,0.61,1.3,0.5,2.2,23.1,30.8
Dylan Windler,CLE,31,2.1,36.8,0.75,1.5,0.5,1.8,26.3,37.7
Paul Watson,TOR,27,1.3,36.8,1,1.3,0.4,1.2,37.5,54.7
Furkan Korkmaz,PHI,55,3.3,36.7,1.14,3.8,1.2,3.1,37.9,55.6
Nicolo Melli,NOP,22,1.2,36.6,0.77,0.9,0.3,1.2,26.9,38.5
Cory Joseph,SAC,44,2.6,36.5,1.08,2.8,1,2.4,43.4,56.1
Stanley Johnson,TOR,61,1.9,36.5,0.91,1.7,0.6,1.7,33,46.6
Kent Bazemore,GSW,67,2.7,36.4,1.08,3,1,2.5,41.6,57.2
Cam Reddish,ATL,26,4.7,36.2,0.79,3.7,1.2,4.1,29.9,40.7
Troy Brown Jr.,CHI,13,1.7,36.1,1.04,1.8,0.7,1.7,40.9,52.3
Lonzo Ball,NOP,55,5.6,36,1.11,6.2,2,5.3,38.5,56.9
Obi Toppin,NYK,62,1.4,35.8,1,1.4,0.5,1.3,38.8,50.6
Taurean Prince,BKN,12,2.8,35.8,1.15,3.3,1,2.6,38.7,51.6
Paul Reed,PHI,6,1.7,35.7,0.6,1,0.5,1.5,33.3,33.3
Rodney Hood,TOR,17,1.5,35.7,0.76,1.1,0.4,1.5,28,36
Frank Jackson,DET,40,3.2,35.6,1.28,4.1,1.5,2.9,50,68.1
Ben McLemore,HOU,32,2.9,35.6,1.07,3.2,1,2.7,36.8,53.4
Luke Kennard,LAC,63,2.7,35.5,1.29,3.4,1.2,2.5,48.1,66.3
Derrick Jones Jr.,POR,58,2.3,35.5,0.97,2.2,0.7,2.2,34.1,49.2
Nickeil Alexander-Walker,NOP,46,4.3,35.4,0.97,4.2,1.4,3.8,37.9,52.6
O.G. Anunoby,TOR,43,5.3,35.3,1.15,6,2.1,4.9,42.2,60.2
Myles Turner,IND,47,4.2,35.3,0.98,4.2,1.3,3.8,35.2,48.6
Denzel Valentine,CHI,62,2.6,35.3,0.96,2.5,0.9,2.5,34.8,50
Chuma Okeke,ORL,45,3,35.2,0.96,2.8,1,2.8,37.1,50
Shaquille Harrison,DEN,17,1.5,35.2,0.4,0.6,0.2,1.3,13.6,18.2
Raul Neto,WAS,64,3,35.1,1.06,3.1,1.2,2.7,43.4,54.9
Darius Miller,OKC,18,1.2,35,1.09,1.3,0.4,1.1,40,57.5
DeMarcus Cousins,HOU,25,3.8,34.9,0.91,3.5,1.2,3.5,33.3,46.6
Oshae Brissett,IND,21,3.1,34.9,1.17,3.7,1.1,2.8,39,57.6
Joe Harris,BKN,69,4,34.8,1.32,5.3,1.9,3.8,49.4,69.1
Aaron Holiday,IND,67,2.8,34.8,1.02,2.8,1,2.6,39.5,51.5
Cody Martin,CHA,52,1.6,34.8,0.61,1,0.4,1.4,26.4,34
James Johnson,NOP,22,3.6,34.6,0.61,2.2,0.9,3,28.4,35.1
Grayson Allen,MEM,50,3.4,34.4,1.02,3.5,1.2,3.1,37.4,52.3
Zeke Nnaji,DEN,34,1,34.3,0.94,1,0.3,1,32.4,48.5
Wes Iwundu,NOP,18,1.3,34.3,0.42,0.6,0.2,1.2,18.2,20.5
Aleksej Pokusevski,OKC,45,4,34.2,0.75,3,1.1,3.6,30.1,39.9
David Nwaba,HOU,30,3,34.2,0.93,2.8,1,2.7,37.5,46.3
D.J. Wilson,HOU,23,2.3,34,1.04,2.3,0.9,2.1,41.7,53.1
Charlie Brown Jr.,OKC,9,2,34,0.83,1.7,0.6,1.8,31.3,40.6
Gary Harris,DEN,19,3.3,33.9,1.26,4.1,1.4,3.1,46.6,65.5
Eric Bledsoe,NOP,71,4.4,33.7,1.03,4.5,1.5,3.9,38.7,53.5
Kelly Olynyk,MIA,43,3.5,33.6,0.92,3.2,1,3.2,32.1,45.6
Jake Layman,MIN,45,1.7,33.6,0.85,1.4,0.5,1.4,34.4,43
Danilo Gallinari,ATL,51,3.8,33.4,1.21,4.7,1.5,3.5,42.9,59
Derrick White,SAS,36,5.1,33.3,1.1,5.6,1.8,4.7,39.3,53.3
Isaac Okoro,CLE,67,3.5,33.3,0.8,2.8,1,3.1,33.5,43.4
Gorgui Dieng,MEM,22,2.3,33.3,1.1,2.5,0.8,1.8,42.5,60
Sean McDermott,MEM,15,0.9,33.3,0.86,0.8,0.3,0.9,28.6,42.9
Josh Richardson,DAL,59,4.2,33.2,0.98,4.1,1.5,3.8,39.4,51.3
Wayne Ellington,DET,46,2.7,33.1,1.09,3,1,2.6,36.7,52.9
Terence Davis,TOR,35,2.3,33.1,0.97,2.3,0.8,2.1,36.5,52
Davis Bertans,WAS,57,3.2,33,1.25,4,1.2,3,40.9,60.8
De'Andre Hunter,ATL,23,4.5,33,1.01,4.6,1.6,3.7,41.9,52.9
Jarrett Culver,MIN,34,2.1,33,0.9,1.9,0.7,1.9,39.1,48.4
Gary Trent Jr.,POR,41,4.7,32.9,1.08,5.1,1.8,4.5,40,55.4
Kevin Huerter,ATL,69,4,32.7,1.06,4.2,1.5,3.8,40.5,54.8
Trent Forrest,UTA,30,1.1,32.7,0.79,0.9,0.4,1,37.9,44.8
Kenrich Williams,OKC,66,2.5,32.6,0.93,2.4,0.9,2.2,42.3,52.8
Al-Farouq Aminu,ORL,17,2.3,32.5,0.61,1.4,0.5,1.9,28.1,34.4
Austin Rivers,DEN,15,2.8,32.3,1.05,2.9,1.1,2.7,39,53.7
Jalen Harris,TOR,13,2.2,31.8,1.43,3.1,1.1,1.9,56,80
Bojan Bogdanovic,UTA,72,5.1,31.6,1.11,5.7,1.8,4.3,42.6,57.9
Jae'Sean Tate,HOU,70,3.5,31.5,0.92,3.2,1.2,3.2,36.7,48
Ricky Rubio,MIN,68,3.1,31.5,0.96,3,1.1,2.9,36.9,49
Nassir Little,POR,48,1.3,31.5,0.98,1.3,0.5,1.2,39.3,53.6
Jaylen Nowell,MIN,42,2.9,31.3,0.86,2.5,0.9,2.6,33.9,44
Brodric Thomas,CLE,28,1.5,31.2,0.77,1.2,0.4,1.4,27.5,37.5
Edmond Sumner,IND,53,2.2,30.9,1.09,2.3,0.8,1.7,45.6,56.7
Rodney McGruder,DET,16,1.6,30.9,1.2,1.9,0.7,1.4,47.8,63
Tim Hardaway Jr.,DAL,70,4.6,30.8,1.1,5.1,1.8,4.4,40.1,53.4
Darius Bazley,OKC,55,5,30.8,0.8,4,1.5,4.5,33.3,42.8
James Ennis III,ORL,41,2.4,30.8,1.25,3,1,2.1,45.9,62.9
Terence Davis,SAC,27,3.4,30.8,1,3.4,1.1,3.1,35.7,50
Avery Bradley,MIA,10,2.4,30.8,1.25,3,1,2.4,41.7,62.5
Marcus Smart,BOS,49,4.2,30.7,0.94,4,1.3,3.7,35,50
Coby White,CHI,69,5,30.6,1.06,5.2,1.7,4.6,37.8,53.3
Malik Monk,CHA,42,3.5,30.6,1.14,4,1.5,3.1,46.2,60.6
Alex Caruso,LAL,58,2.2,30.6,1.11,2.4,0.8,1.9,41.4,59.9
Marc Gasol,LAL,52,1.6,30.6,1.24,2,0.6,1.4,44,65.3
Otto Porter Jr.,CHI,25,2.9,30.5,1.19,3.5,1.2,2.8,42.9,61.4
George Hill,OKC,14,3.1,30.5,1.35,4.1,1.4,2.8,51.3,73.1
Austin Rivers,NYK,21,2.4,30.5,0.82,2,0.7,2.2,32.6,41.3
Alec Burks,NYK,49,3.7,30.4,1.09,4,1.3,3.3,40.4,55.6
Hamidou Diallo,DET,20,3.5,30.4,0.89,3.1,1.2,2.9,40.4,48.2
Nemanja Bjelica,SAC,26,2.3,30.4,0.75,1.7,0.7,1.8,36.2,43.6
Theo Maledon,OKC,65,3.8,30.3,0.95,3.6,1.2,3.3,36,50
Trey Burke,DAL,62,2,30.3,1.14,2.3,0.8,2,41.8,56.6
Kyle Kuzma,LAL,68,4,30.2,1.05,4.2,1.5,3.8,39.1,53.9
Lamar Stevens,CLE,40,1.4,30.2,0.6,0.8,0.3,1.2,27.7,30.9
Reggie Jackson,LAC,67,3.1,30.1,1.3,4,1.4,3.1,45.9,65.4
Ty Jerome,OKC,33,3.2,30.1,1.24,3.9,1.4,3,46.5,64.6
Damyean Dotson,CLE,46,2.3,30.1,0.94,2.2,0.7,2.2,34,46
Bryn Forbes,MIL,70,2.5,30,1.27,3.2,1.2,2.4,48.2,65.8
Kyle Anderson,MEM,69,3.6,29.9,1.07,3.8,1.4,3.3,42,54.4
Juan Toscano-Anderson,GSW,53,1.6,29.9,1.11,1.8,0.6,1.5,42.3,58.3
E'Twaun Moore,PHX,27,1.7,29.8,0.89,1.5,0.6,1.5,37.5,45
Kenyon Martin Jr.,HOU,45,2.6,29.6,0.9,2.4,0.8,2.3,35.3,47.1
Kelly Oubre Jr.,GSW,55,4.7,29.5,0.95,4.4,1.5,4.1,36.6,48.5
Tomas Satoransky,CHI,58,2.3,29.5,1.02,2.4,0.8,2.1,37.4,52.8
D.J. Augustin,MIL,37,1.9,29.5,0.97,1.9,0.6,1.8,34.3,50
Devonte' Graham,CHA,55,4.4,29.4,1.33,5.8,1.9,4.1,45.5,65.8
Eric Paschall,GSW,40,2.8,29.4,0.83,2.3,1,2.6,37.9,43.2
Dakota Mathias,PHI,8,1.9,29.4,1.13,2.1,0.8,1.9,40,56.7
Isaiah Thomas,NOP,3,3.3,29.4,0.7,2.3,1,3,33.3,38.9
Brook Lopez,MIL,70,3.2,28.9,1.08,3.4,1.2,2.9,39.9,53.9
Cameron Oliver,HOU,4,2.8,28.9,0.73,2,0.8,2.5,30,40
Jaren Jackson Jr.,MEM,11,4.1,28.7,0.87,3.5,1.2,3.5,34.2,44.7
Josh Jackson,DET,62,4.3,28.5,0.89,3.8,1.4,3.6,38.1,46.7
De'Anthony Melton,MEM,52,2.6,28.4,1.1,2.9,1,2.4,40.2,57.1
PJ Dozier,DEN,50,2.4,28.4,0.93,2.3,0.8,2.2,36,48.6
Evan Fournier,BOS,16,3.5,28.4,1.38,4.8,1.8,3.3,53.8,73.1
P.J. Washington,CHA,64,3.9,28.2,0.95,3.7,1.3,3.4,37.3,51.6
Jaylen Hoard,OKC,19,1.8,28.2,0.6,1.1,0.5,1.5,32.1,32.1
Svi Mykhailiuk,DET,36,2.1,28.1,0.9,1.9,0.6,1.8,32.3,47.7
Seth Curry,PHI,57,3.2,28,1.15,3.6,1.3,2.9,45.5,60.2
Anfernee Simons,POR,64,2,28,1.49,3,1,1.9,51.6,76.2
Taurean Prince,CLE,29,3,28,1.09,3.3,1.1,2.8,41.3,56.3
Jordan McLaughlin,MIN,51,1.7,28,0.83,1.4,0.5,1.6,31.3,43.8
Gorgui Dieng,SAS,16,1.3,28,0.71,0.9,0.3,1,31.3,40.6
RJ Barrett,NYK,72,5.1,27.9,1.09,5.6,2,4.7,41.5,56.5
Brad Wanamaker,GSW,39,1.6,27.7,0.69,1.1,0.4,1.4,27.8,33.3
Bogdan Bogdanovic,ATL,44,4,27.6,1.27,5.1,1.7,3.8,45,64.5
Jerami Grant,DET,54,6.1,27.5,1.01,6.1,2,5.4,37.6,50.2
Duncan Robinson,MIA,72,3.1,27.5,1.19,3.7,1.2,3,41.8,61.5
Rui Hachimura,WAS,57,3.8,27.5,0.87,3.3,1.3,3.5,37.3,44.5
Jeremy Lamb,IND,36,2.5,27.5,1.22,3.1,0.9,2.2,42.5,58.8
Louis King,SAC,6,1.8,27.5,0.82,1.5,0.5,1.7,30,40
Larry Nance Jr.,CLE,35,2.7,27.4,0.95,2.6,0.9,2.5,35.6,50.6
Rodney Hood,POR,38,1.7,27.4,0.63,1.1,0.4,1.6,23.7,32.2
Kendrick Nunn,MIA,56,3.7,27.2,1.22,4.5,1.6,3.5,44.9,62.2
Paul Millsap,DEN,56,2.4,27.1,0.95,2.3,0.8,2.2,36.1,49.2
JaMychal Green,DEN,58,2.1,27,1.05,2.2,0.8,2,37.9,55.2
Justise Winslow,MEM,26,2.7,27,0.55,1.5,0.6,2.3,25.4,31.4
Brandon Clarke,MEM,59,2.6,26.9,0.81,2.1,0.8,2.4,32.1,38.9
Ish Smith,WAS,44,2.1,26.8,1,2.1,0.9,2,45.3,52.9
Frank Kaminsky,PHX,47,1.7,26.8,1.08,1.9,0.7,1.6,41.3,56.7
Avery Bradley,HOU,17,2,26.8,0.97,1.9,0.6,1.9,33.3,50
Will Barton,DEN,56,3.6,26.7,1.03,3.7,1.3,3.3,39.7,53.3
Brandon Goodwin,ATL,47,1.6,26.7,0.89,1.4,0.5,1.4,32.8,44.8
Jalen Brunson,DAL,68,3,26.6,1.11,3.3,1.2,2.7,45.9,58.7
Facundo Campazzo,DEN,65,1.7,26.5,1.17,2,0.6,1.7,38.9,58.3
Buddy Hield,SAC,71,4.3,26.4,1.07,4.6,1.6,3.9,39.6,57.1
Brad Wanamaker,CHA,22,2.1,26.4,0.96,2,0.8,1.6,47.2,50
Malik Beasley,MIN,37,4.9,26.3,1.3,6.4,2.2,4.6,47.3,66.3
Cameron Payne,PHX,60,2.1,26.3,1.12,2.4,0.8,2,43.6,57.7
Kira Lewis Jr.,NOP,54,1.9,26.3,0.91,1.7,0.6,1.9,34,45
Norman Powell,TOR,42,4.4,26.1,1.21,5.3,1.9,3.8,48.8,65
Josh Green,DAL,39,0.8,26.1,0.71,0.6,0.2,0.7,32.1,39.3
Donte DiVincenzo,MIL,66,2.9,26,1.06,3,1,2.6,37.9,55.5
Terance Mann,LAC,67,1.7,26,1.04,1.7,0.6,1.5,43.4,54.5
Svi Mykhailiuk,OKC,30,3,26,1.1,3.3,1.2,2.6,44.3,62
Immanuel Quickley,NYK,64,2.8,25.9,0.99,2.8,0.9,2.5,34.8,47.5
Gary Trent Jr.,TOR,17,4.4,25.8,1.04,4.5,1.8,4.2,41.7,52.1
JJ Redick,DAL,13,1.3,25.8,0.65,0.8,0.2,1,23.1,34.6
Patty Mills,SAS,68,2.7,25.7,1.19,3.2,1.1,2.6,42.9,59.7
Chasson Randle,ORL,41,1.9,25.7,1.1,2.1,0.8,1.8,42.5,56.8
Carsen Edwards,BOS,18,1.2,25.6,1.14,1.3,0.4,1.1,40,55
Tyrese Haliburton,SAC,58,3.2,25.5,1.13,3.7,1.3,2.9,42.7,60.2
Quinn Cook,CLE,7,1.7,25.5,0.92,1.6,0.6,1.6,36.4,50
Michael Porter Jr.,DEN,61,4,25.4,1.27,5,1.7,3.5,48.1,67.4
Eric Gordon,HOU,27,4.3,25.4,1.03,4.5,1.6,4,38.9,51.4
Jordan Nwora,MIL,6,1.7,25,1.9,3,1,1.5,66.7,94.4
Torrey Craig,MIL,18,0.7,25,0.92,0.7,0.2,0.7,30.8,46.2
Dejounte Murray,SAS,67,4.2,24.8,0.95,4,1.6,3.9,40.6,50
JJ Redick,NOP,31,2,24.7,1.22,2.5,0.8,1.9,40.7,56.8
John Collins,ATL,63,3.7,24.5,1.01,3.7,1.3,3.3,39.9,53.4
Dwayne Bacon,ORL,72,2.9,24.5,0.8,2.3,0.8,2.6,32.1,38.2
Malachi Flynn,TOR,47,2.1,24.2,0.9,1.9,0.6,2,29.8,43.1
Kevin Love,CLE,25,3,24.2,1.11,3.3,1,2.7,38.8,53
DeAndre' Bembry,TOR,51,1.5,24.2,0.71,1.1,0.4,1.3,32.8,39.8
Harrison Barnes,SAC,58,3.5,24,1.16,4,1.4,3,46.2,60.1
Kristaps Porzingis,DAL,44,4.3,24,1.16,5,1.7,4,43.2,58.5
Luke Kornet,BOS,18,1.1,23.8,0.47,0.5,0.2,0.9,17.6,26.5
Terry Rozier,CHA,69,4.6,23.7,1.16,5.3,1.8,4.3,42.9,58.7
Daniel Theis,CHI,23,2.3,23.7,0.79,1.8,0.7,2,33.3,45.6
Isaiah Roby,OKC,61,2.3,23.6,0.79,1.8,0.7,1.8,36.9,45
Joe Ingles,UTA,67,2.5,23.5,1.36,3.4,1.1,2.3,49,71.9
Carmelo Anthony,POR,69,3.1,23.5,1.04,3.2,1.1,2.9,38,52.3
Draymond Green,GSW,63,2.3,23.5,0.75,1.7,0.6,2,30.6,41.5
Chris Boucher,TOR,60,2.7,23.4,0.99,2.6,0.9,2.5,36.4,51.7
Al Horford,OKC,28,3.3,23.4,1.15,3.8,1.4,3.3,41.8,56.6
Mason Jones,HOU,26,1.5,23.4,0.97,1.5,0.5,1.2,38.7,53.2
Tyrese Maxey,PHI,61,1.9,23.2,0.96,1.8,0.7,1.8,38.9,46.8
Norman Powell,POR,27,3.8,23,1.18,4.4,1.4,3.3,43.3,59.4
George Hill,PHI,16,1.5,22.9,1.21,1.8,0.6,1.2,52.6,68.4
JaKarr Sampson,IND,29,1.1,22.9,0.81,0.9,0.3,0.9,33.3,37
Gabriel Deck,OKC,10,1.9,22.9,1,1.9,0.6,1.6,37.5,43.8
Moritz Wagner,WAS,25,1.5,22.8,0.97,1.5,0.5,1.4,37.1,48.6
Tremont Waters,BOS,9,1.1,22.7,0.2,0.2,0.1,0.9,12.5,12.5
Dillon Brooks,MEM,67,4.1,22.3,1.04,4.3,1.5,3.7,41.6,54.3
Shake Milton,PHI,63,3,22.2,1.07,3.2,1.1,2.6,43.2,56.2
Andrew Wiggins,GSW,71,4,22,0.97,3.9,1.4,3.6,37.2,51
Jeff Teague,BOS,34,1.6,22,0.98,1.6,0.5,1.4,37,48.9
R.J. Hampton,ORL,26,2.7,21.8,0.94,2.6,0.9,2.5,35.4,48.5
Christian Wood,HOU,41,4.2,21.5,0.96,4,1.4,3.8,37.6,49
Naz Reid,MIN,70,2.2,21.5,0.98,2.2,0.8,2,39.6,51.1
