PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Isaiah Canaan,PHI,77,2.1,18.4,1.08,2.3,0.8,1.9,40.3,54.2
Ben McLemore,SAC,68,2.3,26.2,1.09,2.5,1,1.8,54.5,61.2
Ish Smith,PHI,50,3.6,19.7,0.94,3.4,1.3,2.6,49.6,51.6
Kyrie Irving,CLE,53,2.6,13.1,1.21,3.2,1.2,2.2,57.9,62.7
Hollis Thompson,PHI,77,2,19.1,1.11,2.2,0.8,1.8,41.1,57.8
Paul Millsap,ATL,81,1.9,10.9,1.08,2.1,0.9,1.5,58.3,61.3
Allen Crabbe,POR,81,1.7,17.9,1.19,2.1,0.8,1.6,52,61
JJ Redick,LAC,75,1.7,12.2,1.31,2.2,0.7,1.5,50.9,65.5
JR Smith,CLE,77,1.9,15.3,1.14,2.1,0.8,1.7,46.2,59.8
Langston Galloway,NYK,82,1.9,22,1.07,2,0.7,1.5,49.6,54.1
Chandler Parsons,DAL,61,2,15.5,1.3,2.7,1,1.7,58.3,69.4
Harrison Barnes,GSW,66,2.2,19.1,1.13,2.5,0.9,1.7,54,61.5
Derrick Williams,NYK,80,1.9,20.6,1.05,2,0.6,1.2,53.6,55.7
Derrick Rose,CHI,66,2.9,14.6,0.85,2.4,1,2.1,46.8,47.1
Jamal Crawford,LAC,79,1.7,11.8,1.15,2,0.7,1.4,48.2,58.5
Patrick Beverley,HOU,71,2.1,20.1,1.09,2.2,0.8,1.6,51.3,62.2
Anthony Davis,NOP,61,1.9,8.1,1.36,2.6,0.9,1.3,69.1,70.4
Evan Turner,BOS,81,1.9,15,1.04,1.9,0.8,1.2,64.6,66.2
Ricky Rubio,MIN,76,2.2,18.5,0.92,2.1,0.6,1.2,53.8,55.5
Jerami Grant,PHI,77,1.8,16,1.12,2,0.8,1.3,60.8,60.8
Tony Allen,MEM,64,2.2,23.6,1.08,2.4,1,1.7,59.6,59.6
Al Horford,ATL,82,1.5,10,1.25,1.9,0.8,1.3,61.9,67.6
Emmanuel Mudiay,DEN,68,2.7,15.3,0.82,2.2,0.8,2,41.8,42.9
Rajon Rondo,SAC,72,3.1,19.8,0.67,2.1,0.9,1.7,51.6,52.8
Leandro Barbosa,GSW,68,1.8,27.3,1.22,2.2,0.9,1.5,59.2,63.1
Danilo Gallinari,DEN,53,1.8,9.9,1.54,2.8,0.7,1.2,59.4,71.1
Rodney Stuckey,IND,58,2.2,21.6,1.18,2.6,0.9,1.6,57.4,57.4
Marcus Morris Sr.,DET,80,1.6,11,1.12,1.9,0.6,1.3,51,58
Elfrid Payton,ORL,73,2.1,15.4,0.98,2,0.8,1.4,56.4,57.9
Lou Williams,LAL,67,2.1,14.2,1.06,2.2,0.7,1.5,44.9,51
Dion Waiters,OKC,78,2.2,19.1,0.85,1.9,0.7,1.5,45.2,48.7
Mirza Teletovic,PHX,79,1.6,13.7,1.14,1.8,0.6,1.4,44.5,59.5
Serge Ibaka,OKC,78,1.6,12.4,1.13,1.9,0.7,1.3,54.3,60.5
Al-Farouq Aminu,POR,82,2,17.9,0.89,1.8,0.6,1.4,46.8,51.4
Kenneth Faried,DEN,67,1.6,13.3,1.32,2.1,0.9,1.2,73.2,73.2
Tobias Harris,ORL,49,2.4,17.4,1.21,2.9,1.2,1.9,62,63
Justise Winslow,MIA,78,1.9,24.1,0.97,1.8,0.8,1.4,55.1,56.5
Wesley Johnson,LAC,80,1.5,20.7,1.17,1.8,0.7,1.3,52.4,61.2
Stanley Johnson,DET,73,1.9,18.7,0.99,1.9,0.7,1.5,47.7,51.4
Archie Goodwin,PHX,57,2.2,21.3,1.09,2.4,0.9,1.5,61.4,61.9
Eric Bledsoe,PHX,32,4,18.7,1.09,4.3,1.6,2.9,55.4,61.4
Luis Scola,TOR,76,1.3,13.6,1.43,1.8,0.8,1.1,67.9,72.6
Aaron Gordon,ORL,78,1.6,17.4,1.08,1.8,0.6,1.1,55.8,58.1
Jared Dudley,WAS,81,1.5,20.4,1.1,1.7,0.6,1.2,46,60.5
Jeremy Lin,CHA,78,1.7,13.2,1.01,1.7,0.6,1.2,47.4,53.2
Danny Green,SAS,79,1.7,21,0.98,1.7,0.7,1.5,44.1,54.7
Marco Belinelli,SAC,68,1.5,13,1.34,2,0.6,1.2,50,64.3
Eric Gordon,NOP,45,2.4,16.2,1.2,2.9,1,2,47.8,59.2
Andre Iguodala,GSW,65,1.8,23.8,1.13,2,0.8,1.3,65.9,67.7
Thabo Sefolosha,ATL,75,1.7,25.9,1.04,1.7,0.7,1.3,56.3,58.3
T.J. Warren,PHX,47,2.5,23.5,1.08,2.7,1.1,2.2,51,53.4
Nik Stauskas,PHI,73,1.7,17.9,1.03,1.7,0.6,1.3,46.9,58.3
Arron Afflalo,NYK,71,1.7,13.2,1.03,1.8,0.6,1.4,43,51.5
Kobe Bryant,LAL,66,2,9.6,0.98,1.9,0.7,1.6,42.9,54.3
Carmelo Anthony,NYK,72,1.9,8.1,0.93,1.8,0.6,1.5,41.4,53.2
Kelly Olynyk,BOS,69,1.4,13.9,1.32,1.8,0.6,1.1,58.7,66
Alonzo Gee,NOP,73,1.4,31.1,1.19,1.7,0.7,1.1,65,67.5
Kevin Love,CLE,77,1.5,9,1.1,1.6,0.5,1.1,49.4,62
Terrence Ross,TOR,73,1.3,13.8,1.29,1.7,0.6,1.1,55.1,67.9
Nicolas Batum,CHA,70,1.7,10.6,1.02,1.8,0.8,1.2,61.6,68
Dante Cunningham,NOP,80,1.2,18.9,1.32,1.5,0.6,0.9,69.4,72.2
Doug McDermott,CHI,81,1.5,16.3,1.04,1.5,0.6,1.3,47.1,54.3
Wesley Matthews,DAL,78,1.4,10.9,1.11,1.5,0.5,1.2,41.9,53.8
Devin Harris,DAL,64,1.6,21.1,1.13,1.9,0.6,1.3,50,53.8
Jrue Holiday,NOP,65,1.9,10.5,0.95,1.8,0.7,1.4,49.4,57.9
Tony Parker,SAS,72,1.6,12.5,1.03,1.6,0.6,1.2,54.1,54.1
Mason Plumlee,POR,82,1.3,12.7,1.13,1.4,0.5,0.8,65.1,65.1
Toney Douglas,NOP,61,1.6,17.3,1.21,1.9,0.7,1.2,55.3,62.5
Kyle Korver,ATL,80,1.3,13.9,1.16,1.4,0.5,1.1,48.3,66.1
Gerald Green,MIA,69,1.7,17.3,1,1.7,0.6,1.4,38.8,48.5
Nerlens Noel,PHI,67,1.3,10.4,1.29,1.7,0.8,1,75,75
Jeff Green,MEM,53,1.8,14.1,1.19,2.2,0.8,1.4,59.7,64.6
Karl-Anthony Towns,MIN,82,1.3,7.3,1.08,1.4,0.5,0.8,64.2,64.9
Enes Freedom,OKC,82,1,8.8,1.36,1.4,0.5,0.7,68.3,68.3
Ersan Ilyasova,DET,52,1.7,14.5,1.27,2.2,0.8,1.3,58,67.4
Michael Carter-Williams,MIL,54,1.9,13.3,1.09,2.1,0.8,1.3,62.3,63
Blake Griffin,LAC,35,2.5,11.1,1.29,3.2,1.1,1.4,75.5,76.5
Ryan Anderson,NOP,66,1.4,8.3,1.19,1.7,0.6,1.3,47.1,62.9
Rodney Hood,UTA,80,1.1,7.8,1.2,1.4,0.5,0.8,54.5,60.6
Maurice Harkless,POR,78,1.1,16.7,1.23,1.4,0.6,0.9,66.7,69.6
Wayne Ellington,BKN,76,1.3,16,1.06,1.4,0.5,1.2,46.6,54.5
Marcus Smart,BOS,61,1.9,16.8,0.92,1.7,0.5,1.4,39.3,45.2
P.J. Tucker,PHX,82,1.7,18.1,0.77,1.3,0.5,1.2,37.4,38.9
Willie Cauley-Stein,SAC,66,1.2,18.2,1.27,1.6,0.7,0.9,71,71
Andre Roberson,OKC,70,1.3,26.6,1.16,1.5,0.6,1.1,58.1,60.1
Austin Rivers,LAC,67,1.4,14.4,1.13,1.5,0.6,1,54.3,60
Mario Chalmers,MEM,55,1.7,15.2,1.1,1.9,0.6,1.1,50,55.6
Gerald Henderson,POR,72,1.2,13.1,1.16,1.4,0.5,0.9,54,61.1
Deron Williams,DAL,65,1.6,10.5,0.95,1.6,0.4,1.1,39.4,45.1
Tim Hardaway Jr.,ATL,51,1.6,26.9,1.21,2,0.6,1.2,52.4,58.7
Jason Terry,HOU,72,1.2,19.7,1.15,1.4,0.5,1.1,45.5,60.4
Courtney Lee,MEM,51,1.5,15.1,1.32,1.9,0.8,1.3,59.1,69.7
Mario Hezonja,ORL,79,1.1,15.9,1.14,1.2,0.5,0.8,61.2,69.4
Shane Larkin,BKN,78,1.3,14.1,1,1.3,0.5,0.9,55.9,60.3
Dennis Schroder,ATL,80,1.3,9.6,0.96,1.2,0.5,0.9,52.2,57.2
Brandon Rush,GSW,73,1.1,25.4,1.2,1.3,0.5,0.9,52.2,67.9
Cory Joseph,TOR,80,0.9,9.4,1.31,1.2,0.5,0.7,67.9,70.8
Mike Conley,MEM,56,1.8,11.4,0.95,1.7,0.6,1.3,43.8,48.6
Terrence Jones,HOU,50,1.6,16.7,1.19,1.9,0.8,1.3,62.5,64.1
Norris Cole,NOP,45,2.2,16.9,0.93,2,0.8,1.8,45.7,48.8
Marcin Gortat,WAS,75,1,7.6,1.23,1.2,0.5,0.7,64.3,64.3
Donald Sloan,BKN,61,1.4,17.6,1.08,1.5,0.6,0.9,60.7,63.4
Shaun Livingston,GSW,78,1,15.1,1.19,1.1,0.5,0.8,66.7,66.7
Jerryd Bayless,MIL,52,1.6,15.6,1.05,1.7,0.5,1.3,40.9,54.5
Andre Drummond,DET,81,1.1,6,1,1.1,0.5,0.8,64.5,64.5
LaMarcus Aldridge,SAS,74,0.8,4.8,1.42,1.2,0.5,0.7,70.6,70.6
Cody Zeller,CHA,73,0.9,11.2,1.29,1.2,0.4,0.6,68.1,68.1
Jerian Grant,NYK,76,1.1,15.7,1.06,1.2,0.4,0.9,47,48.5
Trey Burke,UTA,64,1.4,12.2,0.97,1.4,0.5,1.2,45.9,50.7
Marcus Thornton,HOU,47,2,18.4,0.96,1.9,0.7,1.7,42,51.2
Jahlil Okafor,PHI,53,1.2,6.6,1.34,1.6,0.8,1.1,71.4,71.4
Patty Mills,SAS,81,1.2,13.6,0.9,1.1,0.4,1,40.7,47.5
Jonathon Simmons,SAS,55,1.2,19.4,1.34,1.6,0.6,0.8,71.7,72.8
Mike Scott,ATL,75,0.9,15.9,1.2,1.1,0.5,0.8,61.4,64.9
Joe Johnson,BKN,57,1.5,10.9,1.01,1.5,0.6,1.2,47.8,57.2
Richard Jefferson,CLE,74,0.9,16.4,1.31,1.1,0.4,0.6,60.4,70.8
Ty Lawson,HOU,53,1.6,21.2,0.98,1.6,0.6,1.2,47.6,52.4
Gorgui Dieng,MIN,82,0.7,7.2,1.38,1,0.4,0.5,73.3,74.4
Kevin Martin,MIN,39,1.7,15.4,1.24,2.1,0.7,1.3,53.1,60.2
Dirk Nowitzki,DAL,75,0.8,4.6,1.34,1.1,0.4,0.7,54.5,74.5
Amir Johnson,BOS,79,0.8,10.8,1.32,1,0.4,0.5,78.6,78.6
Markel Brown,BKN,64,1.1,17.2,1.13,1.3,0.5,0.9,58.2,62.7
Nikola Mirotic,CHI,66,1.4,11.6,0.88,1.2,0.4,1,44.6,53.8
Greg Monroe,MIL,79,0.8,5.4,1.23,1,0.4,0.7,65.4,65.4
DeAndre Jordan,LAC,77,0.9,7.5,1.19,1,0.5,0.6,76.1,76.1
Norman Powell,TOR,49,1.4,23.8,1.18,1.6,0.5,1,53.1,59.2
Marvin Williams,CHA,81,0.9,8.1,1.13,1,0.3,0.8,45.9,55.7
Pau Gasol,CHI,72,0.9,5,1.22,1.1,0.4,0.7,60.8,63.7
Ronnie Price,PHX,62,1.1,17.3,1.16,1.3,0.4,0.8,55.3,67
Raymond Felton,DAL,80,1,8.6,1.03,1,0.3,0.7,47.3,50
Raul Neto,UTA,81,1,14,1,1,0.4,0.7,57.6,60.2
E'Twaun Moore,CHI,59,1.4,18.2,0.94,1.3,0.5,1.1,47.8,54.5
J.J. Barea,DAL,74,1,8.6,1.04,1,0.4,0.8,50.8,55.9
Kristaps Porzingis,NYK,72,1.1,7.2,0.95,1.1,0.4,0.9,45.3,51.6
Sean Kilpatrick,BKN,22,3,21.5,1.15,3.4,1.3,2.5,51.9,58.3
Alec Burks,UTA,31,2.2,15.5,1.09,2.4,0.8,1.5,52.1,57.3
Jeremy Lamb,CHA,66,1.1,11.9,1.04,1.1,0.4,0.8,54.7,62.3
Brandon Bass,LAL,66,0.8,12.1,1.4,1.1,0.5,0.6,79.5,79.5
Lance Thomas,NYK,59,1.1,13.1,1.14,1.2,0.5,0.9,52.9,58.8
Trevor Booker,UTA,79,0.8,12.9,1.09,0.9,0.4,0.6,65.3,66.3
Nikola Vucevic,ORL,65,1,5.1,1.14,1.1,0.5,0.8,61.1,61.1
Jon Leuer,PHX,67,0.9,10.6,1.15,1.1,0.4,0.7,59.2,60.2
Ian Mahinmi,IND,71,0.7,7.8,1.37,1,0.4,0.5,77.8,77.8
Iman Shumpert,CLE,54,1.1,15.8,1.15,1.3,0.5,0.8,62.2,70
DeMarre Carroll,TOR,26,2.7,21.4,1.01,2.7,1,2.3,44.1,51.7
Clint Capela,HOU,77,0.9,12.8,1,0.9,0.4,0.6,63.8,63.8
O.J. Mayo,MIL,41,1.8,17.8,0.96,1.7,0.6,1.4,43.9,56.1
Tony Snell,CHI,64,1.1,16.7,1.01,1.1,0.4,0.8,44.4,54.6
Dwight Howard,HOU,71,0.9,6.3,1.11,1,0.4,0.5,74.4,74.4
Jared Sullinger,BOS,81,0.8,6.9,0.98,0.8,0.3,0.7,49.1,53.6
Manu Ginobili,SAS,58,1,9.8,1.16,1.1,0.4,0.7,51.2,61.6
Tyreke Evans,NOP,25,2.5,14.6,1.06,2.6,1,1.5,68.4,71.1
Paul Pierce,LAC,68,1,13.6,0.98,1,0.3,0.8,38.9,50
JaMychal Green,MEM,78,0.7,8.7,1.16,0.8,0.3,0.5,59.5,59.5
Kelly Oubre Jr.,WAS,63,0.9,21.5,1.12,1,0.4,0.7,55.8,59.3
Larry Nance Jr.,LAL,63,0.7,11.5,1.54,1,0.4,0.5,79.4,79.4
Myles Turner,IND,60,0.8,7.4,1.31,1.1,0.5,0.6,73,73
Brook Lopez,BKN,73,0.8,3.7,1.15,0.9,0.3,0.5,61.5,61.5
Shelvin Mack,UTA,28,2,13.5,1.1,2.3,0.9,1.4,64.1,70.5
JaKarr Sampson,PHI,47,1.5,23.4,0.9,1.3,0.5,0.9,54.8,58.3
Seth Curry,SAC,44,1.1,17.4,1.26,1.4,0.5,0.9,55,72.5
T.J. McConnell,PHI,81,1,13.1,0.76,0.8,0.3,0.7,48.1,50.9
Tristan Thompson,CLE,82,0.5,7.3,1.42,0.7,0.3,0.4,76.7,76.7
D.J. Augustin,DEN,28,1.6,14,1.36,2.2,0.6,1.2,54.5,71.2
Tobias Harris,DET,27,1.9,12,1.22,2.3,0.9,1.5,62.5,66.3
Jonas Jerebko,BOS,78,0.7,14.2,1.15,0.8,0.3,0.5,57.9,67.1
Justin Anderson,DAL,55,0.7,17.6,1.5,1.1,0.3,0.5,64.3,69.6
Courtney Lee,CHA,28,1.5,17,1.4,2.1,0.8,1.5,56.1,67.1
Josh Richardson,MIA,53,0.8,12.8,1.4,1.1,0.5,0.7,66.7,76.4
PJ Hairston,CHA,48,1.1,17.3,1.09,1.3,0.4,1,43.8,50
Nick Young,LAL,54,1.1,14.5,0.97,1.1,0.3,0.9,36,50
Matthew Dellavedova,CLE,76,0.8,9,1.02,0.8,0.3,0.6,47.8,60.9
Patrick Patterson,TOR,79,0.7,10.3,1,0.7,0.3,0.7,40.7,54.6
Anthony Morrow,OKC,68,0.9,16,1,0.9,0.3,0.8,37.3,52.9
Steven Adams,OKC,80,0.5,7,1.36,0.7,0.3,0.4,75.9,75.9
Glenn Robinson III,IND,45,1.1,26.3,1.16,1.3,0.5,0.8,57.9,63.2
Kyle Singler,OKC,68,0.7,18.5,1.14,0.8,0.3,0.6,54.8,60.7
Solomon Hill,IND,59,0.9,21.2,1.04,1,0.4,0.7,48.8,55.8
Aaron Brooks,CHI,69,0.9,10.4,0.95,0.8,0.3,0.7,39.2,52
Michael Beasley,HOU,20,1.9,15.1,1.47,2.8,1.2,1.5,76.7,76.7
Trey Lyles,UTA,80,0.7,9.6,1.08,0.7,0.3,0.5,55.3,65.8
Jeff Green,LAC,27,2,16.6,1.06,2.1,0.8,1.6,47.7,50
Jose Calderon,NYK,72,0.8,10.2,0.98,0.8,0.3,0.5,50,64.5
Luke Babbitt,NOP,47,1,13.9,1.2,1.2,0.4,0.9,44.2,58.1
Chase Budinger,IND,49,1,19.7,1.15,1.1,0.4,0.7,58.3,62.5
Gary Neal,WAS,40,1.3,13.8,1.06,1.4,0.5,1.1,41.9,51.2
Marreese Speights,GSW,72,0.6,7,1.35,0.8,0.3,0.4,63.3,66.7
Luc Mbah a Moute,LAC,75,0.7,18.4,1.1,0.7,0.3,0.4,66.7,68.2
Rashad Vaughn,MIL,70,0.8,19.6,0.92,0.8,0.3,0.8,38.9,50
Bobby Portis,CHI,63,0.8,9.7,1.06,0.8,0.4,0.7,58.5,59.8
Anthony Tolliver,DET,72,0.8,14.2,0.98,0.7,0.3,0.7,35.3,49
Joffrey Lauvergne,DEN,60,0.6,8.1,1.37,0.9,0.4,0.5,67.7,69.4
Tyler Zeller,BOS,60,0.7,10.4,1.3,0.9,0.3,0.6,57.6,57.6
Ish Smith,NOP,27,1.8,16.6,1.08,1.9,0.8,1.3,60,64.3
Brandon Jennings,DET,23,2,24.9,1.13,2.2,0.8,1.5,54.3,64.3
Darrell Arthur,DEN,70,0.7,8.3,1.06,0.7,0.3,0.6,52.4,56
Hassan Whiteside,MIA,73,0.5,4,1.32,0.7,0.3,0.4,67.9,67.9
Charlie Villanueva,DAL,62,0.7,12.2,1.07,0.8,0.3,0.7,44.2,51.2
Kyle Anderson,SAS,78,0.8,15.6,0.79,0.6,0.3,0.6,47.9,47.9
Quincy Acy,SAC,59,0.6,13.3,1.31,0.8,0.4,0.5,72.4,72.4
Lavoy Allen,IND,79,0.5,8.5,1.18,0.6,0.3,0.4,63.6,63.6
Nene,WAS,57,0.7,7.5,1.15,0.8,0.3,0.5,67.9,67.9
Mo Williams,CLE,41,1.3,14.7,0.85,1.1,0.5,1.1,44.4,46.7
Nikola Jokic,DEN,80,0.6,5.9,0.98,0.6,0.2,0.4,50,53.3
James Johnson,TOR,57,0.9,15.4,0.92,0.8,0.4,0.5,64.5,69.4
Joe Ingles,UTA,81,0.5,10.8,1.15,0.6,0.2,0.4,60.6,65.2
Kosta Koufos,SAC,78,0.5,7.8,1.07,0.6,0.3,0.4,58.8,58.8
Chris Bosh,MIA,53,0.8,4.6,1.02,0.8,0.3,0.7,51.4,57.1
Rudy Gobert,UTA,61,0.7,6.6,1.1,0.7,0.2,0.3,75,75
Cameron Payne,OKC,57,0.8,13.2,1,0.8,0.3,0.6,51.4,60
Jarrett Jack,BKN,32,1.7,10.9,0.81,1.4,0.5,1.1,45.7,52.9
Frank Kaminsky,CHA,81,0.5,6.2,1.07,0.5,0.2,0.4,48.6,55.7
Markieff Morris,WAS,27,1.6,11.9,1.02,1.6,0.6,1.2,48.5,53
Joe Johnson,MIA,24,1.2,9.1,1.5,1.8,0.7,1,64,82
Mike Dunleavy,CHI,31,1.1,15.4,1.2,1.4,0.5,1,51.6,67.7
Tayshaun Prince,MIN,77,0.5,13.5,1.17,0.5,0.2,0.4,60,66.7
Meyers Leonard,POR,61,0.6,6.8,1.17,0.7,0.3,0.5,54.8,61.3
Thomas Robinson,BKN,71,0.5,9.2,1.14,0.6,0.2,0.3,70.8,70.8
Markieff Morris,PHX,38,1,6.9,1.08,1.1,0.4,0.8,53.1,60.9
Rondae Hollis-Jefferson,BKN,29,1.4,22.2,1,1.4,0.5,0.9,51.9,51.9
James Ennis III,NOP,9,2.8,19.4,1.64,4.6,1.7,2.1,78.9,92.1
Timofey Mozgov,CLE,76,0.4,7.2,1.21,0.5,0.2,0.3,65.4,65.4
Chris Johnson,UTA,70,0.5,15,1.08,0.6,0.2,0.4,59.3,63
Lance Stephenson,MEM,26,1.7,11.3,0.93,1.6,0.7,1.3,50,51.5
Zach Randolph,MEM,68,0.5,3.1,1.18,0.6,0.3,0.4,66.7,66.7
Sasha Vujacic,NYK,61,0.8,14.8,0.8,0.7,0.2,0.7,34.1,45.1
Derrick Favors,UTA,62,0.6,3.6,1.05,0.6,0.3,0.5,53.3,53.3
Nemanja Bjelica,MIN,60,0.5,9.4,1.31,0.6,0.2,0.3,75,82.5
Kirk Hinrich,CHI,35,0.9,20.5,1.19,1.1,0.4,0.8,51.9,61.1
JaKarr Sampson,DEN,26,1.2,21.9,1.16,1.4,0.6,0.9,62.5,62.5
Justin Holiday,CHI,27,1.6,22.4,0.86,1.4,0.5,1.3,41.2,44.1
Noah Vonleh,POR,78,0.3,7.7,1.33,0.5,0.2,0.3,72.7,72.7
Aron Baynes,DET,81,0.3,5.3,1.29,0.4,0.2,0.3,71.4,71.4
James Anderson,SAC,51,1.2,26.5,0.58,0.7,0.3,0.9,34.8,34.8
Richaun Holmes,PHI,51,0.5,8.4,1.46,0.7,0.3,0.5,69.6,71.7
Dwight Powell,DAL,69,0.4,6.5,1.35,0.5,0.2,0.2,76.5,76.5
Jonas Valanciunas,TOR,60,0.5,3.9,1.25,0.6,0.2,0.3,75,75
Alex Len,PHX,78,0.5,4.5,0.9,0.4,0.2,0.3,51.9,51.9
David West,SAS,78,0.5,7.1,0.9,0.4,0.2,0.4,51.5,53
C.J. Watson,ORL,33,1.2,21.9,0.9,1.1,0.3,0.8,35.7,42.9
Zaza Pachulia,DAL,76,0.4,4.1,1.17,0.4,0.1,0.3,45,45
Tim Frazier,NOP,16,2.5,17.2,0.85,2.1,0.8,1.8,44.8,46.6
Tyson Chandler,PHX,66,0.4,5,1.38,0.5,0.2,0.3,88.2,88.2
Pablo Prigioni,LAC,59,0.4,12.6,1.32,0.6,0.2,0.4,63.6,72.7
Jason Smith,ORL,76,0.4,4.6,1.22,0.4,0.2,0.3,60,60
Andrew Nicholson,ORL,56,0.5,7.3,1.18,0.6,0.2,0.5,48.1,59.3
Jameer Nelson,DEN,39,0.9,9.3,0.92,0.8,0.3,0.7,44.8,50
