PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Nick Young,LAL,54,0.6,7.2,1.1,0.6,0.2,0.5,42.3,53.8
Ish Smith,PHI,50,0.8,4.1,0.9,0.7,0.3,0.7,48.5,51.5
George Hill,IND,74,0.5,4.1,0.89,0.4,0.1,0.4,39.3,50
Tony Parker,SAS,72,0.6,4.8,0.75,0.5,0.2,0.5,36.4,37.9
Kyrie Irving,CLE,53,0.9,4.3,0.72,0.6,0.2,0.7,29.7,32.4
Joe Ingles,UTA,81,0.7,14.6,0.62,0.4,0.1,0.5,26.8,35.4
JaKarr Sampson,PHI,47,0.6,8.7,1.23,0.7,0.3,0.4,70.6,70.6
Richard Jefferson,CLE,74,0.4,7.9,1.03,0.4,0.1,0.4,40.7,48.1
Matthew Dellavedova,CLE,76,0.5,6,0.82,0.4,0.1,0.4,37.9,50
Corey Brewer,HOU,82,0.6,6.7,0.7,0.4,0.2,0.5,35.1,37.8
Tony Snell,CHI,64,0.6,9.9,0.78,0.5,0.2,0.5,31.3,40.6
Austin Rivers,LAC,67,0.6,6.7,0.74,0.5,0.2,0.5,33.3,38.9
Wayne Ellington,BKN,76,0.6,7.1,0.69,0.4,0.2,0.5,30,32.5
John Wall,WAS,77,0.6,2.5,0.69,0.4,0.1,0.4,33.3,40.9
Raymond Felton,DAL,80,0.3,2.6,1.3,0.4,0.2,0.3,61.9,66.7
Alec Burks,UTA,31,1.1,7.7,0.88,1,0.3,0.8,41.7,45.8
Norris Cole,NOP,45,0.9,7,0.73,0.7,0.3,0.8,36.1,37.5
Derrick Rose,CHI,66,0.7,3.6,0.65,0.5,0.2,0.6,38.5,38.5
Dion Waiters,OKC,78,0.4,3.6,0.91,0.4,0.1,0.3,50,57.5
Marcus Morris Sr.,DET,80,0.5,3.3,0.72,0.4,0.1,0.3,33.3,38.9
Marcus Smart,BOS,61,0.7,5.9,0.72,0.5,0.2,0.6,32.4,38.2
Mirza Teletovic,PHX,79,0.6,4.7,0.66,0.4,0.1,0.5,28.2,37.2
Jerryd Bayless,MIL,52,0.9,9,0.59,0.6,0.3,0.8,31,34.5
Terrence Ross,TOR,73,0.5,5.5,0.74,0.4,0.2,0.5,33.3,38.9
Sasha Vujacic,NYK,61,0.7,11.8,0.7,0.5,0.2,0.6,33.3,38.9
Jerian Grant,NYK,76,0.3,4.9,1.04,0.4,0.1,0.2,50,58.3
Jameer Nelson,DEN,39,0.7,7.2,0.96,0.7,0.3,0.6,40,50
Chandler Parsons,DAL,61,0.7,5,0.68,0.4,0.2,0.5,34.4,40.6
Nikola Mirotic,CHI,66,0.6,5.3,0.64,0.4,0.1,0.5,25.8,38.7
Mo Williams,CLE,41,0.6,6.9,0.96,0.6,0.2,0.6,39.1,50
Shabazz Muhammad,MIN,82,0.4,4.2,0.69,0.3,0.1,0.3,30.8,32.7
Jason Terry,HOU,72,0.3,5.5,1,0.3,0.1,0.3,40,55
Rajon Rondo,SAC,72,0.4,2.4,0.89,0.3,0.2,0.3,44,44
Rudy Gay,SAC,70,0.4,2.2,0.86,0.3,0.1,0.3,45.5,50
Chris Johnson,UTA,70,0.4,11.5,0.83,0.3,0.1,0.3,45,55
Archie Goodwin,PHX,57,0.5,5.1,0.77,0.4,0.1,0.4,25,27.1
Kelly Olynyk,BOS,69,0.5,5,0.71,0.3,0.1,0.4,30,36.7
Jeremy Lamb,CHA,66,0.5,5.9,0.69,0.4,0.1,0.5,29,33.9
Thabo Sefolosha,ATL,75,0.3,3.9,1.21,0.3,0.1,0.2,71.4,75
Devin Harris,DAL,64,0.4,4.8,0.96,0.4,0.1,0.3,35,45
Leandro Barbosa,GSW,68,0.4,5.3,0.96,0.3,0.1,0.3,50,55.6
Ronnie Price,PHX,62,0.5,8,0.74,0.4,0.1,0.4,39.1,50
Troy Daniels,CHA,43,0.5,10.2,1,0.5,0.2,0.4,47.4,55.3
Jerami Grant,PHI,77,0.3,2.8,0.92,0.3,0.1,0.3,40,40
Donald Sloan,BKN,61,0.4,5.4,0.85,0.4,0.1,0.3,42.9,47.6
Jeff Green,MEM,53,0.5,4.1,0.79,0.4,0.1,0.4,28.6,31
Vince Carter,MEM,60,0.5,7.8,0.69,0.4,0.2,0.5,30,35
Anthony Davis,NOP,61,0.2,1,1.5,0.3,0.1,0.2,64.3,75
Maurice Harkless,POR,78,0.2,3.5,1.17,0.3,0.1,0.2,50,62.5
Courtney Lee,MEM,51,0.4,4.1,1.05,0.4,0.2,0.4,55.6,55.6
Jonathon Simmons,SAS,55,0.4,6.4,1,0.4,0.1,0.3,41.2,44.1
Tim Hardaway Jr.,ATL,51,0.5,7.4,0.91,0.4,0.2,0.4,42.1,44.7
Matt Barnes,MEM,76,0.4,3.1,0.78,0.3,0.1,0.3,31.6,36.8
Draymond Green,GSW,81,0.2,1.3,1.25,0.2,0.1,0.2,61.5,76.9
Michael Carter-Williams,MIL,54,0.4,2.4,1.05,0.4,0.2,0.3,50,52.8
Giannis Antetokounmpo,MIL,80,0.4,2.5,0.57,0.3,0.1,0.3,29.6,29.6
Luke Babbitt,NOP,47,0.3,4.8,1.19,0.4,0.1,0.3,50,62.5
D.J. Augustin,DEN,28,0.8,6.5,0.91,0.7,0.3,0.6,43.8,59.4
Cory Joseph,TOR,80,0.3,3,0.83,0.2,0.1,0.2,41.2,47.1
Tyreke Evans,NOP,25,1.2,6.8,0.66,0.8,0.3,0.9,34.8,37
Josh Richardson,MIA,53,0.2,3.9,1.39,0.3,0.1,0.2,60,65
Luol Deng,MIA,74,0.2,1.9,1.06,0.2,0.1,0.2,53.3,56.7
Derrick Williams,NYK,80,0.3,2.7,0.9,0.2,0.1,0.2,33.3,36.1
Bojan Bogdanovic,BKN,79,0.3,2.4,0.82,0.2,0.1,0.2,41.2,47.1
Jarrett Jack,BKN,32,0.7,4.7,0.78,0.6,0.3,0.6,45,45
Randy Foye,DEN,54,0.5,6.4,0.69,0.3,0.1,0.3,53.3,56.7
Mike Dunleavy,CHI,31,0.9,11.8,0.67,0.6,0.1,0.6,22.2,33.3
Marcus Thornton,HOU,47,0.7,6.6,0.55,0.4,0.1,0.6,25.9,29.6
Reggie Jackson,DET,79,0.4,2.1,0.55,0.2,0.1,0.4,20.7,27.6
Kirk Hinrich,CHI,35,0.4,8.6,1.31,0.5,0.2,0.3,50,62.5
Greivis Vasquez,MIL,23,0.6,7.4,1.21,0.7,0.3,0.5,50,54.2
Anthony Morrow,OKC,68,0.3,6.4,0.74,0.3,0.1,0.3,31.6,36.8
Beno Udrih,MIA,36,0.8,13.4,0.63,0.5,0.2,0.6,30.4,30.4
Andre Iguodala,GSW,65,0.2,2.3,1.46,0.2,0.1,0.2,72.7,72.7
Lance Stephenson,MEM,26,0.6,3.8,1.07,0.6,0.2,0.5,50,54.2
Patrick Beverley,HOU,71,0.3,2.6,0.84,0.2,0.1,0.2,43.8,50
Kevin Martin,MIN,39,0.6,5.3,0.7,0.4,0.1,0.4,31.3,37.5
Danny Green,SAS,79,0.4,5,0.48,0.2,0.1,0.3,22.2,25.9
Kostas Papanikolaou,DEN,26,0.4,10.8,1.5,0.6,0.2,0.4,60,75
Chris Bosh,MIA,53,0.2,1.2,1.25,0.3,0.1,0.2,50,55
Anthony Brown,LAL,29,0.4,7.4,1.27,0.5,0.2,0.3,66.7,66.7
Justin Anderson,DAL,55,0.3,6.6,0.93,0.3,0.1,0.3,35.7,50
Eric Bledsoe,PHX,32,0.6,2.7,0.78,0.4,0.2,0.5,40,43.3
Courtney Lee,CHA,28,0.6,7.1,0.78,0.5,0.2,0.5,42.9,46.4
Kevin Love,CLE,77,0.2,1.5,0.74,0.2,0.1,0.2,23.5,35.3
Glenn Robinson III,IND,45,0.2,5.4,1.3,0.3,0.1,0.2,50,65
Charlie Villanueva,DAL,62,0.2,3.5,1,0.2,0.1,0.2,41.7,54.2
Joe Johnson,BKN,57,0.3,1.9,0.87,0.2,0.1,0.2,41.7,45.8
Ryan Anderson,NOP,66,0.2,1.3,0.87,0.2,0,0.1,33.3,38.9
Seth Curry,SAC,44,0.3,4.6,0.92,0.3,0.1,0.3,33.3,41.7
Paul Millsap,ATL,81,0.2,0.9,0.92,0.1,0,0.1,36.4,45.5
Brandon Jennings,DET,23,0.6,7.7,0.86,0.5,0.2,0.4,40,50
Garrett Temple,WAS,80,0.2,2.6,0.75,0.2,0.1,0.1,36.4,45.5
D.J. Augustin,OKC,34,0.5,9.5,0.75,0.4,0.1,0.4,38.5,46.2
Justin Holiday,CHI,27,0.7,9.4,0.67,0.4,0.2,0.6,33.3,36.7
Kelly Oubre Jr.,WAS,63,0.3,6.8,0.67,0.2,0.1,0.3,31.3,31.3
