PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Kevin Huerter,SAC,75,3.2,23.7,1.15,3.7,1.3,2.8,47.1,62.9
Jalen Green,HOU,76,2.3,10,1.09,2.5,0.9,2,47.3,57
Jordan Poole,GSW,82,2.2,10.4,1.07,2.3,0.8,1.7,45,55.4
Jamal Murray,DEN,65,2.4,12.4,1.11,2.7,1,2.2,46.4,55.7
Stephen Curry,GSW,56,2.6,10.3,1.2,3.1,1,2.2,45.5,61.2
Tyler Herro,MIA,67,2.5,12.6,0.99,2.5,1,2.1,44.8,53.1
CJ McCollum,NOP,75,2.1,9.7,1.01,2.1,0.7,1.7,44.8,52.8
Keegan Murray,SAC,80,1.6,14.9,1.11,1.8,0.6,1.5,44.4,60.3
Keldon Johnson,SAS,63,2.3,10.6,0.96,2.2,0.7,1.8,40.4,45.6
Damian Lillard,POR,58,2.1,7.4,1.15,2.4,0.7,1.6,41.8,53.8
Desmond Bane,MEM,58,2.3,11.6,1.04,2.4,0.9,1.9,47.3,54.5
Klay Thompson,GSW,69,2.1,10.1,0.89,1.9,0.7,1.9,37.7,48.1
De'Aaron Fox,SAC,73,1.6,6.9,1.08,1.7,0.7,1.4,47.6,54.3
Buddy Hield,IND,80,1.4,9.5,1.03,1.5,0.6,1.2,46.8,58
Donovan Mitchell,CLE,68,1.7,6.6,1.03,1.7,0.6,1.4,41.2,50
RJ Barrett,NYK,73,1.5,7,1.07,1.6,0.6,1.1,49.4,54.8
Bradley Beal,WAS,50,2,8.8,1.15,2.3,0.9,1.6,58,62.3
Franz Wagner,ORL,80,1.6,9.2,0.85,1.4,0.5,1.4,35.5,39.5
Malik Monk,SAC,77,1.5,11.5,0.92,1.4,0.6,1.2,44.8,52.1
Terry Rozier,CHA,64,1.5,6.6,1.15,1.7,0.6,1.2,54.7,64.7
Harrison Barnes,SAC,82,1.2,8.9,1.13,1.3,0.4,0.9,45.2,54.8
Anfernee Simons,POR,62,1.2,6.1,1.34,1.6,0.6,1.1,53.7,68.7
Immanuel Quickley,NYK,81,1.1,8.1,1.08,1.2,0.4,0.9,43.4,57.9
Darius Garland,CLE,69,1.3,6,1.07,1.4,0.5,1,47.1,54.3
Gary Trent Jr.,TOR,66,1.1,6.9,1.22,1.4,0.5,0.9,54.8,61.3
Kelly Oubre Jr.,CHA,48,1.6,8,1.13,1.8,0.6,1.3,49.2,57.4
Jalen Brunson,NYK,68,1.2,5.6,1.02,1.3,0.5,1.1,45.8,49.3
Dillon Brooks,MEM,73,1.4,8.8,0.84,1.2,0.5,1.3,36.2,41.5
Norman Powell,LAC,60,1.2,7.8,1.14,1.4,0.4,0.9,48.1,56.5
Anthony Edwards,MIN,79,1.2,4.9,0.86,1.1,0.4,0.9,38.7,45.3
Max Strus,MIA,80,1.4,12.9,0.72,1,0.3,1.3,26.7,35.1
Lauri Markkanen,UTA,66,1,4.7,1.22,1.2,0.4,0.8,52.9,61.8
Jordan Clarkson,UTA,61,1.4,6.7,0.93,1.3,0.4,1.2,37.5,44.4
Luka Doncic,DAL,66,1.3,4.5,0.92,1.2,0.5,0.9,53.4,59.5
Doug McDermott,SAS,64,1.5,15.7,0.85,1.3,0.5,1.3,34.9,45.8
Jaylen Brown,BOS,67,1.3,5.1,0.91,1.2,0.4,1,38.5,43.8
Bennedict Mathurin,IND,78,1,6.2,0.99,1,0.3,0.8,42.6,47.5
Grayson Allen,MIL,72,1.3,13.8,0.85,1.1,0.4,1,38,46.5
Isaiah Joe,OKC,73,0.8,10,1.31,1,0.4,0.7,53.1,66.3
Devin Vassell,SAS,39,2,11.1,0.97,1.9,0.8,1.8,43.7,50.7
Kentavious Caldwell-Pope,DEN,77,1.1,11.5,0.85,1,0.4,1,42.7,44.7
Seth Curry,BKN,61,1.1,12.7,1.11,1.2,0.5,1,50,59.2
Gabe Vincent,MIA,68,1.1,11.4,0.94,1.1,0.4,1,36.6,44.4
Kyle Kuzma,WAS,64,1.4,6.3,0.81,1.1,0.4,1.1,38.6,41.4
Josh Richardson,SAS,43,1.8,15.4,0.93,1.7,0.7,1.6,40,47.9
Jayson Tatum,BOS,74,0.7,2.5,1.29,0.9,0.3,0.5,60,70
Duncan Robinson,MIA,42,1.4,21.4,1.12,1.6,0.5,1.2,44,62
Jerami Grant,POR,63,1.1,5.9,0.94,1,0.3,0.8,35.3,42.2
Kyrie Irving,BKN,40,1.9,7.9,0.83,1.6,0.6,1.6,35.5,42.7
Brandon Ingram,NOP,45,1.8,7.5,0.77,1.4,0.6,1.5,43.3,44.8
Kevin Durant,BKN,39,1.4,5.4,1.19,1.6,0.7,1.1,61.4,64.8
Tre Jones,SAS,68,0.9,6.5,1.05,0.9,0.3,0.7,47.9,52.1
D'Angelo Russell,MIN,54,1.4,7.7,0.86,1.2,0.4,1,41.8,46.4
Mikal Bridges,PHX,56,1.2,7.4,0.93,1.1,0.4,1.1,38.3,41.7
Mikal Bridges,BKN,27,1.7,7.3,1.3,2.2,0.8,1.4,56.4,62.8
LaMelo Ball,CHA,36,1.5,5.9,1.11,1.6,0.6,1.3,51.1,64.4
Julius Randle,NYK,77,0.9,3.5,0.88,0.8,0.2,0.7,34.5,47.3
Shaedon Sharpe,POR,80,0.9,8.9,0.84,0.7,0.3,0.8,34.9,46
Ja Morant,MEM,61,1,3.7,0.95,0.9,0.3,0.8,44.7,47.9
Devin Booker,PHX,53,1.1,4.3,0.95,1,0.4,0.8,48.9,53.3
Dejounte Murray,ATL,74,0.7,3.3,1.06,0.7,0.3,0.6,46.8,55.3
Gordon Hayward,CHA,50,1.2,7.9,0.92,1.1,0.4,1,43.8,49
Eric Gordon,HOU,47,1.4,10.7,0.83,1.1,0.4,1.1,35.8,42.5
Trendon Watford,POR,62,0.6,9.2,1.32,0.9,0.3,0.5,67.9,73.2
Bojan Bogdanovic,DET,59,0.8,4.4,1.04,0.9,0.3,0.5,53.1,59.4
Tyrese Maxey,PHI,60,1,5.6,0.87,0.9,0.4,1,36.8,40.4
Kyle Lowry,MIA,55,1.1,9.8,0.82,0.9,0.3,0.9,32.7,44.2
Donte DiVincenzo,GSW,72,0.9,9.2,0.82,0.7,0.2,0.7,33.3,45.1
Fred VanVleet,TOR,69,0.9,4.7,0.81,0.8,0.3,0.8,34.5,40
Kelly Olynyk,UTA,68,0.6,5.1,1.21,0.8,0.3,0.5,47.2,58.3
Collin Sexton,UTA,48,0.9,7.1,1.13,1.1,0.3,0.5,61.5,69.2
Corey Kispert,WAS,74,0.6,7,1.08,0.7,0.2,0.5,42.5,56.3
Kevin Porter Jr.,HOU,59,1,5.1,0.85,0.9,0.3,0.7,39,46.3
Damion Lee,PHX,74,0.8,10.6,0.84,0.7,0.3,0.6,47.6,53.6
