PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Wayne Ellington,MIA,77,3.4,34.2,1.06,3.6,1.2,3.1,37.6,53.5
JJ Redick,PHI,70,3.6,24.1,0.98,3.6,1.4,3.1,45,51.1
Gary Harris,DEN,67,3.7,22.5,0.98,3.6,1.4,3,46.5,52.8
Josh Richardson,MIA,81,2.1,16.1,1.1,2.4,0.9,1.9,46.7,54.3
Lou Williams,LAC,79,1.9,8.5,1.21,2.3,0.8,1.5,52.5,64.8
Reggie Bullock,DET,62,2.6,26.2,1.06,2.8,1,2.1,48.5,58.5
Justin Holiday,CHI,72,2.1,16.1,1.13,2.4,0.7,1.7,43.1,54.1
Kyrie Irving,BOS,60,2.4,11,1.14,2.8,1,1.9,51.8,60.3
Avery Bradley,DET,40,5.6,32.1,0.7,3.9,1.5,4.4,34.5,37.3
Damian Lillard,POR,73,1.8,7,1.16,2,0.6,1.4,43.7,56.3
Jamal Murray,DEN,81,1.9,11.8,0.95,1.8,0.7,1.6,45.2,49.6
Donovan Mitchell,UTA,79,2.2,10.1,0.86,1.9,0.7,1.8,41.4,47.9
Tyler Johnson,MIA,72,2,17.2,0.99,2,0.8,1.8,43.4,51.9
Goran Dragic,MIA,75,2.1,11.8,0.85,1.8,0.7,1.8,38.6,43.9
Troy Daniels,PHX,79,1.5,17.7,1.14,1.7,0.5,1.3,38.7,54.7
Victor Oladipo,IND,75,1.7,7.3,1.01,1.7,0.6,1.3,48,53.1
Bradley Beal,WAS,82,1.6,7,0.95,1.5,0.6,1.3,47.6,51.9
Luke Kennard,DET,73,2,25.7,0.8,1.6,0.6,1.6,38.5,44.4
CJ McCollum,POR,81,1.8,8.1,0.77,1.3,0.5,1.4,36.8,41.7
Evan Fournier,ORL,57,2.1,12.5,0.88,1.9,0.7,1.7,40,44.2
Allen Crabbe,BKN,75,1.9,14.7,0.76,1.4,0.4,1.5,27.2,36
Andrew Wiggins,MIN,82,1.5,8,0.8,1.2,0.5,1.3,35.8,42.7
