PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Stephen Curry,GSW,63,3.2,11.8,1.27,4.1,1.3,2.6,48.5,64.4
Duncan Robinson,MIA,72,2.7,23.6,1.06,2.8,0.9,2.3,38.5,56.8
Doug McDermott,IND,66,2.5,21.8,1.1,2.7,1,2.2,45.8,58
Jamal Murray,DEN,48,3.2,15.8,1.05,3.3,1.3,2.8,46.2,51.5
Bradley Beal,WAS,60,2.5,8.7,0.99,2.5,1,2,47.1,51.2
Damian Lillard,POR,67,2,7.7,1.04,2.1,0.6,1.6,39.3,53.3
Joe Harris,BKN,69,1.6,14,1.15,1.9,0.7,1.5,46.6,58.7
Jaylen Brown,BOS,58,2.2,9.4,0.99,2.2,0.8,1.7,47.5,52.5
Jerami Grant,DET,54,2.1,9.4,1.08,2.2,0.7,1.6,44.8,51.7
Zach LaVine,CHI,58,2,8.1,1.03,2.1,0.8,1.6,47.4,57.9
Tim Hardaway Jr.,DAL,70,1.3,9,1.25,1.7,0.5,1.2,45.8,60.8
Bryn Forbes,MIL,70,1.4,16.5,1.2,1.7,0.6,1.2,46.5,61
Terry Rozier,CHA,69,1.6,8.2,1.06,1.7,0.7,1.3,53.3,61.7
Seth Curry,PHI,57,1.7,15.2,1.17,2,0.7,1.5,50.6,60.2
Brandon Ingram,NOP,61,1.8,7.9,1.03,1.8,0.8,1.5,51.1,56.1
Devin Booker,PHX,67,1.7,6.8,0.96,1.6,0.7,1.3,51.8,54.1
Anthony Edwards,MIN,72,1.3,6.5,1.08,1.5,0.6,1.1,48.8,57.3
CJ McCollum,POR,47,2.1,10.1,1.03,2.2,0.9,2,45.2,53.8
Dillon Brooks,MEM,67,2,10.6,0.79,1.5,0.6,1.7,36.2,39.7
Jayson Tatum,BOS,64,1.6,6.2,1.01,1.6,0.6,1.2,45.6,51.3
Michael Porter Jr.,DEN,61,1.4,8.9,1.16,1.6,0.6,1.3,48.1,59.7
Kyrie Irving,BKN,54,1.5,6.3,1.13,1.7,0.7,1.3,50.7,62.7
Luka Doncic,DAL,66,1.4,4.9,1.03,1.4,0.5,1,52.2,61.2
Reggie Bullock,NYK,65,1.2,12.9,1.14,1.4,0.5,1.1,50,60
Gordon Hayward,CHA,44,2,10.4,1.06,2.1,0.8,1.6,48.6,55.7
