PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Gary Harris,DEN,57,1.9,14.3,0.77,1,0.6,1.6,36.3,41.2
Gerald Henderson,PHI,72,1.2,12.6,0.96,1,0.4,1,40.3,47.2
Bojan Bogdanovic,BKN,55,1.2,8.3,1.28,1,0.5,1,56.6,68.9
George Hill,UTA,49,1.3,8,1.29,2,0.6,1,55.1,64.3
Jameer Nelson,DEN,75,1,9.6,1.1,1,0.4,0.8,48.4,58.9
DeMar DeRozan,TOR,74,1.3,4.9,0.81,1,0.4,1.1,38.6,40.4
Stephen Curry,GSW,79,0.9,3.9,1.1,1,0.4,0.7,50,63.8
Danilo Gallinari,DEN,63,1.3,8,0.95,1,0.4,1,42.9,50
Jrue Holiday,NOP,67,1,5.9,1.1,1,0.4,0.9,50.8,57.6
Bradley Beal,WAS,77,1,4.8,0.97,1,0.4,0.8,43.1,51.5
Courtney Lee,NYK,77,1,9.7,0.94,1,0.4,0.9,42.9,47.9
Robert Covington,PHI,67,1.1,8,0.95,1,0.4,0.9,41.7,55.8
Wilson Chandler,DEN,71,1,6,1.03,1,0.4,0.8,46.7,52.5
Jimmy Butler,CHI,76,0.9,4.2,0.97,1,0.3,0.8,35.1,39.5
Rodney Hood,UTA,59,1.2,9.4,0.96,1,0.4,1.1,40.3,48.4
Patty Mills,SAS,80,0.9,9.7,0.96,1,0.3,0.8,44.3,50
Russell Westbrook,OKC,81,1,2.9,0.9,1,0.3,0.8,34.4,46.9
Tim Hardaway Jr.,ATL,79,1.1,7.9,0.79,1,0.3,0.9,34.8,40.6
Anthony Davis,NOP,75,0.6,2.3,1.49,1,0.4,0.5,69.2,71.8
Wesley Matthews,DAL,73,0.7,5.2,1.25,1,0.3,0.6,54.5,69.3
Dennis Schroder,ATL,79,0.9,4.5,0.92,1,0.3,0.8,43.3,44.2
Allen Crabbe,POR,79,0.9,9.6,0.89,1,0.3,0.7,36.2,41.4
James Harden,HOU,81,0.8,2.7,1,1,0.3,0.6,52.2,65.2
Darren Collison,SAC,68,0.9,7.2,0.98,1,0.4,0.8,50,54.8
Sean Kilpatrick,BKN,70,1,7.1,0.88,1,0.4,0.8,47.2,55.7
Derrick Rose,NYK,64,0.9,4.5,1.05,1,0.4,0.7,56.5,56.5
Jamal Crawford,LAC,82,0.8,5.9,0.89,1,0.3,0.6,44,51
Kyle Lowry,TOR,60,1.1,5.5,0.84,1,0.4,1,38.6,45.6
Emmanuel Mudiay,DEN,56,1.2,8.7,0.86,1,0.4,1,36.2,44
Austin Rivers,LAC,74,0.9,7.1,0.85,1,0.3,0.7,38.5,45.2
Klay Thompson,GSW,78,1,4.7,0.75,1,0.2,0.8,29.7,35.9
Malcolm Brogdon,MIL,75,0.5,5,1.32,1,0.3,0.4,59.4,70.3
Mirza Teletovic,MIL,70,0.7,10.6,1.06,1,0.3,0.6,42.2,56.7
Paul George,IND,75,0.7,3,1.04,1,0.3,0.6,45.2,57.1
Jae Crowder,BOS,72,0.8,6.5,0.9,1,0.3,0.7,34.6,47.1
Devin Booker,PHX,78,1.1,4.7,0.6,1,0.2,0.8,25.8,29.5
Manu Ginobili,SAS,69,0.7,8.7,1.02,1,0.2,0.5,44.4,56.9
Terrence Ross,ORL,24,2.1,16.3,1,2,0.8,1.8,47.6,57.1
Troy Daniels,MEM,67,1.1,13.3,0.69,1,0.3,1,26.9,33.6
Vince Carter,MEM,73,0.6,7.9,1.06,1,0.2,0.5,45.5,57.6
Joe Harris,BKN,52,1.1,12.5,0.91,1,0.3,0.9,36.2,47.9
T.J. McConnell,PHI,81,0.7,8,0.88,1,0.3,0.5,51.2,52.4
Kyle Korver,ATL,32,1.5,16.4,1.02,2,0.6,1.3,43.9,54.9
Justin Holiday,NYK,82,0.6,7.2,1.04,1,0.3,0.5,47.7,54.5
D.J. Augustin,ORL,78,0.7,7.5,0.94,1,0.2,0.5,39.5,48.7
Will Barton,DEN,61,0.8,6.1,0.9,1,0.2,0.7,37.5,50
Marcus Morris Sr.,DET,79,0.7,4.8,0.82,1,0.2,0.7,32.1,41.5
Kevin Durant,GSW,62,0.6,3,1.13,1,0.3,0.4,59.3,70.4
CJ Miles,IND,76,0.7,7.1,0.88,1,0.2,0.6,38.1,47.6
Josh Richardson,MIA,53,1.2,10.7,0.69,1,0.3,1.1,29.8,35.1
Seth Curry,DAL,70,0.6,5,1.05,1,0.3,0.5,48.6,54.1
Denzel Valentine,CHI,57,0.8,13.1,0.93,1,0.3,0.7,40,52.5
Brandon Ingram,LAL,79,0.6,5.1,0.91,1,0.2,0.4,50,55
Reggie Jackson,DET,52,0.6,3.9,1.24,1,0.3,0.5,53.6,64.3
Marcus Smart,BOS,79,0.8,6.3,0.64,1,0.2,0.7,25.9,31.5
E'Twaun Moore,NOP,73,0.5,4.9,1.14,1,0.2,0.4,51.7,55.2
Jeff Teague,IND,82,0.5,3.2,0.95,0,0.2,0.4,47.1,51.5
Aaron Gordon,ORL,80,0.6,4.9,0.78,0,0.2,0.5,31,39.3
Jodie Meeks,ORL,36,0.9,10.2,1.18,1,0.4,0.8,44.8,55.2
Jonathon Simmons,SAS,78,0.6,7.8,0.89,0,0.2,0.5,39.5,42.1
Dwyane Wade,CHI,60,1,4.8,0.67,1,0.2,0.7,31.8,33
Jabari Parker,MIL,51,0.8,4.2,0.91,1,0.3,0.7,44.1,50
Giannis Antetokounmpo,MIL,80,0.6,2.6,0.83,0,0.2,0.5,35.9,42.3
Victor Oladipo,OKC,67,0.8,4.7,0.71,1,0.2,0.6,35.9,39.7
Ian Clark,GSW,77,0.3,5.1,1.39,0,0.2,0.3,62.5,75
Joe Johnson,UTA,78,0.4,4.8,1.03,0,0.2,0.4,50,56.3
Elfrid Payton,ORL,82,0.5,3.1,0.95,0,0.2,0.3,57.7,57.7
Eric Bledsoe,PHX,66,0.7,3,0.81,1,0.2,0.5,40.6,43.8
Timothe Luwawu-Cabarrot,PHI,69,0.7,9.4,0.76,1,0.2,0.5,34.3,41.4
Rudy Gay,SAC,30,0.8,4.2,1.42,1,0.4,0.6,57.9,65.8
Jeremy Lamb,CHA,62,0.5,5.4,1.1,1,0.2,0.4,50,56.3
Ish Smith,DET,81,0.4,3.8,1,0,0.2,0.4,55.2,55.2
Monta Ellis,IND,74,0.5,5.1,0.9,0,0.2,0.4,44.8,46.6
Sergio Rodriguez,PHI,68,0.7,7.5,0.68,0,0.2,0.6,32.6,39.5
Evan Turner,POR,65,0.6,6,0.79,1,0.2,0.6,41.7,41.7
Carmelo Anthony,NYK,74,0.7,3,0.65,0,0.2,0.5,32.5,33.8
Tony Parker,SAS,63,0.8,7.3,0.64,1,0.2,0.7,32.6,32.6
Michael Beasley,MIL,56,0.6,6.6,0.94,1,0.3,0.6,51.6,51.6
Doug McDermott,CHI,44,0.8,8.1,0.91,1,0.3,0.6,46.2,50
Gerald Green,BOS,47,0.4,7.7,1.48,1,0.3,0.4,66.7,77.8
Jeremy Lin,BKN,36,0.8,4.9,1.15,1,0.2,0.5,41.2,50
Buddy Hield,NOP,57,0.5,5.7,1.03,1,0.2,0.5,39.3,51.8
Luol Deng,LAL,56,0.7,7.7,0.82,1,0.2,0.6,35.3,41.2
Caris LeVert,BKN,57,0.6,6.7,0.94,1,0.2,0.5,42.9,51.8
Terry Rozier,BOS,74,0.5,7.2,0.86,0,0.1,0.4,35.5,48.4
Ricky Rubio,MIN,75,0.5,3.8,0.83,0,0.2,0.4,41.4,44.8
Ty Lawson,SAC,69,0.4,3.6,1.07,0,0.2,0.3,52.4,57.1
Thabo Sefolosha,ATL,62,0.5,6.1,0.97,0,0.2,0.4,48,52
Kent Bazemore,ATL,73,0.8,6.3,0.5,0,0.1,0.6,23.8,26.2
Brook Lopez,BKN,75,0.3,1.6,1.17,0,0.1,0.3,50,65
Shelvin Mack,UTA,55,0.5,6,0.93,1,0.2,0.5,42.9,48.2
Michael Kidd-Gilchrist,CHA,81,0.4,4.7,0.78,0,0.1,0.4,37.5,37.5
Rodney McGruder,MIA,78,0.5,6.8,0.76,0,0.1,0.4,36.7,40
Dion Waiters,MIA,46,0.9,5.2,0.65,1,0.2,0.8,30.6,33.3
Glenn Robinson III,IND,69,0.4,6.1,1.08,0,0.2,0.3,55,60
Jeff Green,ORL,69,0.4,4.3,0.9,0,0.1,0.3,34.8,41.3
Rajon Rondo,CHI,69,0.4,4.1,0.87,0,0.2,0.4,42.3,51.9
Joe Ingles,UTA,82,0.5,6.6,0.69,0,0.1,0.4,28.1,39.1
Ben McLemore,SAC,61,0.6,7.1,0.7,0,0.1,0.5,30,36.7
Anthony Morrow,OKC,40,0.6,10.4,1,1,0.3,0.6,45.8,52.1
Deron Williams,DAL,40,0.7,4.5,0.96,1,0.3,0.6,40,48
Otto Porter Jr.,WAS,80,0.4,3.3,0.86,0,0.1,0.3,37,40.7
Brandon Knight,PHX,54,0.6,5,0.73,0,0.2,0.5,39.3,42.9
Trevor Ariza,HOU,80,0.3,2.5,1.04,0,0.1,0.2,38.9,58.3
Khris Middleton,MIL,29,0.9,6,0.92,1,0.3,0.8,43.5,47.8
Tobias Harris,DET,82,0.4,2.3,0.83,0,0.1,0.3,40,40
Lou Williams,HOU,23,0.8,5.4,1.21,1,0.2,0.5,45.5,54.5
Alec Burks,UTA,42,0.5,7,1.04,1,0.2,0.5,45,52.5
Doug McDermott,OKC,22,1,16.8,1,1,0.5,1,50,50
Arron Afflalo,SAC,61,0.4,5.2,0.89,0,0.2,0.4,40,42
Chris Paul,LAC,61,0.5,2.7,0.82,0,0.2,0.4,45.8,47.9
LeBron James,CLE,74,0.4,1.6,0.77,0,0.1,0.3,33.3,45.8
Garrett Temple,SAC,66,0.5,6.1,0.7,0,0.1,0.4,33.3,35.2
Marc Gasol,MEM,74,0.2,1.1,1.38,0,0.1,0.2,53.3,66.7
Kristaps Porzingis,NYK,66,0.3,1.6,1.16,0,0.1,0.3,52.9,64.7
Rashad Vaughn,MIL,41,0.5,11.1,1.16,1,0.2,0.4,50,61.1
Buddy Hield,SAC,25,1.2,8.4,0.71,1,0.3,1,26.9,32.7
Shaun Livingston,GSW,76,0.3,5.8,0.91,0,0.1,0.3,47.4,47.4
Brandon Jennings,NYK,58,0.4,4.2,0.84,0,0.1,0.3,38.9,47.2
Hollis Thompson,PHI,31,0.6,10.1,1.11,1,0.2,0.5,50,64.3
Norman Powell,TOR,76,0.3,3.2,0.95,0,0.1,0.3,42.1,47.4
Andre Roberson,OKC,79,0.3,3.9,0.91,0,0.1,0.3,50,50
Leandro Barbosa,PHX,67,0.3,4.8,0.91,0,0.1,0.3,42.1,47.4
Jerami Grant,OKC,78,0.3,5.5,0.87,0,0.1,0.2,53.3,53.3
Patrick Beverley,HOU,67,0.4,3.7,0.8,0,0.1,0.3,38.1,47.6
Matthew Dellavedova,MIL,76,0.5,5.1,0.56,0,0.1,0.4,26.7,30
Jordan Crawford,NOP,19,0.7,5.6,1.36,1,0.4,0.6,66.7,79.2
Luc Mbah a Moute,LAC,80,0.2,3,1.36,0,0.1,0.2,75,75
DeMarcus Cousins,SAC,55,0.3,1,1.27,0,0.1,0.3,50,67.9
Marvin Williams,CHA,76,0.3,2.3,1,0,0.1,0.2,41.2,50
Dario Saric,PHI,81,0.2,1.7,0.95,0,0.1,0.2,47.1,50
Malcolm Delaney,ATL,73,0.4,5,0.73,0,0.1,0.2,27.8,36.1
T.J. Warren,PHX,67,0.4,3.1,0.66,0,0.1,0.4,34.6,34.6
Marcus Thornton,WAS,33,0.4,4.9,1.5,1,0.2,0.3,72.7,81.8
Robin Lopez,CHI,81,0.2,1.6,1.2,0,0.1,0.2,60,60
J.J. Barea,DAL,35,0.5,4.2,1,1,0.2,0.5,41.2,47.1
Corey Brewer,HOU,58,0.4,7.6,0.86,0,0.1,0.3,40,43.3
Isaiah Whitehead,BKN,73,0.3,3.4,0.75,0,0.1,0.2,38.9,44.4
Danny Green,SAS,68,0.4,4.7,0.72,0,0.1,0.3,30,40
Mario Hezonja,ORL,65,0.4,6.9,0.64,0,0.1,0.3,31.8,36.4
Shabazz Muhammad,MIN,78,0.2,2.2,1.06,0,0.1,0.1,54.5,63.6
Kelly Oubre Jr.,WAS,79,0.2,3.2,1,0,0.1,0.2,43.8,50
C.J. Watson,ORL,62,0.3,5.6,0.94,0,0.1,0.2,42.9,46.4
Terrence Ross,TOR,54,0.4,3.8,0.85,0,0.1,0.3,33.3,38.9
Ramon Sessions,CHA,50,0.5,7.4,0.63,0,0.1,0.4,27.3,27.3
James Johnson,MIA,76,0.2,1.3,1.23,0,0.1,0.1,70,80
Devin Harris,DAL,65,0.3,4.4,0.8,0,0.1,0.3,33.3,38.9
Taurean Prince,ATL,59,0.5,7.5,0.55,0,0.1,0.4,20.8,20.8
Raymond Felton,LAC,80,0.4,4.9,0.52,0,0.1,0.3,29.6,29.6
Solomon Hill,NOP,80,0.2,2.1,1.15,0,0.1,0.1,40,45
Kyle Korver,CLE,35,0.4,5,1,0,0.2,0.4,40,50
Langston Galloway,NOP,55,0.3,3.3,0.94,0,0.1,0.3,42.9,42.9
Paul Zipser,CHI,44,0.5,7.1,0.75,0,0.2,0.4,43.8,46.9
Trey Burke,WAS,57,0.4,6.7,0.71,0,0.1,0.3,36.8,39.5
Reggie Bullock,DET,31,0.5,10.6,0.93,0,0.2,0.5,33.3,46.7
Langston Galloway,SAC,19,0.8,11.8,0.93,1,0.3,0.6,45.5,45.5
Maurice Harkless,POR,77,0.2,2.5,0.74,0,0.1,0.2,35.7,35.7
Aaron Brooks,IND,65,0.3,5,0.74,0,0.1,0.2,46.2,53.8
Nikola Mirotic,CHI,70,0.3,2.8,0.67,0,0.1,0.3,31.6,36.8
Rodney Stuckey,IND,39,0.6,6.9,0.58,0,0.1,0.4,31.3,31.3
Michael Carter-Williams,CHI,45,0.6,6.4,0.54,0,0.2,0.4,35,35
Brian Roberts,CHA,41,0.3,7.3,1.08,0,0.1,0.2,50,60
Harrison Barnes,DAL,79,0.2,0.8,1.08,0,0.1,0.2,50,54.2
Greg Monroe,MIL,81,0.1,1,1.2,0,0.1,0.1,60,60
Mindaugas Kuzminskas,NYK,68,0.2,2.7,1,0,0.1,0.2,45.5,54.5
Iman Shumpert,CLE,76,0.2,2.3,0.86,0,0.1,0.1,36.4,45.5
Jose Calderon,LAL,24,0.6,13.5,0.86,0,0.2,0.4,50,50
Isaiah Canaan,CHI,40,0.4,7.7,0.75,0,0.1,0.3,33.3,41.7
Kyle Anderson,SAS,72,0.2,5.8,0.75,0,0.1,0.2,50,50
Jerian Grant,CHI,63,0.3,4.5,0.71,0,0.1,0.3,25,34.4
Alex Abrines,OKC,68,0.4,6.6,0.46,0,0.1,0.3,23.8,26.2
Andre Iguodala,GSW,76,0.2,2.3,0.92,0,0.1,0.2,33.3,45.8
Julius Randle,LAL,74,0.2,1.4,0.73,0,0.1,0.2,38.5,38.5
Ersan Ilyasova,PHI,53,0.3,2,0.69,0,0.1,0.3,25,34.4
Cory Joseph,TOR,80,0.2,2.1,0.65,0,0.1,0.1,36.4,40.9
Beno Udrih,DET,39,0.5,7.3,0.61,0,0.1,0.4,25,25
Jaylen Brown,BOS,78,0.2,3.5,0.58,0,0.1,0.2,33.3,33.3
Jose Calderon,ATL,17,0.6,13.3,1,1,0.3,0.5,55.6,55.6
Toney Douglas,MEM,24,0.5,7.3,0.91,0,0.2,0.4,55.6,55.6
Mike Dunleavy,ATL,30,0.5,9.7,0.67,0,0,0.4,8.3,12.5
Jason Terry,MIL,74,0.2,5.2,0.67,0,0,0.2,23.1,30.8
Dante Exum,UTA,66,0.3,4,0.53,0,0.1,0.2,26.7,33.3
John Wall,WAS,78,0.3,1.2,0.42,0,0.1,0.3,19,19
Markieff Morris,WAS,76,0.1,0.9,0.9,0,0.1,0.1,57.1,64.3
Kris Dunn,MIN,78,0.1,2.6,0.82,0,0.1,0.1,36.4,40.9
Andrew Harrison,MEM,72,0.2,2.4,0.69,0,0.1,0.1,40,45
Stanley Johnson,DET,77,0.2,3.3,0.6,0,0.1,0.2,30.8,34.6
Justin Anderson,PHI,24,0.7,8.3,0.53,0,0.1,0.5,25,29.2
Patrick McCaw,GSW,71,0.1,3.4,0.8,0,0,0.1,25,31.3
Wayne Selden,MEM,11,0.9,15.2,0.8,1,0.4,0.8,44.4,44.4
Tyler Ulis,PHX,61,0.2,2.2,0.67,0,0.1,0.1,44.4,44.4
Trey Lyles,UTA,71,0.2,2.2,0.67,0,0,0.1,20,30
Kyle Singler,OKC,32,0.4,13.7,0.57,0,0.1,0.3,30,30
Tim Frazier,NOP,65,0.3,3,0.47,0,0,0.2,15.4,19.2
Ryan Anderson,HOU,72,0.2,1.9,0.47,0,0,0.2,14.3,17.9
Kelly Olynyk,BOS,75,0.2,2.1,0.5,0,0,0.2,16.7,20.8
Randy Foye,BKN,69,0.3,4.2,0.39,0,0,0.3,16.7,16.7
Nikola Vucevic,ORL,75,0.1,0.8,0.6,0,0,0.1,30,30
Juancho Hernangomez,DEN,62,0.2,4.5,0.46,0,0,0.2,16.7,25
Al-Farouq Aminu,POR,61,0.3,2.8,0.35,0,0,0.2,15.4,19.2
Rondae Hollis-Jefferson,BKN,78,0.2,2.4,0.32,0,0,0.2,8.3,8.3
Myles Turner,IND,81,0.1,0.9,0.5,0,0,0.1,20,25
JR Smith,CLE,41,0.2,2.6,0.5,0,0,0.2,28.6,35.7
Tyreke Evans,NOP,26,0.5,4.2,0.42,0,0.1,0.3,22.2,22.2
Chandler Parsons,MEM,34,0.5,6,0.31,0,0.1,0.4,15.4,19.2
Frank Kaminsky,CHA,75,0.1,1.2,0.36,0,0,0.1,20,20
Justin Anderson,DAL,51,0.3,3.9,0.21,0,0,0.3,7.1,10.7
Brandon Rush,MIN,47,0.2,4.5,0.1,0,0,0.1,0,0
