PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Skal Labissiere,SAC,60,2.1,21.4,0.65,1.4,0.5,1.6,33,33
Mike Scott,WAS,76,1,12.3,1.03,1.1,0.4,0.7,58.5,58.5
Jeff Green,CLE,78,1.2,11.3,0.89,1,0.4,0.9,44.6,44.6
Frank Kaminsky,CHA,79,1.1,10.1,0.9,1,0.4,1,42.9,42.9
Dario Saric,PHI,78,1.2,8,0.87,1,0.3,0.7,51,51
David West,GSW,73,1.2,18.3,0.86,1.1,0.4,0.8,47.5,47.5
Mason Plumlee,DEN,74,1.3,17.1,0.82,1,0.4,0.9,49.2,49.2
Devin Booker,PHX,54,1.4,5.5,0.99,1.4,0.5,1.1,43.5,43.5
T.J. Warren,PHX,65,1.2,6.3,0.94,1.1,0.5,1,50,50
Greg Monroe,BOS,26,3.6,33.3,0.8,2.8,1,2.8,37.5,37.5
Wesley Matthews,DAL,63,1.1,8.8,1.01,1.2,0.4,0.9,47.3,47.3
Kyle Kuzma,LAL,77,0.9,5.5,1.01,0.9,0.4,0.6,58,58
Kelly Olynyk,MIA,76,1,9.2,0.87,0.9,0.3,0.6,54.3,54.3
Nicolas Batum,CHA,64,1.3,10,0.81,1,0.4,1,40.3,40.3
Serge Ibaka,TOR,76,0.8,6.6,1.07,0.9,0.4,0.7,58,58
Alex Len,PHX,69,1,12.9,0.9,0.9,0.3,0.6,52.5,52.5
Shaun Livingston,GSW,72,0.9,15.4,0.97,0.9,0.4,0.8,50,50
Aron Baynes,BOS,81,1,14.7,0.76,0.8,0.3,0.8,43.8,43.8
Tobias Harris,LAC,32,1.9,10,1.03,1.9,0.8,1.5,52.1,52.1
Marvin Williams,CHA,78,0.6,7.4,1.18,0.8,0.3,0.5,57.5,57.5
Nikola Mirotic,CHI,25,2.4,16.3,0.97,2.3,0.9,2,46,46
Wilson Chandler,DEN,74,0.8,7.4,0.98,0.8,0.3,0.6,51.1,51.1
Dwyane Wade,CLE,46,1.6,12.3,0.78,1.2,0.5,1.2,38.2,38.2
Jrue Holiday,NOP,81,0.6,3.2,1.12,0.7,0.3,0.5,59.5,59.5
Jerami Grant,OKC,81,0.6,7.9,1.06,0.6,0.3,0.4,65.6,65.6
Marreese Speights,ORL,52,1,12.9,0.98,1,0.4,0.8,52.4,52.4
DeAndre Jordan,LAC,77,1,9.3,0.65,0.7,0.2,0.7,34,34
Jaylen Brown,BOS,70,0.9,6.1,0.79,0.7,0.3,0.6,40.9,40.9
Derrick Favors,UTA,77,0.9,7.5,0.76,0.6,0.2,0.6,39.5,39.5
Joe Johnson,HOU,23,1.9,27.3,1.11,2.1,0.9,1.4,62.5,62.5
Draymond Green,GSW,70,0.9,7.2,0.75,0.7,0.2,0.5,48.6,48.6
JaMychal Green,MEM,55,1.1,9.9,0.79,0.9,0.3,0.9,40.4,40.4
Joe Johnson,UTA,32,1.5,18,0.96,1.4,0.7,1.2,56.8,56.8
Tobias Harris,DET,48,1.1,6.6,0.85,1,0.4,0.9,38.6,38.6
John Henson,MIL,76,0.6,6.6,1.02,0.6,0.2,0.4,60.7,60.7
Kosta Koufos,SAC,71,0.7,10.6,0.88,0.6,0.3,0.6,46.5,46.5
Klay Thompson,GSW,73,0.7,4,0.81,0.6,0.3,0.6,46.7,46.7
Greg Monroe,PHX,20,2.5,22.8,0.88,2.1,1,1.9,51.4,51.4
Maurice Harkless,POR,59,0.7,12.1,0.91,0.7,0.2,0.5,45.2,45.2
Jayson Tatum,BOS,80,0.6,4.1,0.91,0.5,0.2,0.4,43.8,43.8
Marquese Chriss,PHX,72,0.8,8.2,0.69,0.5,0.2,0.5,47.1,47.1
Chris Paul,HOU,58,0.6,3.3,1.06,0.6,0.3,0.5,53.3,53.3
Bam Adebayo,MIA,69,0.8,11.3,0.66,0.5,0.2,0.5,31.4,31.4
Marcus Smart,BOS,54,0.9,6.7,0.74,0.6,0.2,0.6,32.3,32.3
Zach Collins,POR,66,0.9,16.5,0.58,0.5,0.2,0.7,34.8,34.8
Jonathon Simmons,ORL,69,0.5,3.6,0.89,0.5,0.2,0.4,41.4,41.4
Kyle O'Quinn,NYK,77,0.5,6.9,0.86,0.4,0.2,0.4,42.9,42.9
Paul George,OKC,79,0.5,2.4,0.78,0.4,0.2,0.4,40.6,40.6
James Harden,HOU,72,0.5,1.8,0.86,0.4,0.1,0.4,37,37
Jahlil Okafor,BKN,26,1.6,26.1,0.76,1.2,0.6,1.3,44.1,44.1
James Johnson,MIA,73,0.5,4.1,0.88,0.4,0.2,0.3,50,50
Trevor Booker,BKN,18,1.9,17.1,0.88,1.7,0.8,1.6,51.7,51.7
Otto Porter Jr.,WAS,77,0.5,3.4,0.86,0.4,0.2,0.4,45.5,45.5
Nene,HOU,52,0.5,7.7,1.16,0.6,0.2,0.3,68.8,68.8
Danilo Gallinari,LAC,21,1.5,10,0.91,1.4,0.3,0.9,36.8,36.8
Brandon Ingram,LAL,59,0.6,3.6,0.78,0.5,0.2,0.6,39.4,39.4
Kris Dunn,CHI,52,0.6,3.8,0.85,0.5,0.3,0.6,43.3,43.3
Vince Carter,SAC,58,0.6,10.2,0.82,0.5,0.2,0.5,39.3,39.3
Michael Kidd-Gilchrist,CHA,74,0.4,4.4,0.9,0.4,0.1,0.3,47.8,47.8
Cristiano Felicio,CHI,55,0.6,11.4,0.77,0.5,0.2,0.5,42.3,42.3
Nikola Mirotic,NOP,30,1.6,11,0.56,0.9,0.3,1.1,29.4,29.4
Maxi Kleber,DAL,72,0.3,6.3,1.13,0.4,0.1,0.2,62.5,62.5
Bradley Beal,WAS,82,0.2,1.1,1.2,0.3,0.1,0.2,50,50
Kyrie Irving,BOS,60,0.5,2.4,0.75,0.4,0.2,0.5,40,40
Bojan Bogdanovic,IND,80,0.3,2.6,0.85,0.3,0.1,0.3,42.9,42.9
Ersan Ilyasova,ATL,46,0.6,6,0.79,0.5,0.2,0.4,42.1,42.1
Zaza Pachulia,GSW,69,0.4,7.9,0.77,0.3,0.1,0.3,40,40
Ivan Rabb,MEM,36,0.8,14.9,0.77,0.6,0.3,0.7,44,44
Gorgui Dieng,MIN,79,0.4,6.3,0.74,0.3,0.1,0.3,33.3,33.3
John Collins,ATL,74,0.5,4.8,0.66,0.3,0.1,0.3,34.8,34.8
Bogdan Bogdanovic,SAC,78,0.2,2,1.16,0.3,0.1,0.2,60,60
Patrick Patterson,OKC,82,0.2,6.2,1.05,0.3,0.1,0.2,61.5,61.5
Dwight Powell,DAL,79,0.3,3.9,0.95,0.3,0.1,0.2,50,50
Rudy Gobert,UTA,56,0.4,3.6,0.88,0.4,0.1,0.3,41.2,41.2
Larry Nance Jr.,LAL,42,0.6,7.2,0.88,0.5,0.2,0.4,47.1,47.1
Dwyane Wade,MIA,21,1.6,10.4,0.64,1,0.5,1.4,34.5,34.5
Clint Capela,HOU,74,0.4,3.6,0.63,0.3,0.1,0.3,31.8,31.8
David Nwaba,CHI,70,0.3,3.6,0.91,0.3,0.1,0.2,52.9,52.9
John Wall,WAS,41,0.6,2.8,0.73,0.5,0.2,0.5,40,40
Channing Frye,CLE,44,0.3,6.3,1.5,0.4,0.2,0.2,77.8,77.8
Ryan Anderson,HOU,66,0.2,2.9,1.13,0.3,0.1,0.2,66.7,66.7
Omri Casspi,GSW,53,0.3,5.9,1.13,0.3,0.2,0.3,53.3,53.3
Johnathan Motley,DAL,11,1.6,18.6,1,1.6,0.6,1.1,58.3,58.3
Arron Afflalo,ORL,53,0.5,12.8,0.72,0.3,0.2,0.4,42.1,42.1
Eric Bledsoe,MIL,71,0.2,1,1.31,0.2,0.1,0.1,85.7,85.7
Trevor Booker,PHI,33,0.5,12.4,0.94,0.5,0.2,0.4,50,50
Stanley Johnson,DET,69,0.3,3.4,0.71,0.2,0.1,0.2,38.5,38.5
Daniel Theis,BOS,63,0.3,5,1,0.3,0.1,0.2,53.8,53.8
Willy Hernangomez,CHA,22,0.7,13.2,1,0.7,0.1,0.4,22.2,22.2
Greg Monroe,MIL,5,3.4,41.5,0.94,3.2,1.6,3.2,50,50
Jarell Martin,MEM,73,0.3,3.3,0.71,0.2,0.1,0.2,46.2,46.2
Johnny O'Bryant III,CHA,36,1,18.5,0.42,0.4,0.2,0.8,23.3,23.3
Ersan Ilyasova,PHI,23,0.7,5.7,0.93,0.6,0.3,0.5,50,50
Ed Davis,POR,78,0.3,5.5,0.64,0.2,0.1,0.2,31.3,31.3
Timofey Mozgov,BKN,31,0.7,15.8,0.64,0.5,0.2,0.3,75,75
Kenneth Faried,DEN,32,0.7,11.7,0.61,0.4,0.2,0.7,33.3,33.3
Channing Frye,LAL,9,1.1,20.8,1.3,1.4,0.7,1,66.7,66.7
E'Twaun Moore,NOP,82,0.1,1.1,1.18,0.2,0.1,0.1,60,60
Isaiah Hicks,NYK,18,0.7,13.4,1,0.7,0.3,0.5,55.6,55.6
Goran Dragic,MIA,75,0.2,1,0.93,0.2,0.1,0.1,45.5,45.5
Josh Jackson,PHX,77,0.2,1.4,0.77,0.2,0.1,0.2,46.2,46.2
Kyle Lowry,TOR,78,0.1,0.9,1.09,0.2,0.1,0.1,57.1,57.1
Jabari Parker,MIL,31,0.4,3,1,0.4,0.2,0.3,60,60
D'Angelo Russell,BKN,48,0.3,1.5,0.92,0.3,0.1,0.2,45.5,45.5
Kevon Looney,GSW,66,0.2,5.4,0.86,0.2,0.1,0.1,50,50
Tyler Zeller,BKN,42,0.4,5.2,0.8,0.3,0.1,0.3,33.3,33.3
Noah Vonleh,POR,33,0.5,12.9,0.75,0.4,0.2,0.4,42.9,42.9
Dennis Smith Jr.,DAL,69,0.2,1.3,0.71,0.2,0.1,0.2,37.5,37.5
Jae Crowder,CLE,53,0.3,3.9,0.67,0.2,0.1,0.2,38.5,38.5
Bismack Biyombo,ORL,82,0.3,4.5,0.52,0.1,0.1,0.2,29.4,29.4
Dragan Bender,PHX,82,0.4,5.2,0.38,0.1,0.1,0.3,21.7,21.7
Kawhi Leonard,SAS,10,1.1,7.7,1,1.1,0.4,0.8,50,50
Noah Vonleh,CHI,21,0.6,7.4,0.92,0.5,0.2,0.4,55.6,55.6
Kyle Anderson,SAS,74,0.2,2.7,0.69,0.1,0.1,0.2,41.7,41.7
Jakob Poeltl,TOR,82,0.2,3.1,0.69,0.1,0.1,0.2,35.7,35.7
Andre Iguodala,GSW,64,0.3,4.5,0.58,0.2,0.1,0.2,33.3,33.3
Amir Johnson,PHI,74,0.3,6.5,0.48,0.1,0.1,0.3,25,25
JaKarr Sampson,SAC,22,0.5,11.5,0.91,0.5,0.2,0.4,44.4,44.4
Cheick Diallo,NOP,52,0.2,5.2,0.83,0.2,0.1,0.2,55.6,55.6
Pascal Siakam,TOR,81,0.1,2,0.83,0.1,0,0.1,36.4,36.4
Tristan Thompson,CLE,53,0.3,4.5,0.71,0.2,0.1,0.2,37.5,37.5
Willie Reed,LAC,39,0.4,9.8,0.63,0.3,0.1,0.3,38.5,38.5
Miles Plumlee,ATL,55,0.3,6.3,0.59,0.2,0.1,0.2,23.1,23.1
Jordan Bell,GSW,57,0.3,7.1,0.56,0.2,0.1,0.2,38.5,38.5
Deyonta Davis,MEM,62,0.2,3.1,0.9,0.1,0.1,0.2,40,40
Ian Mahinmi,WAS,77,0.2,3.5,0.64,0.1,0.1,0.1,44.4,44.4
Khem Birch,ORL,42,0.4,8.5,0.6,0.2,0.1,0.2,37.5,37.5
Brandan Wright,MEM,28,0.4,8.3,0.8,0.3,0.1,0.3,50,50
Jeff Teague,MIN,70,0.1,0.9,0.8,0.1,0,0.1,28.6,28.6
Malcolm Brogdon,MIL,48,0.2,1.7,0.8,0.2,0.1,0.1,50,50
Josh Richardson,MIA,81,0.1,1,0.73,0.1,0,0.1,30,30
Dewayne Dedmon,ATL,62,0.2,2,0.67,0.1,0,0.2,30,30
Emeka Okafor,NOP,26,0.5,11.9,0.57,0.3,0.2,0.4,36.4,36.4
Luke Kornet,NYK,20,0.5,7,0.6,0.3,0.2,0.4,42.9,42.9
Dillon Brooks,MEM,82,0.1,1,0.6,0.1,0,0.1,28.6,28.6
Jonathan Isaac,ORL,27,0.4,6.6,0.33,0.1,0.1,0.4,18.2,18.2
Justise Winslow,MIA,68,0.2,2.6,0.25,0.1,0,0.2,14.3,14.3
