PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Karl-Anthony Towns,MIN,82,5.8,25.5,1.03,6,2.5,4.5,54.7,54.7
Marc Gasol,MEM,74,6.3,32,0.94,5.9,2.2,4.8,46.6,46.6
Brook Lopez,BKN,75,5.4,27,0.97,5.2,1.9,3.7,52.3,52.3
LaMarcus Aldridge,SAS,72,5.8,32.7,0.86,5,2,4.7,42.9,42.9
DeMarcus Cousins,SAC,55,5.9,20.9,0.94,5.5,1.7,3.8,45.9,45.9
Zach Randolph,MEM,73,5.1,32.3,0.82,4.2,1.8,4.1,43.3,43.3
Enes Freedom,OKC,72,4.1,30,1.02,4.2,1.6,2.8,57.6,57.6
Hassan Whiteside,MIA,77,4.4,26.2,0.82,3.6,1.5,3.3,45.8,45.8
Anthony Davis,NOP,75,4.1,15.5,0.9,3.7,1.2,3,41.3,41.3
Harrison Barnes,DAL,79,3.4,17.8,0.99,3.4,1.4,2.9,47.6,47.6
Greg Monroe,MIL,81,3.7,30.6,0.9,3.3,1.3,2.8,47.1,47.1
Carmelo Anthony,NYK,74,3.8,16.7,0.92,3.5,1.2,2.9,42.1,42.1
Nikola Jokic,DEN,73,3.2,20.8,1.12,3.5,1.4,2.4,57.9,57.9
Al Horford,BOS,68,4,28.2,0.93,3.8,1.5,3.2,48.2,48.2
Al Jefferson,IND,66,3.8,46.2,0.98,3.7,1.6,3.3,47.5,47.5
Andre Drummond,DET,81,4.1,27.5,0.73,3,1.4,3.4,41.9,41.9
Dwight Howard,ATL,74,3.7,28,0.84,3.1,1.1,2.2,47.9,47.9
Blake Griffin,LAC,61,4,18.8,0.93,3.7,1.5,3.1,47.1,47.1
Paul Millsap,ATL,69,3.2,16.9,1,3.2,1,2.2,46.7,46.7
Kevin Love,CLE,61,4.2,23.2,0.86,3.7,1.1,2.9,39.5,39.5
Nikola Vucevic,ORL,75,3.7,22.6,0.8,2.9,1.4,3.1,44.6,44.6
DeMar DeRozan,TOR,74,2.4,9,1.13,2.8,1,1.9,52.1,52.1
LeBron James,CLE,74,2.8,11.3,0.94,2.7,1.1,2.2,50.9,50.9
Jonas Valanciunas,TOR,80,2.8,24.2,0.9,2.5,1,2.2,47.1,47.1
Andrew Wiggins,MIN,82,2.7,11.3,0.87,2.4,0.9,2.2,41.5,41.5
Joel Embiid,PHI,31,6.8,32.2,0.88,6,1.9,4,46.8,46.8
Markieff Morris,WAS,76,2.8,18.8,0.88,2.4,0.9,2.1,44,44
Steven Adams,OKC,80,2.7,23.2,0.83,2.2,1,2,48.1,48.1
Jahlil Okafor,PHI,50,4,31.6,0.85,3.4,1.4,3.1,44.4,44.4
Marcin Gortat,WAS,82,2.1,20.4,0.94,2,0.9,1.8,51,51
Russell Westbrook,OKC,81,2.4,7.2,0.83,2,0.8,1.8,41.5,41.5
Dirk Nowitzki,DAL,54,3,21.3,0.94,2.9,1.1,2.6,43.3,43.3
Taj Gibson,CHI,55,2.8,23.7,0.96,2.7,1.1,2.2,52.1,52.1
Giannis Antetokounmpo,MIL,80,1.9,8.6,0.93,1.8,0.7,1.4,50,50
Serge Ibaka,ORL,56,2.8,19.7,0.87,2.5,1.1,2.4,45.6,45.6
Danilo Gallinari,DEN,63,1.8,11.5,1.2,2.2,0.7,1.3,51.9,51.9
Kawhi Leonard,SAS,74,1.9,8.1,0.98,1.8,0.7,1.4,51,51
Kristaps Porzingis,NYK,66,2.5,13.7,0.81,2,0.7,1.9,37.1,37.1
Pau Gasol,SAS,64,2.4,19.6,0.87,2.1,0.7,1.7,44.3,44.3
Robin Lopez,CHI,81,1.8,16.2,0.89,1.6,0.7,1.6,45.4,45.4
Dwyane Wade,CHI,60,2.2,10.7,0.92,2,0.8,1.8,46.3,46.3
Tobias Harris,DET,82,1.4,9.1,1.03,1.4,0.6,1.1,50.5,50.5
Jusuf Nurkic,DEN,45,3.4,35.5,0.71,2.4,1,2.4,41.1,41.1
Nicolas Batum,CHA,77,1.5,8.9,0.96,1.4,0.5,1.1,46.4,46.4
Jimmy Butler,CHI,76,1.3,5.9,1.07,1.4,0.5,1,48.1,48.1
Devin Booker,PHX,78,1.3,5.4,1.01,1.3,0.4,0.9,48.6,48.6
Shabazz Muhammad,MIN,78,1.3,14,0.94,1.3,0.5,1.1,42.5,42.5
Marcus Smart,BOS,79,1.2,9.6,0.99,1.2,0.5,0.9,52.7,52.7
Trevor Booker,BKN,71,1.6,14.5,0.87,1.4,0.6,1.2,50.6,50.6
Myles Turner,IND,81,1.3,9.7,0.89,1.2,0.4,1,38.1,38.1
Frank Kaminsky,CHA,75,1.5,12,0.84,1.3,0.5,1.2,41.3,41.3
Maurice Harkless,POR,77,1.3,12.7,0.96,1.2,0.5,0.9,56.3,56.3
DeMarcus Cousins,NOP,17,5.4,21.8,0.99,5.4,1.5,3.6,42.6,42.6
Alex Len,PHX,77,1.7,19.5,0.69,1.1,0.5,1.2,37.2,37.2
Paul George,IND,75,1.2,5.2,0.94,1.1,0.5,1,50,50
Derrick Favors,UTA,50,1.9,17.7,0.89,1.7,0.7,1.4,49.3,49.3
Kevin Durant,GSW,62,1.5,7,0.89,1.3,0.5,1.1,41.4,41.4
Marcus Morris Sr.,DET,79,1.3,8.8,0.8,1.1,0.4,1.1,37.5,37.5
DeAndre Jordan,LAC,81,1.1,10.6,0.88,1,0.4,0.8,50.8,50.8
Dario Saric,PHI,81,1.2,8.4,0.81,1,0.4,0.9,48.6,48.6
Julius Randle,LAL,74,1.6,10.9,0.69,1.1,0.4,1.2,35.2,35.2
Rudy Gay,SAC,30,2.1,11.1,1.14,2.4,0.8,1.5,56.8,56.8
Kelly Olynyk,BOS,75,1,11,0.99,1,0.4,0.6,59.6,59.6
Evan Turner,POR,65,1,9.2,1.11,1.1,0.5,0.8,57.7,57.7
Arron Afflalo,SAC,61,1,11.6,1.21,1.1,0.5,0.7,62.2,62.2
Jusuf Nurkic,POR,20,3.8,22.4,0.91,3.5,1.3,2.6,47.2,47.2
Kevin Seraphin,IND,49,1.3,26.3,1.06,1.3,0.6,1.1,55.4,55.4
Jon Leuer,DET,75,0.9,8.7,1,0.9,0.4,0.8,49.2,49.2
David Lee,SAS,79,0.9,13.3,0.9,0.8,0.4,0.7,50,50
David West,GSW,68,1.2,23.3,0.8,1,0.4,0.7,58,58
Wesley Matthews,DAL,73,1.2,8.2,0.77,0.9,0.3,0.8,43.1,43.1
Jeff Green,ORL,69,1.2,11.5,0.79,0.9,0.4,0.9,40.6,40.6
Wilson Chandler,DEN,71,0.9,5.5,1.02,0.9,0.4,0.6,55.6,55.6
Boris Diaw,UTA,73,1,17.6,0.82,0.8,0.4,0.7,50.9,50.9
Aaron Gordon,ORL,80,1,7.4,0.8,0.8,0.3,0.8,40.6,40.6
Brandon Bass,LAC,52,1,21.3,1.13,1.2,0.5,0.8,64.1,64.1
Roy Hibbert,CHA,42,1.4,27.2,1.05,1.5,0.5,1,51.2,51.2
Marreese Speights,LAC,82,0.8,9.3,0.97,0.7,0.3,0.6,46.9,46.9
Skal Labissiere,SAC,33,1.9,21.8,0.97,1.8,0.6,1.2,46.3,46.3
Domantas Sabonis,OKC,81,1.2,15.9,0.65,0.8,0.3,0.8,38.5,38.5
Joe Johnson,UTA,78,1,10.5,0.78,0.8,0.3,0.7,42.1,42.1
Brandon Ingram,LAL,79,0.8,6.9,0.94,0.7,0.3,0.6,43.1,43.1
Taj Gibson,OKC,23,2.7,28.3,0.92,2.5,0.9,1.7,52.5,52.5
Jabari Parker,MIL,51,1.1,5.5,1.04,1.1,0.4,0.8,52.4,52.4
Timofey Mozgov,LAL,55,1.6,20.4,0.62,1,0.4,1.1,34.4,34.4
Terrence Jones,NOP,51,1.3,10.5,0.84,1.1,0.4,0.9,40,40
Kosta Koufos,SAC,71,0.9,13.5,0.81,0.7,0.4,0.7,48.1,48.1
Rondae Hollis-Jefferson,BKN,78,0.7,7.3,0.91,0.7,0.3,0.6,47.8,47.8
Ersan Ilyasova,PHI,53,1.1,7.5,0.88,1,0.3,0.7,37.8,37.8
Gorgui Dieng,MIN,82,0.8,7.4,0.84,0.6,0.2,0.6,41.3,41.3
Tarik Black,LAL,67,0.9,15.1,0.85,0.8,0.3,0.6,45.2,45.2
Willy Hernangomez,NYK,72,1.1,12.3,0.67,0.7,0.3,0.7,40.8,40.8
Michael Beasley,MIL,56,0.8,8.7,1.11,0.9,0.3,0.6,57.6,57.6
Shaun Livingston,GSW,76,0.8,15,0.83,0.7,0.3,0.7,40.7,40.7
JaMychal Green,MEM,77,0.7,7.9,0.93,0.6,0.3,0.5,54.1,54.1
Alan Williams,PHX,47,1.3,16.9,0.8,1,0.4,0.9,44.2,44.2
Kenneth Faried,DEN,61,1,11.3,0.77,0.8,0.3,0.8,41.2,41.2
D'Angelo Russell,LAL,63,0.9,4.8,0.87,0.7,0.2,0.7,36.6,36.6
Marquese Chriss,PHX,82,0.9,8.9,0.64,0.6,0.2,0.6,35.4,35.4
Willie Cauley-Stein,SAC,75,1,11.8,0.63,0.6,0.3,0.8,32.8,32.8
Channing Frye,CLE,74,0.6,7.8,0.96,0.6,0.2,0.4,45.5,45.5
Khris Middleton,MIL,29,1.8,11.8,0.88,1.6,0.7,1.5,48.8,48.8
James Harden,HOU,81,0.7,2.4,0.82,0.6,0.2,0.5,43.2,43.2
Draymond Green,GSW,76,0.9,7.5,0.64,0.6,0.2,0.5,39.5,39.5
Vince Carter,MEM,73,0.6,7.1,1.02,0.6,0.2,0.4,46.9,46.9
Kyrie Irving,CLE,72,0.6,2.5,0.98,0.6,0.3,0.5,48.6,48.6
John Henson,MIL,58,0.8,11,0.93,0.7,0.2,0.5,45.2,45.2
Ivica Zubac,LAL,38,1.1,14.5,0.98,1.1,0.4,0.9,50,50
Bismack Biyombo,ORL,81,0.6,8.7,0.87,0.5,0.2,0.4,46.9,46.9
Zaza Pachulia,GSW,70,0.8,12.7,0.72,0.6,0.2,0.5,43.2,43.2
Serge Ibaka,TOR,23,2,13.8,0.85,1.7,0.7,1.7,43.6,43.6
Gordon Hayward,UTA,73,0.6,3.1,0.85,0.5,0.2,0.4,40.6,40.6
Aron Baynes,DET,75,0.6,12.5,0.83,0.5,0.2,0.5,40,40
James Johnson,MIA,76,0.6,4.3,0.86,0.5,0.2,0.4,48.5,48.5
Jaylen Brown,BOS,78,0.5,7,0.97,0.5,0.2,0.4,48.4,48.4
Rudy Gobert,UTA,81,0.5,4.2,0.9,0.5,0.2,0.3,48.1,48.1
Mason Plumlee,POR,54,0.8,7.2,0.82,0.7,0.2,0.5,48.1,48.1
Michael Kidd-Gilchrist,CHA,81,0.4,4.5,1.06,0.4,0.1,0.3,46.2,46.2
Chris Paul,LAC,61,0.5,3,1.13,0.6,0.3,0.4,59.3,59.3
Marvin Williams,CHA,76,0.5,4.5,0.92,0.4,0.2,0.4,40.6,40.6
Bobby Portis,CHI,64,0.6,9.1,0.85,0.5,0.2,0.5,46.7,46.7
Mason Plumlee,DEN,27,1.7,17.6,0.72,1.2,0.4,1.1,33.3,33.3
Ryan Anderson,HOU,72,0.6,5.1,0.7,0.4,0.2,0.5,35.3,35.3
Nikola Mirotic,CHI,70,0.7,6.5,0.63,0.4,0.2,0.5,30.6,30.6
Deron Williams,DAL,40,0.7,5,1.03,0.8,0.2,0.4,52.9,52.9
Nene,HOU,67,0.7,8.1,0.67,0.4,0.2,0.4,46.4,46.4
Meyers Leonard,POR,74,0.6,9.7,0.69,0.4,0.1,0.4,34.4,34.4
Spencer Hawes,CHA,35,0.9,10.9,0.93,0.8,0.4,0.7,58.3,58.3
Jae Crowder,BOS,72,0.4,3.4,0.93,0.4,0.1,0.3,42.9,42.9
Gerald Henderson,PHI,72,0.4,4.5,0.9,0.4,0.2,0.4,53.8,53.8
