PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Andrew Wiggins,GSW,71,1.1,5.8,0.95,1,0.4,0.9,46.8,46.8
Mason Plumlee,DET,56,1.3,13,0.96,1.3,0.4,0.8,44.7,44.7
Danilo Gallinari,ATL,51,1.7,14.7,0.79,1.3,0.5,1.4,39.4,39.4
Jimmy Butler,MIA,52,1.2,6.2,1.03,1.3,0.5,1,52,52
Naz Reid,MIN,70,1.1,10.9,0.81,0.9,0.4,0.9,45.5,45.5
Ivica Zubac,LAC,72,0.8,10.1,1.1,0.9,0.4,0.6,62.2,62.2
Christian Wood,HOU,41,1.6,8.3,0.91,1.5,0.5,1.2,45.8,45.8
Dario Saric,PHX,50,1.4,15.6,0.88,1.2,0.4,1,42,42
Marvin Bagley III,SAC,43,1.8,12.6,0.79,1.4,0.7,1.4,47.5,47.5
Tristan Thompson,BOS,54,1.1,13.2,1.02,1.1,0.4,0.8,57.1,57.1
Jusuf Nurkic,POR,37,2.2,17.6,0.74,1.6,0.7,1.7,41.9,41.9
James Wiseman,GSW,39,2.1,17.8,0.71,1.5,0.6,1.5,40.7,40.7
Jarrett Allen,CLE,51,1.1,9.3,1,1.1,0.4,0.7,51.4,51.4
Rudy Gay,SAS,63,0.9,7.8,0.95,0.9,0.3,0.7,46.8,46.8
Jrue Holiday,MIL,59,0.8,4.9,1.06,0.9,0.4,0.7,56.4,56.4
P.J. Washington,CHA,64,1.3,9.4,0.61,0.8,0.4,1,37.7,37.7
Isaiah Stewart,DET,68,0.7,9.1,1.06,0.7,0.3,0.5,60,60
Hassan Whiteside,SAC,36,1.6,19.7,0.85,1.4,0.6,1.3,48.9,48.9
Wendell Carter Jr.,CHI,33,1.4,13,1.06,1.5,0.6,1.2,52.5,52.5
Dwight Howard,PHI,69,0.8,10.6,0.91,0.7,0.2,0.4,53.6,53.6
Clint Capela,ATL,63,1,7.6,0.74,0.8,0.3,0.8,40.4,40.4
Jaylen Brown,BOS,58,0.8,3.6,0.96,0.8,0.3,0.7,47.6,47.6
LaMarcus Aldridge,SAS,21,2.4,17.6,0.92,2.2,0.7,1.7,42.9,42.9
DeMarcus Cousins,LAC,16,2.8,34.4,1,2.8,1.2,2.1,57.6,57.6
Jerami Grant,DET,54,0.9,3.9,0.96,0.8,0.3,0.7,44.4,44.4
Aaron Gordon,ORL,25,2.1,13,0.83,1.8,0.5,1.4,34.3,34.3
Willy Hernangomez,NOP,47,0.9,12.5,0.98,0.9,0.3,0.7,45.7,45.7
Andre Drummond,LAL,21,2.4,19.1,0.82,2,0.8,1.7,44.4,44.4
Markieff Morris,LAL,61,0.9,12.3,0.75,0.7,0.3,0.8,41.3,41.3
Steven Adams,NOP,58,0.8,10.2,0.89,0.7,0.3,0.5,58.6,58.6
Jae'Sean Tate,HOU,70,0.6,5.7,0.89,0.6,0.2,0.4,58.6,58.6
Chuma Okeke,ORL,45,0.8,9.3,1.11,0.9,0.4,0.7,54.8,54.8
Kevin Love,CLE,25,2,15.8,0.8,1.6,0.6,1.6,41,41
Lauri Markkanen,CHI,51,0.6,5,1.27,0.7,0.3,0.4,66.7,66.7
Gordon Hayward,CHA,44,0.7,3.5,1.28,0.8,0.3,0.5,56.5,56.5
Serge Ibaka,LAC,41,1.2,11.4,0.76,0.9,0.4,1,40,40
Jahlil Okafor,DET,27,1.1,22.6,1.03,1.2,0.4,0.8,54.5,54.5
Saddiq Bey,DET,70,0.5,4.3,0.91,0.5,0.1,0.3,39.1,39.1
Jeff Green,BKN,68,0.4,4.4,1.07,0.5,0.2,0.4,48,48
Eric Paschall,GSW,40,0.8,8.1,1,0.8,0.3,0.6,44,44
JaVale McGee,CLE,33,1.3,15.1,0.72,0.9,0.4,0.9,38.7,38.7
Kyrie Irving,BKN,54,0.4,1.8,1.3,0.6,0.2,0.3,66.7,66.7
Frank Kaminsky,PHX,47,0.7,10.5,0.94,0.6,0.2,0.4,45,45
Paul George,LAC,54,0.8,3.4,0.69,0.5,0.3,0.6,45.2,45.2
Myles Turner,IND,47,0.6,5.3,0.93,0.6,0.2,0.4,42.9,42.9
Blake Griffin,BKN,26,1.3,14,0.82,1.1,0.3,0.9,37.5,37.5
RJ Barrett,NYK,72,0.4,2,1.04,0.4,0.1,0.3,47.4,47.4
O.G. Anunoby,TOR,43,0.9,6.2,0.65,0.6,0.2,0.6,33.3,33.3
Drew Eubanks,SAS,54,0.4,8.1,1.04,0.5,0.1,0.3,42.9,42.9
Brandon Ingram,NOP,61,0.4,1.9,0.96,0.4,0.1,0.3,42.9,42.9
Aaron Gordon,DEN,25,1.1,10.7,0.93,1,0.4,0.8,52.6,52.6
Grant Williams,BOS,63,0.4,8.7,0.89,0.4,0.2,0.3,55,55
Miles Bridges,CHA,66,0.5,4.3,0.76,0.4,0.2,0.3,55,55
JaMychal Green,DEN,58,0.7,8.4,0.66,0.4,0.2,0.4,42.3,42.3
Rodney Hood,POR,38,0.6,8.9,1.14,0.6,0.3,0.5,55,55
De'Andre Hunter,ATL,23,0.9,6.3,1.15,1,0.4,0.6,64.3,64.3
Obi Toppin,NYK,62,0.4,9.1,1.04,0.4,0.2,0.3,52.6,52.6
D'Angelo Russell,MIN,42,0.5,2.8,1,0.5,0.1,0.3,42.9,42.9
LaMarcus Aldridge,BKN,5,4,33.9,1.1,4.4,1.6,3.2,50,50
Marcus Smart,BOS,49,0.5,3.7,0.88,0.4,0.1,0.3,41.2,41.2
Kenrich Williams,OKC,66,0.4,4.8,0.88,0.3,0.2,0.3,50,50
Nemanja Bjelica,SAC,26,0.6,8.2,1.31,0.8,0.3,0.4,70,70
Khem Birch,ORL,48,0.4,7,1.05,0.4,0.1,0.3,53.8,53.8
Onyeka Okongwu,ATL,50,0.3,8.4,1.12,0.4,0.2,0.3,57.1,57.1
Bradley Beal,WAS,60,0.4,1.2,0.91,0.3,0.1,0.3,41.2,41.2
Jamal Murray,DEN,48,0.4,2.2,0.91,0.4,0.2,0.4,44.4,44.4
Xavier Tillman,MEM,59,0.4,6,0.86,0.3,0.2,0.3,60,60
Jakob Poeltl,SAS,69,0.4,4.6,0.73,0.3,0.1,0.3,44.4,44.4
Wendell Carter Jr.,ORL,22,1.5,12.1,0.59,0.9,0.2,1,23.8,23.8
Gabriel Deck,OKC,10,1.2,14.5,1.5,1.8,0.9,1.2,75,75
Tony Bradley,OKC,22,0.6,8.1,1.29,0.8,0.3,0.5,63.6,63.6
De'Aaron Fox,SAC,58,0.3,1.1,1.13,0.3,0.1,0.2,50,50
Richaun Holmes,SAC,61,0.3,2.4,1.06,0.3,0.1,0.2,57.1,57.1
DeMarcus Cousins,HOU,25,1,8.7,0.75,0.7,0.2,0.6,42.9,42.9
Chris Paul,PHX,70,0.2,1.3,1.21,0.2,0.1,0.2,50,50
Josh Jackson,DET,62,0.3,1.7,1.06,0.3,0.1,0.2,50,50
Marc Gasol,LAL,52,0.5,10.4,0.61,0.3,0.1,0.3,29.4,29.4
Kelly Oubre Jr.,GSW,55,0.2,1.5,1.23,0.3,0.1,0.2,58.3,58.3
Alex Len,WAS,57,0.3,4.1,1.07,0.3,0.1,0.2,66.7,66.7
Mo Bamba,ORL,46,0.5,6.3,0.7,0.3,0.2,0.4,38.9,38.9
Rudy Gobert,UTA,71,0.4,3.2,0.57,0.2,0.1,0.3,38.1,38.1
Cody Zeller,CHA,48,0.2,2.3,1.5,0.3,0.1,0.1,57.1,57.1
Mike Muscala,OKC,35,0.3,4,1.25,0.4,0.2,0.2,75,75
Lamar Stevens,CLE,40,0.3,6.6,1.25,0.4,0.2,0.3,54.5,54.5
Larry Nance Jr.,CLE,35,0.9,8.8,0.48,0.4,0.2,0.7,25,25
Talen Horton-Tucker,LAL,65,0.2,1.7,1.27,0.2,0.1,0.2,63.6,63.6
Jaren Jackson Jr.,MEM,11,1.2,8.3,1.08,1.3,0.5,0.9,50,50
Daniel Theis,CHI,23,0.7,7.6,0.82,0.6,0.2,0.4,55.6,55.6
Draymond Green,GSW,63,0.3,3.6,0.64,0.2,0.1,0.2,53.8,53.8
John Wall,HOU,40,0.6,2.4,0.61,0.4,0.1,0.4,29.4,29.4
Tyler Cook,DET,28,0.8,16.7,0.61,0.5,0.2,0.5,42.9,42.9
Moritz Wagner,ORL,11,1,8.9,1.18,1.2,0.4,0.5,80,80
Kenyon Martin Jr.,HOU,45,0.3,3.3,1,0.3,0.1,0.2,55.6,55.6
Robert Williams III,BOS,52,0.3,4.1,0.93,0.3,0.1,0.2,45.5,45.5
Jordan Clarkson,UTA,68,0.2,1.3,0.81,0.2,0.1,0.2,35.7,35.7
Sekou Doumbouya,DET,56,0.3,4.8,0.77,0.2,0.1,0.2,33.3,33.3
Chimezie Metu,SAC,36,0.4,6.6,0.8,0.3,0.1,0.3,41.7,41.7
Precious Achiuwa,MIA,61,0.2,3.4,1,0.2,0.1,0.1,50,50
Kyle Kuzma,LAL,68,0.2,1.4,0.85,0.2,0.1,0.1,62.5,62.5
Kent Bazemore,GSW,67,0.3,3.4,0.65,0.2,0.1,0.2,38.5,38.5
Isaiah Roby,OKC,61,0.3,3.3,0.55,0.2,0,0.1,37.5,37.5
Justise Winslow,MEM,26,0.4,3.8,1,0.4,0.2,0.3,55.6,55.6
Harry Giles III,POR,32,0.4,10.7,0.33,0,0.1,0.3,20,20
Anthony Edwards,MIN,72,0.2,0.8,0.83,0.1,0.1,0.1,55.6,55.6
Kelly Olynyk,MIA,43,0.4,3.8,0.59,0.2,0.1,0.3,38.5,38.5
Michael Porter Jr.,DEN,61,0.3,2.2,0.48,0.2,0.1,0.3,29.4,29.4
Nicolas Batum,LAC,67,0.2,2.9,0.64,0.1,0,0.1,20,20
Goga Bitadze,IND,45,0.2,4.1,0.8,0.2,0,0.2,28.6,28.6
Gorgui Dieng,MEM,22,0.5,7.3,0.73,0.4,0.1,0.4,33.3,33.3
Aron Baynes,TOR,53,0.2,3.5,0.61,0.2,0.1,0.2,36.4,36.4
Bismack Biyombo,CHA,66,0.2,4.4,0.44,0.1,0,0.1,33.3,33.3
Zach LaVine,CHI,58,0.2,0.7,0.4,0.1,0,0.2,22.2,22.2
JaVale McGee,DEN,13,0.8,12.4,0.09,0.1,0,0.5,0,0
