PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Isaiah Stewart,DET,71,1,11.4,0.81,0.8,0.3,0.7,46.2,46.2
Saddiq Bey,DET,82,0.9,5.4,0.78,0.7,0.3,0.7,37.7,37.7
Rudy Gay,UTA,55,0.8,9.9,1.2,1,0.4,0.7,60,60
Naz Reid,MIN,77,0.9,10.7,0.82,0.7,0.3,0.6,44.7,44.7
Willy Hernangomez,NOP,50,1.4,16.2,0.78,1.1,0.4,1,38.8,38.8
Rudy Gobert,UTA,66,0.7,5.9,1.06,0.8,0.2,0.3,57.1,57.1
Jerami Grant,DET,47,1.2,6.2,0.91,1.1,0.3,0.7,43.8,43.8
Paul George,LAC,31,1.5,5.8,1.02,1.6,0.7,1.3,55,55
DeMarcus Cousins,DEN,31,1.6,15.6,1,1.6,0.6,0.9,71.4,71.4
Harrison Barnes,SAC,77,0.6,4.5,0.98,0.6,0.2,0.4,41.2,41.2
Hassan Whiteside,UTA,65,0.7,9.8,1.02,0.7,0.2,0.4,51.7,51.7
Gordon Hayward,CHA,49,1,6.3,0.96,0.9,0.3,0.7,37.1,37.1
Kelly Olynyk,DET,40,1.1,11.2,1.02,1.1,0.4,0.7,57.7,57.7
RJ Barrett,NYK,70,0.6,2.9,0.95,0.6,0.2,0.4,46.7,46.7
Rui Hachimura,WAS,42,1,9.7,0.93,1,0.4,0.8,48.6,48.6
Devin Booker,PHX,68,0.7,2.6,0.89,0.6,0.2,0.4,48.3,48.3
Obi Toppin,NYK,72,0.5,6,1.09,0.5,0.2,0.3,56.5,56.5
Chimezie Metu,SAC,61,0.6,6.7,1.03,0.6,0.3,0.4,61.5,61.5
Montrezl Harrell,CHA,25,1.6,17.2,0.93,1.5,0.6,1.2,46.7,46.7
Domantas Sabonis,SAC,15,3.3,17.6,0.74,2.5,1.1,2.3,45.7,45.7
Miles Bridges,CHA,80,0.7,3.8,0.65,0.5,0.2,0.5,34.2,34.2
Grant Williams,BOS,77,0.3,4.7,1.44,0.5,0.2,0.2,66.7,66.7
Kyle Kuzma,WAS,66,0.6,3.2,0.92,0.5,0.2,0.5,46.9,46.9
Mo Bamba,ORL,71,0.6,5.8,0.83,0.5,0.2,0.5,42.4,42.4
Damian Jones,SAC,56,0.5,7.1,1.26,0.6,0.2,0.3,68.8,68.8
Daniel Gafford,WAS,72,0.4,5.4,1.17,0.5,0.2,0.3,66.7,66.7
Jalen Brunson,DAL,79,0.4,2.5,1.1,0.4,0.2,0.3,52,52
Marvin Bagley III,SAC,30,0.8,8.8,1.24,1,0.4,0.7,57.1,57.1
Marcus Smart,BOS,71,0.5,3.3,0.97,0.4,0.2,0.4,48,48
Precious Achiuwa,TOR,73,0.5,4.7,0.89,0.4,0.2,0.4,50,50
Trendon Watford,POR,48,0.5,7.3,1.15,0.6,0.2,0.4,61.1,61.1
Markieff Morris,MIA,17,1.8,21.7,1,1.8,0.8,1.4,58.3,58.3
Serge Ibaka,LAC,35,0.9,13.4,0.94,0.9,0.4,0.8,51.9,51.9
Zach LaVine,CHI,67,0.6,2.6,0.77,0.4,0.2,0.5,40,40
Mikal Bridges,PHX,82,0.2,1.9,1.53,0.4,0.1,0.2,71.4,71.4
Zach Collins,SAS,28,1.1,13.5,0.94,1,0.3,0.8,42.9,42.9
Andre Drummond,BKN,24,1.5,13.5,0.81,1.2,0.5,1.2,42.9,42.9
Marvin Bagley III,DET,18,2.3,16.9,0.68,1.6,0.7,1.9,37.1,37.1
Omer Yurtseven,MIA,56,0.7,12.1,0.71,0.5,0.2,0.6,37.5,37.5
Richaun Holmes,SAC,45,0.5,5.8,1.13,0.6,0.2,0.3,75,75
JaMychal Green,DEN,67,0.4,5.6,1.08,0.4,0.1,0.2,53.3,53.3
Jock Landale,SAS,54,0.5,9.9,1.04,0.5,0.2,0.4,55,55
Blake Griffin,BKN,56,0.5,7.7,0.9,0.5,0.2,0.4,43.5,43.5
Dwight Powell,DAL,82,0.2,3.3,1.39,0.3,0.1,0.2,66.7,66.7
Nemanja Bjelica,GSW,71,0.5,6.9,0.78,0.4,0.1,0.4,40,40
Andre Drummond,PHI,49,0.9,12.2,0.58,0.5,0.2,0.5,38.5,38.5
Deni Avdija,WAS,82,0.2,2.6,1.26,0.3,0.1,0.2,53.3,53.3
Klay Thompson,GSW,32,0.8,4.2,0.89,0.8,0.3,0.7,39.1,39.1
Kyrie Irving,BKN,29,0.7,2.6,1.21,0.8,0.3,0.6,58.8,58.8
Enes Freedom,BOS,35,0.6,15.4,1.15,0.7,0.2,0.4,61.5,61.5
Goga Bitadze,IND,50,0.5,8,0.85,0.5,0.1,0.3,46.7,46.7
Trey Lyles,SAC,24,1.2,12.5,0.82,1,0.3,0.9,38.1,38.1
Tristan Thompson,CHI,23,0.7,11.6,1.47,1,0.3,0.4,77.8,77.8
Day'Ron Sharpe,BKN,32,0.6,9.1,1.22,0.7,0.3,0.3,72.7,72.7
Dwight Howard,LAL,60,0.3,5.7,1.16,0.4,0.1,0.2,66.7,66.7
De'Andre Hunter,ATL,53,0.5,3.6,0.85,0.4,0.2,0.4,42.9,42.9
Franz Wagner,ORL,79,0.4,2.4,0.79,0.3,0.1,0.3,40.9,40.9
Dillon Brooks,MEM,33,0.7,3.7,0.91,0.6,0.3,0.5,50,50
Thomas Bryant,WAS,27,0.8,11.4,0.95,0.7,0.3,0.6,53.3,53.3
Bismack Biyombo,PHX,36,0.6,10.3,0.91,0.5,0.2,0.4,53.3,53.3
Keldon Johnson,SAS,75,0.3,2,0.79,0.3,0.1,0.3,42.1,42.1
Mason Plumlee,CHA,73,0.5,7,0.54,0.3,0.1,0.2,35.3,35.3
Jalen Smith,IND,22,0.8,7.1,1,0.8,0.3,0.5,54.5,54.5
De'Aaron Fox,SAC,59,0.3,1.4,0.9,0.3,0.1,0.3,44.4,44.4
Clint Capela,ATL,74,0.3,3,0.82,0.2,0.1,0.2,43.8,43.8
P.J. Washington,CHA,65,0.4,3.7,0.75,0.3,0.1,0.3,50,50
Drew Eubanks,SAS,50,0.4,7.5,0.94,0.3,0.1,0.2,45.5,45.5
Cade Cunningham,DET,64,0.3,1.4,0.9,0.3,0.1,0.3,50,50
Moritz Wagner,ORL,63,0.3,4.1,0.81,0.3,0.1,0.2,50,50
P.J. Tucker,MIA,71,0.2,2.9,1.07,0.2,0.1,0.2,58.3,58.3
Onyeka Okongwu,ATL,48,0.4,6,0.84,0.3,0.1,0.3,58.3,58.3
Jalen Smith,PHX,29,0.5,8.2,1,0.5,0.1,0.3,50,50
Luka Garza,DET,32,0.5,8.4,0.94,0.5,0.2,0.3,45.5,45.5
Isaiah Hartenstein,LAC,68,0.3,4.2,0.71,0.2,0.1,0.2,38.5,38.5
Jaxson Hayes,NOP,70,0.2,2.3,1.17,0.2,0.1,0.1,60,60
Shai Gilgeous-Alexander,OKC,56,0.2,0.9,1.08,0.3,0.1,0.2,53.8,53.8
Draymond Green,GSW,46,0.5,5,0.64,0.3,0.1,0.2,54.5,54.5
Taj Gibson,NYK,52,0.2,5,1.18,0.3,0.1,0.1,66.7,66.7
Dewayne Dedmon,MIA,67,0.2,3.4,0.93,0.2,0.1,0.2,54.5,54.5
Xavier Tillman,MEM,53,0.3,5.3,0.87,0.2,0.1,0.2,50,50
Mitchell Robinson,NYK,72,0.2,3.5,0.77,0.2,0.1,0.1,62.5,62.5
Jalen Suggs,ORL,48,0.3,2,0.8,0.3,0.1,0.2,44.4,44.4
Kevon Looney,GSW,82,0.2,3,0.8,0.1,0,0.1,42.9,42.9
D'Angelo Russell,MIN,65,0.3,1.4,0.67,0.2,0.1,0.2,30.8,30.8
Markelle Fultz,ORL,18,1.2,9.7,0.55,0.7,0.3,0.8,33.3,33.3
Alec Burks,NYK,81,0.2,1.6,0.73,0.1,0,0.1,36.4,36.4
Chuma Okeke,ORL,70,0.2,2.3,0.73,0.2,0.1,0.1,40,40
Isaiah Jackson,IND,36,0.5,6.3,0.61,0.3,0.1,0.3,30,30
Justise Winslow,LAC,37,0.3,5.1,1,0.3,0.1,0.2,50,50
Bradley Beal,WAS,40,0.3,1,1,0.3,0.1,0.2,57.1,57.1
DeMarcus Cousins,MIL,17,0.7,8.2,0.83,0.6,0.2,0.4,66.7,66.7
Brook Lopez,MIL,13,0.9,7.8,0.75,0.7,0.3,0.8,36.4,36.4
Larry Nance Jr.,POR,37,0.4,6.1,0.6,0.2,0.1,0.3,30,30
Maxi Kleber,DAL,59,0.2,2.3,0.8,0.1,0,0.1,28.6,28.6
Isaiah Roby,OKC,45,0.2,2.6,0.73,0.2,0.1,0.2,44.4,44.4
Drew Eubanks,POR,22,0.7,5.5,0.53,0.4,0.1,0.6,21.4,21.4
Bogdan Bogdanovic,ATL,63,0.2,1.1,0.7,0.1,0,0.1,33.3,33.3
Tristan Thompson,SAC,30,0.5,6.8,0.5,0.2,0.1,0.3,37.5,37.5
Kenyon Martin Jr.,HOU,79,0.2,1.9,0.5,0.1,0,0.1,22.2,22.2
Lamar Stevens,CLE,63,0.2,3.3,0.46,0.1,0,0.2,27.3,27.3
Alex Len,SAC,39,0.3,5.3,0.46,0.2,0.1,0.2,25,25
Juan Toscano-Anderson,GSW,73,0.2,3.6,0.42,0.1,0,0.1,50,50
Will Barton,DEN,71,0.1,0.9,0.4,0.1,0,0.1,22.2,22.2
Talen Horton-Tucker,LAL,60,0.2,1.6,0.36,0.1,0,0.2,22.2,22.2
Larry Nance Jr.,NOP,9,1.2,17.5,0.36,0.4,0.1,0.8,14.3,14.3
Kenrich Williams,OKC,49,0.3,3.6,0.29,0.1,0,0.3,15.4,15.4
Marquese Chriss,DAL,34,0.4,9,0.27,0.1,0,0.3,0,0
