PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Al Horford,PHI,67,2.2,17.7,1.04,2.3,0.9,2,43.1,52.6
Brook Lopez,MIL,68,1.8,15.5,1.21,2.2,0.8,1.6,51.4,58.7
Karl-Anthony Towns,MIN,35,4,17.2,1.07,4.3,1.6,3.5,44.7,55.3
Kevin Love,CLE,56,1.9,11.1,1.38,2.6,0.9,1.7,55.3,71.8
Deandre Ayton,PHX,38,3.3,18.3,1.16,3.8,1.8,3,60.5,60.5
Ivica Zubac,LAC,72,1.7,22.7,1.19,2,0.7,1.2,61.4,61.4
Mason Plumlee,DEN,61,1.7,23.7,1.34,2.3,1,1.3,72,72
Aron Baynes,PHX,42,2.9,26.3,1.14,3.3,1.3,2.6,49.1,58.6
P.J. Washington,CHA,58,2.4,19,0.98,2.4,0.9,2,43.5,48.3
Tristan Thompson,CLE,57,2.6,20.2,0.91,2.4,1,2,48.7,49.6
Giannis Antetokounmpo,MIL,63,1.8,6.6,1.17,2.1,0.8,1.4,59.6,61.2
Derrick Favors,NOP,51,2.3,27.8,1.15,2.6,1.2,1.9,62.1,62.1
Jaren Jackson Jr.,MEM,57,1.9,11.4,1.24,2.3,0.8,1.6,51.6,60.2
Damian Jones,ATL,55,1.6,34.9,1.49,2.4,1.1,1.4,78.7,78.7
DeAndre Jordan,BKN,56,1.7,22.3,1.33,2.2,1,1.4,74,74
Julius Randle,NYK,64,2,9.5,0.94,1.9,0.7,1.6,46,47.5
Danilo Gallinari,OKC,62,1.3,7.9,1.48,1.9,0.7,1.2,53.9,71.7
Wendell Carter Jr.,CHI,43,2.6,23.2,1.03,2.7,0.9,1.8,50.6,50.6
Joel Embiid,PHI,51,2.4,10.7,0.95,2.3,0.8,2,40.4,46.2
Dwight Powell,DAL,40,2.1,27,1.35,2.9,1.1,1.6,69.7,72
Chris Boucher,TOR,62,1.6,26.1,1.15,1.8,0.6,1.3,50,57.7
Gorgui Dieng,MIN,46,2,25.7,1.26,2.5,0.8,1.6,52.7,64.9
Taj Gibson,NYK,62,1.4,23.7,1.31,1.8,0.8,1.2,65.3,65.3
Bobby Portis,NYK,66,1.7,15.8,0.99,1.7,0.7,1.5,44.6,48.5
Lauri Markkanen,CHI,50,2.3,15.4,0.95,2.2,0.7,1.9,36.2,46.3
Jerami Grant,DEN,71,1.2,11,1.21,1.5,0.5,1.1,50,59.9
Marquese Chriss,GSW,59,1.6,17.6,1.09,1.8,0.7,1.2,54.9,55.6
Nemanja Bjelica,SAC,72,1.1,10.4,1.27,1.4,0.5,1,49.3,66.7
Alex Len,ATL,40,2.5,28.8,1.04,2.5,1,1.9,53.9,54.6
Mike Muscala,OKC,47,1.9,40.8,1.11,2.1,0.7,1.8,40.7,56.4
Tony Bradley,UTA,58,1.2,28.9,1.41,1.7,0.8,1.1,71.4,72.2
Jakob Poeltl,SAS,66,1.1,19.8,1.31,1.4,0.7,0.9,74.2,74.2
Bismack Biyombo,CHA,53,1.8,24.9,0.95,1.8,0.7,1.4,47.4,47.4
Clint Capela,HOU,39,2.2,17,1.09,2.4,1.1,1.7,63.1,63.1
Frank Kaminsky,PHX,39,2.4,24.5,0.96,2.3,0.9,2,44.3,50.6
Marc Gasol,TOR,44,2.2,26.7,0.9,2,0.8,1.9,39.8,45.8
Dario Saric,PHX,66,1.1,10.7,1.16,1.3,0.4,0.9,49.2,58.5
Moritz Wagner,WAS,45,1.6,19.5,1.11,1.8,0.7,1.3,56.9,60.3
Larry Nance Jr.,CLE,56,1.4,15.3,1.01,1.5,0.6,1.3,47.9,54.9
Mo Bamba,ORL,62,1.6,28.6,0.8,1.3,0.5,1.4,34.1,43.8
Luke Kornet,CHI,36,2.1,34.9,1.07,2.2,0.9,1.9,48.5,55.9
Willie Cauley-Stein,GSW,41,1.6,20.1,1.14,1.8,0.8,1.2,66.7,66.7
Kelly Olynyk,MIA,67,1,13.4,1.06,1.1,0.4,0.9,48.4,55.6
Naz Reid,MIN,30,2.7,28.5,0.9,2.4,0.9,2.4,36.6,42.3
Ersan Ilyasova,MIL,63,1,16.3,1.14,1.1,0.4,0.8,48,54
Robin Lopez,MIL,66,0.9,15.6,1.18,1.1,0.5,0.7,65.3,67.3
Nicolo Melli,NOP,60,1,15.2,1.13,1.1,0.4,0.9,46.2,57.7
JaMychal Green,LAC,63,1,15.2,1.03,1.1,0.3,0.9,39.3,58
Daniel Gafford,CHI,43,1.1,25.7,1.33,1.5,0.6,0.9,70.3,70.3
Skal Labissiere,POR,33,1.6,27.5,1.21,1.9,0.9,1.4,65.2,66.3
Carmelo Anthony,POR,58,1.4,8.3,0.81,1.1,0.4,1.2,37.1,39.3
Harry Giles III,SAC,46,1.2,17.8,1.1,1.4,0.6,1,58.3,58.3
JaVale McGee,LAL,68,0.7,11.6,1.33,0.9,0.4,0.5,66.7,66.7
Ian Mahinmi,WAS,38,1.5,18.4,1.07,1.6,0.6,1.1,51.2,52.3
Omari Spellman,GSW,49,1.2,14.9,1.03,1.2,0.3,0.9,38.6,46.6
Dewayne Dedmon,SAC,34,2,29.6,0.87,1.7,0.7,1.6,42.9,50
Chris Silva,MIA,19,0.6,15.2,1.67,1.1,0.4,0.4,87.5,87.5
Zion Williamson,NOP,24,2.1,10,1.16,2.4,0.8,1.5,57.1,57.1
Derrick Jones Jr.,MIA,59,0.6,8.7,1.5,1,0.4,0.5,70,71.7
Cheick Diallo,PHX,47,0.9,22.8,1.29,1.2,0.5,0.8,67.6,67.6
Rui Hachimura,WAS,48,1.3,9.5,0.91,1.2,0.5,1.2,45.6,46.5
Pascal Siakam,TOR,60,0.9,3.7,1.1,0.9,0.4,0.8,48.9,52.1
Bruno Fernando,ATL,56,0.9,20.2,1.02,1,0.4,0.8,53.5,53.5
Harrison Barnes,SAC,72,0.8,6,0.88,0.7,0.2,0.7,34.7,39.8
Dwight Howard,LAL,69,0.6,8.8,1.3,0.8,0.3,0.4,67.7,69.4
Jayson Tatum,BOS,66,0.7,2.9,1.18,0.8,0.3,0.5,50,58.8
Goga Bitadze,IND,27,1.3,36.8,0.77,1,0.4,1.1,38.7,40.3
Enes Freedom,BOS,58,0.8,10.2,1.13,0.9,0.4,0.7,58.5,59.8
Markieff Morris,DET,44,1.2,10.5,1,1.2,0.3,0.9,37.5,48.8
Khem Birch,ORL,48,1,21.4,1.06,1.1,0.4,0.7,54.5,54.5
Jahlil Okafor,NOP,30,1.4,18.1,1.22,1.7,0.7,1,70,70
Boban Marjanovic,DAL,23,1.1,19,1.23,1.4,0.6,0.9,65,70
Meyers Leonard,MIA,51,0.7,13.1,1.32,1,0.4,0.6,60.6,71.2
Dorian Finney-Smith,DAL,71,0.7,7.7,1,0.7,0.3,0.6,47.5,58.8
Ben McLemore,HOU,71,0.7,8,0.96,0.7,0.2,0.6,42.5,50
Paul Millsap,DEN,51,0.7,6.5,1.22,0.9,0.3,0.7,50,60.3
Eric Paschall,GSW,60,0.6,4.6,1.18,0.8,0.3,0.6,54.3,55.7
Rudy Gay,SAS,67,0.7,5.9,1.02,0.7,0.3,0.6,42.5,51.3
Bruno Caboclo,MEM,18,1.1,27.4,0.9,1,0.4,0.9,47.1,47.1
Jeff Green,HOU,18,1.7,17.6,1.42,2.4,1.1,1.6,65.5,69
Rondae Hollis-Jefferson,TOR,60,0.7,9.5,1.02,0.7,0.2,0.5,48.3,48.3
Robert Williams III,BOS,29,1.1,27,1.3,1.5,0.7,1,70,70
T.J. Leaf,IND,16,0.8,19.1,1.15,0.9,0.4,0.7,54.5,63.6
Marvin Bagley III,SAC,13,2.9,19.1,1.13,3.3,1.5,2.8,54.1,58.1
Davis Bertans,WAS,55,0.7,5.5,1.05,0.7,0.2,0.6,38.2,54.4
Jabari Parker,ATL,32,1.7,11,0.77,1.3,0.6,1.4,39.1,42.4
John Henson,CLE,29,1.2,23.1,1.08,1.3,0.6,1.1,56.3,56.3
Willy Hernangomez,CHA,31,1.3,19.7,1,1.3,0.5,1,56.7,60
Bojan Bogdanovic,UTA,63,0.4,2.3,1.36,0.6,0.2,0.4,52.2,69.6
Miles Bridges,CHA,65,0.8,5.9,0.72,0.6,0.2,0.7,28.3,33.7
Ben Simmons,PHI,57,0.6,3.5,1.06,0.6,0.3,0.5,51.7,51.7
Patrick Patterson,LAC,59,0.6,12.7,1.06,0.6,0.2,0.6,38.2,52.9
Furkan Korkmaz,PHI,72,0.5,5.3,1.03,0.5,0.2,0.4,44.8,58.6
Danuel House Jr.,HOU,63,0.7,6.7,0.86,0.6,0.2,0.5,39.4,48.5
Willie Cauley-Stein,DAL,13,1.8,45.3,1.46,2.7,1.2,1.7,72.7,72.7
Vince Carter,ATL,60,0.5,8.9,1.13,0.6,0.2,0.5,44.8,60.3
Anthony Tolliver,POR,33,0.8,19,1.21,1,0.3,0.8,42.3,61.5
Darius Bazley,OKC,61,0.5,7.9,1.1,0.6,0.2,0.4,45.8,56.3
Marvin Williams,CHA,41,0.8,12.5,1.03,0.8,0.3,0.7,46.7,55
P.J. Tucker,HOU,72,0.5,7.5,0.85,0.5,0.2,0.4,40.6,45.3
Isaiah Hartenstein,HOU,23,1,23.4,1.46,1.4,0.6,0.8,73.7,73.7
Grant Williams,BOS,69,0.4,10.8,1.03,0.5,0.2,0.4,46.4,51.8
Anzejs Pasecniks,WAS,27,1.3,20.6,0.91,1.2,0.5,1.1,41.9,41.9
Aaron Gordon,ORL,62,0.4,2.6,1.24,0.5,0.2,0.3,47.6,57.1
Jamal Murray,DEN,59,0.4,2.2,1.25,0.5,0.2,0.4,63.6,68.2
Joe Harris,BKN,69,0.4,3.3,1,0.4,0.2,0.4,46.2,51.9
Drew Eubanks,SAS,22,0.8,18,1.61,1.3,0.6,0.8,77.8,77.8
Trey Lyles,SAS,63,0.6,9.3,0.78,0.5,0.2,0.5,36.4,42.4
Draymond Green,GSW,43,0.9,8.4,0.76,0.7,0.3,0.6,40.7,46.3
Brandon Ingram,NOP,62,0.2,1,2,0.5,0.1,0.2,75,91.7
Juancho Hernangomez,MIN,14,1.1,9.4,1.75,2,0.7,1.1,66.7,86.7
Tim Hardaway Jr.,DAL,71,0.3,2.1,1.27,0.4,0.1,0.3,47.4,57.9
Jordan Bell,MIN,20,0.7,17.1,0.69,0.5,0.2,0.5,40,40
Jonathan Isaac,ORL,34,0.6,4.6,1.42,0.8,0.3,0.4,60,73.3
D.J. Wilson,MIL,21,0.5,12.2,1.1,0.5,0.2,0.5,50,50
Robert Covington,MIN,48,0.4,3.5,1.29,0.6,0.1,0.3,50,67.9
Wilson Chandler,BKN,35,0.7,11.5,1.04,0.8,0.3,0.6,47.6,59.5
Kyle Kuzma,LAL,61,0.4,3.3,1,0.4,0.2,0.4,47.8,54.3
Jaylen Brown,BOS,57,0.5,2.6,0.93,0.5,0.2,0.5,40.7,48.1
Taurean Prince,BKN,64,0.6,4,0.75,0.4,0.2,0.5,32.3,38.7
Dragan Bender,GSW,9,2,19.4,1.44,2.9,1,1.7,60,66.7
Jimmy Butler,MIA,58,0.4,2.1,1.08,0.4,0.1,0.3,40,40
Landry Shamet,LAC,53,0.2,2.8,1.92,0.5,0.2,0.2,69.2,96.2
Nic Claxton,BKN,15,1.5,33.3,1.14,1.7,0.6,0.9,64.3,64.3
Jusuf Nurkic,POR,8,3.6,20.4,0.86,3.1,1.3,3,41.7,41.7
Mike Scott,PHI,68,0.4,6.4,0.96,0.4,0.1,0.4,37.5,50
De'Andre Hunter,ATL,63,0.4,3.2,0.89,0.4,0.2,0.4,37,44.4
Gorgui Dieng,MEM,17,1.6,23,0.86,1.4,0.5,1.3,40.9,40.9
Solomon Hill,MEM,48,0.5,8.2,0.96,0.5,0.2,0.5,40.9,52.3
JJ Redick,NOP,60,0.2,1.7,1.69,0.4,0.1,0.2,66.7,100
Tobias Harris,PHI,72,0.2,1.2,1.38,0.3,0.1,0.2,66.7,75
John Henson,DET,11,1.7,26.4,1.16,2,1,1.5,64.7,64.7
JaKarr Sampson,IND,34,0.6,14.1,1.1,0.6,0.3,0.5,55.6,55.6
Robert Covington,HOU,22,1,7.8,1.05,1,0.5,0.9,52.6,57.9
James Johnson,MIN,14,1.9,15.3,0.81,1.6,0.6,1.4,45,52.5
James Johnson,MIA,18,0.7,11.1,1.67,1.1,0.4,0.6,72.7,90.9
Marcus Smart,BOS,60,0.3,2.2,1.05,0.3,0.1,0.3,37.5,50
Kyle Korver,MIL,58,0.2,3.9,1.36,0.3,0.1,0.2,42.9,64.3
O.G. Anunoby,TOR,69,0.2,2.5,1.12,0.3,0.1,0.2,57.1,60.7
Blake Griffin,DET,18,1.4,7.8,0.73,1.1,0.3,1.2,22.7,29.5
Cristiano Felicio,CHI,22,0.9,22.6,0.95,0.8,0.3,0.6,50,50
Jeff Green,UTA,30,0.7,8.3,0.86,0.6,0.1,0.4,30.8,38.5
Ante Zizic,CLE,22,1,25.8,0.78,0.8,0.4,0.8,44.4,44.4
Dewayne Dedmon,ATL,10,2.4,24.7,0.75,1.8,0.8,2.3,34.8,34.8
Noah Vonleh,MIN,29,0.9,21,0.72,0.6,0.3,0.8,36.4,36.4
Avery Bradley,LAL,49,0.2,2.3,1.7,0.3,0.1,0.2,77.8,94.4
Patty Mills,SAS,66,0.2,1.7,1.42,0.3,0.1,0.2,50,70.8
Norvel Pelle,PHI,17,0.6,21.6,1,0.6,0.3,0.6,50,50
Garrett Temple,BKN,62,0.2,2.2,1.13,0.3,0.1,0.2,58.3,70.8
Kyle O'Quinn,PHI,29,0.6,14,1.06,0.6,0.2,0.6,43.8,53.1
Alex Len,SAC,15,1.1,18.8,1.06,1.1,0.5,0.8,58.3,58.3
Kawhi Leonard,LAC,57,0.3,1.2,1,0.3,0.1,0.2,50,57.1
Kyle Anderson,MEM,67,0.3,4.9,0.81,0.3,0.1,0.2,50,50
Terry Rozier,CHA,63,0.2,1,1.46,0.3,0.1,0.2,60,80
Derrick White,SAS,68,0.2,1.6,1.33,0.2,0.1,0.1,70,80
Donovan Mitchell,UTA,69,0.2,0.7,1.33,0.2,0.1,0.2,50,58.3
Duncan Robinson,MIA,73,0.2,1.9,1.07,0.2,0.1,0.2,38.5,53.8
Georges Niang,UTA,66,0.2,4.4,1,0.2,0.1,0.2,37.5,50
Andre Drummond,CLE,8,1.5,7.9,1.25,1.9,0.8,1.3,60,60
Jrue Holiday,NOP,61,0.2,0.9,1.25,0.2,0.1,0.2,63.6,63.6
Admiral Schofield,WAS,33,0.4,12.4,1.15,0.5,0.2,0.4,46.2,57.7
Langston Galloway,DET,66,0.2,2.5,1,0.2,0.1,0.2,35.7,50
Semi Ojeleye,BOS,69,0.2,5.3,1.17,0.2,0.1,0.1,50,60
LeBron James,LAL,67,0.2,0.8,1.08,0.2,0.1,0.2,41.7,54.2
Eric Gordon,HOU,36,0.4,2.6,1,0.4,0.1,0.4,38.5,53.8
Khris Middleton,MIL,62,0.2,0.9,1.18,0.2,0.1,0.2,45.5,59.1
Hamidou Diallo,OKC,46,0.3,3.7,0.93,0.3,0.1,0.3,50,50
Kyle Lowry,TOR,58,0.3,1.7,0.68,0.2,0.1,0.3,26.7,36.7
Caleb Swanigan,POR,20,0.6,13.4,1.09,0.6,0.3,0.5,66.7,66.7
Alex Caruso,LAL,64,0.2,3.4,0.85,0.2,0.1,0.2,45.5,50
Thabo Sefolosha,HOU,42,0.2,9.1,1,0.2,0.1,0.2,44.4,50
Buddy Hield,SAC,72,0.2,1,0.71,0.1,0.1,0.2,30.8,38.5
Royce O'Neale,UTA,71,0.3,4,0.56,0.1,0.1,0.2,28.6,35.7
Justin Jackson,DAL,65,0.2,2.9,0.82,0.1,0,0.2,30,35
Mikal Bridges,PHX,73,0.2,2.1,0.69,0.1,0,0.1,42.9,42.9
Gordon Hayward,BOS,52,0.3,2,0.53,0.2,0.1,0.3,18.8,21.9
Kentavious Caldwell-Pope,LAL,69,0.2,2,0.67,0.1,0.1,0.2,36.4,36.4
Ed Davis,UTA,28,0.5,21.5,0.57,0.3,0.1,0.4,36.4,36.4
Devin Booker,PHX,71,0.2,0.8,0.57,0.1,0,0.2,25,33.3
Marcus Morris Sr.,NYK,43,0.2,1.3,0.7,0.2,0.1,0.2,33.3,38.9
Kevon Looney,GSW,20,0.5,10.6,0.7,0.4,0.2,0.5,30,30
Malik Monk,CHA,55,0.2,2,0.58,0.1,0.1,0.2,25,29.2
Rodions Kurucs,BKN,47,0.3,5,0.58,0.1,0,0.2,25,37.5
Terrance Ferguson,OKC,56,0.2,3.8,0.6,0.1,0,0.1,25,31.3
Pat Connaughton,MIL,67,0.1,2.7,0.5,0.1,0,0.1,25,31.3
Lou Williams,LAC,65,0.2,0.8,0.5,0.1,0,0.2,20,20
Jordan Clarkson,UTA,42,0.2,1.6,0.5,0.1,0,0.1,33.3,41.7
