PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Cristiano Felicio,CHI,60,1.2,29.8,1.1,1.3,0.6,1.1,56.3,56.3
Meyers Leonard,POR,61,1,19.3,1.3,1.3,0.5,0.9,58.2,69.1
Mo Bamba,ORL,47,1.4,20.4,1.19,1.6,0.6,1.1,50,58.3
Bobby Portis,CHI,22,3.4,22.8,1.03,3.5,1.2,3.1,39.7,50
Khem Birch,ORL,50,1.2,28.4,1.25,1.5,0.6,0.9,61.7,61.7
Jonas Valanciunas,MEM,19,3.3,16.5,1.21,3.9,1.8,2.8,63,63
Luke Kornet,NYK,46,1.6,21.8,1.03,1.6,0.6,1.5,40.3,53.7
Noah Vonleh,NYK,68,1.1,12.3,1,1.1,0.4,0.9,41.4,51.7
P.J. Tucker,HOU,82,1,12.9,0.92,0.9,0.4,0.9,39.7,50
Markieff Morris,WAS,34,2.3,19.4,0.87,2,0.8,2.1,38.4,43.2
Trey Lyles,DEN,64,1.7,17.7,0.62,1.1,0.4,1.5,27.6,31.6
Nemanja Bjelica,SAC,77,0.7,7.3,1.29,0.9,0.3,0.6,56.5,70.7
Moritz Wagner,LAL,43,1.3,25,1.1,1.5,0.5,1.1,50,58.7
Marc Gasol,TOR,26,2,20.6,1.24,2.4,0.9,1.6,57.1,63.1
Ivica Zubac,LAL,33,1.7,21.8,1.11,1.9,0.8,1.4,55.6,55.6
Dirk Nowitzki,DAL,51,1.3,16.5,0.87,1.2,0.5,1.2,38.7,45.2
Ersan Ilyasova,MIL,67,0.8,12.2,1.04,0.9,0.3,0.8,45.1,50
Omari Spellman,ATL,45,1,15.6,1.27,1.3,0.5,0.9,52.4,66.7
Ivica Zubac,LAC,26,2.2,22.6,1,2.2,0.9,1.6,57.1,57.1
D.J. Wilson,MIL,48,1.4,22,0.85,1.2,0.5,1.2,40.4,43.9
Ivan Rabb,MEM,49,1,18.3,1.08,1.1,0.5,0.9,53.5,54.7
Stephen Curry,GSW,69,0.6,2.3,1.4,0.8,0.2,0.4,50,70
Nene,HOU,42,1,30.1,1.21,1.3,0.5,0.9,57.9,57.9
Aron Baynes,BOS,51,1.2,20.1,0.9,1,0.4,1,34,41.5
Mike Muscala,PHI,47,0.7,9.9,1.4,1,0.4,0.7,58.1,74.2
DeAndre Jordan,NYK,19,1.9,18.5,1.33,2.5,0.9,1.3,72,72
Anthony Tolliver,MIN,65,0.6,11.3,1.31,0.7,0.2,0.5,43.3,65
Enes Freedom,POR,23,1.7,14.2,1.18,2,0.8,1.4,57.6,59.1
Greg Monroe,TOR,38,1.3,22.9,0.92,1.2,0.4,0.9,45.7,45.7
Kevin Durant,GSW,78,0.5,2.1,1.18,0.6,0.2,0.4,51.6,56.5
LeBron James,LAL,55,0.6,2.3,1.32,0.8,0.3,0.5,66.7,72.2
Maxi Kleber,DAL,71,0.7,10.1,0.94,0.6,0.2,0.6,39.5,48.8
Dragan Bender,PHX,46,1.1,19.6,0.9,1,0.3,0.8,41,46.2
Boban Marjanovic,LAC,36,1,16.1,1.23,1.2,0.4,0.7,66.7,66.7
Patrick Patterson,OKC,62,0.8,19.5,0.86,0.7,0.2,0.8,31.3,43.8
JJ Redick,PHI,76,0.4,2.7,1.24,0.5,0.2,0.4,48.1,63
Paul Millsap,DEN,70,0.5,4.4,1.05,0.6,0.2,0.4,41.9,54.8
Jamal Murray,DEN,75,0.4,2,1.39,0.5,0.2,0.3,73.9,82.6
Kosta Koufos,SAC,42,1.3,28,0.74,0.9,0.5,1.2,38,38
Derrick Jones Jr.,MIA,60,0.4,5.7,1.54,0.6,0.2,0.3,77.8,80.6
Salah Mejri,DAL,36,0.9,22.4,1.12,1,0.4,0.8,59.3,61.1
James Johnson,MIA,55,0.6,6.8,1.12,0.7,0.3,0.5,63,64.8
Mike Scott,LAC,52,0.8,16.2,0.86,0.7,0.3,0.8,34.1,43.9
Zaza Pachulia,DET,68,0.6,12.3,0.95,0.5,0.1,0.4,32,32
Draymond Green,GSW,66,0.7,7.3,0.78,0.5,0.2,0.6,37.8,44.6
Damian Jones,GSW,24,1,22.9,1.46,1.5,0.6,0.8,70,70
Al-Farouq Aminu,POR,81,0.3,3.5,1.35,0.4,0.1,0.3,50,63.6
Jabari Parker,CHI,39,1,6.4,0.92,0.9,0.3,0.8,43.3,46.7
DeMarcus Cousins,GSW,32,1.4,8.8,0.8,1.1,0.4,1.1,34.3,34.3
JaMychal Green,MEM,41,0.7,6.8,1.21,0.8,0.3,0.6,50,63.5
Miles Bridges,CHA,80,0.4,4.7,1.18,0.4,0.2,0.3,48.1,57.4
Kevon Looney,GSW,80,0.5,8.4,0.89,0.4,0.2,0.4,48.3,48.3
Amir Johnson,PHI,51,0.5,12.3,1.19,0.6,0.3,0.5,58.3,62.5
Johnathan Williams,LAL,24,1.4,22.3,0.94,1.3,0.5,1,54.2,54.2
Aaron Gordon,ORL,78,0.4,2.6,0.91,0.4,0.2,0.4,37.5,42.2
Pau Gasol,SAS,27,1.1,25.6,0.97,1.1,0.4,1,46.2,50
John Henson,MIL,14,1.4,23.8,1.45,2.1,0.9,1.1,75,84.4
Harrison Barnes,DAL,49,0.5,2.9,1.16,0.6,0.2,0.5,45.8,58.3
Marquese Chriss,CLE,27,1,13.7,1.11,1.1,0.4,0.8,47.6,52.4
Vince Carter,ATL,76,0.4,5.8,0.9,0.4,0.1,0.3,32,42
Kentavious Caldwell-Pope,LAL,82,0.3,3,1.04,0.3,0.1,0.3,38.5,50
Jayson Tatum,BOS,79,0.4,2.2,0.96,0.3,0.1,0.3,44,50
Jae Crowder,UTA,80,0.4,3,0.93,0.3,0.1,0.3,40.9,50
Tobias Harris,LAC,55,0.3,1.5,1.63,0.5,0.1,0.2,61.5,73.1
Ian Mahinmi,WAS,34,0.8,18.1,0.93,0.8,0.2,0.5,37.5,40.6
Alex Poythress,ATL,21,0.9,17.9,1.32,1.2,0.3,0.6,53.8,57.7
Michael Beasley,LAL,26,1,12.9,1,1,0.4,0.7,58.8,58.8
Jon Leuer,DET,38,0.6,14.5,1.09,0.6,0.2,0.4,52.9,52.9
Jonas Jerebko,GSW,73,0.4,6.7,0.86,0.3,0.1,0.3,36,46
Jonah Bolden,PHI,44,0.5,11.3,1,0.5,0.2,0.4,47.4,55.3
Nikola Mirotic,NOP,32,0.8,5.1,0.96,0.8,0.3,0.8,37.5,45.8
Tyson Chandler,LAL,48,0.4,12.3,1.21,0.5,0.2,0.2,72.7,72.7
Jordan Bell,GSW,68,0.6,15.7,0.57,0.3,0.1,0.5,32.3,32.3
Bruno Caboclo,MEM,34,0.5,6.3,1.22,0.6,0.2,0.4,46.2,61.5
Kevin Love,CLE,23,1.3,7.8,0.76,1,0.4,1.1,34.6,40.4
JaMychal Green,LAC,24,1,12.3,0.88,0.9,0.3,0.8,36.8,50
Otto Porter Jr.,WAS,41,0.6,5,0.84,0.5,0.2,0.6,39.1,45.7
Paul George,OKC,76,0.4,1.4,0.72,0.3,0.1,0.4,24.1,36.2
Markieff Morris,OKC,23,1.3,17.6,0.7,0.9,0.3,1.3,27.6,32.8
Christian Wood,NOP,8,2,12.9,1.25,2.5,1,1.5,66.7,70.8
Ben Simmons,PHI,79,0.2,1.2,1.18,0.3,0.1,0.2,56.3,56.3
Mike Scott,PHI,27,0.7,8.9,1.05,0.7,0.3,0.6,41.2,58.8
Boban Marjanovic,PHI,22,0.9,12,1.05,0.9,0.4,0.8,52.9,52.9
Jared Dudley,BKN,59,0.6,12.5,0.53,0.3,0.1,0.6,24.2,27.3
Terrance Ferguson,OKC,73,0.2,3.3,1.19,0.3,0.1,0.2,46.7,60
Eric Gordon,HOU,68,0.3,1.7,1.06,0.3,0.1,0.2,37.5,50
Khris Middleton,MIL,77,0.2,1.3,1,0.2,0.1,0.2,47.1,52.9
Semi Ojeleye,BOS,56,0.2,5.6,1.64,0.3,0.1,0.1,87.5,100
James Ennis III,HOU,40,0.3,5,1.39,0.5,0.2,0.3,70,80
Gary Clark,HOU,50,0.3,9.3,1.2,0.4,0.1,0.3,50,64.3
Dwight Howard,WAS,9,1.9,16,1.06,2,0.8,1.3,58.3,58.3
Jonathan Isaac,ORL,75,0.3,3.2,0.75,0.2,0.1,0.3,30.4,34.8
Michael Kidd-Gilchrist,CHA,64,0.4,6.2,0.67,0.3,0.1,0.3,31.8,31.8
Rudy Gay,SAS,69,0.3,2.3,0.81,0.2,0.1,0.2,31.3,34.4
Pat Connaughton,MIL,61,0.2,3,1.33,0.3,0.1,0.2,50,66.7
DeMarre Carroll,BKN,67,0.2,2,1.07,0.2,0.1,0.2,41.7,50
Joe Harris,BKN,76,0.2,1.9,0.89,0.2,0.1,0.2,35.3,41.2
Davis Bertans,SAS,76,0.1,1.9,1.4,0.2,0.1,0.1,55.6,72.2
Jason Smith,WAS,12,1.1,26.5,1.08,1.2,0.4,0.9,45.5,59.1
Klay Thompson,GSW,78,0.2,1.1,0.82,0.2,0.1,0.2,33.3,40
Ray Spalding,PHX,13,1.2,25.4,0.87,1,0.5,1.1,42.9,42.9
Reggie Bullock,DET,44,0.2,1.9,1.2,0.3,0.1,0.2,44.4,66.7
Dorian Finney-Smith,DAL,81,0.1,1.5,1.2,0.1,0.1,0.1,50,55
Mike Muscala,LAL,17,0.8,15.2,0.86,0.7,0.2,0.8,30.8,38.5
Juancho Hernangomez,DEN,70,0.2,3.6,0.86,0.2,0.1,0.2,38.5,46.2
Lonzo Ball,LAL,47,0.4,3.1,0.67,0.3,0.1,0.3,35.7,42.9
Gerald Green,HOU,73,0.3,2.9,0.63,0.2,0.1,0.2,29.4,35.3
Maurice Harkless,POR,60,0.2,2.4,1,0.2,0.1,0.2,40,40
Harrison Barnes,SAC,28,0.4,3.2,0.92,0.4,0.1,0.4,33.3,45.8
Tyler Zeller,MEM,4,3.8,35.7,0.73,2.8,1.3,3.3,38.5,38.5
Nicolas Batum,CHA,75,0.1,1.4,1,0.1,0,0.1,37.5,50
Jaron Blossomgame,CLE,27,0.4,8.1,1,0.4,0.1,0.3,57.1,64.3
E'Twaun Moore,NOP,53,0.2,1.6,1,0.2,0.1,0.2,55.6,55.6
Wayne Ellington,DET,28,0.4,3.5,0.82,0.3,0.1,0.4,30,45
Dennis Schroder,OKC,78,0.1,0.7,0.8,0.1,0,0.1,33.3,38.9
Rodions Kurucs,BKN,63,0.2,2,0.73,0.1,0,0.1,37.5,43.8
Carmelo Anthony,HOU,10,1.1,7.9,0.73,0.8,0.3,1.1,27.3,36.4
Nikola Mirotic,MIL,14,0.8,7,0.73,0.6,0.2,0.7,30,40
Bojan Bogdanovic,IND,81,0.2,1,0.61,0.1,0,0.1,25,33.3
Quincy Acy,PHX,10,1.1,42.3,0.64,0.7,0.3,1,30,35
Lance Thomas,NYK,46,0.3,5.9,0.5,0.2,0.1,0.3,23.1,23.1
Alex Abrines,OKC,31,0.3,5.6,0.6,0.2,0.1,0.3,22.2,33.3
Sam Dekker,WAS,38,0.3,4.9,0.5,0.2,0.1,0.3,27.3,27.3
Kevin Knox II,NYK,75,0.3,1.9,0.29,0.1,0,0.2,11.1,16.7
Patty Mills,SAS,82,0.1,1.3,0.5,0.1,0,0.1,11.1,16.7
Kyle Lowry,TOR,65,0.2,1,0.2,0,0,0.1,12.5,12.5
