PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Tony Bradley,OKC,22,1.7,21.5,1.03,1.7,0.7,1.2,55.6,55.6
Jordan Clarkson,UTA,68,0.4,2.2,1.37,0.5,0.2,0.4,57.7,65.4
Jarred Vanderbilt,MIN,64,0.6,11.4,0.97,0.6,0.3,0.5,53.3,53.3
Dorian Finney-Smith,DAL,60,0.5,5.5,1.24,0.6,0.2,0.5,48.1,66.7
Markieff Morris,LAL,61,0.6,8.1,0.97,0.6,0.2,0.6,40,51.4
Andre Drummond,CLE,25,1.7,8.3,0.84,1.4,0.6,1.5,43.2,43.2
Juancho Hernangomez,MIN,52,0.6,7.9,1.21,0.7,0.3,0.5,53.8,61.5
Luke Kornet,BOS,18,1.8,41.3,1.06,1.9,0.8,1.8,46.9,54.7
Andre Drummond,LAL,21,1.8,14.2,0.92,1.7,0.7,1.4,51.7,51.7
Isaiah Hartenstein,CLE,16,1.8,21.5,1.14,2,0.9,1.4,63.6,65.9
Buddy Hield,SAC,71,0.4,2.4,1.14,0.5,0.2,0.4,42.3,61.5
Stephen Curry,GSW,63,0.4,1.5,1.19,0.5,0.2,0.3,47.6,57.1
Nic Claxton,BKN,32,0.9,14.9,1.04,0.9,0.3,0.7,52.4,52.4
Royce O'Neale,UTA,71,0.4,6.2,0.94,0.4,0.2,0.4,44,58
D.J. Wilson,HOU,23,1.5,22.2,0.85,1.3,0.5,1.2,39.3,50
Tyler Cook,DET,28,0.7,13.8,1.47,1,0.5,0.5,92.9,92.9
Duncan Robinson,MIA,72,0.2,2.1,1.59,0.4,0.1,0.2,56.3,84.4
Jimmy Butler,MIA,52,0.3,1.8,1.5,0.5,0.2,0.2,75,75
Thomas Bryant,WAS,10,2.4,22,1.13,2.7,1.1,2.2,50,52.3
Kyle Kuzma,LAL,68,0.4,2.7,1.08,0.4,0.1,0.4,41.7,52.1
Furkan Korkmaz,PHI,55,0.3,3.6,1.44,0.5,0.2,0.3,58.8,76.5
Kevon Looney,GSW,61,0.3,7.1,1.39,0.4,0.2,0.3,68.8,71.9
Khris Middleton,MIL,68,0.4,1.9,1,0.4,0.1,0.3,45,57.5
Bojan Bogdanovic,UTA,72,0.4,2.3,0.93,0.3,0.1,0.3,31.8,43.2
Derrick Jones Jr.,POR,58,0.3,4.2,1.5,0.4,0.2,0.2,75,83.3
Dewayne Dedmon,MIA,16,1.3,22.5,1.2,1.5,0.7,1.1,64.7,64.7
LeBron James,LAL,45,0.5,2.2,1,0.5,0.2,0.4,52.6,55.3
Rudy Gay,SAS,63,0.4,3.8,0.86,0.4,0.2,0.4,40,48
Donte DiVincenzo,MIL,66,0.2,2.2,1.44,0.3,0.1,0.2,60,73.3
Sekou Doumbouya,DET,56,0.3,4.8,1.35,0.4,0.2,0.3,62.5,71.9
Stanley Johnson,TOR,61,0.3,5.5,1.35,0.4,0.1,0.2,57.1,82.1
O.G. Anunoby,TOR,43,0.4,3,1.21,0.5,0.2,0.3,66.7,79.2
Tobias Harris,PHI,62,0.4,2,1.04,0.4,0.1,0.3,43.8,53.1
Patrick Patterson,LAC,38,0.6,12.4,1,0.6,0.2,0.5,35,50
Grant Williams,BOS,63,0.4,7.7,0.92,0.4,0.1,0.3,36.4,47.7
Nicolas Batum,LAC,67,0.4,5.9,0.79,0.3,0.1,0.4,37.5,47.9
Donta Hall,ORL,13,1.3,29.8,1.29,1.7,0.5,0.7,66.7,66.7
Kevin Huerter,ATL,69,0.3,2.3,1.16,0.3,0.1,0.2,41.2,58.8
Georges Niang,UTA,72,0.3,4.3,1.1,0.3,0.1,0.3,42.1,57.9
Justin Patton,HOU,13,1.2,20,1.4,1.6,0.6,0.9,66.7,75
Brandon Ingram,NOP,61,0.3,1.2,1.24,0.3,0.1,0.2,50,67.9
Gorgui Dieng,SAS,16,1.1,24,1.17,1.3,0.4,0.8,53.8,53.8
Joe Harris,BKN,69,0.3,2.3,1.17,0.3,0.1,0.2,53.3,66.7
JaVale McGee,DEN,13,1.5,22.5,1.05,1.6,0.8,1.4,55.6,55.6
Obi Toppin,NYK,62,0.4,9.1,0.95,0.3,0.1,0.3,42.9,50
JaKarr Sampson,IND,29,0.6,12.1,1.18,0.7,0.3,0.5,60,63.3
Jahlil Okafor,DET,27,0.8,15.3,0.95,0.7,0.3,0.6,56.3,56.3
Terry Rozier,CHA,69,0.3,1.6,0.95,0.3,0.1,0.2,35.3,50
Ben Simmons,PHI,58,0.4,2.6,0.87,0.3,0.1,0.3,47.1,47.1
Thanasis Antetokounmpo,MIL,51,0.2,5.9,1.46,0.3,0.1,0.2,70,80
Davis Bertans,WAS,57,0.4,4.4,0.83,0.4,0.1,0.4,30.4,43.5
Pat Connaughton,MIL,69,0.2,3.4,1.27,0.3,0.1,0.2,46.2,61.5
Patty Mills,SAS,68,0.2,2.3,1.19,0.3,0.1,0.2,46.7,60
Freddie Gillespie,TOR,20,1,16.7,1,1,0.5,0.9,52.9,52.9
Gordon Hayward,CHA,44,0.6,3.1,0.73,0.4,0.2,0.5,39.1,41.3
JJ Redick,NOP,31,0.4,4.7,1.5,0.6,0.2,0.4,63.6,81.8
Jalen Brunson,DAL,68,0.2,2.1,1.13,0.3,0.1,0.2,38.5,50
Juan Toscano-Anderson,GSW,53,0.4,7.1,0.9,0.3,0.2,0.2,61.5,69.2
Reggie Perry,BKN,19,0.9,18.7,0.71,0.6,0.3,0.7,35.7,42.9
Jaren Jackson Jr.,MEM,11,1.9,13.4,0.86,1.6,0.6,1.7,36.8,42.1
Malik Monk,CHA,42,0.3,2.9,1.21,0.4,0.1,0.3,42.9,60.7
Moritz Wagner,ORL,11,1.6,14.6,0.94,1.5,0.6,1.5,43.8,53.1
Denzel Valentine,CHI,62,0.2,2.4,1.46,0.3,0.1,0.2,50,70
David Nwaba,HOU,30,0.4,4.6,1.33,0.5,0.2,0.4,63.6,72.7
Paul George,LAC,54,0.2,1,1.33,0.3,0.1,0.2,55.6,77.8
Bogdan Bogdanovic,ATL,44,0.3,1.9,1.33,0.4,0.1,0.3,50,66.7
Harry Giles III,POR,32,0.6,17.9,0.65,0.4,0.1,0.5,25,31.3
Tony Bradley,PHI,20,0.7,16.3,1.14,0.8,0.4,0.6,66.7,66.7
Aaron Gordon,DEN,25,0.7,6.7,0.94,0.6,0.3,0.5,53.8,53.8
Mfiondu Kabengele,CLE,16,1.1,25,0.89,1,0.3,0.8,38.5,42.3
Nemanja Bjelica,SAC,26,1,13.4,0.61,0.6,0.2,0.8,23.8,26.2
Jabari Parker,BOS,10,1.1,18,1.36,1.5,0.6,1,60,65
Terance Mann,LAC,67,0.2,2.8,1.25,0.2,0.1,0.1,70,75
Kevin Durant,BKN,35,0.3,1.5,1.25,0.4,0.1,0.3,55.6,66.7
DeMarcus Cousins,LAC,16,1,12.2,0.94,0.9,0.4,0.9,46.7,50
Kawhi Leonard,LAC,52,0.2,0.9,1.4,0.3,0.1,0.2,60,60
Deni Avdija,WAS,54,0.2,3,1.27,0.3,0.1,0.2,54.5,63.6
Mamadi Diakite,MIL,14,0.9,24,1.17,1,0.3,0.6,44.4,44.4
Semi Ojeleye,BOS,56,0.3,5.9,0.93,0.3,0.1,0.3,35.7,50
Jaylen Brown,BOS,58,0.3,1.2,0.88,0.2,0.1,0.2,42.9,50
Andre Iguodala,MIA,63,0.3,5.4,0.78,0.2,0.1,0.2,30.8,42.3
Doug McDermott,IND,66,0.2,1.7,1,0.2,0.1,0.2,38.5,50
Keldon Johnson,SAS,69,0.2,1.8,0.81,0.2,0.1,0.2,42.9,42.9
Wesley Matthews,LAL,58,0.3,6.2,0.72,0.2,0.1,0.3,29.4,38.2
Blake Griffin,DET,20,0.5,3.6,1.2,0.6,0.2,0.5,40,60
Cameron Johnson,PHX,60,0.2,2,1.09,0.2,0.1,0.2,45.5,54.5
Trey Lyles,SAS,23,0.5,11.2,1,0.5,0.2,0.5,45.5,54.5
Otto Porter Jr.,CHI,25,0.5,5.4,0.92,0.5,0.1,0.4,22.2,27.8
Landry Shamet,BKN,61,0.2,2.8,0.8,0.2,0,0.2,25,29.2
P.J. Tucker,HOU,32,0.6,11.6,0.6,0.4,0.2,0.4,35.7,35.7
Lonzo Ball,NOP,55,0.2,1.4,0.92,0.2,0.1,0.2,27.3,40.9
Kyle Anderson,MEM,69,0.1,1.2,1,0.1,0.1,0.1,44.4,50
James Johnson,NOP,22,0.5,4.3,1,0.5,0.2,0.4,50,56.3
Jaylen Hoard,OKC,19,0.5,8.1,1,0.5,0.2,0.5,44.4,44.4
Patrick Williams,CHI,71,0.1,1.5,1,0.1,0.1,0.1,57.1,64.3
Raul Neto,WAS,64,0.2,2,0.91,0.2,0.1,0.2,40,45
Chuma Okeke,ORL,45,0.3,3.2,0.83,0.2,0.1,0.2,30,30
Jrue Holiday,MIL,59,0.2,1.2,0.83,0.2,0.1,0.2,41.7,41.7
Maurice Harkless,SAC,26,0.5,6.8,0.77,0.4,0.2,0.5,33.3,41.7
Reggie Bullock,NYK,65,0.3,2.9,0.5,0.1,0,0.3,17.6,26.5
LaMarcus Aldridge,BKN,5,2.2,18.6,0.73,1.6,0.8,1.6,50,50
Aleksej Pokusevski,OKC,45,0.3,2.5,0.61,0.2,0.1,0.3,25,33.3
Reggie Jackson,LAC,67,0.2,2,0.57,0.1,0,0.2,23.1,30.8
Lamar Stevens,CLE,40,0.3,5.5,0.7,0.2,0.1,0.2,28.6,35.7
Jalen McDaniels,CHA,47,0.2,3.1,0.55,0.1,0,0.2,22.2,27.8
Jaden McDaniels,MIN,63,0.3,4.4,0.32,0.1,0,0.2,14.3,17.9
Trey Burke,DAL,62,0.2,2.4,0.5,0.1,0,0.1,22.2,27.8
Marcus Smart,BOS,49,0.2,1.6,0.36,0.1,0,0.1,0,0
Devonte' Graham,CHA,55,0.2,1.6,0.23,0.1,0,0.2,7.7,11.5
Nicolo Melli,NOP,22,0.7,21.1,0.2,0.1,0,0.5,8.3,8.3
Kentavious Caldwell-Pope,LAL,67,0.2,1.8,0.18,0,0,0.1,14.3,14.3
