PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Reggie Jackson,DET,82,1.5,9.7,0.81,1.2,0.4,1.3,30.8,36
Christian Wood,NOP,8,1.5,9.7,1.08,1.6,0.6,1.1,55.6,55.6
Tyreke Evans,IND,69,1.2,9.6,0.74,0.9,0.3,1,32.4,36.6
Rodney Hood,POR,27,0.9,9.6,1.04,0.9,0.4,0.9,43.5,50
Shaquille Harrison,CHI,73,0.7,9.5,0.82,0.6,0.2,0.5,42.1,43.4
Bradley Beal,WAS,82,2.3,9.4,0.92,2.1,0.8,1.8,45.1,47.2
Tobias Harris,PHI,27,1.7,9.3,0.98,1.6,0.6,1.4,43.2,50
Lou Williams,LAC,75,1.9,9.2,0.96,1.8,0.5,1.5,35.3,40.5
Mike Conley,MEM,70,1.8,9.1,1.03,1.9,0.7,1.6,43.8,47.8
Marcus Morris Sr.,BOS,75,1.2,9.1,0.64,0.8,0.3,1.1,30.9,32.1
Dennis Smith Jr.,NYK,21,1.7,9.1,0.66,1.1,0.5,1.4,33.3,36.7
Jevon Carter,MEM,39,0.5,9.1,0.81,0.4,0.1,0.4,26.7,36.7
Trae Young,ATL,80,1.9,9,0.9,1.7,0.5,1.3,36.2,41
Jabari Parker,WAS,25,1.4,9,0.8,1.1,0.5,1.1,42.9,46.4
Dante Exum,UTA,42,0.7,9,0.87,0.6,0.2,0.5,36.8,39.5
George Hill,CLE,14,0.9,9,0.92,0.8,0.4,0.9,41.7,45.8
Brandon Knight,CLE,27,0.8,8.9,1.04,0.9,0.3,0.6,52.9,64.7
Tony Parker,CHA,56,0.9,8.8,0.81,0.8,0.3,0.7,40,40
Harrison Barnes,SAC,28,1.2,8.8,1.06,1.3,0.4,1,41.4,48.3
Jerryd Bayless,MIN,34,0.7,8.8,0.42,0.3,0.1,0.7,21.7,21.7
Dwyane Wade,MIA,72,1.5,8.7,0.8,1.2,0.4,1.3,30.9,38.7
Paul Millsap,DEN,70,1.1,8.7,0.78,0.8,0.3,0.9,35,35
Delon Wright,MEM,26,1.2,8.7,0.83,1,0.3,0.8,42.9,47.6
Dennis Smith Jr.,DAL,32,1.3,8.6,1.05,1.4,0.5,1.1,48.6,55.7
Trey Burke,DAL,25,0.8,8.6,1.55,1.2,0.4,0.6,78.6,82.1
George Hill,MIL,47,0.6,8.6,0.86,0.5,0.2,0.5,41.7,45.8
Karl-Anthony Towns,MIN,77,1.9,8.4,0.88,1.7,0.6,1.5,40,42.2
Malcolm Brogdon,MIL,64,1.2,8.4,0.95,1.1,0.4,0.9,43.9,48.2
Jonathon Simmons,ORL,41,0.8,8.3,0.9,0.7,0.2,0.6,43.5,50
Isaiah Briscoe,ORL,39,0.4,8.3,1,0.4,0.2,0.3,58.3,58.3
Stanley Johnson,NOP,18,0.6,8.3,1,0.6,0.2,0.4,50,50
Kemba Walker,CHA,82,2.1,8.2,1.03,2.1,0.8,1.8,43.6,50
Andrew Wiggins,MIN,73,1.7,8.2,0.81,1.3,0.5,1.4,39.6,42.6
Evan Turner,POR,73,0.7,8.2,1.02,0.7,0.3,0.6,53.7,53.7
Donovan Mitchell,UTA,77,2,8.1,0.85,1.7,0.6,1.6,35.7,40.9
Terry Rozier,BOS,79,0.8,8,0.81,0.6,0.3,0.7,35.1,41.2
Mario Hezonja,NYK,58,0.8,8,0.63,0.5,0.2,0.6,25.7,30
Jerian Grant,ORL,60,0.4,8,0.83,0.3,0.1,0.3,35,37.5
Emmanuel Mudiay,NYK,59,1.3,7.9,0.82,1.1,0.4,1,37.3,39.8
Shelvin Mack,MEM,53,0.7,7.9,0.47,0.3,0.1,0.6,18.8,20.3
Jordan Bell,GSW,68,0.3,7.9,0.6,0.2,0.1,0.3,30,30
Jamal Murray,DEN,75,1.5,7.8,0.83,1.2,0.5,1.4,34.3,41.2
Fred VanVleet,TOR,64,0.9,7.8,0.98,0.9,0.3,0.7,44.4,48.9
Anthony Davis,NOP,56,1.8,7.7,0.98,1.8,0.7,1.5,45.3,45.3
Eric Bledsoe,MIL,78,1.2,7.7,0.95,1.2,0.5,1,46.3,52.5
Stanley Johnson,DET,48,0.7,7.7,0.67,0.5,0.2,0.6,29.6,31.5
Raymond Felton,OKC,34,0.4,7.7,1.67,0.6,0.3,0.4,75,83.3
Kyle Lowry,TOR,65,1.2,7.6,0.82,1,0.4,1,36.8,41.2
Darren Collison,IND,76,0.9,7.5,0.95,0.8,0.3,0.7,41.8,46.4
Bogdan Bogdanovic,SAC,70,1.1,7.4,0.9,1,0.4,0.9,41.3,46.8
J.J. Barea,DAL,38,0.9,7.4,0.56,0.5,0.2,0.8,28.1,29.7
Eric Gordon,HOU,68,1.2,7.3,1,1.2,0.5,1,44.3,50
Malik Monk,CHA,73,0.7,7.2,0.82,0.6,0.2,0.6,32.6,36
Jalen Brunson,DAL,73,0.7,7,0.8,0.5,0.2,0.5,40.5,45.9
Willie Cauley-Stein,SAC,81,0.8,6.9,0.56,0.4,0.2,0.6,27.5,27.5
Elie Okobo,PHX,53,0.5,6.9,0.54,0.3,0.1,0.4,21.7,26.1
Frank Mason III,SAC,38,0.4,6.9,0.75,0.3,0.1,0.3,36.4,40.9
Tyler Dorsey,MEM,21,0.7,6.8,0.93,0.6,0.2,0.5,45.5,45.5
Kadeem Allen,NYK,19,0.7,6.8,0.69,0.5,0.1,0.4,25,25
Iman Shumpert,SAC,42,0.6,6.7,1.07,0.7,0.2,0.5,43.5,52.2
Ish Smith,DET,56,0.7,6.7,0.67,0.5,0.2,0.7,35.1,35.1
Wilson Chandler,PHI,36,0.5,6.7,0.65,0.3,0.1,0.4,33.3,36.7
Bojan Bogdanovic,IND,81,1.1,6.6,0.76,0.8,0.2,0.9,29,34.8
Chasson Randle,WAS,49,0.4,6.6,1,0.4,0.1,0.2,41.7,45.8
Joakim Noah,MEM,42,0.5,6.6,0.81,0.4,0.2,0.3,53.8,53.8
David Nwaba,CLE,51,0.4,6.6,0.77,0.3,0.1,0.3,26.7,26.7
Tyus Jones,MIN,68,0.5,6.5,0.71,0.4,0.1,0.5,32.3,35.5
Joel Embiid,PHI,64,1.7,6.4,0.81,1.4,0.5,1.3,38.4,39
Kyle Kuzma,LAL,70,1.2,6.4,0.73,0.9,0.3,1,35.3,37.5
Lauri Markkanen,CHI,52,1.1,6.2,0.58,0.7,0.3,0.9,27.7,28.7
Cory Joseph,IND,82,0.5,6.2,0.78,0.4,0.2,0.4,38.2,38.2
Raul Neto,UTA,37,0.4,6.2,1,0.4,0.1,0.3,45.5,50
Kris Dunn,CHI,46,0.8,6.1,0.72,0.6,0.3,0.8,36.8,36.8
Aaron Gordon,ORL,78,1,6,0.79,0.8,0.3,0.8,36.5,38.9
Quinn Cook,GSW,74,0.4,6,0.93,0.4,0.1,0.4,42.3,48.1
Frank Ntilikina,NYK,43,0.5,6,0.76,0.4,0.1,0.4,33.3,33.3
Jeremy Lin,TOR,23,0.5,6,1,0.5,0.2,0.5,45.5,45.5
T.J. Warren,PHX,43,1,5.9,1.05,1,0.4,0.8,47.1,48.5
Shaun Livingston,GSW,64,0.3,5.9,0.75,0.2,0.1,0.3,37.5,37.5
Buddy Hield,SAC,82,1.1,5.8,0.96,1.1,0.5,1,44.6,49.4
Taurean Prince,ATL,54,0.8,5.7,0.88,0.7,0.3,0.7,39.5,46.1
Goran Dragic,MIA,36,0.9,5.7,1.1,0.9,0.4,0.7,50,59.6
Noah Vonleh,NYK,68,0.5,5.7,0.88,0.4,0.1,0.4,41.7,43.8
Norman Powell,TOR,60,0.5,5.7,0.75,0.4,0.2,0.5,33.3,38.9
Stephen Curry,GSW,69,1.3,5.6,1.08,1.4,0.5,1,50,56.3
Kyle Anderson,MEM,43,0.5,5.6,0.7,0.3,0.2,0.4,43.8,43.8
Bobby Portis,CHI,22,0.8,5.5,0.5,0.4,0.2,0.7,25,25
Rodions Kurucs,BKN,63,0.5,5.3,1.7,0.8,0.3,0.4,82.6,91.3
D.J. Augustin,ORL,81,0.6,5.3,1.06,0.6,0.2,0.5,47.4,53.9
Josh Jackson,PHX,79,0.7,5.3,0.61,0.5,0.1,0.6,24.4,28.9
Yogi Ferrell,SAC,71,0.3,5.3,1.23,0.4,0.2,0.3,55,55
Alex Caruso,LAL,25,0.5,5.3,1.15,0.6,0.2,0.4,60,70
Troy Brown Jr.,WAS,52,0.3,5.3,0.4,0.1,0,0.3,15.4,15.4
Mason Plumlee,DEN,82,0.4,5.2,0.73,0.3,0.1,0.3,40.7,40.7
Wayne Selden,CHI,43,0.5,5.2,0.81,0.4,0.2,0.4,41.2,44.1
Tim Frazier,NOP,47,0.3,5.1,0.71,0.2,0.1,0.3,41.7,41.7
Wayne Selden,MEM,31,0.3,5.1,0.6,0.2,0,0.2,14.3,21.4
Ben Simmons,PHI,79,0.9,5,0.93,0.8,0.3,0.6,48.9,48.9
Shai Gilgeous-Alexander,LAC,82,0.6,5,1.06,0.6,0.2,0.4,52.9,52.9
Danuel House Jr.,HOU,39,0.4,5,1.38,0.6,0.2,0.3,58.3,70.8
Matthew Dellavedova,CLE,36,0.4,5,1.07,0.4,0.2,0.3,54.5,54.5
Elfrid Payton,NOP,42,0.6,4.9,0.63,0.4,0.1,0.5,26.1,26.1
Abdel Nader,OKC,60,0.2,4.9,1.33,0.3,0.1,0.2,77.8,83.3
Nik Stauskas,POR,44,0.3,4.9,1.14,0.4,0.1,0.3,50,58.3
Tim Hardaway Jr.,NYK,46,0.9,4.8,0.7,0.7,0.2,0.8,28.9,34.2
Lonzo Ball,LAL,47,0.6,4.7,0.93,0.5,0.2,0.5,40.9,50
Trey Lyles,DEN,64,0.5,4.7,0.66,0.3,0.1,0.3,27.3,31.8
Klay Thompson,GSW,78,0.9,4.6,0.9,0.8,0.4,0.8,43.1,45.4
Miles Bridges,CHA,80,0.3,4.6,0.48,0.2,0.1,0.3,21.7,23.9
Derrick White,SAS,67,0.5,4.5,0.94,0.4,0.2,0.4,42.3,44.2
O.G. Anunoby,TOR,67,0.3,4.5,0.95,0.3,0.1,0.3,50,55.6
Jonas Valanciunas,MEM,19,0.9,4.5,0.65,0.6,0.2,0.7,28.6,28.6
Nicolas Batum,CHA,75,0.4,4.4,1.13,0.5,0.2,0.4,48.3,60.3
Kevin Knox II,NYK,75,0.7,4.4,0.58,0.4,0.1,0.5,25,28.8
Damyean Dotson,NYK,73,0.5,4.4,0.72,0.4,0.1,0.4,31.3,37.5
Seth Curry,POR,74,0.3,4.4,0.75,0.2,0.1,0.3,36.8,42.1
Avery Bradley,MEM,14,0.7,4.4,1.3,0.9,0.4,0.7,60,65
Chandler Parsons,MEM,25,0.4,4.4,1.2,0.5,0.1,0.2,50,66.7
Gorgui Dieng,MIN,77,0.3,4.4,0.57,0.2,0.1,0.2,25,25
Kevin Love,CLE,23,0.7,4.3,0.81,0.6,0.2,0.6,30.8,34.6
Tristan Thompson,CLE,43,0.5,4.3,0.57,0.3,0.1,0.5,30,30
Ivan Rabb,MEM,49,0.2,4.3,0.58,0.1,0.1,0.2,27.3,27.3
Nikola Jokic,DEN,80,0.8,4.2,0.82,0.7,0.3,0.7,38.9,41.7
Evan Fournier,ORL,81,0.7,4.2,0.81,0.5,0.2,0.5,41.9,46.5
Tim Hardaway Jr.,DAL,19,0.7,4.2,1.08,0.7,0.3,0.6,45.5,54.5
Delon Wright,TOR,49,0.3,4.2,0.8,0.2,0.1,0.3,30.8,38.5
Mike Scott,LAC,52,0.2,4.2,0.91,0.2,0.1,0.2,45.5,45.5
Jeff Green,WAS,77,0.5,4.1,0.81,0.4,0.2,0.4,37.5,39.1
Will Barton,DEN,43,0.5,4,1,0.5,0.1,0.4,37.5,46.9
Marcus Smart,BOS,80,0.4,4,0.73,0.3,0.1,0.3,38.1,42.9
Aaron Holiday,IND,50,0.3,4,0.85,0.2,0.1,0.2,41.7,45.8
Monte Morris,DEN,82,0.4,3.9,0.84,0.3,0.1,0.4,37.9,37.9
Rondae Hollis-Jefferson,BKN,59,0.4,3.9,0.72,0.3,0.1,0.4,33.3,33.3
Patrick Beverley,LAC,78,0.3,3.9,0.67,0.2,0.1,0.2,25,28.1
Bruce Brown,DET,74,0.2,3.9,0.87,0.2,0.1,0.2,50,50
Zaza Pachulia,DET,68,0.2,3.9,0.75,0.1,0,0.1,28.6,28.6
Gary Harris,DEN,57,0.5,3.8,0.93,0.5,0.2,0.4,36,46
Wes Iwundu,ORL,68,0.2,3.8,0.5,0.1,0,0.1,11.1,11.1
Richaun Holmes,PHX,70,0.3,3.7,1.06,0.3,0.1,0.2,50,50
Justise Winslow,MIA,66,0.5,3.7,0.54,0.3,0.1,0.5,30,31.7
Frank Jackson,NOP,61,0.3,3.6,0.58,0.2,0.1,0.3,26.3,28.9
Trevor Ariza,PHX,26,0.4,3.6,0.8,0.3,0.1,0.2,50,66.7
Trevor Ariza,WAS,43,0.5,3.5,1,0.5,0.2,0.4,44.4,58.3
Michael Kidd-Gilchrist,CHA,64,0.2,3.5,1.07,0.3,0.1,0.2,45.5,45.5
Gerald Green,HOU,73,0.3,3.5,0.65,0.2,0.1,0.3,25,30
Kelly Oubre Jr.,WAS,29,0.4,3.5,0.61,0.3,0.1,0.4,27.3,36.4
Terrence Ross,ORL,81,0.5,3.4,0.87,0.4,0.1,0.4,33.3,43.1
Al-Farouq Aminu,POR,81,0.3,3.4,1.04,0.3,0.1,0.2,47.4,47.4
DeMarre Carroll,BKN,67,0.4,3.4,0.77,0.3,0.1,0.2,26.7,26.7
E'Twaun Moore,NOP,53,0.4,3.4,0.62,0.2,0.1,0.4,25,32.5
DeMarcus Cousins,GSW,32,0.5,3.4,0.71,0.4,0.1,0.3,40,40
Tomas Satoransky,WAS,80,0.3,3.3,0.63,0.2,0.1,0.2,35.3,38.2
Wesley Matthews,DAL,44,0.4,3.3,0.63,0.3,0.1,0.3,33.3,40
LaMarcus Aldridge,SAS,81,0.6,3.2,0.86,0.6,0.2,0.5,41.5,41.5
Joe Ingles,UTA,82,0.4,3.2,0.97,0.4,0.1,0.3,44.4,57.4
Luke Kennard,DET,63,0.3,3.2,1.16,0.3,0.1,0.3,56.3,68.8
Garrett Temple,MEM,49,0.3,3.2,1.07,0.3,0.1,0.3,50,57.1
Ryan Arcidiacono,CHI,81,0.2,3.2,0.88,0.2,0,0.2,28.6,28.6
Mo Bamba,ORL,47,0.2,3.2,0.6,0.1,0.1,0.2,30,30
Montrezl Harrell,LAC,82,0.5,3.1,1.08,0.5,0.2,0.3,59.3,59.3
Jonathan Isaac,ORL,75,0.3,3.1,1.22,0.4,0.1,0.2,58.8,58.8
Nemanja Bjelica,SAC,77,0.3,3.1,0.73,0.2,0.1,0.2,28.6,32.1
Nikola Mirotic,NOP,32,0.5,3.1,0.93,0.4,0.2,0.4,42.9,50
Andre Iguodala,GSW,68,0.2,3.1,0.42,0.1,0,0.2,18.2,22.7
Brook Lopez,MIL,81,0.3,3,1.14,0.4,0.2,0.3,58.3,62.5
Kevin Huerter,ATL,74,0.3,3,1,0.3,0.1,0.3,42.1,50
Vince Carter,ATL,76,0.2,3,1.06,0.2,0.1,0.2,35.7,50
Gordon Hayward,BOS,72,0.3,3,0.68,0.2,0.1,0.3,35,37.5
Jaylen Brown,BOS,74,0.4,3,0.59,0.2,0.1,0.3,30.4,32.6
Maurice Harkless,POR,60,0.2,3,0.5,0.1,0,0.2,16.7,16.7
Kelly Oubre Jr.,PHX,40,0.5,2.9,1.2,0.6,0.2,0.5,50,58.3
Jeremy Lin,ATL,51,0.3,2.9,0.81,0.3,0.1,0.3,30.8,30.8
Sterling Brown,MIL,58,0.2,2.9,0.36,0.1,0,0.1,14.3,21.4
Dorian Finney-Smith,DAL,81,0.2,2.9,0.21,0,0,0.2,7.7,7.7
Al Horford,BOS,68,0.4,2.8,1.21,0.4,0.2,0.4,58.3,58.3
Josh Okogie,MIN,74,0.2,2.8,0.78,0.2,0,0.2,25,25
JaVale McGee,LAL,75,0.3,2.8,0.52,0.2,0.1,0.2,37.5,37.5
Pat Connaughton,MIL,61,0.2,2.8,0.55,0.1,0,0.1,22.2,22.2
Deandre Ayton,PHX,71,0.4,2.7,0.79,0.3,0.2,0.4,39.3,39.3
DeAndre' Bembry,ATL,81,0.3,2.7,0.95,0.3,0.1,0.2,61.5,61.5
Darius Miller,NOP,69,0.2,2.7,1.07,0.2,0.1,0.2,46.2,57.7
Dirk Nowitzki,DAL,51,0.2,2.7,0.73,0.2,0.1,0.2,30,30
Andre Drummond,DET,79,0.5,2.6,0.84,0.4,0.1,0.3,38.5,38.5
Bryn Forbes,SAS,82,0.3,2.6,0.83,0.2,0.1,0.2,33.3,36.1
Taj Gibson,MIN,71,0.3,2.6,0.78,0.2,0.1,0.2,35.7,35.7
Justin Holiday,CHI,38,0.3,2.6,0.92,0.3,0.1,0.2,44.4,55.6
Bobby Portis,WAS,28,0.4,2.6,0.91,0.4,0.1,0.4,40,40
Cody Zeller,CHA,49,0.2,2.6,0.83,0.2,0.1,0.2,41.7,41.7
Draymond Green,GSW,66,0.2,2.6,0.63,0.2,0,0.2,23.1,26.9
Kent Bazemore,ATL,67,0.3,2.5,0.91,0.3,0.1,0.2,46.7,50
Kentavious Caldwell-Pope,LAL,82,0.3,2.5,0.73,0.2,0.1,0.2,25,30
Markieff Morris,WAS,34,0.3,2.5,1.1,0.3,0.1,0.3,50,55
Kevon Looney,GSW,80,0.1,2.5,0.73,0.1,0,0.1,37.5,37.5
Kelly Olynyk,MIA,79,0.2,2.4,1.17,0.3,0.1,0.2,50,50
Josh Richardson,MIA,73,0.4,2.4,0.6,0.2,0.1,0.4,26.9,28.8
Otto Porter Jr.,WAS,41,0.3,2.4,0.58,0.2,0.1,0.3,25,25
JaMychal Green,MEM,41,0.2,2.4,0.4,0.1,0,0.2,25,25
John Collins,ATL,60,0.4,2.3,0.29,0.1,0.1,0.4,14.3,14.3
Jerami Grant,OKC,79,0.3,2.2,0.57,0.2,0.1,0.2,31.6,31.6
Enes Freedom,NYK,44,0.3,2.2,0.61,0.2,0.1,0.3,36.4,36.4
Avery Bradley,LAC,49,0.2,2.2,0.18,0,0,0.2,9.1,9.1
Nikola Vucevic,ORL,80,0.4,2,1.18,0.5,0.2,0.4,55.2,55.2
T.J. McConnell,PHI,76,0.1,1.9,1,0.1,0.1,0.1,55.6,55.6
Larry Nance Jr.,CLE,67,0.2,1.9,0.67,0.1,0,0.1,30,35
Dario Saric,MIN,68,0.2,1.9,0.54,0.1,0,0.1,0,0
Bam Adebayo,MIA,82,0.2,1.8,0.85,0.1,0.1,0.1,45.5,45.5
Rodney McGruder,MIA,66,0.2,1.8,0.9,0.1,0,0.1,37.5,43.8
Danny Green,TOR,80,0.2,1.7,0.5,0.1,0,0.1,20,20
Malik Beasley,DEN,81,0.2,1.7,0.36,0.1,0,0.2,7.7,11.5
Patty Mills,SAS,82,0.2,1.6,0.92,0.1,0,0.1,40,50
Myles Turner,IND,74,0.2,1.6,0.69,0.1,0.1,0.2,33.3,36.7
Ricky Rubio,UTA,68,0.2,1.6,0.69,0.2,0.1,0.2,28.6,32.1
Dwight Powell,DAL,77,0.1,1.5,1.2,0.2,0.1,0.1,66.7,66.7
Alex Len,ATL,76,0.2,1.5,0.5,0.1,0,0.1,27.3,27.3
Hassan Whiteside,MIA,72,0.2,1.5,0.46,0.1,0,0.2,27.3,27.3
Serge Ibaka,TOR,74,0.2,1.4,0.8,0.2,0.1,0.2,46.2,46.2
Marc Gasol,MEM,53,0.2,1.3,0.75,0.2,0.1,0.2,40,45
Jusuf Nurkic,POR,72,0.2,1,0.58,0.1,0,0.1,20,20
Jae Crowder,UTA,80,0.1,1,0.6,0.1,0,0.1,22.2,33.3
