PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Kevin Durant,BKN,35,3.3,14.1,1.18,3.9,1.3,2.5,52.3,60.8
Khris Middleton,MIL,68,2.6,13.3,0.95,2.5,0.9,2.2,42.4,48
Austin Rivers,DEN,15,1.1,13.1,0.88,1,0.3,1,33.3,40
Devin Booker,PHX,67,3.1,12.7,0.85,2.6,1,2.4,40.6,42.2
Caris LeVert,BKN,12,2.5,12.6,0.8,2,0.8,2,37.5,39.6
Joel Embiid,PHI,51,3.1,12.3,1.06,3.3,1.3,2.5,52.8,54
Brandon Ingram,NOP,61,2.8,12.3,0.9,2.5,0.9,2.1,39.7,41.6
Anthony Davis,LAL,36,2.6,12.1,0.79,2.1,0.8,2.1,36.4,36.4
Jrue Holiday,MIL,59,2.1,12,1,2.1,0.8,1.7,47.5,54.5
Anthony Edwards,MIN,72,2.4,11.9,0.97,2.4,0.8,2,38.2,48.3
De'Aaron Fox,SAC,58,2.9,11.6,0.86,2.5,0.9,2.4,38.4,40.6
Kevin Porter Jr.,HOU,26,2.2,11.6,0.97,2.2,0.8,1.9,44.9,52
Harry Giles III,POR,32,0.4,11.6,1.08,0.4,0.2,0.4,50,50
Donovan Mitchell,UTA,53,2.9,11.4,1.01,3,1.1,2.5,42.4,49.2
Malachi Flynn,TOR,47,1,11.4,0.85,0.8,0.3,0.9,38.1,40.5
Lou Williams,ATL,24,1.3,11,0.77,1,0.3,1,34.8,43.5
Zion Williamson,NOP,61,2.6,10.9,1.03,2.6,0.9,1.6,57.6,57.6
Jordan Clarkson,UTA,68,2,10.9,0.79,1.6,0.6,1.6,37.5,42.9
Caris LeVert,IND,35,2.3,10.9,0.76,1.8,0.8,2.1,37,38.4
Jahlil Okafor,DET,27,0.6,10.9,1.07,0.6,0.3,0.5,61.5,61.5
Eric Gordon,HOU,27,1.9,10.8,0.94,1.7,0.5,1.5,35,38.8
Jamal Murray,DEN,48,2.1,10.7,0.78,1.7,0.6,1.9,34.1,38.5
Anfernee Simons,POR,64,0.8,10.7,0.86,0.7,0.2,0.7,33.3,40
Chris Chiozza,BKN,22,0.5,10.7,0.58,0.3,0.1,0.5,27.3,27.3
Reggie Jackson,LAC,67,1.1,10.6,1.03,1.1,0.4,0.9,47.6,54.8
Rajon Rondo,ATL,27,0.6,10.6,0.56,0.3,0.1,0.5,28.6,32.1
Andrew Wiggins,GSW,71,1.9,10.5,1.04,2,0.8,1.6,47.8,52.2
Bam Adebayo,MIA,64,1.8,10.5,0.95,1.8,0.6,1.3,44.7,44.7
Victor Oladipo,HOU,20,2.5,10.5,0.88,2.1,0.6,1.9,34.2,43.4
Rodney Hood,POR,38,0.7,10.5,0.8,0.5,0.2,0.6,30.4,39.1
Collin Sexton,CLE,60,2.5,10.3,0.81,2,0.7,1.9,34.8,39.6
Jerami Grant,DET,54,2.3,10.3,0.97,2.2,0.8,1.7,45.2,47.3
Darius Bazley,OKC,55,1.7,10.2,0.77,1.3,0.4,1.2,32.8,38.1
Ja Morant,MEM,63,2.1,9.9,0.89,1.9,0.6,1.5,40.4,44.1
Danilo Gallinari,ATL,51,1.1,9.9,0.88,1,0.4,1,38.8,41.8
George Hill,OKC,14,1,9.9,1.14,1.1,0.6,1,57.1,57.1
Saben Lee,DET,48,0.6,9.8,0.87,0.5,0.2,0.4,42.1,42.1
Christian Wood,HOU,41,1.9,9.7,0.78,1.5,0.6,1.5,37.7,40.2
Zach LaVine,CHI,58,2.4,9.6,1.14,2.7,1,2.1,50,57.1
Malcolm Brogdon,IND,56,2,9.6,0.98,2,0.7,1.7,42.6,45.7
Jimmy Butler,MIA,52,1.9,9.6,0.91,1.7,0.6,1.5,40.3,40.9
Karl-Anthony Towns,MIN,50,2.2,9.3,0.87,1.9,0.7,1.8,37.5,39.2
Dennis Schroder,LAL,61,1.6,9.2,0.91,1.4,0.5,1.1,41.8,43.3
Marcus Morris Sr.,LAC,57,1.1,9.2,0.66,0.7,0.3,1,30.4,31.3
Eric Paschall,GSW,40,0.9,9.2,0.97,0.9,0.3,0.6,54.5,54.5
Derrick Rose,DET,15,1.4,8.9,0.91,1.3,0.3,1,33.3,36.7
Blake Griffin,DET,20,1.3,8.9,0.56,0.7,0.2,1,15.8,23.7
Bradley Beal,WAS,60,2.6,8.8,0.94,2.4,1,2.1,44.5,47.3
Rajon Rondo,LAC,18,0.7,8.6,0.69,0.5,0.2,0.7,33.3,37.5
Malik Monk,CHA,42,1,8.5,1.07,1,0.4,0.9,47.2,54.2
D.J. Augustin,HOU,20,0.9,8.5,1.12,1,0.3,0.7,46.2,50
Tobias Harris,PHI,62,1.5,8.3,1.07,1.6,0.7,1.3,56.3,57.5
Rui Hachimura,WAS,57,1.1,8.3,0.57,0.6,0.3,1,28.6,28.6
Ty Jerome,OKC,33,0.9,8.3,0.55,0.5,0.2,0.7,25,25
D'Angelo Russell,MIN,42,1.6,8.2,0.96,1.5,0.5,1.3,41.1,50
Jeremy Lamb,IND,36,0.8,8.2,0.93,0.7,0.2,0.6,34.8,37
Killian Hayes,DET,26,0.9,8.2,0.46,0.4,0.2,0.6,26.7,30
Hamidou Diallo,OKC,32,1,8.1,0.85,0.9,0.3,0.9,39.3,39.3
Andre Drummond,CLE,25,1.7,8.1,0.67,1.1,0.6,1.4,38.9,38.9
Brodric Thomas,CLE,28,0.4,8,0.46,0.2,0,0.2,16.7,16.7
Talen Horton-Tucker,LAL,65,0.8,7.9,0.86,0.7,0.2,0.6,41,44.9
Trae Young,ATL,64,2,7.8,1.06,2.1,0.7,1.5,44.2,50
LaMelo Ball,CHA,51,1.4,7.8,1.2,1.6,0.6,1,60,63
Dejounte Murray,SAS,67,1.3,7.8,0.77,1,0.5,1.1,41.3,41.3
Darius Garland,CLE,54,1.5,7.8,0.76,1.1,0.4,1.1,37.3,43.2
Montrezl Harrell,LAL,69,0.9,7.7,0.92,0.8,0.3,0.8,40.4,40.4
Fred VanVleet,TOR,52,1.6,7.7,0.65,1,0.3,1.3,24.6,29.7
Cole Anthony,ORL,47,1.2,7.7,0.8,0.9,0.3,1,34,36.2
Lou Williams,LAC,42,1,7.7,0.95,1,0.3,0.8,35.3,39.7
Brandon Goodwin,ATL,47,0.4,7.6,1.19,0.5,0.1,0.3,53.8,61.5
Terry Rozier,CHA,69,1.4,7.2,0.99,1.4,0.5,1.2,39.5,44.8
Nikola Jokic,DEN,72,1.7,7.1,1.11,1.8,0.8,1.3,57.3,57.3
Jaylen Brown,BOS,58,1.7,7.1,0.81,1.4,0.5,1.3,36.5,41.2
Immanuel Quickley,NYK,64,0.8,7.1,0.86,0.7,0.2,0.7,33.3,42.9
Devonte' Graham,CHA,55,1.1,7,1.02,1.1,0.2,0.8,29.5,39.8
Harrison Barnes,SAC,58,1,7,0.95,1,0.4,0.8,46.7,51.1
PJ Dozier,DEN,50,0.6,7,1.13,0.7,0.3,0.6,53.6,58.9
Chimezie Metu,SAC,36,0.4,7,0.69,0.3,0.1,0.4,30.8,30.8
Dennis Smith Jr.,DET,20,0.6,7,0.67,0.4,0.2,0.6,27.3,36.4
Kyle Anderson,MEM,69,0.8,6.9,1.07,0.9,0.3,0.7,50,52.2
Stephen Curry,GSW,63,1.8,6.7,1.13,2.1,0.7,1.5,44.2,55.8
Gordon Hayward,CHA,44,1.3,6.7,0.84,1,0.4,1,37.8,41.1
Cameron Payne,PHX,60,0.5,6.7,1.09,0.6,0.2,0.5,51.9,59.3
Derrick Rose,NYK,35,0.9,6.5,1.15,1.1,0.4,0.8,51.7,55.2
Patrick Beverley,LAC,37,0.5,6.5,0.22,0.1,0,0.3,0,0
Isaiah Roby,OKC,61,0.6,6.4,0.55,0.3,0.1,0.4,29.6,29.6
Aaron Gordon,ORL,25,1,6.4,0.65,0.7,0.3,0.8,35,37.5
Will Barton,DEN,56,0.8,6.3,0.83,0.7,0.3,0.8,34.9,41.9
Damyean Dotson,CLE,46,0.5,6.3,1.18,0.6,0.2,0.4,61.1,72.2
Precious Achiuwa,MIA,23,0.4,6.3,0.6,0,0.1,0.3,28.6,28.6
Al Horford,OKC,28,0.9,6.3,0.88,0.8,0.4,0.7,50,55
Ben Simmons,PHI,58,0.9,6.2,1,0.9,0.4,0.6,63.6,63.6
Marcus Smart,BOS,49,0.9,6.2,0.88,0.8,0.2,0.6,40,41.7
O.G. Anunoby,TOR,43,0.9,6.2,0.88,0.8,0.3,0.7,43.3,43.3
Michael Carter-Williams,ORL,31,0.7,6.2,0.48,0.4,0.2,0.6,26.3,28.9
Rudy Gay,SAS,63,0.7,6.1,0.84,0.6,0.2,0.6,37.5,40
Hamidou Diallo,DET,20,0.7,6.1,0.79,0.6,0.2,0.6,33.3,33.3
JaVale McGee,CLE,33,0.5,6,0.88,0.5,0.2,0.5,46.7,46.7
Nic Claxton,BKN,32,0.3,5.9,0.46,0.2,0,0.2,16.7,16.7
Kyle Kuzma,LAL,68,0.8,5.8,0.68,0.5,0.2,0.6,37.2,38.4
Tyrese Maxey,PHI,61,0.5,5.7,0.89,0.4,0.2,0.4,44,44
Mason Plumlee,DET,56,0.6,5.7,0.69,0.4,0.1,0.4,40,40
De'Andre Hunter,ATL,23,0.8,5.7,0.83,0.7,0.3,0.7,37.5,40.6
Ish Smith,WAS,44,0.5,5.7,0.6,0.3,0.1,0.4,31.6,31.6
Cory Joseph,DET,19,0.7,5.7,0.85,0.6,0.3,0.6,45.5,45.5
RJ Barrett,NYK,72,1,5.6,0.8,0.8,0.3,0.8,41.8,42.7
Kemba Walker,BOS,43,1,5.5,0.71,0.7,0.2,0.9,24.3,31.1
Victor Oladipo,IND,9,1.1,5.5,1,1.1,0.4,1,44.4,55.6
Stanley Johnson,TOR,61,0.3,5.5,0.29,0.1,0,0.2,8.3,8.3
Kenrich Williams,OKC,66,0.4,5.4,1.29,0.5,0.3,0.4,70.8,75
Caleb Martin,CHA,53,0.3,5.4,0.82,0.3,0.1,0.2,41.7,41.7
D.J. Augustin,MIL,37,0.4,5.4,0.54,0.2,0.1,0.2,22.2,22.2
Alec Burks,NYK,49,0.7,5.3,1.31,0.9,0.3,0.6,46.7,61.7
Kyle Lowry,TOR,46,0.9,5.3,0.98,0.9,0.3,0.7,48.5,51.5
Marvin Bagley III,SAC,43,0.7,5.3,0.78,0.6,0.2,0.5,33.3,35.7
Aleksej Pokusevski,OKC,45,0.6,5.3,0.61,0.4,0.2,0.5,31.8,34.1
Tyler Herro,MIA,54,0.8,5.2,0.84,0.7,0.3,0.7,37.8,40.5
Bojan Bogdanovic,UTA,72,0.8,5.2,0.59,0.5,0.1,0.6,20,21.1
Dillon Brooks,MEM,67,0.9,5.1,0.86,0.8,0.3,0.8,38.2,42.7
Saddiq Bey,DET,70,0.6,5.1,0.56,0.3,0.1,0.4,21.4,23.2
Monte Morris,DEN,47,0.5,5.1,0.96,0.5,0.2,0.4,50,50
Danuel House Jr.,HOU,36,0.5,5.1,0.94,0.4,0.2,0.4,37.5,50
Taurean Prince,CLE,29,0.6,5.1,0.5,0.3,0.1,0.5,20,26.7
Dwayne Bacon,ORL,72,0.6,5,0.93,0.5,0.2,0.5,37.1,45.7
Mike Conley,UTA,51,0.8,5,0.8,0.6,0.2,0.6,35.5,38.7
T.J. McConnell,IND,69,0.5,5,0.88,0.4,0.2,0.4,44.8,44.8
Bogdan Bogdanovic,ATL,44,0.7,5,0.81,0.6,0.2,0.6,38.5,50
Luguentz Dort,OKC,52,0.8,5,0.41,0.3,0.1,0.6,20,23.3
Tim Hardaway Jr.,DAL,70,0.7,4.9,0.84,0.6,0.2,0.7,35.4,42.7
Jalen Brunson,DAL,68,0.6,4.9,0.97,0.5,0.2,0.5,51.6,51.6
Chasson Randle,ORL,41,0.4,4.9,0.93,0.3,0.1,0.3,36.4,45.5
Gary Trent Jr.,TOR,17,0.8,4.9,0.79,0.6,0.2,0.8,30.8,38.5
Blake Griffin,BKN,26,0.5,4.9,0.83,0.4,0.2,0.5,33.3,41.7
DeAndre' Bembry,TOR,51,0.3,4.9,0.56,0.2,0.1,0.2,36.4,36.4
Miles Bridges,CHA,66,0.6,4.8,0.84,0.5,0.2,0.5,35.5,45.2
Gary Harris,ORL,20,0.6,4.8,0.73,0.4,0.1,0.4,25,25
Domantas Sabonis,IND,62,1,4.7,1.03,1,0.4,0.7,58.1,58.1
Bobby Portis,MIL,66,0.5,4.7,0.94,0.5,0.2,0.4,48.3,48.3
Payton Pritchard,BOS,66,0.3,4.7,1.04,0.4,0.1,0.3,44.4,52.8
Delon Wright,SAC,27,0.5,4.7,0.54,0.3,0.1,0.4,20,25
Aaron Holiday,IND,67,0.4,4.7,0.2,0.1,0,0.2,12.5,12.5
Coby White,CHI,69,0.7,4.5,0.86,0.6,0.2,0.5,45.9,55.4
Jordan Poole,GSW,51,0.5,4.5,0.54,0.3,0.1,0.4,22.7,27.3
Andre Drummond,LAL,21,0.6,4.5,1.08,0.6,0.2,0.5,50,50
Isaac Okoro,CLE,67,0.5,4.4,0.94,0.4,0.1,0.4,40,46
Trey Burke,DAL,62,0.3,4.4,0.94,0.3,0.1,0.3,31.3,37.5
Goran Dragic,MIA,50,0.6,4.3,0.74,0.5,0.2,0.5,30.8,36.5
Shake Milton,PHI,63,0.6,4.3,0.64,0.4,0.1,0.4,28.6,30.4
Theo Maledon,OKC,65,0.5,4.3,0.63,0.3,0.1,0.4,25,27.1
Gary Trent Jr.,POR,41,0.6,4.3,0.84,0.5,0.2,0.6,32,40
Brad Wanamaker,GSW,39,0.3,4.3,0.9,0.2,0.1,0.2,42.9,42.9
James Johnson,NOP,22,0.5,4.3,0.7,0.3,0.1,0.4,33.3,38.9
Alex Caruso,LAL,58,0.3,4.2,0.41,0.1,0,0.2,9.1,9.1
Kendrick Nunn,MIA,56,0.6,4.1,0.9,0.5,0.2,0.4,48,50
Norman Powell,POR,27,0.7,4.1,1.28,0.9,0.3,0.5,50,60.7
Josh Jackson,DET,62,0.6,4.1,0.49,0.3,0.1,0.4,22.2,24.1
Tristan Thompson,BOS,54,0.3,4.1,0.72,0.2,0.1,0.3,40,40
Cory Joseph,SAC,44,0.3,4.1,0.92,0.3,0.1,0.3,46.2,46.2
Elfrid Payton,NYK,63,0.5,4,0.77,0.4,0.1,0.3,42.9,45.2
Markieff Morris,LAL,61,0.3,4,1.06,0.3,0.1,0.2,64.3,64.3
Terance Mann,LAC,67,0.3,4,1.06,0.3,0.1,0.3,47.1,50
Delon Wright,DET,36,0.4,3.9,0.53,0.2,0.1,0.3,27.3,27.3
De'Anthony Melton,MEM,52,0.3,3.8,1.33,0.5,0.1,0.3,50,71.4
Nickeil Alexander-Walker,NOP,46,0.5,3.8,0.62,0.3,0.1,0.4,30,32.5
Tyrese Haliburton,SAC,58,0.5,3.7,0.7,0.3,0.1,0.4,33.3,38.1
Paul Millsap,DEN,56,0.3,3.7,0.83,0.3,0.1,0.2,50,50
Wendell Carter Jr.,CHI,33,0.4,3.7,0.85,0.3,0.1,0.3,33.3,33.3
Facundo Campazzo,DEN,65,0.2,3.7,0.56,0.1,0,0.2,25,29.2
Terence Davis,SAC,27,0.4,3.7,0.73,0.3,0.1,0.3,37.5,37.5
R.J. Hampton,ORL,26,0.5,3.7,0.58,0.3,0,0.3,12.5,12.5
Nikola Vucevic,ORL,44,0.8,3.6,0.7,0.6,0.3,0.8,36.4,36.4
Sterling Brown,HOU,51,0.3,3.6,0.36,0.1,0,0.3,14.3,17.9
Kevin Huerter,ATL,69,0.4,3.5,1,0.4,0.2,0.3,60,62.5
Josh Richardson,DAL,59,0.4,3.5,0.96,0.4,0.2,0.4,43.5,50
Jeff Green,BKN,68,0.3,3.4,0.91,0.3,0.1,0.3,35.3,41.2
Chuma Okeke,ORL,45,0.3,3.4,1,0.3,0.1,0.2,45.5,50
Denzel Valentine,CHI,62,0.3,3.4,0.25,0.1,0,0.2,13.3,13.3
Michael Porter Jr.,DEN,61,0.5,3.3,1.06,0.5,0.2,0.4,40.7,50
Raul Neto,WAS,64,0.3,3.3,1.06,0.3,0.1,0.2,53.3,56.7
Mo Bamba,ORL,46,0.3,3.3,0.67,0.2,0.1,0.2,36.4,36.4
Jordan McLaughlin,MIN,51,0.2,3.3,0.7,0.1,0.1,0.2,37.5,43.8
Kelly Olynyk,HOU,27,0.5,3.2,0.57,0.3,0,0.3,11.1,11.1
Solomon Hill,ATL,71,0.2,3.1,0.82,0.1,0,0.1,14.3,14.3
Tyus Jones,MEM,70,0.2,3.1,0.4,0.1,0,0.2,23.1,23.1
Larry Nance Jr.,CLE,35,0.3,3.1,0,0,0,0.2,0,0
Landry Shamet,BKN,61,0.3,3,1.19,0.3,0.1,0.2,46.2,50
Evan Fournier,ORL,26,0.5,3,1,0.5,0.1,0.2,33.3,33.3
Jae'Sean Tate,HOU,70,0.3,3,0.5,0.2,0.1,0.3,23.8,26.2
Tomas Satoransky,CHI,58,0.2,2.9,1.15,0.3,0.1,0.2,66.7,66.7
Kelly Oubre Jr.,GSW,55,0.5,2.9,0.6,0.3,0.1,0.3,26.3,26.3
Eric Bledsoe,NOP,71,0.4,2.8,0.96,0.4,0.1,0.3,40.9,50
Patty Mills,SAS,68,0.3,2.8,1,0.3,0.1,0.3,31.6,42.1
Terrence Ross,ORL,46,0.5,2.8,0.81,0.4,0.1,0.4,35.3,35.3
James Wiseman,GSW,39,0.3,2.8,0.31,0.1,0.1,0.3,16.7,16.7
Norman Powell,TOR,42,0.5,2.7,1.37,0.6,0.2,0.4,60,70
Timothe Luwawu-Cabarrot,BKN,58,0.2,2.6,0.64,0.1,0.1,0.2,33.3,33.3
Buddy Hield,SAC,71,0.4,2.5,1.24,0.5,0.2,0.4,55.6,64.8
Keldon Johnson,SAS,69,0.3,2.5,0.73,0.2,0.1,0.3,36.8,36.8
Naz Reid,MIN,70,0.3,2.5,0.83,0.2,0.1,0.2,33.3,33.3
Donte DiVincenzo,MIL,66,0.3,2.5,0.67,0.2,0.1,0.2,31.3,37.5
Jarrett Allen,CLE,51,0.3,2.5,0.53,0.2,0.1,0.2,30,30
Lonzo Ball,NOP,55,0.4,2.4,0.35,0.1,0.1,0.3,20,23.3
Nikola Vucevic,CHI,26,0.5,2.4,0.46,0.2,0.1,0.4,27.3,27.3
P.J. Washington,CHA,64,0.3,2.3,0.8,0.3,0.1,0.2,53.8,57.7
Kristaps Porzingis,DAL,44,0.4,2.3,0.56,0.2,0.1,0.4,25,25
Furkan Korkmaz,PHI,55,0.2,2.2,1,0.2,0.1,0.1,37.5,50
Seth Curry,PHI,57,0.2,2.2,0.29,0.1,0,0.2,7.7,11.5
Grayson Allen,MEM,50,0.2,2,1.3,0.3,0.1,0.2,44.4,55.6
Derrick White,SAS,36,0.3,2,1.09,0.3,0.1,0.3,55.6,61.1
Lonnie Walker IV,SAS,60,0.2,2,0.79,0.2,0.1,0.2,44.4,50
Kent Bazemore,GSW,67,0.1,2,0.5,0.1,0,0.1,28.6,28.6
Joe Ingles,UTA,67,0.2,1.9,1.29,0.3,0.1,0.1,44.4,66.7
Richaun Holmes,SAC,61,0.2,1.9,1.07,0.2,0.1,0.2,54.5,54.5
Myles Turner,IND,47,0.2,1.8,0.8,0.2,0.1,0.2,44.4,44.4
Robert Covington,POR,70,0.1,1.7,1.3,0.2,0.1,0.1,55.6,66.7
Draymond Green,GSW,63,0.2,1.7,0.2,0,0,0.1,14.3,14.3
Kentavious Caldwell-Pope,LAL,67,0.1,1.6,0.6,0.1,0,0.1,25,31.3
Malik Beasley,MIN,37,0.3,1.6,0.46,0.1,0.1,0.2,22.2,27.8
Jonas Valanciunas,MEM,62,0.2,1.5,0.86,0.2,0.1,0.1,44.4,44.4
Ricky Rubio,MIN,68,0.1,1.5,0.8,0.1,0,0.1,42.9,42.9
John Collins,ATL,63,0.2,1.4,1.08,0.2,0.1,0.2,60,60
Mikal Bridges,PHX,72,0.2,1.4,1.09,0.2,0.1,0.1,55.6,55.6
Brook Lopez,MIL,70,0.2,1.4,0.64,0.1,0,0.1,33.3,38.9
