PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Lance Stephenson,MEM,26,4.7,31,0.79,3.7,1.3,3.5,38.5,39
James Harden,HOU,82,6.9,24.2,0.93,6.4,1.9,5.2,37,43.4
Carmelo Anthony,NYK,72,5.5,23.7,0.95,5.2,1.9,4.4,43.7,45.3
Jamal Crawford,LAC,79,3.3,22.4,1,3.3,1.2,2.8,41.7,44.3
Julius Randle,LAL,81,3,21.8,0.72,2.1,0.9,2.4,37.1,37.1
Kobe Bryant,LAL,66,4,19.9,0.71,2.9,0.9,3.4,26,28.9
LeBron James,CLE,76,4.7,19.1,0.85,4,1.5,3.8,38.1,41.1
Jahlil Okafor,PHI,53,3.5,19,0.87,3.1,1.3,2.8,45,45
Danilo Gallinari,DEN,53,3.5,18.9,0.85,2.9,0.8,2.6,32.4,33.1
Spencer Dinwiddie,DET,12,1.2,18.4,0.86,1,0.3,0.9,36.4,36.4
Michael Beasley,HOU,20,2.2,17.5,0.98,2.1,1,1.8,55.6,55.6
Tyreke Evans,NOP,25,3,17.4,0.77,2.3,0.8,2.4,32.2,34.7
James Johnson,TOR,57,1,17.3,0.84,0.8,0.3,0.7,41.5,42.7
Damian Lillard,POR,75,4.4,17.2,1.01,4.4,1.4,3.5,40.4,46
Alan Anderson,WAS,13,0.8,16.7,0.82,0.7,0.2,0.7,33.3,33.3
DeMar DeRozan,TOR,78,3.8,16.1,0.92,3.5,1.1,2.9,38.9,39.8
Zach Randolph,MEM,68,2.6,15.8,0.89,2.3,0.9,2.2,42.6,42.9
Giannis Antetokounmpo,MIL,80,2.7,15.5,0.82,2.2,0.8,2.1,38.9,40.7
Rudy Gay,SAC,70,2.8,15.4,0.75,2.1,0.8,2.3,35.2,37.1
Chris Paul,LAC,75,2.9,15.2,0.91,2.7,1,2.5,37.9,44.2
Dion Waiters,OKC,78,1.7,15.2,0.77,1.3,0.5,1.4,36.8,39.2
Kevin Durant,OKC,72,3.8,14.9,0.99,3.8,1.3,2.9,44.1,48.8
Marcus Morris Sr.,DET,80,2.2,14.6,0.81,1.8,0.8,1.9,40.9,41.6
Kyrie Irving,CLE,53,2.9,14.3,0.95,2.7,1.1,2.5,44,47.4
Joe Johnson,BKN,57,1.9,14.3,0.8,1.5,0.6,1.6,34.8,39.1
Austin Rivers,LAC,67,1.3,14.3,0.81,1.1,0.4,1.1,32.9,34.2
Paul George,IND,81,3.3,14,0.81,2.7,0.9,2.6,34.4,37.1
Jeff Teague,ATL,79,2.4,13.9,0.83,2,0.7,1.8,40.4,42.5
Kyle Anderson,SAS,78,0.7,13.6,1.13,0.8,0.3,0.5,57.1,57.1
Chris Bosh,MIA,53,2.4,13.4,1.12,2.7,1,2,50,51
Tim Frazier,NOP,16,1.9,13.4,0.94,1.8,0.6,1.4,39.1,45.7
Lance Stephenson,LAC,43,0.7,13.3,1.2,0.8,0.4,0.6,61.5,63.5
Eric Bledsoe,PHX,32,2.8,13.1,0.8,2.2,0.7,2.1,34.8,37.1
Kevin Martin,MIN,39,1.5,13.1,0.93,1.4,0.3,1,33.3,37.2
JR Smith,CLE,77,1.6,12.8,0.73,1.1,0.5,1.5,33.9,36.2
Josh McRoberts,MIA,42,0.6,12.8,0.8,0.5,0.2,0.5,47.4,47.4
Josh Smith,HOU,23,1.2,12.6,0.85,1,0.4,1,45.5,50
Russell Westbrook,OKC,80,3.2,12.5,0.74,2.4,0.9,2.6,35.4,38.8
Tony Wroten,PHI,8,1.8,12.5,0.5,0.9,0.4,1,37.5,37.5
Jimmy Butler,CHI,67,2.5,12.3,0.91,2.3,0.9,2,43.9,46.2
Jeff Green,LAC,27,1.4,12.2,0.77,1.1,0.5,1.3,40,40
Jerami Grant,PHI,77,1.3,11.9,0.82,1.1,0.3,0.8,36.9,36.9
Kawhi Leonard,SAS,72,2.2,11.8,0.99,2.1,0.8,1.8,46.2,46.9
Michael Carter-Williams,MIL,54,1.7,11.8,0.9,1.5,0.6,1.2,47.6,47.6
Alec Burks,UTA,31,1.7,11.7,0.77,1.3,0.5,1.3,34.1,36.6
CJ McCollum,POR,80,2.4,11.4,0.87,2.1,0.9,2.1,41.9,45.9
Reggie Jackson,DET,79,2.3,11.4,0.86,2,0.7,1.8,36.9,41.1
Joe Johnson,MIA,24,1.5,11.4,1.03,1.5,0.6,1.2,53.6,60.7
Metta World Peace,LAL,35,0.7,11.4,0.6,0.4,0.1,0.6,25,25
Kendall Marshall,PHI,30,0.6,11.4,0.74,0.5,0.2,0.5,43.8,43.8
John Wall,WAS,77,2.6,11.2,0.76,2,0.7,2,36.6,38.6
Cory Joseph,TOR,80,1.1,11.2,0.83,0.9,0.3,0.9,39.7,39.7
Khris Middleton,MIL,79,2,11.1,0.96,2,0.8,1.6,46.2,48.5
DeMarcus Cousins,SAC,65,3.2,11.1,0.68,2.2,0.8,2.4,32.5,32.8
Darren Collison,SAC,74,1.5,11.1,0.9,1.4,0.5,1.1,43.2,44.4
Isaiah Canaan,PHI,77,1.3,11.1,0.72,0.9,0.2,1,24.7,32.5
Gordon Hayward,UTA,80,2.2,11,0.88,1.9,0.6,1.6,40.5,42.9
Dwyane Wade,MIA,74,2.3,11,0.71,1.7,0.7,2,37.2,37.2
Deron Williams,DAL,65,1.7,11,0.88,1.5,0.6,1.5,43.8,46.4
Derrick Williams,NYK,80,1,10.9,0.94,1,0.3,0.8,40.3,43.5
Markieff Morris,PHX,38,1.6,10.9,0.69,1.1,0.4,1.3,35.4,35.4
Tobias Harris,DET,27,1.7,10.8,0.76,1.3,0.4,1.3,30.6,30.6
