PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Frank Jackson,NOP,61,0.7,8.2,1.02,0.7,0.3,0.6,45.9,52.7
Justin Jackson,DAL,29,0.6,8.2,1.24,0.7,0.2,0.5,46.7,63.3
Kyle Lowry,TOR,65,1.2,8.1,0.88,1.1,0.4,1.2,32,46
Tony Snell,MIL,74,0.4,8.1,0.81,0.4,0.1,0.4,28.6,37.5
Rodney Hood,CLE,45,1,8,0.74,0.7,0.3,0.8,35.1,35.1
Grayson Allen,UTA,38,0.5,8,0.74,0.4,0.1,0.4,26.7,33.3
Victor Oladipo,IND,36,1.6,7.9,0.93,1.5,0.5,1.4,38,50
Garrett Temple,MEM,49,0.8,7.9,1.03,0.8,0.3,0.7,39.4,51.5
Davis Bertans,SAS,76,0.5,7.7,1.15,0.6,0.2,0.5,40,55.7
Norman Powell,TOR,60,0.6,7.7,1.08,0.7,0.3,0.5,46.9,54.7
Kevin Knox II,NYK,75,1.1,7.3,0.62,0.7,0.2,0.9,25.4,29.6
Luke Kornet,NYK,46,0.5,7.3,1.04,0.5,0.2,0.5,40.9,56.8
Jordan Clarkson,CLE,81,1.2,7.2,0.98,1.2,0.5,1.1,41.3,48.4
Jamal Murray,DEN,75,1.3,7.1,0.9,1.2,0.5,1.2,40,46.7
Eric Gordon,HOU,68,1.1,7.1,0.88,1,0.3,1,32.4,42.6
Rodions Kurucs,BKN,63,0.6,7.1,0.85,0.5,0.2,0.5,32.4,39.7
Kenrich Williams,NOP,46,0.5,7.1,0.87,0.4,0.1,0.4,33.3,47.2
Trevor Ariza,PHX,26,0.8,7.1,0.2,0.2,0,0.7,5.3,5.3
Jayson Tatum,BOS,79,1.1,7,0.99,1.1,0.5,0.9,49.3,56
Nikola Mirotic,MIL,14,0.8,7,1,0.8,0.3,0.8,36.4,50
Aaron Gordon,ORL,78,1.2,6.9,0.88,1,0.4,1.1,36.6,45.1
DeMarre Carroll,BKN,67,0.8,6.9,0.55,0.4,0.1,0.6,19,25
Alec Burks,UTA,17,0.6,6.9,1.4,0.8,0.3,0.5,55.6,66.7
Tobias Harris,LAC,55,1.3,6.8,1.13,1.5,0.5,1.2,41.8,56
Malik Beasley,DEN,81,0.7,6.8,1.02,0.7,0.3,0.7,39.6,53.8
Justin Jackson,SAC,52,0.4,6.8,1,0.4,0.2,0.4,47.6,54.8
Kemba Walker,CHA,82,1.7,6.7,0.92,1.6,0.6,1.5,37.7,46.3
Lauri Markkanen,CHI,52,1.2,6.7,0.73,0.9,0.3,1.1,30.4,38.4
Jonas Jerebko,GSW,73,0.4,6.7,1.41,0.6,0.2,0.4,61.5,71.2
Avery Bradley,LAC,49,0.7,6.7,0.94,0.6,0.3,0.7,45.5,47
Jae Crowder,UTA,80,0.8,6.6,0.64,0.5,0.2,0.7,20.7,28.4
Nemanja Bjelica,SAC,77,0.6,6.4,1,0.6,0.2,0.5,45.9,54.1
Dennis Smith Jr.,DAL,32,1,6.3,0.94,0.9,0.3,0.8,34.6,48.1
Furkan Korkmaz,PHI,48,0.4,6.3,0.61,0.2,0.1,0.3,31.3,34.4
Kelly Oubre Jr.,PHX,40,1,6,1.1,1.1,0.4,0.9,50,55.9
Mikal Bridges,PHX,82,0.5,6,1.07,0.5,0.2,0.4,47.2,55.6
Dion Waiters,MIA,44,0.8,6,1.09,0.8,0.3,0.7,46.7,60
Tobias Harris,PHI,27,1.1,6,0.93,1,0.4,1,35.7,44.6
Josh Richardson,MIA,73,1,5.9,0.94,0.9,0.4,0.9,44.6,50.8
Nikola Jokic,DEN,80,1.1,5.7,1.14,1.3,0.5,1,52.6,55.3
DeMar DeRozan,SAS,77,1.2,5.7,0.97,1.2,0.5,1,50,50
Bryn Forbes,SAS,82,0.6,5.7,1.24,0.8,0.3,0.6,46.9,63.3
Dorian Finney-Smith,DAL,81,0.5,5.7,0.95,0.4,0.2,0.4,43.8,54.7
Rodney McGruder,MIA,66,0.5,5.7,0.97,0.5,0.2,0.4,39.3,51.8
Iman Shumpert,SAC,42,0.5,5.7,0.7,0.4,0.1,0.5,28.6,38.1
T.J. Warren,PHX,43,0.9,5.6,1.07,1,0.4,0.9,43.2,58.1
Anthony Tolliver,MIN,65,0.3,5.6,1.11,0.3,0.1,0.2,41.7,62.5
Dirk Nowitzki,DAL,51,0.5,5.6,0.78,0.4,0.2,0.4,36.4,38.6
Trey Burke,DAL,25,0.5,5.6,1.23,0.6,0.2,0.5,46.2,61.5
Austin Rivers,WAS,29,0.5,5.6,1,0.5,0.2,0.4,41.7,58.3
Anthony Davis,NOP,56,1.3,5.5,0.94,1.2,0.5,1.2,39.4,46.2
Taurean Prince,ATL,54,0.7,5.5,1.1,0.8,0.3,0.6,47.1,64.7
Trey Lyles,DEN,64,0.5,5.5,0.91,0.5,0.2,0.5,36.4,42.4
Damian Lillard,POR,80,1.3,5.4,0.97,1.3,0.5,1.2,38.7,50
Timothe Luwawu-Cabarrot,CHI,29,0.4,5.4,0.91,0.3,0.1,0.4,36.4,45.5
Devonte' Graham,CHA,46,0.3,5.3,1,0.3,0.1,0.3,30.8,46.2
Trevor Ariza,WAS,43,0.7,5.2,0.75,0.6,0.2,0.6,30.8,38.5
Kevin Huerter,ATL,74,0.5,5.2,0.55,0.3,0.1,0.5,27,29.7
Dwayne Bacon,CHA,43,0.3,5.1,1.33,0.5,0.2,0.3,58.3,75
Gary Harris,DEN,57,0.7,5,0.79,0.5,0.2,0.6,37.1,41.4
Harrison Barnes,SAC,28,0.7,5,0.84,0.6,0.1,0.5,28.6,39.3
Donovan Mitchell,UTA,77,1.2,4.9,0.65,0.8,0.3,1.1,26.8,31.7
Marvin Williams,CHA,75,0.5,4.9,0.94,0.5,0.2,0.5,34.3,48.6
Jalen Brunson,DAL,73,0.5,4.8,1.03,0.5,0.2,0.4,50,58.3
Malcolm Brogdon,MIL,64,0.7,4.7,1.14,0.8,0.3,0.6,56.8,62.2
Brandon Ingram,LAL,52,0.9,4.6,0.76,0.7,0.3,0.7,37.8,37.8
Fred VanVleet,TOR,64,0.5,4.5,1.24,0.6,0.2,0.5,46.9,59.4
Wayne Selden,CHI,43,0.4,4.5,1,0.4,0.2,0.4,50,56.3
Jimmy Butler,PHI,55,0.8,4.4,1.19,0.9,0.3,0.7,44.4,54.2
Zach LaVine,CHI,63,1,4.4,0.68,0.7,0.3,0.8,31.4,38.2
Goran Dragic,MIA,36,0.7,4.4,1.08,0.7,0.3,0.6,45,60
Marcus Morris Sr.,BOS,75,0.6,4.3,1.26,0.7,0.2,0.5,47.4,59.2
Moritz Wagner,LAL,43,0.2,4.3,0.9,0.2,0.1,0.2,37.5,43.8
Maxi Kleber,DAL,71,0.3,4.2,1.05,0.3,0.1,0.3,40,50
Luka Doncic,DAL,72,0.9,4.1,1,0.9,0.4,0.8,48.2,55.4
Kawhi Leonard,TOR,60,1,4.1,1.14,1.1,0.5,0.9,51.9,55.8
Dwyane Wade,MIA,72,0.7,4.1,0.88,0.6,0.2,0.6,43.9,46.3
Patty Mills,SAS,82,0.4,4.1,0.73,0.3,0.1,0.4,26.7,36.7
Yogi Ferrell,SAC,71,0.2,4.1,1.18,0.3,0.1,0.2,46.2,50
Shabazz Napier,BKN,56,0.4,4.1,0.87,0.4,0.1,0.4,30,35
Juancho Hernangomez,DEN,70,0.2,4.1,0.44,0.1,0,0.2,8.3,12.5
Josh Jackson,PHX,79,0.6,4,0.89,0.5,0.2,0.5,44.4,51.4
Alec Burks,CLE,34,0.5,4,0.88,0.4,0.1,0.4,35.7,42.9
Luke Kennard,DET,63,0.4,4,0.63,0.2,0.1,0.3,30,37.5
Dario Saric,MIN,68,0.4,3.9,1.07,0.4,0.2,0.4,50,60.4
Danuel House Jr.,HOU,39,0.3,3.8,1.08,0.3,0.1,0.3,41.7,54.2
Jrue Holiday,NOP,67,0.8,3.7,1.06,0.9,0.3,0.6,46.3,57.3
Kent Bazemore,ATL,67,0.5,3.7,0.55,0.3,0.1,0.4,23.3,30
George Hill,MIL,47,0.3,3.7,1.08,0.3,0.1,0.2,54.5,59.1
Andrew Wiggins,MIN,73,0.7,3.6,0.72,0.5,0.2,0.6,35.7,38.1
Brook Lopez,MIL,81,0.4,3.5,0.94,0.4,0.1,0.3,44.4,55.6
Maurice Harkless,POR,60,0.3,3.5,1,0.3,0.1,0.2,50,58.3
Chasson Randle,WAS,49,0.2,3.5,0.7,0.1,0.1,0.2,30,35
Paul Millsap,DEN,70,0.4,3.4,1,0.4,0.2,0.3,50,54.5
Lance Stephenson,LAL,68,0.3,3.4,0.74,0.2,0.1,0.2,31.3,43.8
Karl-Anthony Towns,MIN,77,0.8,3.3,1.09,0.8,0.3,0.6,46.9,62.2
Allonzo Trier,NYK,64,0.4,3.3,1,0.4,0.1,0.2,60,63.3
Eric Bledsoe,MIL,78,0.5,3.2,1,0.5,0.2,0.5,43.2,51.4
Jaylen Brown,BOS,74,0.4,3.2,0.84,0.4,0.1,0.4,38.5,48.1
Nicolas Batum,CHA,75,0.3,3.2,0.87,0.3,0.1,0.2,41.2,52.9
D'Angelo Russell,BKN,81,0.7,3.1,0.82,0.6,0.2,0.6,35.3,46.1
Ersan Ilyasova,MIL,67,0.2,3,0.79,0.2,0.1,0.2,30.8,42.3
Spencer Dinwiddie,BKN,68,0.5,2.9,0.94,0.5,0.1,0.4,34.6,46.2
Marcus Smart,BOS,80,0.3,2.9,1.04,0.3,0.1,0.3,36.4,52.3
Kelly Olynyk,MIA,79,0.3,2.9,1,0.3,0.1,0.2,44.4,61.1
Monte Morris,DEN,82,0.3,2.8,1.09,0.3,0.1,0.2,50,61.1
Caris LeVert,BKN,40,0.4,2.8,0.94,0.4,0.2,0.4,43.8,46.9
Joel Embiid,PHI,64,0.7,2.7,0.77,0.6,0.2,0.7,31,36.9
Shelvin Mack,MEM,53,0.2,2.7,0.54,0.1,0.1,0.2,25,29.2
Lou Williams,LAC,75,0.5,2.6,0.82,0.4,0.2,0.5,32.4,39.2
Trae Young,ATL,80,0.6,2.6,0.6,0.3,0.1,0.5,29.7,36.5
Al-Farouq Aminu,POR,81,0.2,2.6,0.58,0.1,0,0.2,21.1,28.9
Lonzo Ball,LAL,47,0.3,2.6,0.53,0.2,0.1,0.3,20,26.7
Trey Burke,NYK,33,0.3,2.6,0.46,0.2,0.1,0.3,18.2,22.7
Nikola Vucevic,ORL,80,0.5,2.5,0.97,0.5,0.2,0.4,42.9,50
Reggie Jackson,DET,82,0.4,2.5,1.03,0.4,0.1,0.4,36.7,50
Marc Gasol,MEM,53,0.4,2.5,1.32,0.5,0.2,0.4,61.9,64.3
Derrick Rose,MIN,51,0.4,2.4,1.04,0.5,0.2,0.4,52.4,54.8
Derrick White,SAS,67,0.3,2.4,1.06,0.3,0.1,0.2,46.7,56.7
Jabari Parker,CHI,39,0.4,2.4,1.14,0.4,0.1,0.3,38.5,53.8
Julius Randle,NOP,73,0.5,2.3,1.29,0.6,0.2,0.4,53.1,62.5
Giannis Antetokounmpo,MIL,72,0.6,2.3,0.91,0.5,0.2,0.5,37.1,47.1
Antonio Blakeney,CHI,57,0.2,2.2,0.8,0.1,0,0.1,25,37.5
J.J. Barea,DAL,38,0.3,2.2,0.64,0.2,0.1,0.3,20,25
Emmanuel Mudiay,NYK,59,0.3,2.1,0.8,0.3,0.1,0.3,33.3,41.7
Jamal Crawford,PHX,64,0.2,2.1,1.25,0.2,0.1,0.2,50,62.5
Tomas Satoransky,WAS,80,0.2,2.1,1,0.2,0.1,0.1,50,50
LeBron James,LAL,55,0.5,2,0.69,0.4,0.1,0.5,29.6,35.2
Darren Collison,IND,76,0.2,2,0.77,0.2,0.1,0.2,33.3,43.3
DeMarcus Cousins,GSW,32,0.3,2,0.9,0.3,0.1,0.3,50,56.3
Josh Okogie,MIN,74,0.2,2,0.46,0.1,0,0.1,11.1,11.1
Dennis Schroder,OKC,78,0.3,1.9,0.77,0.3,0.1,0.3,33.3,37.5
Al Horford,BOS,68,0.2,1.9,0.94,0.2,0.1,0.2,46.2,53.8
DeAndre' Bembry,ATL,81,0.2,1.9,0.6,0.1,0,0.2,30.8,34.6
Cory Joseph,IND,82,0.1,1.8,0.42,0.1,0,0.1,18.2,22.7
Collin Sexton,CLE,82,0.3,1.7,0.84,0.3,0.1,0.3,40.9,43.2
Jonathan Isaac,ORL,75,0.2,1.7,1.08,0.2,0.1,0.2,50,58.3
Dwight Powell,DAL,77,0.1,1.7,1,0.1,0,0.1,28.6,35.7
Mario Hezonja,NYK,58,0.2,1.7,0.9,0.2,0.1,0.2,44.4,50
Jeff Green,WAS,77,0.2,1.6,0.79,0.1,0.1,0.2,38.5,42.3
De'Aaron Fox,SAC,81,0.3,1.5,1.09,0.3,0.1,0.2,45,55
Rudy Gay,SAS,69,0.2,1.5,1,0.2,0.1,0.2,50,58.3
Tyreke Evans,IND,69,0.2,1.5,0.69,0.1,0.1,0.2,36.4,40.9
Blake Griffin,DET,75,0.3,1.3,1,0.3,0.1,0.3,40.9,52.3
LaMarcus Aldridge,SAS,81,0.3,1.3,0.95,0.2,0.1,0.2,47.4,47.4
Justise Winslow,MIA,66,0.2,1.2,0.36,0.1,0,0.1,12.5,12.5
Pascal Siakam,TOR,80,0.2,1,0.83,0.1,0.1,0.1,50,50
James Harden,HOU,78,0.3,0.9,0.88,0.3,0.1,0.2,31.6,39.5
Russell Westbrook,OKC,72,0.2,0.8,0.73,0.2,0,0.2,25,29.2
