PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Jordan Poole,GSW,82,2,9.5,1,2,0.6,1.6,36.9,49.2
Bradley Beal,WAS,50,2.1,9.5,0.93,2,0.8,1.6,48.8,51.2
Landry Shamet,PHX,40,0.9,9.5,0.85,0.7,0.3,0.8,30.3,43.9
Kevin Durant,BKN,39,2.4,9.4,0.99,2.3,1,1.9,52.7,53.4
Buddy Hield,IND,80,1.4,9.4,0.7,1,0.3,1.2,27.1,33.9
Jake LaRavia,MEM,35,0.3,9.4,0.73,0.2,0.1,0.3,30,40
Gary Trent Jr.,TOR,66,1.5,9.3,0.87,1.3,0.5,1.4,37.4,43.4
Devin Booker,PHX,53,2.3,9.2,1.25,2.9,1,1.8,55.1,63.3
Joe Harris,BKN,74,0.6,9.2,1.18,0.7,0.3,0.6,45.5,59.1
Terry Rozier,CHA,64,2,9,0.85,1.7,0.6,1.8,36,42.5
Gordon Hayward,CHA,50,1.3,9,0.79,1.1,0.4,1,37.5,41.7
De'Andre Hunter,ATL,67,1.3,8.8,1,1.3,0.5,1.2,45,46.9
Karl-Anthony Towns,MIN,29,1.7,8.7,1.22,2.1,0.7,1.6,44.4,57.8
Cameron Johnson,PHX,17,1,8.7,1,1,0.4,0.9,40,56.7
Jordan Clarkson,UTA,61,1.9,8.6,0.86,1.6,0.6,1.6,37.5,45.3
CJ McCollum,NOP,75,1.8,8.4,0.88,1.6,0.6,1.7,34.1,42.9
Grayson Allen,MIL,72,0.8,8.3,0.98,0.8,0.3,0.6,40.9,52.3
Tim Hardaway Jr.,DAL,71,1.1,8.2,1.35,1.5,0.4,1,45.6,61.8
Paul George,LAC,56,1.9,8.2,0.93,1.8,0.6,1.7,36.6,45.7
Kevin Knox II,POR,21,0.7,8.2,0.8,0.6,0.2,0.6,33.3,41.7
Mikal Bridges,PHX,56,1.3,8,1.03,1.3,0.6,1.2,47.8,50.7
Evan Fournier,NYK,27,0.6,8,0.94,0.6,0.2,0.5,42.9,53.6
Donte DiVincenzo,GSW,72,0.8,7.9,1.26,0.9,0.3,0.7,46.2,65.4
Nassir Little,POR,54,0.5,7.8,1.21,0.6,0.2,0.5,50,61.5
Kawhi Leonard,LAC,52,1.6,7.7,1.11,1.8,0.7,1.5,50.6,56.5
Isaiah Joe,OKC,73,0.6,7.6,1.36,0.8,0.3,0.6,47.6,67.9
Jayson Tatum,BOS,74,2.1,7.5,0.98,2,0.7,1.7,40.8,48.4
Trey Murphy III,NOP,79,0.9,7.5,0.88,0.8,0.2,0.7,28.8,39.8
Donovan Mitchell,CLE,68,1.9,7.4,0.85,1.6,0.6,1.7,35,41.5
Chris Duarte,IND,46,0.7,7.4,1.03,0.7,0.2,0.5,41.7,58.3
Kristaps Porzingis,WAS,65,1.5,7.3,0.9,1.3,0.4,1.2,37.2,42.9
Brandon Ingram,NOP,45,1.8,7.3,0.99,1.8,0.7,1.5,44.8,46.3
Damion Lee,PHX,74,0.6,7.3,0.76,0.4,0.1,0.5,28.6,34.3
Mike Conley,MIN,24,0.9,7.2,1,0.9,0.3,0.8,44.4,58.3
Dillon Brooks,MEM,73,1.1,7.1,0.95,1.1,0.4,1,39.4,49.3
Corey Kispert,WAS,74,0.6,7.1,1.02,0.7,0.2,0.6,38.6,52.3
Damian Lillard,POR,58,1.9,6.9,1.12,2.2,0.7,1.8,42.2,57.8
Norman Powell,LAC,60,1.1,6.8,0.94,1,0.4,0.8,42.9,48
Kevin Love,MIA,21,0.6,6.8,1.17,0.7,0.2,0.5,45.5,63.6
Anfernee Simons,POR,62,1.4,6.7,0.95,1.3,0.5,1.3,38.5,50
Andrew Wiggins,GSW,37,1.1,6.6,1.4,1.5,0.6,1.1,56.4,71.8
Mikal Bridges,BKN,27,1.5,6.5,1.05,1.6,0.7,1.4,50,53.9
Shaedon Sharpe,POR,80,0.6,6.4,0.86,0.5,0.2,0.6,37,44.6
Cedi Osman,CLE,77,0.5,6.4,0.95,0.5,0.2,0.4,43.3,53.3
Saddiq Bey,DET,52,0.9,6.3,0.92,0.8,0.3,0.8,33.3,43.6
Al Horford,BOS,63,0.5,6.3,1.24,0.7,0.2,0.5,42.4,62.1
Jaylen Nowell,MIN,65,0.7,6.3,0.85,0.6,0.2,0.6,40,40
Romeo Langford,SAS,43,0.5,6.3,1,0.5,0.1,0.3,46.2,46.2
Lonnie Walker IV,LAL,56,0.7,6,0.92,0.6,0.2,0.5,40,46.7
Isaiah Livers,DET,52,0.4,6,1,0.4,0.2,0.4,42.1,44.7
Johnny Davis,WAS,28,0.4,6,1.08,0.5,0.2,0.4,45.5,54.5
Jordan Nwora,MIL,38,0.4,6,0.8,0.3,0.1,0.3,30.8,38.5
Tyler Herro,MIA,67,1.2,5.9,0.99,1.2,0.4,1.1,42.3,50
Zach LaVine,CHI,77,1.3,5.8,0.91,1.2,0.4,1.1,36.8,46.6
Jaden Hardy,DAL,48,0.5,5.8,1.42,0.7,0.3,0.4,66.7,78.6
Malik Monk,SAC,77,0.8,5.7,0.83,0.6,0.2,0.6,36.2,43.6
Darius Garland,CLE,69,1.2,5.6,1.29,1.5,0.5,1,53.6,66.7
Kelly Olynyk,UTA,68,0.7,5.6,1.02,0.7,0.3,0.5,45.9,56.8
Devin Vassell,SAS,39,1,5.6,0.72,0.7,0.3,0.9,31.4,35.7
Anthony Lamb,GSW,62,0.4,5.6,1.14,0.4,0.1,0.3,47.4,65.8
Jamal Murray,DEN,65,1.1,5.5,0.94,1,0.3,0.9,36.7,48.3
Terence Davis,SAC,64,0.4,5.5,0.67,0.3,0.1,0.4,26.1,34.8
Ty Jerome,GSW,45,0.4,5.5,0.81,0.3,0.1,0.3,38.5,46.2
Nikola Jokic,DEN,69,1.1,5.4,1.01,1.1,0.5,1,50,53.8
Kentavious Caldwell-Pope,DEN,77,0.5,5.4,1.12,0.6,0.2,0.4,51.5,60.6
Khris Middleton,MIL,33,0.8,5.4,0.57,0.5,0.2,0.7,27.3,29.5
Devonte' Graham,SAS,20,0.7,5.4,1,0.7,0.3,0.7,38.5,50
Caleb Houstan,ORL,51,0.2,5.3,1.36,0.3,0.1,0.2,55.6,72.2
Anthony Edwards,MIN,79,1.3,5.2,0.79,1,0.4,1.1,35.3,41.8
Tre Mann,OKC,67,0.4,5.2,0.87,0.4,0.2,0.4,44,52
Eric Gordon,LAC,22,0.5,5.2,0.27,0.1,0,0.3,16.7,16.7
Jordan Nwora,IND,24,0.6,5.1,0.93,0.6,0.2,0.5,41.7,58.3
Jerami Grant,POR,63,0.9,4.9,1.17,1.1,0.3,0.7,47.8,51.1
Kendrick Nunn,LAL,39,0.4,4.9,0.93,0.3,0.1,0.4,35.7,46.4
Kevin Knox II,DET,42,0.3,4.9,1.09,0.3,0.1,0.2,40,50
Bennedict Mathurin,IND,78,0.8,4.8,1.1,0.9,0.3,0.7,48.1,54.8
Payton Pritchard,BOS,48,0.3,4.8,1,0.3,0.1,0.3,38.5,53.8
Malaki Branham,SAS,66,0.5,4.6,1.06,0.5,0.2,0.5,45.2,56.5
Kendrick Nunn,WAS,31,0.4,4.6,1,0.4,0.1,0.3,40,50
Ziaire Williams,MEM,38,0.3,4.6,0.91,0.3,0.1,0.3,40,45
Bryce McGowens,CHA,46,0.3,4.6,0.61,0.2,0.1,0.3,23.1,26.9
Kyrie Irving,BKN,40,1.1,4.4,1.12,1.2,0.5,1,45,53.8
Keegan Murray,SAC,80,0.5,4.3,0.97,0.5,0.2,0.5,36.1,51.4
D'Angelo Russell,MIN,54,0.8,4.3,0.78,0.6,0.2,0.7,30.6,36.1
Josh Green,DAL,60,0.4,4.3,1.09,0.4,0.2,0.3,62.5,65.6
Nickeil Alexander-Walker,UTA,36,0.3,4.3,1.1,0.3,0.1,0.2,37.5,50
O.G. Anunoby,TOR,67,0.7,4.2,0.78,0.5,0.2,0.5,33.3,41.7
Seth Curry,BKN,61,0.4,4.2,0.95,0.3,0.2,0.3,47.6,50
Kevin Love,CLE,42,0.4,4.2,0.93,0.3,0.1,0.3,30.8,42.3
Keldon Johnson,SAS,63,0.9,4.1,0.98,0.9,0.3,0.8,42,50
Fred VanVleet,TOR,69,0.8,4.1,0.95,0.8,0.3,0.8,35.2,49.1
Kyrie Irving,DAL,20,1,4.1,1,1,0.4,1,42.1,50
Alec Burks,DET,51,0.5,4.1,0.71,0.3,0.1,0.4,28.6,33.3
P.J. Washington,CHA,73,0.6,4,0.91,0.6,0.2,0.6,38.6,46.6
Marcus Morris Sr.,LAC,65,0.4,4,1.24,0.6,0.2,0.4,53.8,67.3
David Roddy,MEM,70,0.3,4,1.05,0.3,0.1,0.3,42.1,55.3
Pat Connaughton,MIL,61,0.3,4,1,0.3,0.1,0.3,36.8,50
Danuel House Jr.,PHI,56,0.2,4,1.2,0.2,0.1,0.1,50,75
Franz Wagner,ORL,80,0.7,3.9,1.22,0.8,0.3,0.6,56.5,66.3
Kyle Kuzma,WAS,64,0.9,3.9,0.91,0.8,0.3,0.7,38.6,47.7
MarJon Beauchamp,MIL,52,0.2,3.9,1.58,0.4,0.1,0.2,60,85
Cameron Johnson,BKN,25,0.6,3.9,1.21,0.7,0.2,0.4,54.5,72.7
Saddiq Bey,ATL,25,0.4,3.9,0.9,0.4,0.1,0.3,28.6,42.9
Jalen Green,HOU,76,0.9,3.8,0.88,0.8,0.3,0.8,33.3,42.1
Troy Brown Jr.,LAL,76,0.3,3.8,1,0.3,0.1,0.2,38.9,52.8
DeMar DeRozan,CHI,74,0.8,3.7,0.87,0.7,0.3,0.7,40.4,40.4
Derrick White,BOS,82,0.4,3.7,1.09,0.5,0.2,0.4,43.3,51.7
Jaren Jackson Jr.,MEM,63,0.6,3.7,0.85,0.5,0.2,0.5,38.7,45.2
Kyle Lowry,MIA,55,0.4,3.7,0.58,0.3,0.1,0.4,21.7,26.1
Quentin Grimes,NYK,71,0.4,3.6,0.89,0.3,0.1,0.3,38.1,52.4
Aaron Nesmith,IND,73,0.3,3.5,0.88,0.3,0.1,0.3,36.4,50
Caris LeVert,CLE,75,0.4,3.4,1.16,0.5,0.2,0.3,50,61.5
Jaden McDaniels,MIN,79,0.4,3.4,1.1,0.4,0.2,0.3,54.2,66.7
Luguentz Dort,OKC,74,0.5,3.4,0.7,0.4,0.1,0.5,26.5,35.3
Cam Thomas,BKN,57,0.4,3.4,1.25,0.4,0.2,0.3,58.8,70.6
Anthony Davis,LAL,56,0.7,3.2,0.95,0.7,0.2,0.5,43.3,46.7
Austin Reaves,LAL,64,0.3,3.2,0.64,0.2,0.1,0.2,35.7,35.7
Rui Hachimura,WAS,30,0.4,3.2,0.92,0.4,0.1,0.3,40,45
Joe Ingles,MIL,46,0.2,3.2,0.9,0.2,0.1,0.2,33.3,50
Grant Williams,BOS,79,0.2,3.1,1.21,0.3,0.1,0.2,53.3,66.7
Obi Toppin,NYK,67,0.2,3.1,1.13,0.3,0.1,0.2,40,56.7
Tobias Harris,PHI,74,0.4,3.1,0.52,0.2,0.1,0.4,19.4,25.8
Mike Conley,UTA,43,0.3,3.1,0.87,0.3,0.1,0.3,33.3,43.3
Dejounte Murray,ATL,74,0.6,3,0.85,0.5,0.2,0.5,40,43.8
Jabari Smith Jr.,HOU,79,0.4,3,0.73,0.3,0.1,0.3,30.8,34.6
Reggie Jackson,LAC,52,0.3,2.9,1.22,0.4,0.2,0.3,52.9,61.8
Marcus Smart,BOS,61,0.4,2.9,0.74,0.3,0.1,0.3,28.6,40.5
Rudy Gay,UTA,56,0.2,2.9,0.4,0.1,0,0.2,20,20
Josh Richardson,SAS,43,0.3,2.8,1.36,0.4,0.2,0.2,70,95
Bones Hyland,DEN,43,0.3,2.8,0.93,0.3,0.1,0.3,38.5,53.8
Eric Gordon,HOU,47,0.4,2.8,0.53,0.2,0.1,0.3,25,28.1
Julius Randle,NYK,77,0.6,2.6,0.76,0.5,0.2,0.5,29.3,36.6
Keita Bates-Diop,SAS,67,0.2,2.6,1.33,0.3,0.1,0.2,63.6,68.2
Jalen McDaniels,CHA,56,0.3,2.6,0.56,0.2,0,0.2,20,25
Talen Horton-Tucker,UTA,65,0.3,2.5,0.85,0.3,0.1,0.2,28.6,32.1
Reggie Bullock,DAL,78,0.2,2.5,1.15,0.2,0.1,0.2,38.5,57.7
Royce O'Neale,BKN,76,0.2,2.4,1,0.2,0.1,0.2,37.5,56.3
LaMelo Ball,CHA,36,0.6,2.3,0.95,0.6,0.2,0.5,36.8,44.7
Gabe Vincent,MIA,68,0.2,2.3,1,0.2,0.1,0.2,40,50
Cory Joseph,DET,62,0.2,2.3,1.3,0.2,0.1,0.1,57.1,78.6
Luka Doncic,DAL,66,0.7,2.2,0.91,0.6,0.2,0.5,31.4,38.6
Paolo Banchero,ORL,72,0.5,2.2,0.73,0.3,0.1,0.4,33.3,35
Immanuel Quickley,NYK,81,0.3,2.2,0.68,0.2,0.1,0.3,29.2,33.3
Santi Aldama,MEM,77,0.2,2.2,0.71,0.1,0.1,0.2,30.8,30.8
RJ Barrett,NYK,73,0.4,2.1,1.25,0.5,0.2,0.4,53.8,61.5
De'Anthony Melton,PHI,77,0.2,2.1,1.06,0.2,0.1,0.2,46.7,60
Cole Anthony,ORL,60,0.3,2.1,1,0.3,0.1,0.2,46.2,50
Spencer Dinwiddie,DAL,53,0.3,2.1,0.67,0.2,0.1,0.3,25,31.3
LeBron James,LAL,55,0.5,2,1.13,0.6,0.2,0.5,42.3,55.8
Jose Alvarado,NOP,61,0.2,2,1.5,0.3,0.1,0.2,54.5,72.7
Jonathan Kuminga,GSW,67,0.2,2,1.23,0.2,0.1,0.1,50,65
Collin Sexton,UTA,48,0.3,2,0.92,0.3,0.1,0.1,42.9,50
Coby White,CHI,74,0.2,2,0.64,0.1,0,0.2,21.4,32.1
Trae Young,ATL,73,0.5,1.9,1.21,0.6,0.2,0.4,56.7,66.7
Nikola Vucevic,CHI,82,0.3,1.9,0.96,0.3,0.1,0.3,47.8,52.2
Naz Reid,MIN,69,0.2,1.9,0.79,0.2,0.1,0.2,33.3,45.8
Bol Bol,ORL,70,0.2,1.9,0.75,0.1,0.1,0.2,36.4,36.4
Trey Lyles,SAC,74,0.1,1.9,0.2,0,0,0.1,11.1,11.1
Bam Adebayo,MIA,75,0.3,1.8,0.92,0.3,0.1,0.3,40.9,40.9
Bruce Brown,DEN,80,0.2,1.8,1.24,0.3,0.1,0.2,50,65.6
Draymond Green,GSW,73,0.2,1.8,0.69,0.1,0.1,0.1,40,45
Jimmy Butler,MIA,64,0.3,1.7,1.43,0.5,0.1,0.2,60,66.7
Myles Turner,IND,62,0.3,1.7,1.06,0.3,0.1,0.2,35.7,53.6
Malcolm Brogdon,BOS,67,0.2,1.6,1.8,0.4,0.1,0.2,71.4,89.3
Harrison Barnes,SAC,82,0.2,1.6,1.06,0.2,0.1,0.2,42.9,50
Christian Wood,DAL,67,0.2,1.6,1.06,0.3,0.1,0.2,42.9,50
John Collins,ATL,71,0.2,1.6,0.93,0.2,0.1,0.2,45.5,54.5
Jaden Ivey,DET,74,0.3,1.5,1.15,0.3,0.1,0.2,37.5,53.1
Zach Collins,SAS,63,0.2,1.5,1,0.2,0.1,0.2,50,55
Kyle Anderson,MIN,69,0.1,1.5,1,0.1,0,0.1,50,66.7
Patrick Williams,CHI,82,0.1,1.5,0.83,0.1,0,0.1,40,45
Tyrese Maxey,PHI,60,0.3,1.5,0.56,0.2,0.1,0.3,20,30
Caleb Martin,MIA,71,0.1,1.5,0.5,0.1,0,0.1,20,25
Pascal Siakam,TOR,71,0.3,1.4,0.96,0.3,0.1,0.3,50,63.9
Tyrese Haliburton,IND,56,0.3,1.3,1.07,0.3,0.1,0.2,46.2,53.8
Shai Gilgeous-Alexander,OKC,68,0.3,1.2,1.04,0.3,0.1,0.3,44.4,47.2
Jalen Williams,OKC,75,0.1,1.1,0.91,0.1,0,0.1,37.5,43.8
Bobby Portis,MIL,70,0.1,1.1,0.3,0,0,0.1,11.1,16.7
Giannis Antetokounmpo,MIL,63,0.3,1,1.1,0.3,0.1,0.2,53.3,53.3
Ja Morant,MEM,61,0.3,1,0.75,0.2,0,0.2,25,29.2
Jrue Holiday,MIL,67,0.2,1,0.69,0.1,0,0.2,23.1,34.6
Kevin Porter Jr.,HOU,59,0.2,0.9,0.8,0.1,0.1,0.2,33.3,44.4
James Harden,PHI,58,0.2,0.9,0.55,0.1,0,0.2,18.2,27.3
Josh Giddey,OKC,76,0.1,0.7,1.5,0.2,0.1,0.1,75,87.5
Jalen Brunson,NYK,68,0.2,0.7,0.82,0.1,0.1,0.1,40,45
De'Aaron Fox,SAC,73,0.2,0.6,1.27,0.2,0.1,0.1,62.5,68.8
