PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Mitchell Robinson,NYK,72,2.9,43,1.32,3.8,1.6,2.2,73.4,73.4
Rudy Gobert,UTA,66,2.7,21.2,1.31,3.5,1.3,1.9,68.8,68.8
Jonas Valanciunas,NOP,74,2.4,14.4,1.24,3,1.3,2.1,60.6,60.6
Nikola Jokic,DEN,74,2.2,9.2,1.31,2.9,1.1,1.9,61.2,61.2
Steven Adams,MEM,76,2.5,31.6,0.96,2.4,1.1,2,51.9,51.9
Jakob Poeltl,SAS,68,2.3,17.9,1.14,2.6,1.2,1.9,62.1,62.1
Clint Capela,ATL,74,2.7,27.7,0.83,2.2,1,2.4,42.5,42.5
Robert Williams III,BOS,61,2.2,28.1,1.24,2.7,1.3,2,63.1,63.1
Karl-Anthony Towns,MIN,74,1.8,8.3,1.21,2.2,0.9,1.5,57.8,57.8
Hassan Whiteside,UTA,65,2.1,30.1,1.11,2.4,1,1.6,59.4,59.4
Ivica Zubac,LAC,76,1.9,20.2,1.06,2,0.9,1.6,55.9,55.9
Jarrett Allen,CLE,56,2.1,15.5,1.24,2.6,1.1,1.6,68.9,68.9
Chris Boucher,TOR,80,1.8,20.3,1.01,1.8,0.7,1.5,45.8,45.8
Daniel Gafford,WAS,72,1.6,21.5,1.24,2,0.8,1.3,67,67
Joel Embiid,PHI,68,1.7,6.2,1.21,2.1,0.7,1.3,56.5,56.5
JaVale McGee,PHX,74,1.6,19.8,1.15,1.9,0.9,1.5,59.1,59.1
Wendell Carter Jr.,ORL,62,1.4,9.7,1.56,2.2,1,1.2,77.6,77.6
Scottie Barnes,TOR,74,1.4,9.1,1.27,1.8,0.8,1.2,64.1,65.2
Mo Bamba,ORL,71,1.6,15.4,1.2,1.9,0.9,1.4,61.4,61.9
Bobby Portis,MIL,72,1.8,13,0.98,1.8,0.8,1.6,50.4,50.4
Domantas Sabonis,IND,47,2.2,12.6,1.22,2.7,1.1,1.7,62.2,62.2
Brandon Clarke,MEM,64,1.5,18,1.31,2,0.9,1.3,68.6,68.6
Isaiah Stewart,DET,71,2.1,24.4,0.83,1.7,0.8,1.9,41.5,41.5
Jusuf Nurkic,POR,56,2.1,13.3,1.06,2.2,0.9,1.8,52.5,52.5
Giannis Antetokounmpo,MIL,67,1.3,4.9,1.36,1.8,0.7,1.1,67.6,67.6
Nikola Vucevic,CHI,73,1.2,6.8,1.33,1.7,0.8,1.2,67.4,67.4
Deandre Ayton,PHX,58,1.8,12.3,1.13,2,0.9,1.5,61.8,61.8
Julius Randle,NYK,72,1.3,5.7,1.21,1.6,0.6,1.1,56.8,57.4
Montrezl Harrell,WAS,46,1.6,14.2,1.42,2.3,1,1.4,70.3,70.3
Christian Wood,HOU,68,1.1,6.7,1.36,1.5,0.6,0.9,72.1,72.1
Kevon Looney,GSW,82,1.2,20.4,1.03,1.3,0.5,1,54.3,54.3
Jarred Vanderbilt,MIN,74,1.6,23.9,0.9,1.4,0.6,1.3,49.5,49.5
Andre Drummond,PHI,49,2,27.3,1.06,2.1,0.9,1.6,58.2,58.2
Dwight Howard,LAL,60,1.4,25.7,1.19,1.7,0.6,1,62.3,62.3
Bam Adebayo,MIA,56,1.3,7.1,1.33,1.7,0.7,1,71.9,71.9
Evan Mobley,CLE,69,1.3,8.1,1.1,1.4,0.6,0.9,60,60
Naz Reid,MIN,77,1,12,1.25,1.2,0.5,0.8,61,61
Aaron Gordon,DEN,75,1.1,7.5,1.18,1.3,0.6,1,57.5,57.5
Jae'Sean Tate,HOU,78,1.1,8.9,1.13,1.2,0.5,0.9,60,60
