PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Andre Drummond,DET,79,4.6,25.8,1.05,4.9,2.1,4,53.4,53.4
Rudy Gobert,UTA,81,2.8,20.9,1.23,3.4,1.4,2.2,62.4,62.4
Hassan Whiteside,MIA,72,3.1,25.8,1.07,3.3,1.5,2.8,55,55
Karl-Anthony Towns,MIN,77,2.5,11.2,1.19,3,1.2,2,61.1,62.1
LaMarcus Aldridge,SAS,81,2.1,10.2,1.19,2.5,1,1.7,58.6,58.6
Steven Adams,OKC,79,2.6,19.4,0.96,2.5,1.1,2.1,54.2,54.2
Deandre Ayton,PHX,71,2,13.5,1.34,2.7,1.3,1.8,68.7,68.7
Nikola Vucevic,ORL,80,2,9.8,1.23,2.4,1.1,1.8,61.5,61.5
Nikola Jokic,DEN,80,1.9,9.7,1.23,2.4,1.1,1.7,62.7,62.7
Montrezl Harrell,LAC,82,1.7,11.9,1.3,2.3,0.9,1.4,64.4,64.4
Clint Capela,HOU,67,2.6,18.7,1.06,2.8,1.1,2,52.2,52.2
Jusuf Nurkic,POR,72,2.6,16.1,0.99,2.6,1,2.1,46.4,46.4
Anthony Davis,NOP,56,2.6,10.8,1.29,3.3,1.3,2.1,63.6,63.6
John Collins,ATL,60,2.5,14.5,1.17,2.9,1.3,2.1,59.5,59.5
Mitchell Robinson,NYK,66,2.2,36.9,1.22,2.6,1.1,1.8,60.7,60.7
Derrick Favors,UTA,76,1.8,16.6,1.27,2.2,1,1.5,66.1,66.1
Ed Davis,BKN,81,1.7,31.4,1.22,2.1,0.9,1.4,60.3,60.3
Domantas Sabonis,IND,74,1.7,12.6,1.33,2.2,0.9,1.4,66.7,66.7
Marvin Bagley III,SAC,62,2.1,14,1.28,2.7,1.1,1.7,63.6,64
Joel Embiid,PHI,64,1.9,7,1.28,2.4,1,1.6,61.8,61.8
Enes Freedom,NYK,44,3.2,23.2,1.11,3.5,1.6,2.8,57.4,57.4
Julius Randle,NOP,73,1.8,8.6,1.15,2.1,0.8,1.4,55.9,55.9
Giannis Antetokounmpo,MIL,72,1.5,6,1.31,2,0.8,1.2,67.8,68.4
JaVale McGee,LAL,75,1.7,15.9,1.07,1.9,0.9,1.5,56.6,56.6
Taj Gibson,MIN,71,1.5,15.5,1.28,1.9,0.8,1.3,63.2,63.2
Serge Ibaka,TOR,74,1.5,10.3,1.22,1.8,0.8,1.3,62.1,62.1
Tristan Thompson,CLE,43,2.9,25.7,1.06,3.1,1.4,2.5,55.6,55.6
Jarrett Allen,BKN,80,1.5,14.6,1.08,1.6,0.7,1.1,57.1,57.1
Kevon Looney,GSW,80,1.3,22.6,1.19,1.5,0.7,1.1,60,60
Bam Adebayo,MIA,82,1.2,14.1,1.17,1.4,0.6,1,60,60
Alex Len,ATL,76,1.6,14.6,0.91,1.4,0.6,1.4,43,43.5
Aaron Gordon,ORL,78,1.2,7,1.16,1.4,0.6,1,58,59.3
Nemanja Bjelica,SAC,77,1.2,13.4,1.11,1.4,0.6,1.1,56.3,56.3
Ben Simmons,PHI,79,1.2,6.7,1.09,1.3,0.6,1,56.1,56.1
Ante Zizic,CLE,59,1.5,20,1.16,1.8,0.7,1.3,53.2,53.2
Larry Nance Jr.,CLE,67,1.4,14.6,1.11,1.5,0.7,1.2,56.3,56.3
Jakob Poeltl,SAS,77,1.3,26.6,1.02,1.3,0.6,1.1,55.8,55.8
DeAndre Jordan,DAL,50,2,19.3,1,2,0.9,1.7,52.9,52.9
Thomas Bryant,WAS,72,1.1,12.4,1.32,1.4,0.7,1,68.6,68.6
Nerlens Noel,OKC,77,1.1,23,1.11,1.2,0.5,0.9,54.8,54.8
Robin Lopez,CHI,74,1.1,11.5,1.1,1.2,0.6,1,57.7,57.7
Willy Hernangomez,CHA,58,1.3,18.7,1.06,1.4,0.6,1.1,53,53
Dorian Finney-Smith,DAL,81,1,12.5,1,1,0.5,0.9,55.7,55.7
