LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
B. Griffin - R. Jackson - A. Drummond - R. Bullock - S. Johnson,DET,16,109,95.3,97.4,-2.1,57.1,1.33,14.3,24,75.4,49,0.1,45.3,50.3,103.09,48.2,B. Griffin , R. Jackson , A. Drummond , R. Bullock , S. Johnson
K. Love - B. Knight - C. Osman - A. Zizic - C. Sexton,CLE,8,109,113.7,108.1,5.6,57.7,1.81,17.9,22.2,81.4,52.5,0.1,57.3,60,103.08,50.8,K. Love , B. Knight , C. Osman , A. Zizic , C. Sexton
L. Aldridge - M. Belinelli - D. DeRozan - P. Mills - D. Bertans,SAS,39,109,110.1,110.9,-0.8,46.3,1.57,14,21.3,72.2,48.7,0.1,56.1,61.6,108.75,51.9,L. Aldridge , M. Belinelli , D. DeRozan , P. Mills , D. Bertans
D. Harris - J. Barea - D. Powell - D. Finney-Smith - M. Kleber,DAL,14,108,115.9,100.9,15,55.8,2.12,16.6,29.5,69.5,50,0.1,55.3,59,103.38,59.1,D. Harris , J. Barea , D. Powell , D. Finney-Smith , M. Kleber
M. Gortat - P. Beverley - A. Bradley - T. Harris - S. Gilgeous-Alexander,LAC,11,108,95.6,110.2,-14.6,62.2,1.81,17.9,24,75.2,48.3,0.1,47.6,49.6,100.99,41.7,M. Gortat , P. Beverley , A. Bradley , T. Harris , S. Gilgeous-Alexander
T. Hardaway Jr. - N. Vonleh - E. Mudiay - L. Kornet - K. Knox,NYK,10,108,100.9,116.2,-15.4,55.8,1.5,16,19.8,66.1,43.5,0.1,51.5,54.6,101.41,41.8,T. Hardaway Jr. , N. Vonleh , E. Mudiay , L. Kornet , K. Knox
D. Favors - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,14,107,102.2,94.2,8,60.2,1.47,16.8,31,75.6,53.9,0.2,52.3,54.5,101.35,55.2,D. Favors , R. Gobert , J. Ingles , R. O'Neale , D. Mitchell
M. Belinelli - D. DeRozan - P. Mills - D. Bertans - J. Poeltl,SAS,36,107,112.2,105.8,6.4,62.6,1.84,18.2,26.9,73.7,51.4,0.1,56,59.9,105.79,51.7,M. Belinelli , D. DeRozan , P. Mills , D. Bertans , J. Poeltl
J. Redick - R. Covington - J. Embiid - D. Saric - B. Simmons,PHI,11,106,100.9,100.4,0.4,75.3,1.65,18.5,30.3,75,53.8,0.2,47.9,53,104.92,53.6,J. Redick , R. Covington , J. Embiid , D. Saric , B. Simmons
D. Jordan - W. Matthews - H. Barnes - M. Kleber - L. Doncic,DAL,8,105,112.6,107.1,5.4,59.8,1.53,16.7,31.7,75.4,54.9,0.1,54.6,58.8,97.5,55.1,D. Jordan , W. Matthews , H. Barnes , M. Kleber , L. Doncic
D. Augustin - N. Vucevic - E. Fournier - J. Isaac - W. Iwundu,ORL,37,103,114.6,97.4,17.2,60.2,2.95,18.2,28.7,68.7,48.7,0.1,52.6,57.3,107.77,56.9,D. Augustin , N. Vucevic , E. Fournier , J. Isaac , W. Iwundu
J. Crowder - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,24,103,113.5,94.5,19.1,61.8,2.39,17.4,28.3,75.2,52.9,0.1,55.7,58.7,108.41,61,J. Crowder , R. Gobert , J. Ingles , R. O'Neale , D. Mitchell
J. Holiday - A. Davis - S. Hill - J. Randle - T. Frazier,NOP,12,103,114.9,107.2,7.6,66.7,2,20.5,33.7,80.2,56.9,0.1,54.9,58.5,103.15,55.4,J. Holiday , A. Davis , S. Hill , J. Randle , T. Frazier
B. Griffin - R. Jackson - A. Drummond - R. Bullock - L. Kennard,DET,13,102,111,111.8,-0.9,57,2.12,17.8,25,78.6,51,0.1,54.8,57.1,101.46,50.5,B. Griffin , R. Jackson , A. Drummond , R. Bullock , L. Kennard
V. Carter - K. Bazemore - A. Len - T. Prince - T. Young,ATL,18,102,95.3,117.3,-22,59.3,1.55,15.6,21.6,72.2,43.7,0.1,48.5,50.9,109.1,36.4,V. Carter , K. Bazemore , A. Len , T. Prince , T. Young
J. Holiday - K. Dunn - R. Arcidiacono - L. Markkanen - W. Carter Jr.,CHI,8,101,101.5,106.6,-5.1,62.5,2.17,18.3,24.3,68.9,46.6,0.1,50,52.1,93.64,49,J. Holiday , K. Dunn , R. Arcidiacono , L. Markkanen , W. Carter Jr.
T. Ariza - J. Green - B. Beal - T. Satoransky - O. Porter Jr.,WAS,15,101,114,116.9,-2.9,73,2.71,21.6,14.6,68.4,41.4,0.1,58.9,62.4,106.04,49.7,T. Ariza , J. Green , B. Beal , T. Satoransky , O. Porter Jr.
C. Paul - P. Tucker - E. Gordon - J. Harden - K. Faried,HOU,10,100,123.7,121.3,2.4,53.8,2.33,16.5,32.2,63,44.9,0.1,54.2,58.3,101.67,46,C. Paul , P. Tucker , E. Gordon , J. Harden , K. Faried
J. Harris - D. Russell - R. Hollis-Jefferson - J. Allen - R. Kurucs,BKN,14,100,114.9,112,2.9,64.4,2.03,20.6,28.8,77.8,52.7,0.1,56.2,58.3,107.52,49.6,J. Harris , D. Russell , R. Hollis-Jefferson , J. Allen , R. Kurucs
J. Holiday - Z. LaVine - J. Parker - C. Payne - W. Carter Jr.,CHI,13,100,100,118.4,-18.4,61.1,1.33,16.3,25.7,69.1,46.7,0.2,49.1,53.6,97.56,40.1,J. Holiday , Z. LaVine , J. Parker , C. Payne , W. Carter Jr.
T. Ariza - I. Canaan - T. Warren - D. Booker - D. Ayton,PHX,9,100,101.9,128.9,-27,64.1,1.56,17.9,24,69.4,44.4,0.2,50.6,53.8,98.48,35.2,T. Ariza , I. Canaan , T. Warren , D. Booker , D. Ayton
Z. Pachulia - I. Smith - L. Galloway - T. Maker - L. Kennard,DET,16,100,109.9,116.8,-6.9,67.1,2.3,19.9,24.2,62,44,0.1,54.8,58.1,92.98,46.9,Z. Pachulia , I. Smith , L. Galloway , T. Maker , L. Kennard
D. Jordan - E. Mudiay - M. Hezonja - D. Dotson - K. Knox,NYK,6,98,112.8,139.4,-26.6,61.5,1.45,17.8,23.2,68.2,46.1,0.2,57.7,63.1,98.96,39.4,D. Jordan , E. Mudiay , M. Hezonja , D. Dotson , K. Knox
G. Green - P. Tucker - J. Harden - A. Rivers - C. Capela,HOU,17,98,110.3,101,9.4,59.4,1.32,14.9,30.8,80.2,55.1,0.2,52.1,58,99.64,51.5,G. Green , P. Tucker , J. Harden , A. Rivers , C. Capela
I. Shumpert - W. Cauley-Stein - B. Hield - D. Fox - M. Bagley III,SAC,24,97,127.7,102.5,25.3,66,4,20.8,40.2,68.6,54.4,0.1,57.8,59.8,100.95,62.9,I. Shumpert , W. Cauley-Stein , B. Hield , D. Fox , M. Bagley III
M. Williams - N. Batum - K. Walker - C. Zeller - M. Bridges,CHA,12,97,111.3,113,-1.7,55.6,1.61,17.4,32.7,78.7,54.5,0.2,54.4,56.4,101.84,45.4,M. Williams , N. Batum , K. Walker , C. Zeller , M. Bridges
T. Young - W. Matthews - C. Joseph - B. Bogdanovic - M. Turner,IND,14,97,99,108.3,-9.3,59,1.84,16.8,26.6,70.8,47.3,0.1,47.3,49.9,100.23,44.6,T. Young , W. Matthews , C. Joseph , B. Bogdanovic , M. Turner
D. Rose - G. Dieng - R. Covington - D. Saric - T. Jones,MIN,14,96,105.5,95.6,9.9,59,2.88,17.9,21.9,76.7,47.2,0.1,50.3,53.3,100.79,53.3,D. Rose , G. Dieng , R. Covington , D. Saric , T. Jones
D. Augustin - N. Vucevic - T. Ross - J. Isaac - W. Iwundu,ORL,30,95,106.9,105.7,1.1,61.7,2.27,17.9,26,76.8,50.8,0.1,52.5,55.7,104.48,51.2,D. Augustin , N. Vucevic , T. Ross , J. Isaac , W. Iwundu
D. Gallinari - A. Bradley - T. Harris - M. Harrell - S. Gilgeous-Alexander,LAC,31,95,88.3,105.2,-17,56.1,1.16,13.5,24.3,80.2,52,0.1,44.5,50.1,106.54,41.2,D. Gallinari , A. Bradley , T. Harris , M. Harrell , S. Gilgeous-Alexander
P. Millsap - W. Barton - N. Jokic - M. Beasley - J. Murray,DEN,9,95,114.5,101,13.5,70.9,1.97,20.3,31.4,81.4,56.4,0.1,54.4,58,105.05,57.6,P. Millsap , W. Barton , N. Jokic , M. Beasley , J. Murray
T. Thompson - R. Hood - L. Nance Jr. - C. Osman - C. Sexton,CLE,10,95,93.8,125.4,-31.6,50.7,1.16,14.6,19.8,75.3,45.9,0.2,49.1,52,98.83,33.5,T. Thompson , R. Hood , L. Nance Jr. , C. Osman , C. Sexton
A. Horford - M. Morris - M. Smart - T. Rozier - J. Tatum,BOS,19,94,98.5,98.5,0,64.9,2,18.4,24.5,72,48,0.1,49.2,51.5,101.07,52.6,A. Horford , M. Morris , M. Smart , T. Rozier , J. Tatum
A. Len - T. Prince - J. Collins - K. Huerter - T. Young,ATL,19,94,107.3,111.7,-4.3,70.1,2.1,19.7,28.1,76.9,51.8,0.1,51.5,54.7,112.01,47.7,A. Len , T. Prince , J. Collins , K. Huerter , T. Young
L. Aldridge - R. Gay - D. DeRozan - D. Bertans - B. Forbes,SAS,15,94,109.5,112.2,-2.7,54.2,2.14,17.2,28,78.7,52.7,0.1,52,55.1,96.73,48.5,L. Aldridge , R. Gay , D. DeRozan , D. Bertans , B. Forbes
T. Hardaway Jr. - N. Vonleh - F. Ntilikina - D. Dotson - M. Robinson,NYK,8,94,107.7,100.5,7.2,43.8,1.17,13.4,31.4,78.5,53.8,0.2,52,54.3,100.5,50.4,T. Hardaway Jr. , N. Vonleh , F. Ntilikina , D. Dotson , M. Robinson
A. Crabbe - J. Harris - D. Russell - R. Hollis-Jefferson - J. Allen,BKN,10,91,106.5,97.1,9.5,62.5,1.35,18.1,27.5,73.5,50,0.2,53.1,55.5,106.29,52.2,A. Crabbe , J. Harris , D. Russell , R. Hollis-Jefferson , J. Allen
L. Aldridge - D. DeRozan - D. Cunningham - B. Forbes - D. White,SAS,16,91,89.8,108.6,-18.8,51.5,1.31,14.3,18.3,76.3,47.3,0.1,44.7,48.7,98.63,41,L. Aldridge , D. DeRozan , D. Cunningham , B. Forbes , D. White
R. Lopez - Z. LaVine - K. Dunn - W. Selden - L. Markkanen,CHI,13,91,98.4,102.1,-3.7,41.7,1.3,12,27,77.1,54.1,0.1,46.2,50.4,100.23,49.2,R. Lopez , Z. LaVine , K. Dunn , W. Selden , L. Markkanen
T. Ross - E. Fournier - K. Birch - A. Gordon - I. Briscoe,ORL,14,91,109.1,101.1,8,64.9,3.33,19.2,23.5,78.7,50,0.1,50.3,53.7,99.19,56,T. Ross , E. Fournier , K. Birch , A. Gordon , I. Briscoe
A. Horford - K. Irving - M. Morris - J. Brown - J. Tatum,BOS,20,88,112,116.3,-4.3,55.8,2.53,18.3,25.3,75,50.8,0.1,56.1,58.5,103.09,49.2,A. Horford , K. Irving , M. Morris , J. Brown , J. Tatum
H. Barnes - W. Cauley-Stein - B. Hield - D. Fox - M. Bagley III,SAC,17,88,104.4,101.5,2.9,60.3,2.14,17.1,20.4,81.1,48.8,0.1,50.6,53.5,112.52,49.7,H. Barnes , W. Cauley-Stein , B. Hield , D. Fox , M. Bagley III
R. Westbrook - P. George - S. Adams - A. Abrines - J. Grant,OKC,15,88,109.1,100,9.1,61.3,2.33,18.2,22.3,87.5,50.8,0.1,52.3,55.3,107.78,53.4,R. Westbrook , P. George , S. Adams , A. Abrines , J. Grant
T. Ross - K. Birch - A. Gordon - W. Iwundu - I. Briscoe,ORL,16,88,101.5,94.2,7.3,53.5,1.65,15.1,24.2,70.8,48.8,0.1,49.4,53.8,104.45,54.8,T. Ross , K. Birch , A. Gordon , W. Iwundu , I. Briscoe
G. Hayward - T. Rozier - J. Brown - J. Tatum - D. Theis,BOS,17,87,112.6,89.8,22.8,70.5,3.06,20.8,29.3,71.8,49.7,0.1,53.3,56.2,101.77,60.1,G. Hayward , T. Rozier , J. Brown , J. Tatum , D. Theis
J. Bayless - T. Gibson - A. Wiggins - K. Towns - J. Okogie,MIN,7,87,107.6,125.6,-17.9,52.1,1.58,16.1,33.7,65.5,49.4,0.1,49.7,53.6,94.5,43,J. Bayless , T. Gibson , A. Wiggins , K. Towns , J. Okogie
M. Gasol - D. Green - K. Leonard - P. Siakam - F. VanVleet,TOR,8,87,119.1,102.2,16.9,56.4,1.38,18.6,22.1,70.2,51.2,0.2,64.6,67.2,98.77,59.8,M. Gasol , D. Green , K. Leonard , P. Siakam , F. VanVleet
T. Young - C. Joseph - D. McDermott - D. Sabonis - A. Holiday,IND,17,87,109.8,94.7,15.1,67.9,1.61,20.1,33.3,75.6,55.1,0.2,55.5,59.3,102.11,58.6,T. Young , C. Joseph , D. McDermott , D. Sabonis , A. Holiday
T. Ariza - R. Anderson - I. Canaan - D. Booker - D. Ayton,PHX,7,86,102.8,105.7,-2.9,62.9,1.38,18.3,21.9,74.7,51.2,0.2,56,59.3,99.66,49.8,T. Ariza , R. Anderson , I. Canaan , D. Booker , D. Ayton
N. Bjelica - W. Cauley-Stein - B. Hield - D. Fox - J. Jackson,SAC,16,85,114.9,94.7,20.2,67.5,2.55,21,25.6,71.4,48.6,0.1,56.4,58.8,106.63,60,N. Bjelica , W. Cauley-Stein , B. Hield , D. Fox , J. Jackson
D. Rose - J. Teague - A. Wiggins - D. Saric - K. Towns,MIN,20,84,118.2,117.2,1,53.1,1.95,17.3,30.2,67.3,50,0.1,55.8,59.5,104.83,48.5,D. Rose , J. Teague , A. Wiggins , D. Saric , K. Towns
J. Holiday - E. Moore - A. Davis - D. Miller - J. Randle,NOP,22,84,105,103.9,1.1,59.4,2.56,16.7,30.2,66.3,47.9,0.1,48.1,52.1,101.86,47.8,J. Holiday , E. Moore , A. Davis , D. Miller , J. Randle
Z. LaVine - K. Dunn - L. Markkanen - W. Carter Jr. - C. Hutchison,CHI,6,84,87.8,114.3,-26.5,57.1,1.09,15.5,20.7,81.8,49.4,0.2,46,49.8,101.05,38.6,Z. LaVine , K. Dunn , L. Markkanen , W. Carter Jr. , C. Hutchison
A. Bogut - K. Durant - S. Curry - K. Thompson - D. Green,GSW,7,83,119.5,105.7,13.9,78.5,2.7,25.4,11.6,78.2,48.7,0.1,62.9,65.8,101.55,57,A. Bogut , K. Durant , S. Curry , K. Thompson , D. Green
J. Butler - M. Muscala - T. McConnell - B. Simmons - L. Shamet,PHI,19,83,113.5,98.9,14.6,69.2,2.08,20.7,26.2,86.3,54.1,0.1,56,59.5,106.85,54.7,J. Butler , M. Muscala , T. McConnell , B. Simmons , L. Shamet
J. McGee - B. Ingram - L. Ball - K. Kuzma - J. Hart,LAL,7,83,92.3,114.3,-21.9,60.6,1.54,17.6,19.8,80.2,47.5,0.2,49.1,49.8,106.18,40.4,J. McGee , B. Ingram , L. Ball , K. Kuzma , J. Hart
K. Korver - D. Favors - J. Crowder - R. Neto - J. Ingles,UTA,18,83,116.5,93,23.4,82.1,2.78,22.8,33,72.6,54,0.1,56.3,58.8,107.79,62.2,K. Korver , D. Favors , J. Crowder , R. Neto , J. Ingles
J. Harris - D. Russell - T. Graham - C. LeVert - J. Allen,BKN,10,82,109.2,119.9,-10.7,68.1,3.27,20.4,18.7,65.9,41.9,0.1,53.4,55.2,102.21,45.8,J. Harris , D. Russell , T. Graham , C. LeVert , J. Allen
J. Redick - T. Harris - J. Butler - B. Simmons - J. Bolden,PHI,9,82,110.9,103.2,7.7,70.3,2.36,19.8,29.5,78.7,54,0.1,50.9,54.8,109.18,54.1,J. Redick , T. Harris , J. Butler , B. Simmons , J. Bolden
P. Beverley - A. Bradley - T. Harris - M. Harrell - S. Gilgeous-Alexander,LAC,11,82,114,110.5,3.4,50.7,1.76,15.9,28.4,69,49.4,0.1,53.7,58.3,100.23,51.4,P. Beverley , A. Bradley , T. Harris , M. Harrell , S. Gilgeous-Alexander
D. Jordan - W. Matthews - D. Finney-Smith - D. Smith Jr. - L. Doncic,DAL,6,81,122.5,121.6,0.9,63.8,1.82,20.7,30.6,77.6,54.7,0.2,62.8,64.5,101.75,51.2,D. Jordan , W. Matthews , D. Finney-Smith, D. Smith Jr. , L. Doncic
B. Griffin - I. Smith - A. Drummond - L. Galloway - L. Kennard,DET,23,80,135.5,107.1,28.5,52.9,3.21,19,34.2,81,58.1,0.1,62.3,65.4,96.52,62.9,B. Griffin , I. Smith , A. Drummond , L. Galloway , L. Kennard
D. Carroll - J. Harris - D. Russell - J. Allen - R. Kurucs,BKN,11,80,102.7,107.4,-4.7,60,1.22,17.7,27.2,75.5,54.1,0.2,56.9,58.2,112.47,46.8,D. Carroll , J. Harris , D. Russell , J. Allen , R. Kurucs
D. Gallinari - A. Bradley - T. Harris - B. Marjanovic - S. Gilgeous-Alexander,LAC,11,80,106.2,97.2,9,59.7,1.18,16.5,31.3,86.8,60.8,0.2,52.1,57.5,108,53.7,D. Gallinari , A. Bradley , T. Harris , B. Marjanovic , S. Gilgeous-Alexander
D. Rose - T. Gibson - R. Covington - A. Wiggins - K. Towns,MIN,5,80,107.4,121.8,-14.5,59.7,2,17.7,27.1,71.1,48.8,0.1,50,53.5,98.49,45.9,D. Rose , T. Gibson , R. Covington , A. Wiggins , K. Towns
D. Waiters - K. Olynyk - J. Richardson - D. Jones Jr. - B. Adebayo,MIA,6,80,109.7,97.4,12.2,65.2,2.53,19.5,25.9,70.1,48.3,0.1,51.7,53.8,93.77,56.3,D. Waiters , K. Olynyk , J. Richardson , D. Jones Jr. , B. Adebayo
J. Holiday - Z. LaVine - R. Arcidiacono - L. Markkanen - W. Carter Jr.,CHI,7,80,93.2,108.4,-15.2,57.4,0.97,14.4,27.2,69.7,47.8,0.2,47.4,51.6,98.6,39.2,J. Holiday , Z. LaVine , R. Arcidiacono , L. Markkanen , W. Carter Jr.
L. Williams - D. Gallinari - P. Beverley - T. Harris - M. Harrell,LAC,22,80,123.7,102.9,20.9,51.4,2.47,15.5,32.4,75.3,55.3,0.1,55.9,63.2,105.47,64.2,L. Williams , D. Gallinari , P. Beverley , T. Harris , M. Harrell
L. Williams - P. Beverley - A. Bradley - T. Harris - M. Harrell,LAC,20,79,119.8,93.8,25.9,58.9,2.39,18.3,26.3,63.6,48.4,0.1,56.1,61.4,105.69,66.7,L. Williams , P. Beverley , A. Bradley , T. Harris , M. Harrell
N. Batum - K. Walker - M. Kidd-Gilchrist - J. Lamb - C. Zeller,CHA,24,79,108.5,107,1.6,49.2,1.6,14.2,33.3,67.9,50.3,0.1,50.7,54.7,102.14,46,N. Batum , K. Walker , M. Kidd-Gilchrist , J. Lamb , C. Zeller
P. George - M. Morris - N. Noel - D. Schroder - A. Nader,OKC,14,79,91.9,101.8,-9.9,43.9,1.32,11.1,28.7,77.9,50,0.1,43.7,47.9,103.24,40.7,P. George , M. Morris , N. Noel , D. Schroder , A. Nader
D. Wade - K. Olynyk - T. Johnson - J. Richardson - B. Adebayo,MIA,13,78,101.2,97.6,3.7,67.2,1.95,18.1,25.6,76.3,50,0.1,47.9,52.3,101.33,51.7,D. Wade , K. Olynyk , T. Johnson , J. Richardson , B. Adebayo
G. Hayward - M. Morris - T. Rozier - J. Brown - D. Theis,BOS,24,78,108.6,97.8,10.8,54.4,1.37,15.5,32.5,79.1,56.2,0.2,53.4,57.6,109.28,54,G. Hayward , M. Morris , T. Rozier , J. Brown , D. Theis
K. Bazemore - D. Dedmon - T. Prince - J. Collins - T. Young,ATL,15,78,93.5,108.9,-15.4,68.5,1.48,16.1,24.7,74.2,48.4,0.1,43.4,48.4,104.52,41,K. Bazemore , D. Dedmon , T. Prince , J. Collins , T. Young
K. Korver - R. Rubio - J. Crowder - R. Gobert - D. Mitchell,UTA,24,78,93.2,113.9,-20.7,80,1.55,19.9,20.2,79.2,47.4,0.2,52.5,54.6,109.18,39.8,K. Korver , R. Rubio , J. Crowder , R. Gobert , D. Mitchell
A. Iguodala - K. Durant - K. Thompson - Q. Cook - D. Jones,GSW,8,77,98.7,111.7,-13,66.2,2.15,20.8,8.5,70.3,43.2,0.1,54.2,55.6,100.25,46.4,A. Iguodala , K. Durant , K. Thompson , Q. Cook , D. Jones
C. Joseph - B. Bogdanovic - D. McDermott - D. Sabonis - A. Holiday,IND,13,77,100,102.9,-2.9,78,1.53,19.6,28.2,69.9,49.7,0.2,51.5,55.9,105.46,45.9,C. Joseph , B. Bogdanovic , D. McDermott , D. Sabonis , A. Holiday
D. Augustin - N. Vucevic - E. Fournier - J. Simmons - J. Isaac,ORL,15,77,118.9,125,-6.1,72.2,3.06,22.1,26.7,74.2,48.2,0.1,58,61.8,101.21,48.9,D. Augustin , N. Vucevic , E. Fournier , J. Simmons , J. Isaac
D. Nowitzki - D. Harris - J. Barea - D. Powell - D. Finney-Smith,DAL,8,77,105.5,124.9,-19.4,58.7,1.42,16.4,30.9,74.3,51.6,0.2,51.8,55.3,104.5,38.4,D. Nowitzki , D. Harris , J. Barea , D. Powell , D. Finney-Smith
J. Holiday - A. Davis - E. Payton - J. Randle - K. Williams,NOP,8,77,108,108.6,-0.7,63.5,1.68,18.4,35.5,77,53.9,0.2,48.8,52.4,109.78,49.5,J. Holiday , A. Davis , E. Payton , J. Randle , K. Williams
J. Johnson - H. Whiteside - T. Johnson - J. Winslow - J. Richardson,MIA,9,77,111.9,100.6,11.3,69.9,1.82,23,19,75.9,52,0.2,63,63.5,99.5,58.6,J. Johnson , H. Whiteside , T. Johnson , J. Winslow , J. Richardson
T. Gibson - R. Covington - A. Wiggins - T. Jones - K. Towns,MIN,5,77,119.7,101.9,17.9,66.2,3.13,21.5,21.4,65.1,45.1,0.1,58.6,61.5,98.34,65.2,T. Gibson , R. Covington , A. Wiggins , T. Jones , K. Towns
T. Johnson - K. Oubre Jr. - D. Booker - D. Bender - D. Ayton,PHX,7,77,103,107.2,-4.2,55.2,1.76,16.4,26.4,69.7,47.8,0.1,48.1,51.1,103.75,47.2,T. Johnson , K. Oubre Jr. , D. Booker , D. Bender , D. Ayton
P. Patterson - N. Noel - D. Schroder - A. Abrines - H. Diallo,OKC,16,76,96.3,114.7,-18.4,47.5,0.91,12.8,38.2,76.1,54.5,0.2,45.6,49,102.66,37.1,P. Patterson , N. Noel , D. Schroder , A. Abrines , H. Diallo
T. Johnson - K. Oubre Jr. - D. Booker - M. Bridges - D. Ayton,PHX,12,76,119.9,115.6,4.3,51.6,1.57,14.5,25.3,67.1,47,0.1,54.9,63.6,110.35,51.6,T. Johnson , K. Oubre Jr. , D. Booker , M. Bridges , D. Ayton
A. Horford - G. Hayward - K. Irving - M. Smart - J. Tatum,BOS,26,75,127.8,116,11.8,63.5,2.76,20,36,65.3,50.7,0.1,58.2,62.4,99.99,58.6,A. Horford , G. Hayward , K. Irving , M. Smart , J. Tatum
B. Griffin - R. Jackson - A. Drummond - R. Bullock - L. Galloway,DET,25,75,118.9,104.3,14.5,61.9,2.29,17.2,34.1,70,50.3,0.1,53.5,57.4,102.08,54.9,B. Griffin , R. Jackson , A. Drummond , R. Bullock , L. Galloway
H. Whiteside - D. Waiters - K. Olynyk - J. Winslow - J. Richardson,MIA,9,75,104.4,84.9,19.5,63.8,1.69,19.5,28.6,81.2,56.2,0.2,54.2,54.8,101.61,62.4,H. Whiteside , D. Waiters , K. Olynyk , J. Winslow , J. Richardson
P. Millsap - N. Jokic - J. Murray - J. Hernangomez - T. Craig,DEN,9,75,107.8,106.4,1.4,73.1,2.33,21.3,33.7,78.9,55.3,0.1,50.3,52.3,98.26,50.2,P. Millsap , N. Jokic , J. Murray , J. Hernangomez , T. Craig
T. Ariza - B. Beal - T. Satoransky - O. Porter Jr. - T. Bryant,WAS,13,75,104.4,111.1,-6.7,64.1,3.42,18.2,27,71.6,47.2,0.1,48.7,51.1,102.5,43.6,T. Ariza , B. Beal , T. Satoransky , O. Porter Jr. , T. Bryant
M. Belinelli - P. Mills - D. Bertans - J. Poeltl - B. Forbes,SAS,29,74,131.9,113.8,18.1,57.3,2.05,19.5,26.3,66.7,50.4,0.1,70.5,72.2,107.54,59.1,M. Belinelli , P. Mills , D. Bertans , J. Poeltl , B. Forbes
M. Conley - M. Gasol - G. Temple - J. Holiday - J. Jackson Jr.,MEM,6,74,102,112.1,-10,76.4,2.33,20.6,18.8,74.6,43.4,0.1,49.6,52.8,96.17,43.2,M. Conley , M. Gasol , G. Temple , J. Holiday , J. Jackson Jr.
T. Parker - M. Kidd-Gilchrist - W. Hernangomez - M. Monk - M. Bridges,CHA,21,74,117,100.6,16.4,59.2,2.37,19,31.4,83.3,57.7,0.1,57.8,61.2,109.98,61.1,T. Parker , M. Kidd-Gilchrist , W. Hernangomez , M. Monk , M. Bridges
I. Smith - A. Drummond - L. Galloway - T. Maker - L. Kennard,DET,21,73,105.8,114.3,-8.5,62.7,3.7,16.7,31.5,66.7,47,0.1,47.3,51.1,99.27,45.8,I. Smith , A. Drummond , L. Galloway , T. Maker , L. Kennard
J. Dudley - D. Carroll - E. Davis - S. Dinwiddie - D. Russell,BKN,14,73,101.3,100,1.3,52.6,1.67,14.6,31.2,74.4,52.9,0.1,49.6,53.3,100.64,52.3,J. Dudley , D. Carroll , E. Davis , S. Dinwiddie , D. Russell
J. Teague - A. Wiggins - D. Saric - K. Towns - J. Okogie,MIN,11,73,124.5,124.1,0.5,60.9,1.56,19.4,30.2,74.6,53.7,0.2,61.1,65.7,102.4,49.2,J. Teague , A. Wiggins , D. Saric , K. Towns , J. Okogie
L. James - J. McGee - R. Bullock - B. Ingram - K. Kuzma,LAL,6,73,118.6,115.2,3.4,61.8,1.68,19.8,31.9,81.8,57.7,0.2,60.8,63,109.4,52.3,L. James , J. McGee , R. Bullock , B. Ingram , K. Kuzma
L. Williams - G. Temple - J. Green - M. Harrell - T. Wallace,LAC,10,73,125.6,105.5,20.1,52.6,1.9,17.1,38.6,67.5,54,0.1,59.2,63.7,109.37,58.8,L. Williams , G. Temple , J. Green , M. Harrell , T. Wallace
M. Gortat - D. Gallinari - P. Beverley - T. Harris - S. Gilgeous-Alexander,LAC,12,73,118.8,111.5,7.3,60.3,1.64,19.2,28.6,78.4,55.5,0.2,59.6,63.5,101.66,52.7,M. Gortat , D. Gallinari , P. Beverley , T. Harris , S. Gilgeous-Alexander
T. Ariza - T. Warren - D. Booker - M. Bridges - D. Ayton,PHX,9,73,106.2,101.8,4.4,52.9,2.31,18,11.3,70.5,42.3,0.1,55.3,57.1,107.19,49.4,T. Ariza , T. Warren , D. Booker , M. Bridges , D. Ayton
T. Thompson - A. Burks - R. Hood - C. Osman - C. Sexton,CLE,5,73,96.6,117.1,-20.5,43.1,1.56,13.2,20.8,73.1,47.1,0.1,46.6,49.9,99.34,40.6,T. Thompson , A. Burks , R. Hood , C. Osman , C. Sexton
A. Davis - E. Payton - J. Randle - F. Jackson - K. Williams,NOP,7,72,100,111.1,-11.1,75,1.6,21,28.2,70.5,49.4,0.2,51.8,54,107.2,46.3,A. Davis , E. Payton , J. Randle , F. Jackson , K. Williams
J. Holiday - Z. LaVine - K. Dunn - L. Markkanen - W. Carter Jr.,CHI,6,72,95.2,103.4,-8.2,48.1,1.09,13.5,18.1,71.8,46,0.2,47.1,52.5,98.12,41.8,J. Holiday , Z. LaVine , K. Dunn , L. Markkanen , W. Carter Jr.
B. Bogdanovic - Y. Ferrell - J. Jackson - H. Giles III - M. Bagley III,SAC,9,71,115.2,102.7,12.5,60,2.47,20,29.2,70.9,53,0.1,58.7,60.5,101.3,61.4,B. Bogdanovic , Y. Ferrell , J. Jackson , H. Giles III , M. Bagley III
