LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
B. Wanamaker - K. Bazemore - A. Wiggins - D. Lee - E. Paschall,GSW,15,95,102.6,94.4,8.1,62.2,2,18.3,11.5,74.8,44.8,0.1,51.5,55.2,99.34,55.6,B. Wanamaker , K. Bazemore , A. Wiggins , D. Lee , E. Paschall
T. Thompson - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,8,95,112.8,117.2,-4.3,66.7,1.94,20.8,27.7,79.3,52.5,0.2,57.6,59.5,103.15,48,T. Thompson , M. Smart , J. Brown , J. Tatum , D. Theis
C. Capela - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,9,94,106.5,91,15.5,64.9,1.52,17.9,30.9,74.1,54.1,0.2,50,55.6,101.92,59.3,C. Capela , J. Collins , K. Huerter , T. Young , D. Hunter
D. Favors - B. Bogdanovic - J. Clarkson - R. O'Neale - T. Forrest,UTA,9,93,127.1,116.6,10.5,38.9,1.3,13.5,38.6,81.3,61.5,0.1,60,64,98.91,51.8,D. Favors , B. Bogdanovic , J. Clarkson , R. O'Neale , T. Forrest
A. Burks - E. Payton - J. Randle - M. Robinson - R. Barrett,NYK,12,92,101.5,104.1,-2.6,54.7,1.37,15.6,26.2,78.8,52.7,0.2,50.3,52.9,101.37,46.8,A. Burks , E. Payton , J. Randle , M. Robinson , R. Barrett
D. Bazley - M. Brown - L. Dort - I. Roby - T. Maledon,OKC,5,92,91.2,111.7,-20.5,44.6,0.97,11.3,27.6,70.2,47.1,0.2,41.6,44.5,101.59,34.2,D. Bazley , M. Brown , L. Dort , I. Roby , T. Maledon
D. Gallinari - T. Snell - J. Collins - K. Huerter - T. Young,ATL,17,92,127,104.3,22.7,69.3,3.06,20.8,17.1,72,47.3,0.1,62.8,68.1,97.43,58.6,D. Gallinari , T. Snell , J. Collins , K. Huerter , T. Young
J. Holiday - D. Sabonis - C. LeVert - M. Brogdon - E. Sumner,IND,7,92,120,110.6,9.4,61.3,2.85,20.1,22.6,65.7,45.1,0.1,57.6,60.8,107.96,54.8,J. Holiday , D. Sabonis , C. LeVert , M. Brogdon , E. Sumner
K. Lowry - K. Birch - P. Siakam - F. VanVleet - O. Anunoby,TOR,4,92,123.1,100,23.1,77.4,3.82,24,23.3,84.3,52.6,0.1,59.1,61.7,97.83,60,K. Lowry , K. Birch , P. Siakam , F. VanVleet , O. Anunoby
M. Conley - R. Gobert - J. Clarkson - G. Niang - M. Oni,UTA,11,92,115.9,76.3,39.6,63.9,1.77,19.9,23.6,78.4,54.6,0.2,61.6,62.8,101.7,76,M. Conley , R. Gobert , J. Clarkson , G. Niang , M. Oni
R. Westbrook - B. Beal - A. Len - R. Hachimura - D. Avdija,WAS,14,91,103,103.3,-0.4,67.5,1.81,20.1,21.5,82.1,52.1,0.2,51.4,54.8,108.8,50.2,R. Westbrook , B. Beal , A. Len , R. Hachimura , D. Avdija
R. Westbrook - R. Lopez - D. Bertans - R. Neto - D. Avdija,WAS,17,90,96.6,107.7,-11.1,60.8,2.25,16.4,24.3,72.2,45.8,0.1,46.9,50.2,106.59,45,R. Westbrook , R. Lopez , D. Bertans , R. Neto , D. Avdija
W. Ellington - M. Plumlee - J. Grant - D. Wright - S. Bey,DET,10,88,97.9,116.4,-18.5,79.7,1.83,20.5,22.1,79.7,46.3,0.2,51.9,54.2,102.71,43,W. Ellington , M. Plumlee , J. Grant , D. Wright , S. Bey
G. Hayward - B. Biyombo - T. Rozier - M. Bridges - L. Ball,CHA,25,87,99.5,118.8,-19.3,64.9,1.47,17.7,31.3,70.8,50.8,0.2,52.6,54.4,109.58,41.3,G. Hayward , B. Biyombo , T. Rozier , M. Bridges , L. Ball
T. Young - T. Satoransky - Z. LaVine - L. Markkanen - P. Williams,CHI,9,87,116.7,111.1,5.6,67.1,2.04,22.2,25.6,71.7,51.4,0.2,59.4,61.7,99.3,54.3,T. Young , T. Satoransky , Z. LaVine , L. Markkanen , P. Williams
E. Kanter - D. Lillard - C. McCollum - R. Covington - N. Powell,POR,16,86,121.1,113.7,7.4,43.4,1.65,13.6,33,77.2,55.6,0.1,53.4,59.1,103.79,49.4,E. Kanter , D. Lillard , C. McCollum , R. Covington , N. Powell
B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale - G. Niang,UTA,11,85,132,89.3,42.7,69,2.23,23,27.5,74.5,54.6,0.1,67.3,70.2,99.45,71.4,B. Bogdanovic , R. Gobert , J. Ingles , R. O'Neale , G. Niang
B. Lopez - J. Holiday - K. Middleton - P. Connaughton - D. DiVincenzo,MIL,20,85,114.5,115.9,-1.4,56.8,2.56,17.4,28.6,77.6,52.3,0.1,54.1,58.5,108.44,51.3,B. Lopez , J. Holiday , K. Middleton , P. Connaughton , D. DiVincenzo
J. Valanciunas - K. Anderson - T. Jones - D. Brooks - B. Clarke,MEM,8,85,91.8,103.5,-11.7,71.2,1.96,19,30.3,77,52.2,0.1,45,46.7,96.72,46.1,J. Valanciunas , K. Anderson , T. Jones , D. Brooks , B. Clarke
K. Love - J. Allen - C. Sexton - D. Garland - I. Okoro,CLE,7,85,106.3,102.3,4,52.8,1.41,15.8,31.5,76.9,54.4,0.2,51,54.3,98.37,52.1,K. Love , J. Allen , C. Sexton , D. Garland , I. Okoro
T. Hardaway Jr. - D. Powell - J. Richardson - D. Finney-Smith - L. Doncic,DAL,15,85,98.4,106.1,-7.8,59.1,1.86,16.3,18.8,74,42.6,0.1,49.7,52.6,102.12,44.5,T. Hardaway Jr. , D. Powell , J. Richardson , D. Finney-Smith , L. Doncic
T. Hardaway Jr. - K. Porzingis - J. Richardson - D. Finney-Smith - L. Doncic,DAL,18,83,109.7,130.7,-21,51.5,2.33,15.2,25.3,58.7,42.5,0.1,50.7,56,102.55,43.8,T. Hardaway Jr. , K. Porzingis , J. Richardson , D. Finney-Smith , L. Doncic
C. Paul - J. Crowder - M. Bridges - D. Ayton - C. Johnson,PHX,12,82,111.5,87,24.5,66.7,1.69,18.6,23.4,76,53.1,0.1,56.7,61.3,102.23,64,C. Paul , J. Crowder , M. Bridges , D. Ayton , C. Johnson
T. Rozier - M. Bridges - D. Graham - C. Martin - P. Washington,CHA,13,82,135.2,113.8,21.4,82,4.56,27.3,22.8,69.5,46.6,0.1,67.1,68.3,101.88,57.8,T. Rozier , M. Bridges , D. Graham , C. Martin , P. Washington
D. Augustin - B. Lopez - K. Middleton - G. Antetokounmpo - D. DiVincenzo,MIL,16,81,126,94.3,31.7,59,2.58,19.7,24.4,84.6,56.8,0.1,60.5,63.5,105.62,65.8,D. Augustin , B. Lopez , K. Middleton , G. Antetokounmpo , D. DiVincenzo
J. Green - D. Jordan - J. Harden - K. Irving - J. Harris,BKN,12,81,115.5,135.5,-20,52.6,2.41,18.1,16.9,73.9,45,0.1,57.9,61.3,100.65,45.8,J. Green , D. Jordan , J. Harden , K. Irving , J. Harris
D. Favors - J. Clarkson - J. Ingles - R. O'Neale - D. Mitchell,UTA,34,80,106.4,118.9,-12.5,56.3,1.64,15.1,32.2,76.7,52.1,0.1,47.7,53.7,104.23,39.5,D. Favors , J. Clarkson , J. Ingles , R. O'Neale , D. Mitchell
D. Howard - T. Harris - F. Korkmaz - S. Milton - M. Thybulle,PHI,21,80,102.4,90.1,12.3,52.3,1.26,14.5,35.6,74.4,55.4,0.2,48.6,52.3,102.26,56,D. Howard , T. Harris , F. Korkmaz , S. Milton , M. Thybulle
M. Gasol - M. Morris - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,6,80,87.6,100,-12.4,74.6,1.16,19.6,15.6,83.3,50.9,0.2,51.1,52.8,102.75,43.8,M. Gasol , M. Morris , D. Schroder , K. Caldwell-Pope , K. Kuzma
T. Gibson - R. Bullock - E. Payton - J. Randle - R. Barrett,NYK,18,80,105.6,105.6,0,49.3,1.55,14.2,30.9,72,51.3,0.1,50,53.4,106.38,49.2,T. Gibson , R. Bullock , E. Payton , J. Randle , R. Barrett
C. Anthony - E. Kanter - D. Lillard - D. Jones Jr. - G. Trent Jr.,POR,15,79,108.4,115.2,-6.9,39.7,1.67,11.2,34,64.3,48.1,0.1,46.5,51.3,100.28,46.4,C. Anthony , E. Kanter , D. Lillard , D. Jones Jr. , G. Trent Jr.
D. Favors - B. Bogdanovic - J. Clarkson - J. Ingles - R. O'Neale,UTA,16,79,101.2,104.6,-3.4,62.9,1.56,17.3,19,83.3,52.1,0.1,52.1,56.1,105.22,49.8,D. Favors , B. Bogdanovic , J. Clarkson , J. Ingles , R. O'Neale
K. Lowry - N. Powell - P. Siakam - F. VanVleet - C. Boucher,TOR,15,79,113.9,111.2,2.7,64.4,2.35,19,25.6,71.4,48.2,0.1,57.9,61.1,108.73,51.8,K. Lowry , N. Powell , P. Siakam , F. VanVleet , C. Boucher
K. Walker - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,7,79,122.2,119.5,2.7,60,2.65,19.4,21.8,71.6,46.1,0.1,60.5,63.3,101.71,52.5,K. Walker , M. Smart , J. Brown , J. Tatum , D. Theis
A. Drummond - L. Nance Jr. - C. Osman - D. Dotson - I. Okoro,CLE,6,78,103.2,96.8,6.4,60.3,1.31,17.6,28.2,74,51,0.2,52.6,54.5,95.89,49.8,A. Drummond , L. Nance Jr. , C. Osman , D. Dotson , I. Okoro
C. Osman - J. Allen - C. Sexton - D. Garland - I. Okoro,CLE,7,78,103.1,118.1,-15,59.1,1.39,17.3,29.6,79.7,51.7,0.2,51.7,53.9,99.06,40,C. Osman , J. Allen , C. Sexton , D. Garland , I. Okoro
D. Green - T. Harris - S. Curry - B. Simmons - T. Bradley,PHI,6,78,108.4,109.9,-1.5,64.4,1.81,19.7,28.9,80.8,54,0.2,55.6,56.2,101.17,51.2,D. Green , T. Harris , S. Curry , B. Simmons , T. Bradley
N. Noel - R. Bullock - J. Randle - R. Barrett - I. Quickley,NYK,10,78,118.3,105,13.3,59.7,1.38,17.6,33.3,76.7,55.2,0.2,58.8,62.6,100.44,54.2,N. Noel , R. Bullock , J. Randle , R. Barrett , I. Quickley
S. Ibaka - N. Batum - P. George - K. Leonard - R. Jackson,LAC,10,78,138,104.9,33,62.4,3.31,23.1,26.9,78.8,55.1,0.1,67.3,68.8,97.88,62.7,S. Ibaka , N. Batum , P. George , K. Leonard , R. Jackson
A. Iguodala - J. Butler - B. Adebayo - D. Robinson - T. Herro,MIA,20,77,105,100.6,4.4,73.3,1.69,20.3,20.3,81.1,52.9,0.2,56.7,61.2,99.47,55.6,A. Iguodala , J. Butler , B. Adebayo , D. Robinson , T. Herro
R. Gay - D. DeRozan - P. Mills - J. Poeltl - D. Vassell,SAS,24,77,95.4,101.8,-6.4,60.3,1.73,15.8,35.2,74,55.1,0.1,45.4,49.2,105.57,49.2,R. Gay , D. DeRozan , P. Mills , J. Poeltl , D. Vassell
K. Durant - J. Green - J. Harden - K. Irving - J. Harris,BKN,7,76,125.6,108.2,17.4,55.8,2.05,19.5,24.2,80.8,54,0.1,63.9,67.4,102.25,59.6,K. Durant , J. Green , J. Harden , K. Irving , J. Harris
A. Bradley - K. Olynyk - C. Wood - K. Porter Jr. - J. Tate,HOU,5,75,120.7,114.6,6.1,56.6,1.87,19.1,26.5,76.4,52.1,0.1,61.5,63.2,104.52,53.1,A. Bradley , K. Olynyk , C. Wood , K. Porter Jr. , J. Tate
G. Harris - D. Bacon - W. Carter Jr. - C. Okeke - C. Anthony,ORL,6,75,90.3,115.6,-25.3,52.1,1.92,13,16.3,72.7,40.8,0.1,41.7,48.2,99.06,38.2,G. Harris , D. Bacon , W. Carter Jr. , C. Okeke , C. Anthony
G. Harris - D. Bacon - W. Carter Jr. - M. Wagner - C. Anthony,ORL,7,75,87.4,118.5,-31,56.4,1.19,14.6,25.8,73,49.4,0.2,43.6,46,101.41,35.4,G. Harris , D. Bacon , W. Carter Jr. , M. Wagner , C. Anthony
M. Muscala - H. Diallo - K. Williams - T. Maledon - A. Pokusevski,OKC,11,74,87,89.3,-2.3,52.5,1.15,14,31.5,73.7,52.9,0.2,44.9,45.4,103.99,44.2,M. Muscala , H. Diallo , K. Williams , T. Maledon , A. Pokusevski
S. Curry - D. Green - K. Bazemore - A. Wiggins - J. Toscano-Anderson,GSW,19,74,107.2,105.5,1.7,66.2,1.79,19.3,20.6,75.3,50.7,0.1,58.7,63.1,108.18,55.5,S. Curry , D. Green , K. Bazemore , A. Wiggins , J. Toscano-Anderson
D. DeRozan - D. Murray - J. Poeltl - K. Johnson - D. Vassell,SAS,14,73,99.4,104.3,-5,52.2,1.59,16.7,21.3,82.1,50,0.1,51.8,53.5,104.75,47.7,D. DeRozan , D. Murray , J. Poeltl , K. Johnson , D. Vassell
L. James - M. Gasol - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,6,73,111.8,109.2,2.6,54.4,1.42,18.2,22.2,74.4,51.7,0.2,60.5,62.3,99.37,51.2,L. James , M. Gasol , D. Schroder , K. Caldwell-Pope , K. Kuzma
D. Bazley - M. Brown - L. Dort - T. Maledon - A. Pokusevski,OKC,6,72,98.8,110.6,-11.8,55.7,1.17,15.8,23.8,70.5,47.7,0.2,50.7,53,106.93,42.2,D. Bazley , M. Brown , L. Dort , T. Maledon , A. Pokusevski
D. Green - T. Harris - S. Curry - J. Embiid - M. Thybulle,PHI,7,72,116.6,105.1,11.5,53.8,1.09,16.6,35.7,77.5,60.3,0.2,60.6,66,105.15,57.7,D. Green , T. Harris , S. Curry , J. Embiid , M. Thybulle
J. Jackson - S. Doumbouya - K. Hayes - S. Bey - I. Stewart,DET,5,72,93,103.9,-10.9,67.9,1.06,16.8,28.4,70,50,0.2,49.2,52.9,103.69,45.5,J. Jackson , S. Doumbouya , K. Hayes , S. Bey , I. Stewart
R. Rubio - D. Russell - K. Towns - A. Edwards - J. McDaniels,MIN,14,72,119.6,130.2,-10.6,71,2.58,21.7,27.5,70.5,47.7,0.1,57.8,61.9,106.11,46.7,R. Rubio , D. Russell , K. Towns , A. Edwards , J. McDaniels
V. Oladipo - M. Turner - D. Sabonis - M. Brogdon - A. Holiday,IND,5,72,101.4,117.6,-16.2,55.6,1.76,15.7,19.5,60.3,39.4,0.1,49.6,52.1,97.87,38.3,V. Oladipo , M. Turner , D. Sabonis , M. Brogdon , A. Holiday
A. Rivers - A. Gordon - N. Jokic - M. Porter Jr. - F. Campazzo,DEN,9,71,111.7,98.1,13.6,71,3.14,20.4,24.1,76.4,49,0.1,50.7,55.7,104.39,54.4,A. Rivers , A. Gordon , N. Jokic , M. Porter Jr. , F. Campazzo
D. Russell - K. Towns - J. Okogie - A. Edwards - J. McDaniels,MIN,10,71,113.4,101.3,12.1,59.4,1.41,18.3,20.3,74.1,50.3,0.2,62.9,65.7,106.93,55.8,D. Russell , K. Towns , J. Okogie , A. Edwards , J. McDaniels
J. Holiday - T. McConnell - M. Turner - D. Sabonis - M. Brogdon,IND,19,71,86.7,108.3,-21.6,59.2,1.45,15,17.1,71,41.7,0.1,44.5,47.7,104.2,35.4,J. Holiday , T. McConnell , M. Turner , D. Sabonis , M. Brogdon
S. Hill - C. Capela - B. Bogdanovic - K. Huerter - B. Goodwin,ATL,7,71,115.6,100.7,15,60.7,1.95,18.3,26.1,78.7,53.5,0.1,60,61.9,99.5,58.2,S. Hill , C. Capela , B. Bogdanovic , K. Huerter , B. Goodwin
C. Osman - J. Allen - C. Sexton - D. Wade - I. Okoro,CLE,8,70,113.7,126.5,-12.8,68.5,1.68,19.2,26.6,76.3,50.4,0.2,54.9,59.9,93.72,44.1,C. Osman , J. Allen , C. Sexton , D. Wade , I. Okoro
J. Holiday - D. McDermott - T. McConnell - D. Sabonis - M. Brogdon,IND,19,70,122.4,94.9,27.5,75.3,2.75,24.9,22.2,80.3,53,0.1,63.4,65.5,106.22,62.7,J. Holiday , D. McDermott , T. McConnell , D. Sabonis , M. Brogdon
M. Harkless - D. Wright - R. Holmes - B. Hield - M. Bagley III,SAC,5,70,107,94.4,12.6,50,1.52,16.8,25.4,64,47.1,0.1,55.1,55.8,97.8,55.9,M. Harkless , D. Wright , R. Holmes , B. Hield , M. Bagley III
M. Morris - A. Drummond - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,5,70,112.5,119.3,-6.8,67.8,1.54,19.8,29,79,54,0.2,59.7,62.8,97.48,47.5,M. Morris , A. Drummond , D. Schroder , K. Caldwell-Pope , K. Kuzma
B. Biyombo - T. Rozier - P. Washington - J. McDaniels - L. Ball,CHA,7,69,89.7,137.2,-47.5,65.4,1.48,17.1,25.6,72.3,46.9,0.2,47.2,48.1,100.89,31.5,B. Biyombo , T. Rozier , P. Washington , J. McDaniels , L. Ball
C. Joseph - H. Barnes - R. Holmes - B. Hield - D. Fox,SAC,17,69,98.6,117,-18.4,56.6,2.14,16.3,18.6,71,44.6,0.1,48.7,52.6,99.12,40.4,C. Joseph , H. Barnes , R. Holmes , B. Hield , D. Fox
K. Lowry - P. Siakam - F. VanVleet - O. Anunoby - C. Boucher,TOR,11,69,108.3,105,3.4,69.1,2.38,19,24.3,68,46.3,0.1,51.2,55.2,98.98,52,K. Lowry , P. Siakam , F. VanVleet , O. Anunoby , C. Boucher
N. Vucevic - E. Fournier - J. Ennis III - A. Gordon - C. Anthony,ORL,6,69,113.2,111.7,1.5,63.2,2.25,18.4,22.2,71.2,46.9,0.1,55.9,58.1,100.79,49.6,N. Vucevic , E. Fournier , J. Ennis III , A. Gordon , C. Anthony
A. Drummond - L. Nance Jr. - C. Sexton - D. Garland - I. Okoro,CLE,6,68,98.6,102.1,-3.5,70.9,1.18,19.4,30.2,84.8,60.6,0.2,53.1,55.7,100.55,54.3,A. Drummond , L. Nance Jr. , C. Sexton , D. Garland , I. Okoro
M. Plumlee - J. Grant - J. Jackson - S. Bey - S. Lee,DET,10,68,104.3,108.5,-4.2,78.4,2.22,20.5,23.5,80,50,0.1,50.4,54.8,98.99,46.4,M. Plumlee , J. Grant , J. Jackson , S. Bey , S. Lee
O. Porter Jr. - Z. LaVine - W. Carter Jr. - C. White - P. Williams,CHI,13,68,106.3,128,-21.7,51.7,1.35,16.1,25.4,78.3,51.4,0.2,52.8,55.1,104.13,37.5,O. Porter Jr. , Z. LaVine , W. Carter Jr. , C. White , P. Williams
B. Bogdanovic - R. Gobert - J. Clarkson - R. O'Neale - D. Mitchell,UTA,26,67,98.7,107.8,-9.1,39.6,1.31,11.6,16.2,72.8,47,0.1,52.6,56.6,108.32,48.2,B. Bogdanovic , R. Gobert , J. Clarkson , R. O'Neale , D. Mitchell
B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - B. Forbes,MIL,19,67,110.4,104.9,5.5,51.7,1.94,16,28.8,73.7,51.7,0.1,50.4,54.3,103.5,54.8,B. Lopez , J. Holiday , K. Middleton , G. Antetokounmpo , B. Forbes
D. Howard - D. Green - T. Harris - S. Curry - B. Simmons,PHI,18,67,98.6,129.7,-31,56.6,1.2,16.1,13.3,59.7,37.8,0.2,56.5,60,104.51,36.3,D. Howard , D. Green , T. Harris , S. Curry , B. Simmons
G. Hayward - T. Rozier - M. Bridges - D. Graham - P. Washington,CHA,19,67,118.8,88.4,30.4,61.8,2,17.5,23,75.6,52.5,0.1,58.9,65,106.18,69.3,G. Hayward , T. Rozier , M. Bridges , D. Graham , P. Washington
T. Rozier - M. Bridges - D. Graham - P. Washington - J. McDaniels,CHA,8,67,101.4,105.1,-3.7,72,2.25,19.3,17.8,69.7,44.3,0.1,52.5,54.2,97.61,47.9,T. Rozier , M. Bridges , D. Graham , P. Washington , J. McDaniels
B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,21,66,102,78.9,23,50,1.11,15.4,23.3,88.5,61.9,0.2,61.3,61.7,110.14,68.6,B. Lopez , J. Holiday , K. Middleton , G. Antetokounmpo , P. Connaughton
J. Valanciunas - D. Brooks - J. Morant - B. Clarke - D. Bane,MEM,18,66,113.2,98.7,14.5,65.2,1.79,18.9,43.4,88.6,65.1,0.2,53.6,56.8,109.56,57.5,J. Valanciunas , D. Brooks , J. Morant , B. Clarke , D. Bane
L. James - W. Matthews - M. Morris - M. Harrell - K. Kuzma,LAL,10,66,96.5,108.8,-12.4,58.8,1.5,15.7,29.3,74.6,50,0.1,48.3,51.1,101.34,42,L. James , W. Matthews , M. Morris , M. Harrell , K. Kuzma
C. Paul - J. Crowder - D. Saric - D. Booker - M. Bridges,PHX,21,65,103.9,92.5,11.4,50,1.17,14.4,19.7,72.9,47.1,0.2,52.9,58.3,111.4,55.4,C. Paul , J. Crowder , D. Saric , D. Booker , M. Bridges
D. Russell - J. Hernangomez - J. Vanderbilt - J. McLaughlin - N. Reid,MIN,11,65,110.1,100.7,9.5,62.1,2.05,19.2,33.8,75.7,54.7,0.1,56.4,57.3,108,58.8,D. Russell , J. Hernangomez , J. Vanderbilt , J. McLaughlin , N. Reid
C. Anthony - E. Kanter - D. Lillard - R. Covington - A. Simons,POR,13,64,131.6,106.8,24.9,50,2.91,17.5,26.2,73.1,50.8,0.1,65.3,67.8,101.2,61.7,C. Anthony , E. Kanter , D. Lillard , R. Covington , A. Simons
D. Favors - B. Bogdanovic - J. Clarkson - J. Ingles - D. Mitchell,UTA,30,64,104.4,109.7,-5.3,50,1.3,14.9,18,66.2,43.4,0.1,54.9,57.9,106.2,42.6,D. Favors , B. Bogdanovic , J. Clarkson , J. Ingles , D. Mitchell
J. Redick - W. Hernangomez - J. Hart - Z. Williamson - K. Lewis Jr.,NOP,8,63,118.8,113,5.8,56.7,1.89,17.8,29.7,68.6,50,0.1,54.6,59.6,108.88,53.2,J. Redick , W. Hernangomez , J. Hart , Z. Williamson , K. Lewis Jr.
R. Rubio - D. Russell - K. Towns - J. Vanderbilt - A. Edwards,MIN,7,63,116.7,87.3,29.3,69.5,2.73,20.8,24.7,71.2,47.9,0.1,55.2,57.6,106.29,66.5,R. Rubio , D. Russell , K. Towns , J. Vanderbilt , A. Edwards
D. DeRozan - T. Lyles - D. Murray - J. Poeltl - L. Walker IV,SAS,5,62,115.9,122,-6.1,67.9,2.53,21.1,25.8,73.3,49.2,0.1,54.7,58.1,96.65,47.7,D. DeRozan , T. Lyles , D. Murray , J. Poeltl , L. Walker IV
G. Hayward - B. Biyombo - T. Rozier - M. Bridges - D. Graham,CHA,17,62,92.9,93.5,-0.6,58.1,1.04,14.9,25.8,72.5,50.4,0.2,49.5,53,103.8,46,G. Hayward , B. Biyombo , T. Rozier , M. Bridges , D. Graham
G. Hayward - C. Zeller - T. Rozier - M. Bridges - L. Ball,CHA,18,62,98.6,117.7,-19.1,68.5,1.61,19.1,23.2,67.6,45.3,0.2,51.2,54.3,109.05,41.3,G. Hayward , C. Zeller , T. Rozier , M. Bridges , L. Ball
T. Hardaway Jr. - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic,DAL,16,62,145.4,108,37.4,50,3,18.4,30.8,64.6,49.6,0.1,67.4,71.3,99.14,64.8,T. Hardaway Jr. , W. Cauley-Stein , D. Finney-Smith , J. Brunson , L. Doncic
B. Lopez - J. Holiday - K. Middleton - B. Portis - D. DiVincenzo,MIL,11,61,103.8,97,6.8,55.8,1.71,16.5,22.4,79.7,51.5,0.1,49.6,53.9,104.86,58.8,B. Lopez , J. Holiday , K. Middleton , B. Portis , D. DiVincenzo
K. Love - C. Osman - J. Allen - D. Garland - I. Okoro,CLE,3,61,109.2,109.2,0.1,75.5,2.22,21.6,24.6,75.9,48.7,0.1,54.5,57.1,102.74,50.1,K. Love , C. Osman , J. Allen , D. Garland , I. Okoro
T. Ariza - G. Dragic - J. Butler - B. Adebayo - D. Robinson,MIA,11,61,112.1,103.2,8.9,61.5,1.78,19.9,11.1,74.6,47.1,0.1,61.7,64.8,98.26,56.4,T. Ariza , G. Dragic , J. Butler , B. Adebayo , D. Robinson
A. Drummond - T. Prince - C. Sexton - D. Garland - I. Okoro,CLE,6,60,92.9,128,-35.1,52.3,1.53,13.8,25.4,76.3,43.1,0.1,42,46.8,100.12,29.7,A. Drummond , T. Prince , C. Sexton , D. Garland , I. Okoro
D. Green - T. Harris - J. Embiid - B. Simmons - S. Milton,PHI,13,60,109.6,112.4,-2.8,61.7,0.85,16.6,22.7,74.2,52.8,0.3,62.5,68.8,109.03,50.6,D. Green , T. Harris , J. Embiid , B. Simmons , S. Milton
J. Hart - Z. Williamson - J. Hayes - N. Alexander-Walker - K. Lewis Jr.,NOP,10,60,113.2,86.8,26.4,72.5,1.85,19.9,32.3,74.7,56,0.2,50.9,57.5,103.91,70.1,J. Hart , Z. Williamson , J. Hayes , N. Alexander-Walker , K. Lewis Jr.
K. Anderson - D. Brooks - J. Morant - B. Clarke - X. Tillman,MEM,6,60,105.3,114.3,-9,64.3,1.71,20.3,15.4,75,46.3,0.2,55.6,59,105.79,48.8,K. Anderson , D. Brooks , J. Morant , B. Clarke , X. Tillman
K. Love - C. Sexton - D. Garland - D. Wade - I. Okoro,CLE,6,60,109.6,106.2,3.4,63.6,1.75,19.8,15.4,82.8,50.9,0.1,61.9,64.3,104.74,53.4,K. Love , C. Sexton , D. Garland , D. Wade , I. Okoro
T. Hardaway Jr. - K. Porzingis - J. Richardson - M. Kleber - L. Doncic,DAL,8,60,117.7,109.7,8.1,45.5,1.39,15.8,19.2,75.4,49.6,0.1,63.6,64.5,98.49,50.9,T. Hardaway Jr. , K. Porzingis , J. Richardson , M. Kleber , L. Doncic
M. Conley - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,15,59,130.2,94.4,35.8,57.1,2.15,16.5,32.7,74.6,56.9,0.1,60.7,67.3,102.78,74,M. Conley , R. Gobert , J. Ingles , R. O'Neale , D. Mitchell
D. Howard - F. Korkmaz - S. Milton - M. Thybulle - T. Maxey,PHI,12,58,103.3,102.4,0.9,54.3,1.39,14.5,37.3,65,50.4,0.1,48.6,52.2,103.56,50.4,D. Howard , F. Korkmaz , S. Milton , M. Thybulle , T. Maxey
E. Kanter - D. Lillard - R. Covington - R. Hood - G. Trent Jr.,POR,6,58,118.3,102.5,15.8,52.9,2.45,16.3,27.5,80.7,51.6,0.1,54.7,57,98.48,55.2,E. Kanter , D. Lillard , R. Covington , R. Hood , G. Trent Jr.
L. James - M. Harrell - A. Caruso - K. Kuzma - T. Horton-Tucker,LAL,9,58,98.3,90.2,8.1,61.4,1.23,16.7,26.8,66.7,46.9,0.2,49.5,53.3,100.86,57.6,L. James , M. Harrell , A. Caruso , K. Kuzma , T. Horton-Tucker
L. James - W. Matthews - M. Harrell - K. Kuzma - T. Horton-Tucker,LAL,10,58,109.7,86.2,23.5,58.2,1.45,18.6,29.6,83.6,58.3,0.2,57.2,58.9,105.89,62,L. James , W. Matthews , M. Harrell , K. Kuzma , T. Horton-Tucker
P. Tucker - J. Harden - J. Wall - C. Wood - D. Nwaba,HOU,4,58,95.7,121.2,-25.5,72.5,1.45,19.1,12.1,64.9,38.3,0.2,52.2,54.3,96.28,35.3,P. Tucker , J. Harden , J. Wall , C. Wood , D. Nwaba
R. Westbrook - R. Lopez - D. Bertans - B. Beal - R. Hachimura,WAS,17,58,103.8,116,-12.2,42,1.17,12,35.3,74.1,53.2,0.1,47.4,52.4,106.19,44.3,R. Westbrook , R. Lopez , D. Bertans , B. Beal , R. Hachimura
T. Thompson - K. Walker - M. Smart - J. Brown - J. Tatum,BOS,7,58,130.5,131.7,-1.2,61,2.12,21.7,26.1,73.1,51,0.1,65.4,68,99.17,46.9,T. Thompson , K. Walker , M. Smart , J. Brown , J. Tatum
