PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Cory Joseph,SAC,72,0.5,7.1,0.46,0.2,0.1,0.2,36,36
Richaun Holmes,SAC,44,0.9,9,0.41,0.4,0,0,50,50
Dillon Brooks,MEM,73,0.6,3.4,0.4,0.2,0,0.2,27,27
Joe Ingles,UTA,72,0.6,5.9,0.39,0.2,0,0,33,33
Jordan Poole,GSW,57,0.5,4.2,0.61,0.3,0.1,0.2,27,32
Rudy Gay,SAS,67,0.4,3.5,0.61,0.2,0,0.1,60,60
Mike Scott,PHI,68,0.4,6.9,0.59,0.2,0,0.1,43,43
Jahlil Okafor,NOP,30,0.9,12.3,0.57,0.5,0.1,0.2,67,67
Gorgui Dieng,MIN,46,0.6,8.3,0.55,0.3,0.1,0.2,38,38
Austin Rivers,HOU,68,0.4,4.9,0.55,0.2,0.1,0.2,36,43
Royce O'Neale,UTA,71,0.5,7.5,0.47,0.2,0,0.2,17,17
Ben McLemore,HOU,71,0.5,5.6,0.46,0.2,0,0.2,21,29
Ian Mahinmi,WAS,38,1,12.8,0.41,0.4,0.1,0.1,50,50
Moritz Wagner,WAS,45,1,11.3,0.37,0.4,0,0.1,50,50
Ivica Zubac,LAC,72,0.6,8.7,0.35,0.2,0,0,0,0
Jaxson Hayes,NOP,64,0.8,12.8,0.31,0.3,0,0.1,20,20
Dzanan Musa,BKN,40,0.4,7.2,0.88,0.4,0.1,0.1,67,67
Jusuf Nurkic,POR,8,2.3,12.7,0.83,1.9,0.3,0.4,67,67
Raul Neto,PHI,54,0.5,9.3,0.56,0.3,0.1,0.2,50,50
Gary Harris,DEN,56,0.5,4.5,0.54,0.3,0.1,0.2,27,32
Derrick Jones Jr.,MIA,59,0.5,6.7,0.52,0.3,0,0.3,12,12
D.J. Augustin,ORL,57,0.6,5.2,0.47,0.3,0,0.2,8,8
Rui Hachimura,WAS,48,0.7,5,0.46,0.3,0.1,0.3,36,36
Enes Freedom,BOS,58,0.6,7.7,0.43,0.3,0,0,100,100
Robert Covington,MIN,48,0.8,6.4,0.39,0.3,0.1,0.4,18,21
Wendell Carter Jr.,CHI,43,1,8.8,0.35,0.3,0,0.1,25,25
Donte DiVincenzo,MIL,66,0.7,6.7,0.35,0.2,0.1,0.2,27,27
Cody Zeller,CHA,58,0.8,7.7,0.31,0.3,0.1,0.1,60,60
Mason Plumlee,DEN,61,0.9,11.7,0.29,0.2,0,0.1,33,33
Jordan McRae,WAS,29,0.6,4.3,0.82,0.5,0,0.2,20,20
Jeremy Lamb,IND,46,0.5,3.8,0.64,0.3,0.1,0.2,33,39
Lauri Markkanen,CHI,50,0.5,3.1,0.61,0.3,0,0.1,33,50
Nicolo Melli,NOP,60,0.4,6.2,0.56,0.2,0,0.1,0,0
Malik Monk,CHA,55,0.5,4.1,0.56,0.3,0.1,0.2,23,27
Eric Paschall,GSW,60,0.5,3.9,0.44,0.2,0,0.1,25,25
Bruce Brown,DET,58,0.6,5.5,0.42,0.2,0.1,0.1,60,60
Harry Giles III,SAC,46,0.9,12.5,0.35,0.3,0.1,0.2,27,27
Brook Lopez,MIL,68,0.8,6.4,0.27,0.2,0,0.1,22,22
Juancho Hernangomez,MIN,14,1,8.2,0.93,0.9,0.4,0.4,83,92
Danuel House Jr.,HOU,63,0.4,4,0.52,0.2,0,0.2,17,21
Josh Okogie,MIN,62,0.5,5.1,0.45,0.2,0,0.1,33,33
Chris Silva,MIA,19,1.1,25.3,0,0,0,0,0,0
Anfernee Simons,POR,70,0.4,4.6,0.45,0.2,0,0.1,22,28
Elfrid Payton,NYK,45,0.7,5.6,0.41,0.3,0.1,0.2,30,30
Robin Lopez,MIL,66,0.6,10.2,0.33,0.2,0,0.1,60,60
Gary Trent Jr.,POR,61,0.2,2.5,1,0.2,0,0.1,33,42
Jordan Clarkson,CLE,29,0.4,3,1,0.4,0.1,0.2,40,50
Malik Beasley,MIN,14,0.9,4.9,0.92,0.9,0.2,0.4,50,67
Jevon Carter,PHX,58,0.3,6.6,0.63,0.2,0,0.2,20,30
Noah Vonleh,MIN,29,0.7,16.8,0.6,0.4,0.1,0.1,50,50
Avery Bradley,LAL,49,0.4,4.5,0.6,0.2,0.1,0.1,43,57
Patrick Patterson,LAC,59,0.4,7.6,0.57,0.2,0,0.1,20,30
Michael Carter-Williams,ORL,45,0.5,6.2,0.55,0.3,0,0.1,0,0
Delon Wright,DAL,73,0.3,4.3,0.52,0.2,0,0.1,11,11
Furkan Korkmaz,PHI,72,0.3,3.6,0.5,0.2,0,0.2,18,18
Mike Conley,UTA,47,0.6,3.6,0.46,0.3,0,0.2,20,25
Kyle Anderson,MEM,67,0.4,6.7,0.41,0.2,0.1,0.2,33,33
Tony Bradley,UTA,58,0.5,12.1,0.41,0.2,0,0.1,40,50
Aaron Holiday,IND,66,0.4,4.2,0.41,0.2,0,0.1,11,11
Kent Bazemore,POR,44,0.7,7.7,0.38,0.3,0,0.2,22,22
Mitchell Robinson,NYK,61,0.6,7.6,0.35,0.2,0,0.1,25,25
Kevin Porter Jr.,CLE,50,0.7,6.3,0.34,0.2,0.1,0.2,27,27
T.J. McConnell,IND,71,0.5,7.2,0.32,0.2,0.1,0.2,31,31
Jakob Poeltl,SAS,66,0.6,11.7,0.29,0.2,0,0,67,67
Grant Williams,BOS,69,0.7,16.8,0.25,0.2,0,0.1,20,30
Yogi Ferrell,SAC,50,0.3,6.4,0.73,0.2,0.1,0.2,38,38
Abdel Nader,OKC,55,0.3,4.5,0.73,0.2,0.1,0.1,75,100
E'Twaun Moore,NOP,56,0.3,3.6,0.61,0.2,0.1,0.2,40,45
Zion Williamson,NOP,24,0.8,3.6,0.61,0.5,0.1,0.3,33,33
Isaiah Thomas,WAS,40,0.6,4.1,0.5,0.3,0.1,0.2,50,50
Elie Okobo,PHX,55,0.4,9.2,0.48,0.2,0,0.1,29,29
Pat Connaughton,MIL,67,0.3,6.3,0.48,0.2,0,0.1,29,36
Damian Jones,ATL,55,0.4,9.2,0.48,0.2,0,0,100,100
Tyus Jones,MEM,65,0.4,4.5,0.48,0.2,0,0.1,40,40
Hamidou Diallo,OKC,46,0.6,7.2,0.41,0.2,0.1,0.3,29,32
Kevin Huerter,ATL,56,0.5,3.7,0.41,0.2,0.1,0.2,33,39
Brad Wanamaker,BOS,71,0.4,6,0.37,0.2,0,0.1,20,20
D'Angelo Russell,GSW,33,1,4.1,0.33,0.3,0.1,0.4,25,25
Keita Bates-Diop,MIN,37,0.3,4.1,1,0.3,0.1,0.2,50,58
Gorgui Dieng,MEM,17,0.7,9.8,0.83,0.6,0,0.1,0,0
Jake Layman,MIN,23,0.6,6,0.77,0.4,0.1,0.3,25,25
Cameron Johnson,PHX,57,0.3,3.3,0.67,0.2,0,0.1,33,33
Kent Bazemore,SAC,25,0.6,5.9,0.63,0.4,0,0.1,33,33
Justise Winslow,MIA,11,1.5,9.7,0.63,0.9,0.2,0.4,50,62
Malik Beasley,DEN,41,0.4,4.8,0.59,0.2,0,0.1,33,33
Timothe Luwawu-Cabarrot,BKN,48,0.4,5.3,0.56,0.2,0,0.1,20,30
Boban Marjanovic,DAL,23,0.8,13.9,0.32,0.3,0,0.1,33.3,33.3
Vince Carter,ATL,60,0.3,5.4,0.53,0.2,0,0.1,25,38
Terence Davis,TOR,72,0.3,3.6,0.53,0.1,0,0.1,0,0
Svi Mykhailiuk,DET,56,0.4,4.3,0.48,0.2,0.1,0.2,44,56
Ky Bowman,GSW,45,0.5,5.4,0.46,0.2,0,0.2,20,30
Willy Hernangomez,CHA,31,0.7,11.6,0.43,0.3,0,0.1,33,33
Shabazz Napier,WAS,20,1.1,9.1,0.43,0.5,0.1,0.4,29,36
Willie Cauley-Stein,GSW,41,0.6,7.9,0.4,0.2,0.1,0.3,36,36
Mo Bamba,ORL,62,0.5,8,0.36,0.2,0,0.1,75,75
JaMychal Green,LAC,63,0.5,6.7,0.34,0.2,0,0.1,25,25
De'Anthony Melton,MEM,60,0.5,5.9,0.31,0.2,0,0.2,0,0
Jordan Clarkson,UTA,42,0.3,2.2,0.64,0.2,0.1,0.2,43,43
Chris Boucher,TOR,62,0.2,3.7,0.64,0.1,0,0,0,0
Wes Iwundu,ORL,52,0.3,4.9,0.6,0.2,0,0.1,33,50
Alfonzo McKinnie,CLE,40,0.4,7.5,0.56,0.2,0.1,0.1,50,62
Ryan Arcidiacono,CHI,58,0.3,6.3,0.53,0.2,0,0.1,29,29
Jabari Parker,ATL,32,0.5,3.5,0.53,0.3,0.1,0.2,50,50
Maurice Harkless,LAC,50,0.4,6.4,0.5,0.2,0.1,0.1,80,80
Shabazz Napier,MIN,36,0.7,6.1,0.38,0.3,0.1,0.1,60,70
Rondae Hollis-Jefferson,TOR,60,0.4,5.5,0.36,0.2,0,0.1,17,17
Bryn Forbes,SAS,63,0.4,4,0.33,0.1,0,0.1,38,44
Paul Millsap,DEN,51,0.6,5.1,0.31,0.2,0,0.1,17,17
Clint Capela,HOU,39,0.7,5.9,0.31,0.2,0.1,0.1,50,50
Patrick Beverley,LAC,51,0.7,8.5,0.25,0.2,0,0.1,0,0
Serge Ibaka,TOR,55,0.8,5.5,0.2,0.2,0,0.1,20,20
Edmond Sumner,IND,31,0.3,5.6,0.8,0.3,0.1,0.1,50,75
Sterling Brown,MIL,52,0.3,4.8,0.53,0.2,0,0.1,20,20
Khem Birch,ORL,48,0.4,8,0.44,0.2,0,0.1,33,33
Glenn Robinson III,GSW,48,0.4,3.2,0.42,0.2,0,0.1,29,36
Isaac Bonga,WAS,66,0.3,6.1,0.4,0.1,0,0.1,38,38
Alex Len,ATL,40,0.7,7.6,0.31,0.2,0.1,0.1,67,67
Derrick Favors,NOP,51,0.6,6.9,0.28,0.2,0.1,0.1,75,75
Thomas Bryant,WAS,46,0.8,7.3,0.21,0.2,0,0.2,14,14
Kelan Martin,MIN,31,0.4,5.2,0.64,0.2,0.1,0.2,29,36
Shake Milton,PHI,40,0.3,3.4,0.58,0.2,0.1,0.2,50,50
Jae Crowder,MIA,20,0.7,6.8,0.54,0.4,0.1,0.2,67,100
Mike Muscala,OKC,47,0.3,6,0.54,0.1,0,0,0,0
Kyle O'Quinn,PHI,29,0.5,13.2,0.47,0.2,0,0,100,100
Juancho Hernangomez,DEN,34,0.4,10.9,0.47,0.2,0.1,0.1,50,50
James Ennis III,PHI,49,0.3,5.6,0.44,0.1,0,0.1,0,0
Bruno Fernando,ATL,56,0.3,6.8,0.39,0.1,0,0,0,0
Kris Dunn,CHI,51,0.4,4.8,0.33,0.1,0,0,0,0
Cheick Diallo,PHX,47,0.4,10.9,0.33,0.1,0,0,0,0
Solomon Hill,MEM,48,0.4,7.2,0.33,0.1,0,0,0,0
Frank Kaminsky,PHX,39,0.5,5.5,0.33,0.2,0,0.1,50,50
Matthew Dellavedova,CLE,57,0.4,9.2,0.3,0.1,0,0,0,0
Justin Holiday,IND,73,0.3,4.1,0.3,0.1,0,0.1,0,0
Skal Labissiere,POR,33,0.7,12.4,0.29,0.2,0,0.1,25,25
Caleb Swanigan,POR,20,1.3,31.7,0.27,0.4,0.1,0.1,100,100
Omari Spellman,GSW,49,0.6,7.5,0.24,0.1,0,0,0,0
Luke Kornet,CHI,36,0.3,5.2,0.55,0.2,0,0.1,50,50
Kevin Knox II,NYK,65,0.2,2.4,0.5,0.1,0,0.1,25,25
Semi Ojeleye,BOS,69,0.2,5.3,0.5,0.1,0,0,0,0
Justin Jackson,DAL,65,0.2,3.2,0.5,0.1,0,0,0,0
Isaiah Hartenstein,HOU,23,0.6,13.8,0.46,0.3,0,0,0,0
Damyean Dotson,NYK,48,0.3,4.1,0.46,0.1,0,0.1,33,33
Reggie Jackson,LAC,17,0.8,7.9,0.46,0.4,0.1,0.1,50,50
Drew Eubanks,SAS,22,0.7,15,0.4,0.3,0,0.1,50,50
Torrey Craig,DEN,58,0.3,5.2,0.38,0.1,0,0.1,17,17
James Johnson,MIN,14,1.2,9.6,0.35,0.4,0.2,0.4,60,60
Robert Williams III,BOS,29,0.6,14.8,0.33,0.2,0,0,100,100
Rodions Kurucs,BKN,47,0.4,7.5,0.33,0.1,0,0.1,33,33
D'Angelo Russell,MIN,12,1.6,6.8,0.32,0.5,0,0.3,0,0
John Henson,CLE,29,0.7,12.8,0.3,0.2,0,0.1,0,0
Landry Shamet,LAC,53,0.4,4.5,0.29,0.1,0,0.1,0,0
Kyle Korver,MIL,58,0.4,6.2,0.27,0.1,0,0,0,0
P.J. Washington,CHA,58,0.4,3.2,0.25,0.1,0,0.1,33,33
Jacob Evans,GSW,27,0.4,5.8,0.5,0.2,0,0.1,25,38
Marko Guduric,MEM,44,0.2,4.9,0.5,0.1,0,0,0,0
Sekou Doumbouya,DET,38,0.3,3.8,0.46,0.1,0.1,0.1,67,83
Cody Martin,CHA,48,0.2,3.9,0.46,0.1,0,0,50,50
James Johnson,MIA,18,0.6,10.2,0.46,0.3,0.1,0.2,25,25
Anthony Tolliver,POR,33,0.4,8.2,0.42,0.2,0.1,0.1,100,125
Darius Bazley,OKC,61,0.2,3.3,0.39,0.1,0,0.1,50,62
Dennis Smith Jr.,NYK,34,0.5,5.8,0.29,0.1,0,0.1,25,25
Wesley Matthews,MIL,67,0.3,3.9,0.26,0.1,0,0.1,25,25
Emmanuel Mudiay,UTA,54,0.4,4.3,0.26,0.1,0,0.1,33,42
Mario Hezonja,POR,53,0.4,7.3,0.24,0.1,0,0.1,0,0
DeAndre' Bembry,ATL,43,0.5,7.1,0.23,0.1,0,0.2,29,29
Jonathan Isaac,ORL,34,0.7,5.8,0.21,0.1,0,0.1,0,0
Taj Gibson,NYK,62,0.5,9.2,0.15,0.1,0,0.1,50,50
Dewayne Dedmon,SAC,34,1,14.3,0.15,0.1,0,0.1,0,0
Markieff Morris,DET,44,0.8,7.5,0.14,0.1,0,0.1,0,0
JaKarr Sampson,IND,34,0.3,7,0.4,0.1,0.1,0.1,100,100
Jerome Robinson,WAS,21,0.5,4.7,0.4,0.2,0,0.1,0,0
Thabo Sefolosha,HOU,42,0.2,9.1,0.4,0.1,0,0,100,100
Kenrich Williams,NOP,39,0.3,6.1,0.36,0.1,0,0.1,33,33
Nassir Little,POR,48,0.2,5.9,0.36,0.1,0,0.1,0,0
Norvel Pelle,PHI,17,0.6,21.6,0,0,0,0,0,0
Jeff Teague,ATL,25,0.5,5.2,0.33,0.2,0,0,0,0
