PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Kevon Looney,GSW,82,2.6,42.8,1.26,3.3,1.4,2.1,64.4,64.4
Jericho Sims,NYK,52,1.1,39,1.46,1.5,0.7,1,76,76
Luke Kornet,BOS,69,1.1,36.5,1.49,1.7,0.7,0.9,77.8,77.8
Mason Plumlee,LAC,23,2,32.6,1.51,3.1,1.2,1.6,75,75
Jarrett Allen,CLE,68,3.9,32.5,1.38,5.4,2.3,3.3,71.2,71.2
Drew Eubanks,POR,78,1.9,32.1,1.26,2.4,1.1,1.7,65.9,65.9
Robert Williams III,BOS,35,2,31.8,1.49,3,1.4,1.7,80.3,80.3
Dominick Barlow,SAS,28,1.3,31.5,1.06,1.3,0.5,1,50,50
Nic Claxton,BKN,76,3.2,30.7,1.31,4.2,1.9,2.7,69.4,69.4
Larry Nance Jr.,NOP,65,1.8,30.5,1.39,2.5,1.1,1.6,72.5,72.5
Gary Payton II,GSW,7,1.4,30.3,1.6,2.3,1.1,1.3,88.9,88.9
Walker Kessler,UTA,74,2.1,28.9,1.33,2.8,1.3,1.7,75.2,75.2
Jarred Vanderbilt,UTA,52,2.4,28.9,1.24,2.9,1.3,2,63.5,63.5
Rudy Gobert,MIN,70,3.3,28.6,1.39,4.6,1.9,2.6,71.6,71.6
Jarred Vanderbilt,LAL,26,2,28.3,1.21,2.5,1.1,1.6,69,69
Bismack Biyombo,PHX,61,1.3,28.2,1.06,1.4,0.7,1.1,58.8,58.8
Jakob Poeltl,TOR,26,3.1,27.8,1.21,3.8,1.7,2.7,62.9,62.9
Dwight Powell,DAL,76,1.5,27.5,1.42,2.1,0.9,1.1,75.9,75.9
Christian Koloko,TOR,58,0.9,27.4,0.96,0.9,0.4,0.8,48.9,48.9
Ivica Zubac,LAC,76,2.6,27,1.26,3.3,1.4,2.1,66,66
DeAndre Jordan,DEN,39,1.3,27,1.24,1.6,0.7,1,73.7,73.7
Jaxson Hayes,NOP,47,1.3,26.9,1.25,1.6,0.7,1,64.6,64.6
Brandon Clarke,MEM,56,2.2,26.8,1.27,2.8,1.3,1.9,66.7,66.7
Mark Williams,CHA,44,2,26.6,1.2,2.4,1,1.5,66.2,66.2
Nerlens Noel,DET,14,0.8,26.2,0.73,0.6,0.3,0.7,40,40
Robin Lopez,CLE,17,0.8,25.9,1.21,1,0.4,0.6,63.6,63.6
Xavier Tillman,MEM,61,1.6,25.6,1.31,2.1,1,1.5,69.7,69.7
Isaiah Hartenstein,NYK,82,1.3,25.5,1.17,1.5,0.7,1.1,62.6,62.6
Mitchell Robinson,NYK,59,1.6,25.3,1.47,2.4,1.1,1.4,78.8,78.8
Jalen Duren,DET,67,2.1,25,1.3,2.7,1.2,1.7,69,69
Cody Zeller,MIA,15,1.5,24.7,1.41,2.1,0.9,1,86.7,86.7
Wenyen Gabriel,LAL,68,1.2,24.6,1.16,1.4,0.6,1,58.2,58.2
Chimezie Metu,SAC,66,1.1,24.5,1.51,1.6,0.7,0.9,75.9,75.9
Ben Simmons,BKN,42,2.1,24.5,1.16,2.4,1.1,1.9,60.8,60.8
Daniel Theis,IND,7,1.7,23.1,1.25,2.1,1,1.6,63.6,63.6
Daniel Gafford,WAS,78,1.6,22.9,1.48,2.4,1,1.3,77.8,77.8
Paul Reed,PHI,69,0.9,22.9,1.32,1.2,0.5,0.8,69.2,69.2
Onyeka Okongwu,ATL,80,1.9,22.7,1.42,2.7,1.1,1.5,71.5,71.5
Clint Capela,ATL,65,2.3,22.6,1.39,3.1,1.5,2,72.5,72.5
