PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Pat Connaughton,MIL,61,0.9,14,1.48,1.4,0.6,0.8,76,76
Ersan Ilyasova,MIL,67,1,13.9,1.11,1.1,0.4,0.8,53.7,53.7
Jonas Valanciunas,MEM,19,2.7,13.9,1.14,3.1,1.4,2.5,55.3,55.3
Jahlil Okafor,NOP,59,1.1,13.8,1.21,1.3,0.6,0.9,66,66
Glenn Robinson III,DET,47,0.6,13.6,1.38,0.9,0.3,0.5,66.7,66.7
Chandler Hutchison,CHI,44,0.8,13.3,1.29,1,0.4,0.6,73.1,73.1
Solomon Hill,NOP,44,0.7,13,1.41,0.9,0.4,0.5,73.9,73.9
Hamidou Diallo,OKC,51,0.5,13,1.22,0.6,0.2,0.4,60,60
Torrey Craig,DEN,75,0.7,12.7,1.27,0.9,0.4,0.6,66.7,66.7
Mo Bamba,ORL,47,0.8,12.5,1.28,1.1,0.5,0.7,67.6,67.6
Tyrone Wallace,LAC,62,0.6,12.5,1.03,0.6,0.2,0.5,50,50
DeMarcus Cousins,GSW,32,1.9,12.4,1.31,2.5,0.9,1.4,68.2,68.2
Keita Bates-Diop,MIN,30,0.7,12.4,1.62,1.1,0.5,0.6,94.1,94.1
Corey Brewer,SAC,24,0.5,12.1,1.33,0.7,0.3,0.4,80,80
Jaren Jackson Jr.,MEM,58,1.6,12,1.24,2,0.8,1.3,64.9,64.9
Rodions Kurucs,BKN,63,1.1,11.9,1.24,1.3,0.6,1,64.5,64.5
Serge Ibaka,TOR,74,1.7,11.8,1.37,2.4,1.1,1.5,71.2,71.2
Dario Saric,MIN,68,1.2,11.8,1.33,1.6,0.7,1,65.2,65.2
Dragan Bender,PHX,46,0.7,11.8,1.33,0.9,0.4,0.5,70.8,70.8
Nikola Vucevic,ORL,80,2.4,11.7,1.32,3.1,1.4,2.1,65.7,65.7
Bruce Brown,DET,74,0.6,11.7,1.04,0.6,0.3,0.5,55.6,55.6
Greg Monroe,TOR,38,0.7,11.7,1.15,0.8,0.3,0.5,61.1,61.1
Luol Deng,MIN,22,0.8,11.7,1.53,1.2,0.5,0.7,80,80
Gorgui Dieng,MIN,77,0.7,11.4,1.24,0.9,0.4,0.5,67.5,67.5
Marc Gasol,TOR,26,1.1,11.3,1.14,1.2,0.4,0.8,55,55
Robin Lopez,CHI,74,1,11.2,1.35,1.4,0.6,0.8,72.4,72.4
Juancho Hernangomez,DEN,70,0.6,10.9,1.57,0.9,0.4,0.5,73.5,73.5
D.J. Wilson,MIL,48,0.7,10.8,1.12,0.8,0.3,0.6,59.3,59.3
Thabo Sefolosha,UTA,50,0.4,10.8,0.9,0.4,0.1,0.3,53.8,53.8
Harry Giles III,SAC,58,0.8,10.7,1.35,1.1,0.6,0.8,71.1,71.1
Jerami Grant,OKC,79,1.3,10.6,1.32,1.7,0.7,1.1,62.8,62.8
David Nwaba,CLE,51,0.7,10.6,1.03,0.7,0.3,0.6,53.3,53.3
Marvin Bagley III,SAC,62,1.6,10.5,1.31,2,0.8,1.2,66.2,66.2
Dario Saric,PHI,13,1.4,10.5,1.22,1.7,0.7,1.2,60,60
Alex Poythress,ATL,21,0.5,10.4,1.27,0.7,0.3,0.5,63.6,63.6
Jonathan Isaac,ORL,75,1,10.3,1.23,1.3,0.5,0.8,62.3,62.3
Al-Farouq Aminu,POR,81,0.9,10.3,1.18,1.1,0.4,0.7,64.8,64.8
Troy Brown Jr.,WAS,52,0.6,10.2,1.03,0.6,0.3,0.5,52,52
Dorian Finney-Smith,DAL,81,0.8,10,1.25,1,0.4,0.7,63.6,63.6
Omari Spellman,ATL,45,0.6,10,1,0.6,0.3,0.6,46.2,46.2
Jonah Bolden,PHI,44,0.5,9.9,1,0.5,0.2,0.4,58.8,58.8
Pau Gasol,SAS,27,0.4,9.9,1.25,0.6,0.2,0.3,66.7,66.7
Anthony Davis,NOP,56,2.3,9.8,1.47,3.4,1.4,1.9,72.5,72.5
Enes Freedom,NYK,44,1.3,9.6,1.4,1.8,0.8,1.1,69.4,69.4
James Ennis III,PHI,18,0.6,9.5,1.4,0.8,0.3,0.4,75,75
Nemanja Bjelica,SAC,77,0.9,9.4,1.33,1.2,0.5,0.7,65.5,65.5
Maxi Kleber,DAL,71,0.6,9.3,1.46,0.9,0.4,0.5,77.8,77.8
Avery Bradley,LAC,49,0.9,9.3,1,0.9,0.4,0.8,55.3,55.3
Julius Randle,NOP,73,1.9,9.2,1.29,2.4,1,1.5,67.9,67.9
Justin Jackson,DAL,29,0.7,9.1,1.68,1.1,0.6,0.7,84.2,84.2
Al Horford,BOS,68,1.1,9,1.36,1.6,0.7,1,70.4,70.4
Jonas Jerebko,GSW,73,0.5,9,1.31,0.7,0.2,0.4,60,60
Mike Scott,PHI,27,0.7,8.9,0.95,0.7,0.3,0.6,46.7,46.7
Christian Wood,NOP,8,1.4,8.9,1.36,1.9,0.8,0.9,85.7,85.7
Joel Embiid,PHI,64,2.4,8.8,1.32,3.1,1.2,1.8,67,67
Donte DiVincenzo,MIL,27,0.5,8.8,1.39,0.7,0.3,0.4,72.7,72.7
Miles Bridges,CHA,80,0.6,8.6,1.47,0.9,0.4,0.6,77.3,77.3
Mario Hezonja,NYK,58,0.9,8.6,1.06,0.9,0.4,0.7,53.7,53.7
Frank Kaminsky,CHA,47,0.7,8.6,1.46,1,0.4,0.5,72,72
Justin Holiday,MEM,44,0.9,8.5,1.28,1.1,0.5,0.7,65.6,65.6
Nikola Jokic,DEN,80,1.7,8.4,1.39,2.3,1.1,1.5,71.4,71.4
Dillon Brooks,MEM,18,0.7,8.4,1.08,0.8,0.3,0.7,50,50
Kelly Olynyk,MIA,79,0.8,8.1,1.56,1.2,0.5,0.7,79.2,79.2
DeAndre' Bembry,ATL,81,0.8,8.1,1.25,1,0.4,0.6,65.3,65.3
Giannis Antetokounmpo,MIL,72,2,8,1.42,2.9,1.2,1.6,73.7,73.7
LaMarcus Aldridge,SAS,81,1.6,7.9,1.32,2.1,0.8,1.2,66.7,66.7
Jeff Green,WAS,77,0.9,7.8,1.37,1.2,0.5,0.7,64.9,64.9
Kyle Kuzma,LAL,70,1.5,7.7,1.22,1.8,0.8,1.2,64.7,64.7
Tim Frazier,NOP,47,0.4,7.7,1.38,0.6,0.3,0.4,77.8,77.8
Jabari Parker,CHI,39,1.2,7.6,1.07,1.2,0.5,0.9,58.3,58.3
Markieff Morris,OKC,23,0.6,7.6,1.61,0.9,0.4,0.5,75,75
Klay Thompson,GSW,78,1.5,7.5,1.22,1.9,0.8,1.3,61.2,61.2
Mikal Bridges,PHX,82,0.6,7.5,1.45,0.9,0.3,0.5,70,70
James Johnson,MIA,55,0.7,7.4,1.44,0.9,0.4,0.5,85.7,85.7
Garrett Temple,MEM,49,0.7,7.4,1.34,1,0.4,0.6,69,69
Otto Porter Jr.,WAS,41,0.9,7.4,1.27,1.1,0.6,0.8,67.6,67.6
Timothe Luwawu-Cabarrot,CHI,29,0.5,7.4,1,0.5,0.2,0.5,50,50
Ryan Broekhoff,DAL,42,0.3,7.3,1.73,0.5,0.2,0.2,80,80
Jimmy Butler,PHI,55,1.3,7.2,1.68,2.1,0.8,1,81.5,81.5
Frank Jackson,NOP,61,0.6,7.2,1.1,0.7,0.3,0.5,57.6,57.6
Patrick Patterson,OKC,62,0.3,7.2,1,0.3,0.1,0.3,43.8,43.8
Mike Scott,LAC,52,0.4,7.2,0.63,0.2,0.1,0.3,23.5,23.5
Robert Covington,MIN,22,1,7.1,1.57,1.5,0.7,0.9,78.9,78.9
Bobby Portis,CHI,22,1,7.1,1.44,1.5,0.6,0.8,72.2,72.2
Bobby Portis,WAS,28,1.1,7.1,1.1,1.2,0.5,0.8,56.5,56.5
Markieff Morris,WAS,34,0.9,7.1,1.07,0.9,0.3,0.7,44,44
Marvin Williams,CHA,75,0.7,7,1.42,1,0.4,0.6,72.7,72.7
T.J. McConnell,PHI,76,0.5,7,1.41,0.7,0.3,0.5,71.4,71.4
Aaron Gordon,ORL,78,1.2,6.9,1.38,1.6,0.7,1,68.8,68.8
Marco Belinelli,SAS,79,0.7,6.9,1.23,0.9,0.4,0.6,56,56
Sterling Brown,MIL,58,0.4,6.9,1.19,0.5,0.3,0.4,57.7,57.7
Chasson Randle,WAS,49,0.4,6.9,1.05,0.4,0.2,0.3,56.3,56.3
Josh Okogie,MIN,74,0.6,6.8,1.29,0.8,0.3,0.4,65.6,65.6
Evan Turner,POR,73,0.6,6.8,1.27,0.7,0.3,0.5,69.7,69.7
Mike Muscala,PHI,47,0.5,6.8,1.17,0.6,0.2,0.4,55.6,55.6
Wes Iwundu,ORL,68,0.4,6.8,0.88,0.3,0.1,0.3,52.6,52.6
Bojan Bogdanovic,IND,81,1.1,6.7,1.39,1.5,0.7,1,68.7,68.7
George Hill,MIL,47,0.5,6.7,1.54,0.7,0.3,0.4,76.2,76.2
Jabari Parker,WAS,25,1,6.7,1.27,1.3,0.5,0.8,68.4,68.4
Monte Morris,DEN,82,0.6,6.6,1.29,0.8,0.4,0.5,65.9,65.9
O.G. Anunoby,TOR,67,0.5,6.6,1.25,0.6,0.3,0.4,65.4,65.4
Semi Ojeleye,BOS,56,0.2,6.6,1.23,0.3,0.1,0.2,61.5,61.5
Trey Lyles,DEN,64,0.6,6.5,1.4,0.9,0.4,0.5,70.6,70.6
Alex Caruso,LAL,25,0.6,6.5,1.31,0.8,0.4,0.5,76.9,76.9
Wesley Matthews,IND,23,0.7,6.5,1.18,0.9,0.3,0.5,66.7,66.7
Reggie Bullock,LAL,19,0.6,6.5,0.91,0.5,0.3,0.6,45.5,45.5
Marc Gasol,MEM,53,1.1,6.4,1.18,1.3,0.5,0.9,56,56
Elfrid Payton,NOP,42,0.8,6.3,1.03,0.9,0.4,0.7,55.2,55.2
Royce O'Neale,UTA,82,0.3,6.3,1.11,0.4,0.2,0.3,63.6,63.6
Lance Thomas,NYK,46,0.3,6.3,1.27,0.4,0.2,0.2,63.6,63.6
Tomas Satoransky,WAS,80,0.6,6.2,1.38,0.8,0.3,0.5,65.8,65.8
E'Twaun Moore,NOP,53,0.7,6.2,1.42,1,0.5,0.7,70.3,70.3
Kenrich Williams,NOP,46,0.4,6.2,1.35,0.6,0.3,0.4,72.2,72.2
Jimmy Butler,MIN,10,1.2,6,1.75,2.1,0.9,1,90,90
Nik Stauskas,POR,44,0.4,6,1,0.4,0.1,0.3,50,50
Pascal Siakam,TOR,80,0.9,5.9,1.22,1.1,0.5,0.8,62.3,62.3
Jae Crowder,UTA,80,0.7,5.9,1.03,0.7,0.3,0.5,55.8,55.8
Landry Shamet,PHI,54,0.4,5.9,1.35,0.6,0.3,0.4,68.2,68.2
Kevin Love,CLE,23,1,5.9,1.09,1,0.4,0.8,55.6,55.6
Dwyane Wade,MIA,72,1,5.8,1.15,1.2,0.5,0.8,65.5,65.5
Noah Vonleh,NYK,68,0.5,5.8,1.23,0.6,0.3,0.4,58.6,58.6
Tobias Harris,PHI,27,1,5.8,1.46,1.5,0.7,1,70.4,70.4
Shelvin Mack,MEM,53,0.5,5.8,1.29,0.7,0.3,0.5,66.7,66.7
Kelly Oubre Jr.,PHX,40,1,5.6,1.21,1.1,0.5,0.7,62.1,62.1
Tony Snell,MIL,74,0.3,5.6,1.54,0.5,0.2,0.3,76.2,76.2
JaMychal Green,LAC,24,0.5,5.6,0.91,0.4,0.2,0.3,66.7,66.7
Wayne Selden,MEM,31,0.4,5.6,0.82,0.3,0.1,0.3,37.5,37.5
T.J. Warren,PHX,43,0.9,5.5,1.15,1,0.5,0.8,55.6,55.6
Terrance Ferguson,OKC,73,0.4,5.5,1.41,0.5,0.3,0.4,70.4,70.4
Treveon Graham,BKN,35,0.3,5.5,0.42,0.1,0,0.3,10,10
Andrew Wiggins,MIN,73,1.1,5.4,1.34,1.5,0.6,0.9,64.7,64.7
Jayson Tatum,BOS,79,0.9,5.4,1.25,1.1,0.5,0.7,62.1,62.1
Jaylen Brown,BOS,74,0.7,5.4,1.13,0.8,0.4,0.6,56.5,56.5
James Ennis III,HOU,40,0.4,5.4,1.57,0.6,0.2,0.3,75,75
Bradley Beal,WAS,82,1.3,5.3,1.42,1.9,0.7,1,72.6,72.6
Brandon Ingram,LAL,52,1,5.3,1.46,1.5,0.7,0.8,79.1,79.1
Gordon Hayward,BOS,72,0.6,5.3,1.25,0.8,0.3,0.4,62.5,62.5
Jamal Murray,DEN,75,1,5.2,1.38,1.3,0.6,0.9,70.3,70.3
Lonzo Ball,LAL,47,0.6,5.2,1.27,0.8,0.4,0.5,72,72
Luke Kornet,NYK,46,0.4,5.2,1.53,0.6,0.2,0.2,70,70
Moritz Wagner,LAL,43,0.3,5.2,1.5,0.4,0.2,0.2,77.8,77.8
Bruno Caboclo,MEM,34,0.4,5.2,1,0.4,0.2,0.4,53.8,53.8
Michael Beasley,LAL,26,0.4,5.2,1.1,0.4,0.2,0.3,55.6,55.6
Nicolas Batum,CHA,75,0.5,5.1,1.47,0.7,0.3,0.4,72.7,72.7
Josh Hart,LAL,67,0.4,5.1,1.29,0.5,0.2,0.4,60,60
Alec Burks,CLE,34,0.6,5.1,1.32,0.9,0.3,0.5,55.6,55.6
Markelle Fultz,PHI,19,0.5,5.1,1.3,0.7,0.3,0.4,62.5,62.5
Wesley Matthews,DAL,44,0.7,5,1.14,0.8,0.3,0.5,59.1,59.1
Nikola Mirotic,NOP,32,0.8,4.9,1.54,1.2,0.5,0.6,80,80
MarShon Brooks,MEM,29,0.3,4.9,1.6,0.6,0.2,0.3,77.8,77.8
Caris LeVert,BKN,40,0.7,4.8,1.03,0.8,0.3,0.6,47.8,47.8
Reggie Bullock,DET,44,0.5,4.7,1.13,0.6,0.3,0.5,61.9,61.9
Dennis Smith Jr.,DAL,32,0.7,4.7,1.09,0.8,0.3,0.6,57.9,57.9
Rodney McGruder,MIA,66,0.4,4.7,0.85,0.3,0.1,0.3,40.9,40.9
Wilson Chandler,PHI,36,0.3,4.7,1,0.3,0.1,0.3,50,50
Devin Harris,DAL,68,0.3,4.6,1.24,0.4,0.2,0.3,66.7,66.7
Jared Dudley,BKN,59,0.2,4.6,1.43,0.3,0.1,0.2,80,80
Justin Holiday,CHI,38,0.6,4.6,0.95,0.5,0.2,0.5,44.4,44.4
Stephen Curry,GSW,69,1.1,4.5,1.23,1.3,0.6,0.9,63.9,63.9
Delon Wright,TOR,49,0.3,4.5,1.44,0.5,0.2,0.3,73.3,73.3
Malik Beasley,DEN,81,0.4,4.4,1.36,0.6,0.3,0.4,68.6,68.6
Tyler Johnson,MIA,44,0.5,4.4,1.54,0.8,0.4,0.5,81,81
Avery Bradley,MEM,14,0.7,4.4,1.2,0.9,0.4,0.6,55.6,55.6
Joe Harris,BKN,76,0.5,4.3,1.43,0.8,0.3,0.4,73.5,73.5
Malcolm Brogdon,MIL,64,0.6,4.3,1.41,0.9,0.4,0.5,67.6,67.6
Trevor Ariza,WAS,43,0.6,4.3,1.44,0.9,0.4,0.5,77.3,77.3
Frank Mason III,SAC,38,0.3,4.3,1.4,0.4,0.2,0.2,75,75
Rudy Gay,SAS,69,0.6,4.2,1.44,0.8,0.3,0.5,70.6,70.6
Brook Lopez,MIL,81,0.5,4.2,1.44,0.7,0.3,0.4,74.2,74.2
Lauri Markkanen,CHI,52,0.8,4.2,1.4,1.1,0.4,0.5,70.4,70.4
Justise Winslow,MIA,66,0.6,4.2,1.18,0.7,0.3,0.5,61.8,61.8
Davis Bertans,SAS,76,0.3,4.2,1.18,0.3,0.2,0.3,63.2,63.2
Ian Clark,NOP,60,0.3,4.2,1.26,0.4,0.2,0.3,61.1,61.1
Karl-Anthony Towns,MIN,77,0.9,4.1,1.49,1.4,0.6,0.8,74.1,74.1
CJ McCollum,POR,70,0.8,4.1,1.44,1.2,0.5,0.7,70.6,70.6
Josh Jackson,PHX,79,0.6,4.1,1.46,0.8,0.4,0.5,76.9,76.9
Tobias Harris,LAC,55,0.8,4.1,1.47,1.1,0.5,0.7,75,75
DeMarre Carroll,BKN,67,0.5,4.1,1.35,0.6,0.3,0.4,65.4,65.4
Shaquille Harrison,CHI,73,0.3,4.1,0.64,0.2,0.1,0.3,36.8,36.8
Anthony Tolliver,MIN,65,0.2,4.1,0.85,0.2,0,0.1,33.3,33.3
Kevin Durant,GSW,78,0.9,4,1.53,1.4,0.6,0.7,78.9,78.9
Marcus Smart,BOS,80,0.4,4,1.13,0.4,0.2,0.3,56,56
Harrison Barnes,DAL,49,0.7,4,0.91,0.6,0.3,0.6,50,50
Jonathon Simmons,ORL,41,0.4,4,1.53,0.6,0.3,0.3,78.6,78.6
Iman Shumpert,SAC,42,0.4,4,1.25,0.5,0.2,0.3,64.3,64.3
Josh Richardson,MIA,73,0.7,3.9,1.38,0.9,0.4,0.6,67.4,67.4
Danilo Gallinari,LAC,68,0.7,3.9,1.42,0.9,0.3,0.5,62.9,62.9
Derrick Rose,MIN,51,0.7,3.9,1.23,0.8,0.3,0.6,56.7,56.7
Kevin Huerter,ATL,74,0.4,3.9,1.07,0.4,0.2,0.4,57.7,57.7
Goran Dragic,MIA,36,0.6,3.9,1,0.6,0.3,0.6,50,50
Trevor Ariza,PHX,26,0.4,3.9,1.36,0.6,0.2,0.3,66.7,66.7
Troy Daniels,PHX,51,0.2,3.9,1.25,0.3,0.1,0.2,58.3,58.3
JJ Redick,PHI,76,0.6,3.8,1.19,0.7,0.3,0.5,59,59
Marcus Morris Sr.,BOS,75,0.5,3.8,1.34,0.7,0.3,0.4,67.7,67.7
Luke Kennard,DET,63,0.4,3.8,1.65,0.6,0.3,0.3,81,81
Vince Carter,ATL,76,0.3,3.8,1.45,0.4,0.2,0.2,75,75
Justin Jackson,SAC,52,0.3,3.8,1.77,0.4,0.2,0.2,90.9,90.9
Delon Wright,MEM,26,0.5,3.8,1.54,0.8,0.4,0.5,76.9,76.9
Kelly Oubre Jr.,WAS,29,0.5,3.8,1.21,0.6,0.3,0.4,66.7,66.7
Jrue Holiday,NOP,67,0.8,3.7,1.52,1.2,0.6,0.7,82.6,82.6
LeBron James,LAL,55,1,3.7,1.5,1.5,0.6,0.9,70.8,70.8
Derrick White,SAS,67,0.4,3.7,1.46,0.6,0.3,0.3,78.3,78.3
Buddy Hield,SAC,82,0.7,3.6,1.27,0.9,0.4,0.6,68.8,68.8
Jordan Clarkson,CLE,81,0.6,3.6,1.2,0.7,0.3,0.5,62.8,62.8
P.J. Tucker,HOU,82,0.3,3.6,1.09,0.3,0.1,0.2,55,55
Quinn Cook,GSW,74,0.2,3.6,1.11,0.3,0.1,0.2,58.8,58.8
Tim Hardaway Jr.,DAL,19,0.6,3.6,1.54,0.9,0.4,0.6,72.7,72.7
Furkan Korkmaz,PHI,48,0.2,3.5,1.2,0.3,0.1,0.2,55.6,55.6
Kyrie Irving,BOS,67,0.8,3.4,1.29,1,0.4,0.7,63,63
Jeremy Lamb,CHA,79,0.5,3.4,1.38,0.7,0.3,0.5,70.3,70.3
Kentavious Caldwell-Pope,LAL,82,0.4,3.4,1.47,0.5,0.2,0.3,67.9,67.9
Evan Fournier,ORL,81,0.5,3.3,1.37,0.7,0.3,0.5,73,73
Kyle Lowry,TOR,65,0.5,3.3,1.36,0.7,0.3,0.4,73.1,73.1
Lance Stephenson,LAL,68,0.3,3.3,1.11,0.3,0.1,0.2,72.7,72.7
Elie Okobo,PHX,53,0.2,3.2,1.5,0.3,0.2,0.2,81.8,81.8
De'Anthony Melton,PHX,50,0.2,3.2,1.46,0.3,0.1,0.2,75,75
Damian Lillard,POR,80,0.8,3.1,1.48,1.1,0.5,0.6,75,75
Gary Harris,DEN,57,0.4,3.1,1.29,0.5,0.2,0.4,63.6,63.6
