PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Robert Williams III,BOS,61,3,38,1.53,4.5,2.1,2.6,81.4,81.4
Kevon Looney,GSW,82,2.3,37.9,1.27,2.9,1.3,1.9,68.8,68.8
Onyeka Okongwu,ATL,48,2.4,36.1,1.4,3.3,1.3,1.9,68.5,68.5
Thanasis Antetokounmpo,MIL,35,1,35,1.02,1.2,0.5,0.9,57.6,57.6
Jarred Vanderbilt,MIN,74,2.2,33.1,1.15,2.5,1.1,1.8,60.3,60.3
Nerlens Noel,NYK,25,1.2,31.5,1.1,1.3,0.5,0.9,56.5,56.5
DeAndre Jordan,PHI,16,1.5,31.2,1.29,1.9,0.8,1.1,66.7,66.7
Tyler Cook,CHI,20,1,31.1,1.26,1.2,0.4,0.6,58.3,58.3
Nic Claxton,BKN,47,2.3,30.9,1.39,3.2,1.4,1.9,73.6,73.6
DeAndre Jordan,LAL,32,1.2,30.9,1.34,1.6,0.7,1,74.2,74.2
Dwight Howard,LAL,60,1.7,30.8,1.25,2.1,0.8,1.3,62.3,62.3
Khem Birch,TOR,55,1.4,30.4,1.19,1.7,0.7,1.2,58.8,58.8
Jarrett Allen,CLE,56,4,29.8,1.34,5.3,2.3,3.3,68.8,68.8
Dwight Powell,DAL,82,1.9,28.8,1.52,2.9,1.2,1.6,74,74
Mason Plumlee,CHA,73,1.9,27.8,1.18,2.2,1,1.5,69.2,69.2
Udoka Azubuike,UTA,17,1.1,27.7,1.5,1.6,0.8,1,76.5,76.5
Dewayne Dedmon,MIA,67,1.7,27.2,1.06,1.8,0.7,1.3,52.4,52.4
Tony Bradley,CHI,52,0.8,26.8,1.34,1.1,0.5,0.7,67.6,67.6
Alex Len,SAC,39,1.7,26.7,1.03,1.7,0.7,1.3,56.9,56.9
Clint Capela,ATL,74,2.6,26.5,1.28,3.3,1.5,2.3,67.9,67.9
Gary Payton II,GSW,71,1.5,26,1.6,2.4,1.1,1.4,81.6,81.6
Drew Eubanks,POR,22,3.1,25.5,1.23,3.9,1.8,2.5,72.7,72.7
Keita Bates-Diop,SAS,59,1.4,25.4,1.36,2,0.8,1.2,71,71
Jericho Sims,NYK,41,0.5,25.3,1.27,0.7,0.3,0.4,77.8,77.8
Wenyen Gabriel,LAL,19,1.7,25.2,1.31,2.2,0.9,1.4,66.7,66.7
Larry Nance Jr.,POR,37,1.7,25.1,1.35,2.3,1.1,1.4,76.5,76.5
Rudy Gobert,UTA,66,3.1,24.9,1.36,4.3,1.6,2.2,73,73
Daniel Theis,BOS,21,1.6,24.3,1.41,2.3,0.9,1.3,66.7,66.7
Isaiah Hartenstein,LAC,68,1.8,24.1,1.41,2.5,1.1,1.4,73.5,73.5
Omer Yurtseven,MIA,56,1.4,24.1,1.09,1.5,0.7,1.2,59.1,59.1
Tristan Thompson,CHI,23,1.3,24,1.26,1.7,0.7,1.1,65.4,65.4
Moses Brown,CLE,14,1.4,23.8,1.32,1.8,0.7,1,71.4,71.4
Bruce Brown,BKN,72,2,23.7,0.94,1.9,0.8,1.8,46.6,46.6
Daniel Gafford,WAS,72,1.8,23.6,1.45,2.5,1.1,1.5,74.5,74.5
Bismack Biyombo,PHX,36,1.3,23.6,1.19,1.6,0.7,1.1,68.4,68.4
Jaxson Hayes,NOP,70,1.7,23,1.39,2.4,0.9,1.3,68.8,68.8
Richaun Holmes,SAC,45,2,23,1.21,2.4,1.1,1.8,63,63
P.J. Tucker,MIA,71,1.7,22.5,1.2,2,1,1.5,64.8,64.8
Tristan Thompson,SAC,30,1.5,22.2,1.15,1.8,0.7,1.3,56.4,56.4
Jakob Poeltl,SAS,68,2.8,22.1,1.27,3.5,1.6,2.5,65.9,65.9
Damian Jones,SAC,56,1.5,22,1.46,2.2,0.9,1.1,77.8,77.8
Derrick Favors,OKC,39,1.1,21.7,1.25,1.4,0.6,1,60.5,60.5
Ivica Zubac,LAC,76,2,21.5,1.41,2.8,1.1,1.6,69.7,69.7
Taj Gibson,NYK,52,0.9,21.4,1.28,1.2,0.5,0.7,67.6,67.6
Matisse Thybulle,PHI,66,1.2,21.3,1.43,1.7,0.7,1,77.8,77.8
Olivier Sarr,OKC,22,1.3,20.6,1.46,1.9,0.9,1.1,79.2,79.2
KZ Okpala,MIA,21,0.8,20.5,1.06,0.8,0.4,0.7,57.1,57.1
Willy Hernangomez,NOP,50,1.8,20.3,1.23,2.2,0.9,1.4,61.1,61.1
Andre Drummond,BKN,24,2.3,20.2,1.39,3.1,1.3,1.8,71.4,71.4
Hassan Whiteside,UTA,65,1.4,20.1,1.41,2,0.8,1.2,73.3,73.3
Deandre Ayton,PHX,58,2.9,20,1.38,4.1,1.8,2.6,69.5,69.5
Drew Eubanks,SAS,50,1,19.9,1.27,1.2,0.5,0.7,67.6,67.6
Mitchell Robinson,NYK,72,1.3,19.8,1.44,1.9,0.9,1.1,80.2,80.2
Bam Adebayo,MIA,56,3.6,19.5,1.17,4.2,1.7,2.8,58.5,58.5
Evan Mobley,CLE,69,3,19.4,1.27,3.8,1.6,2.4,67.9,67.9
Isaiah Stewart,DET,71,1.7,19.2,1.21,2,0.9,1.4,61.8,61.8
Brandon Clarke,MEM,64,1.6,18.9,1.36,2.1,1,1.4,68.1,68.1
Montrezl Harrell,WAS,46,2.1,18.8,1.52,3.2,1.3,1.7,73.8,73.8
Marquese Chriss,DAL,34,0.9,18.7,1.1,1,0.4,0.8,57.7,57.7
Domantas Sabonis,IND,47,3.3,18.6,1.29,4.3,1.7,2.4,69.3,69.3
Mamadi Diakite,OKC,13,0.8,18.6,1.36,1.2,0.5,0.8,70,70
JaMychal Green,DEN,67,1.2,18.4,1.18,1.4,0.6,1,60.3,60.3
Domantas Sabonis,SAC,15,3.5,18.3,1.33,4.6,1.8,2.5,73,73
Day'Ron Sharpe,BKN,32,1.1,18.2,1.25,1.4,0.7,0.9,70,70
Steven Adams,MEM,76,1.4,18.1,1.15,1.6,0.6,1.1,56.1,56.1
Montrezl Harrell,CHA,25,1.7,18.1,1.48,2.5,1,1.4,73.5,73.5
DeAndre' Bembry,BKN,48,1,17.6,1.52,1.5,0.7,0.9,76.7,76.7
Derrick Jones Jr.,CHI,51,0.9,17.6,1.31,1.2,0.5,0.7,70.3,70.3
Andre Drummond,PHI,49,1.3,17.6,0.95,1.2,0.5,1,55.3,55.3
Brook Lopez,MIL,13,2.1,17.6,1.22,2.5,1,1.6,61.9,61.9
Sandro Mamukelashvili,MIL,29,0.6,17.5,0.94,0.6,0.2,0.5,50,50
Terry Taylor,IND,33,1.4,17.4,1.46,2,0.9,1.2,75.6,75.6
Zach Collins,SAS,28,1.4,17.4,0.97,1.4,0.5,1.1,45.2,45.2
Anthony Gill,WAS,44,0.6,17.2,1.31,0.8,0.3,0.5,70,70
Isaiah Jackson,IND,36,1.4,17.1,1.25,1.7,0.6,1,62.2,62.2
JaVale McGee,PHX,74,1.4,16.9,1.36,1.9,0.8,1.2,69.7,69.7
Cody Zeller,POR,27,0.8,16.8,1.41,1.1,0.4,0.6,73.3,73.3
Draymond Green,GSW,46,1.6,16.7,1.16,1.8,0.8,1.3,63.3,63.3
Jeff Green,DEN,75,1.5,16.4,1.42,2.1,0.9,1.3,68.8,68.8
Juan Toscano-Anderson,GSW,73,0.8,16.4,1.02,0.8,0.3,0.6,58.1,58.1
Kenyon Martin Jr.,HOU,79,1.3,16.3,1.37,1.8,0.8,1.1,72.7,72.7
Moritz Wagner,ORL,63,1.3,16.3,1.53,2,0.7,1,70.8,70.8
James Johnson,BKN,62,1,16.2,1.15,1.1,0.5,0.8,62.7,62.7
Goga Bitadze,IND,50,1.1,16,1.17,1.3,0.5,0.9,55.6,55.6
Reggie Perry,POR,9,1.7,16,1.07,1.8,0.8,1.4,53.8,53.8
Jusuf Nurkic,POR,56,2.4,15.7,1.17,2.8,1.1,1.8,60.4,60.4
Greg Brown III,POR,48,0.8,15.7,1.07,0.9,0.4,0.7,59.4,59.4
