PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Will Barton,DEN,56,0.9,6.8,1.08,1,0.4,0.7,56.4,56.4
Dorian Finney-Smith,DAL,60,0.6,6.8,1.44,0.9,0.4,0.5,75,75
Edmond Sumner,IND,53,0.5,6.5,1.67,0.8,0.3,0.3,88.9,88.9
D.J. Wilson,HOU,23,0.4,6.5,1.3,0.6,0.2,0.3,62.5,62.5
Bradley Beal,WAS,60,1.9,6.4,1.37,2.5,0.9,1.5,62.5,62.5
Mike Muscala,OKC,35,0.5,6.4,1.05,0.6,0.3,0.5,58.8,58.8
Mike Scott,PHI,51,0.3,6.4,1,0.3,0.1,0.3,53.8,53.8
Andrew Wiggins,GSW,71,1.1,6.3,1.36,1.5,0.7,1,71.4,71.4
Donte DiVincenzo,MIL,66,0.7,6.3,1.04,0.7,0.3,0.6,52.6,52.6
Cam Reddish,ATL,26,0.8,6.3,1.91,1.5,0.7,0.7,94.7,94.7
Kelly Olynyk,HOU,27,1,6.3,1.32,1.4,0.6,0.8,76.2,76.2
Semi Ojeleye,BOS,56,0.3,6.3,1,0.3,0.1,0.2,41.7,41.7
O.G. Anunoby,TOR,43,0.9,6.2,1.25,1.2,0.5,0.7,67.7,67.7
Jimmy Butler,MIA,52,1.2,6.1,1.37,1.6,0.6,0.9,68.8,68.8
Keldon Johnson,SAS,69,0.8,6.1,1.32,1,0.4,0.6,65.9,65.9
Terence Davis,TOR,35,0.4,6.1,1.47,0.6,0.3,0.4,78.6,78.6
Hamidou Diallo,DET,20,0.7,6.1,1.21,0.9,0.3,0.6,45.5,45.5
Justise Winslow,MEM,26,0.6,6.1,0.94,0.6,0.3,0.5,50,50
Jrue Holiday,MIL,59,1,6,1.33,1.4,0.7,0.9,69.6,69.6
Danuel House Jr.,HOU,36,0.6,6,1.3,0.7,0.3,0.4,62.5,62.5
James Johnson,DAL,29,0.4,6,1.46,0.6,0.2,0.3,87.5,87.5
Nikola Vucevic,ORL,44,1.4,5.9,1.44,2,0.9,1.3,70.7,70.7
Kevin Love,CLE,25,0.7,5.8,1.11,0.8,0.4,0.7,52.9,52.9
Markieff Morris,LAL,61,0.4,5.7,0.96,0.4,0.2,0.3,47.6,47.6
LeBron James,LAL,45,1.3,5.5,1.55,2.1,0.9,1.1,85.7,85.7
Delon Wright,DET,36,0.6,5.5,1.52,0.9,0.4,0.5,84.2,84.2
Timothe Luwawu-Cabarrot,BKN,58,0.4,5.5,0.91,0.4,0.1,0.3,40,40
Gordon Hayward,CHA,44,1,5.4,1.47,1.5,0.6,0.8,69.4,69.4
Kira Lewis Jr.,NOP,54,0.4,5.4,1.24,0.5,0.2,0.3,58.8,58.8
Justin Jackson,OKC,33,0.4,5.4,1.57,0.7,0.3,0.4,91.7,91.7
Damion Lee,GSW,57,0.3,5.3,1.71,0.5,0.2,0.2,92.9,92.9
LaMarcus Aldridge,SAS,21,0.7,5.3,0.93,0.7,0.3,0.7,46.7,46.7
Robert Covington,POR,70,0.4,5.2,1.06,0.5,0.2,0.4,48.1,48.1
Mychal Mulder,GSW,60,0.3,5.2,1.13,0.3,0.1,0.2,77.8,77.8
Karl-Anthony Towns,MIN,50,1.2,5.1,1.36,1.6,0.6,0.8,69,69
Justin Holiday,IND,72,0.5,5.1,1.03,0.5,0.2,0.4,50,50
Aaron Gordon,ORL,25,0.8,5.1,1.24,1,0.4,0.6,71.4,71.4
Reggie Bullock,NYK,65,0.5,5.1,0.72,0.4,0.2,0.4,41.7,41.7
James Ennis III,ORL,41,0.4,5.1,1.38,0.5,0.2,0.3,64.3,64.3
Collin Sexton,CLE,60,1.2,5,1.24,1.5,0.7,1,65,65
Desmond Bane,MEM,68,0.4,5,1.1,0.5,0.2,0.4,51.9,51.9
Maxi Kleber,DAL,50,0.3,5,1.5,0.5,0.1,0.2,70,70
Nikola Vucevic,CHI,26,1,4.9,1.59,1.7,0.8,1,80,80
Malik Beasley,MIN,37,0.9,4.9,1.21,1.1,0.5,0.8,56.7,56.7
Elfrid Payton,NYK,63,0.6,4.9,0.95,0.6,0.3,0.5,53.1,53.1
Saben Lee,DET,48,0.3,4.9,1.67,0.5,0.3,0.3,85.7,85.7
Jamal Murray,DEN,48,1,4.8,1.26,1.2,0.5,0.8,65.8,65.8
Michael Carter-Williams,ORL,31,0.6,4.8,1.39,0.8,0.4,0.5,68.8,68.8
Pascal Siakam,TOR,56,1,4.7,1.35,1.4,0.6,0.9,66,66
Kendrick Nunn,MIA,56,0.6,4.7,1.36,0.9,0.4,0.6,68.8,68.8
Kentavious Caldwell-Pope,LAL,67,0.4,4.7,1.28,0.6,0.2,0.4,62.5,62.5
Cameron Johnson,PHX,60,0.4,4.7,0.85,0.4,0.1,0.3,44.4,44.4
Naji Marshall,NOP,32,0.4,4.7,1.15,0.5,0.2,0.3,70,70
RJ Barrett,NYK,72,0.8,4.6,1.1,0.9,0.4,0.7,54,54
Duncan Robinson,MIA,72,0.5,4.6,1.6,0.8,0.4,0.5,78.4,78.4
Devin Vassell,SAS,62,0.3,4.6,1.38,0.4,0.1,0.2,58.3,58.3
Norman Powell,POR,27,0.7,4.5,1.3,1,0.4,0.6,58.8,58.8
Tyler Herro,MIA,54,0.7,4.4,1.49,1,0.5,0.6,75.8,75.8
Kyle Kuzma,LAL,68,0.6,4.4,1.05,0.6,0.3,0.5,60.6,60.6
Jordan Poole,GSW,51,0.5,4.4,1.56,0.8,0.3,0.4,73.7,73.7
Stephen Curry,GSW,63,1.1,4.1,1.57,1.7,0.8,1.1,77.6,77.6
Kyrie Irving,BKN,54,1,4.1,1.39,1.4,0.6,0.8,72.7,72.7
Norman Powell,TOR,42,0.7,4.1,1.48,1,0.5,0.6,70.4,70.4
Kyle Anderson,MEM,69,0.5,4.1,0.88,0.4,0.2,0.4,48.3,48.3
De'Andre Hunter,ATL,23,0.6,4.1,1.31,0.7,0.3,0.4,70,70
Caleb Martin,CHA,53,0.2,4.1,1.08,0.3,0.1,0.2,50,50
Caris LeVert,IND,35,0.9,4,1.33,1.1,0.4,0.6,68.2,68.2
Goran Dragic,MIA,50,0.6,4,0.93,0.5,0.2,0.4,52.4,52.4
Jerami Grant,DET,54,0.9,3.9,1.11,0.9,0.4,0.7,54.1,54.1
Zach LaVine,CHI,58,0.9,3.8,1.69,1.6,0.6,0.7,85.7,85.7
Anthony Edwards,MIN,72,0.8,3.8,1.51,1.2,0.5,0.7,73.5,73.5
Jaylen Brown,BOS,58,0.9,3.8,1.27,1.1,0.5,0.7,69.8,69.8
Jae Crowder,PHX,60,0.4,3.8,1.27,0.5,0.2,0.3,76.5,76.5
