PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Damyean Dotson,NYK,44,0.3,8.1,1.2,0.4,0.2,0.3,57.1,57.1
Dorian Finney-Smith,DAL,21,0.6,8.1,1.33,0.8,0.3,0.5,63.6,63.6
Corey Brewer,OKC,18,0.8,8.1,0.71,0.6,0.2,0.7,30.8,30.8
Klay Thompson,GSW,73,1.5,8,1.21,1.8,0.8,1.3,59.8,59.8
Shaquille Harrison,PHX,23,0.6,8,1.08,0.6,0.2,0.4,50,50
Marvin Williams,CHA,78,0.7,7.9,1.24,0.9,0.3,0.6,59.1,59.1
Nikola Mirotic,NOP,30,1.1,7.8,1.38,1.6,0.7,1,67.7,67.7
Wesley Johnson,LAC,74,0.5,7.8,1.14,0.5,0.2,0.3,69.6,69.6
Trey Lyles,DEN,73,0.7,7.7,1.56,1.1,0.5,0.6,79.1,79.1
Myke Henry,MEM,20,0.5,7.6,0.9,0.5,0.2,0.5,44.4,44.4
Joel Embiid,PHI,63,1.8,7.5,1.4,2.5,1,1.4,72.2,72.2
Timothe Luwawu-Cabarrot,PHI,52,0.5,7.5,1.36,0.7,0.3,0.4,68.2,68.2
Doug McDermott,DAL,26,0.6,7.5,1.25,0.8,0.4,0.5,71.4,71.4
James Johnson,MIA,73,0.8,7.4,1.46,1.2,0.5,0.7,79.2,79.2
Paul Millsap,DEN,38,1.1,7.4,1.09,1.2,0.5,0.9,58.8,58.8
Noah Vonleh,CHI,21,0.6,7.4,0.92,0.5,0.2,0.4,55.6,55.6
LaMarcus Aldridge,SAS,75,1.6,7.3,1.29,2.1,0.8,1.3,63.6,63.6
Nikola Mirotic,CHI,25,1.1,7.3,1.63,1.8,0.6,0.7,77.8,77.8
Joe Harris,BKN,78,0.7,7.2,1.19,0.8,0.4,0.6,63.6,63.6
Marco Belinelli,ATL,52,0.8,7.2,1.36,1.1,0.5,0.7,67.6,67.6
Avery Bradley,DET,40,1.3,7.2,1.06,1.3,0.6,1.1,54.3,54.3
Nemanja Bjelica,MIN,67,0.5,7.2,1.31,0.6,0.3,0.4,73.1,73.1
Markelle Fultz,PHI,14,0.7,7.2,1,0.7,0.4,0.6,55.6,55.6
Bobby Portis,CHI,73,0.9,7,1.03,1,0.4,0.8,52.7,52.7
Kobi Simmons,MEM,32,0.5,6.9,1.18,0.6,0.3,0.5,60,60
Derrick Rose,CLE,16,0.8,6.7,1.5,1.1,0.4,0.6,66.7,66.7
Kelly Olynyk,MIA,76,0.8,6.6,1.46,1.1,0.5,0.7,78.8,78.8
Channing Frye,CLE,44,0.3,6.3,1.42,0.4,0.2,0.3,72.7,72.7
Al Horford,BOS,72,0.8,6.2,1.19,1,0.4,0.7,60.8,60.8
Mario Hezonja,ORL,75,0.6,6.2,1.35,0.8,0.4,0.5,70,70
Andrew Wiggins,MIN,82,1.1,6,1.52,1.7,0.8,1,75,75
E'Twaun Moore,NOP,82,0.7,6,1.45,1,0.5,0.6,77.6,77.6
Tomas Satoransky,WAS,73,0.4,6,1.68,0.7,0.3,0.3,91.7,91.7
Gary Harris,DEN,67,1,5.9,1.42,1.4,0.5,0.7,80,80
Michael Carter-Williams,CHA,52,0.4,5.9,1.16,0.4,0.2,0.3,55.6,55.6
Kevin Durant,GSW,68,1.4,5.8,1.54,2.1,0.8,1.1,79.2,79.2
Josh Jackson,PHX,77,0.9,5.8,1.39,1.3,0.5,0.7,72.5,72.5
Kyle Kuzma,LAL,77,1,5.8,1.22,1.2,0.5,0.8,66.1,66.1
Aaron Gordon,ORL,58,1.1,5.8,1.39,1.5,0.6,0.9,65.5,65.5
Robert Covington,PHI,80,0.7,5.8,1.19,0.9,0.3,0.6,57.4,57.4
Brandon Ingram,LAL,59,1,5.7,1.27,1.3,0.5,0.8,63.3,63.3
Anthony Tolliver,DET,79,0.4,5.7,1.24,0.5,0.2,0.3,50,50
Ian Clark,NOP,74,0.4,5.6,0.97,0.4,0.2,0.4,53.6,53.6
Garrett Temple,SAC,65,0.5,5.6,0.91,0.5,0.2,0.4,50,50
LeBron James,CLE,82,1.4,5.5,1.62,2.3,1,1.2,84.7,84.7
Michael Beasley,NYK,74,0.8,5.5,1.46,1.1,0.5,0.6,72.3,72.3
Kristaps Porzingis,NYK,49,1.2,5.5,1.34,1.7,0.7,1.1,65.4,65.4
Al-Farouq Aminu,POR,69,0.6,5.5,1,0.6,0.2,0.4,56.7,56.7
Dillon Brooks,MEM,82,0.6,5.4,1.35,0.9,0.4,0.6,68.1,68.1
Justin Holiday,CHI,72,0.7,5.4,1.16,0.8,0.3,0.6,54.8,54.8
Josh Hart,LAL,63,0.4,5.4,1.12,0.4,0.2,0.3,61.1,61.1
Jimmy Butler,MIN,59,1.1,5.3,1.55,1.7,0.6,0.8,77.1,77.1
Stephen Curry,GSW,51,1.2,5.3,1.37,1.6,0.7,1,69.2,69.2
Davis Bertans,SAS,77,0.3,5.3,1.32,0.4,0.2,0.2,66.7,66.7
Jamal Murray,DEN,81,0.9,5.2,1.26,1.1,0.5,0.7,65.5,65.5
Serge Ibaka,TOR,76,0.6,5.2,1.31,0.8,0.4,0.6,64.3,64.3
Sindarius Thornwell,LAC,73,0.2,5.2,1.18,0.3,0.1,0.2,53.3,53.3
Paul Zipser,CHI,54,0.3,5.2,1,0.3,0.1,0.2,46.2,46.2
Jrue Holiday,NOP,81,1,5,1.26,1.2,0.6,0.8,67.2,67.2
Rudy Gay,SAS,57,0.6,5,1.47,0.9,0.4,0.5,75,75
Luc Mbah a Moute,HOU,61,0.4,5,1.35,0.5,0.2,0.3,76.5,76.5
Marc Gasol,MEM,73,0.9,4.9,1.22,1.1,0.4,0.7,59.6,59.6
Evan Fournier,ORL,57,0.8,4.9,1.56,1.3,0.6,0.8,74.4,74.4
Blake Griffin,LAC,33,1.2,4.9,1.21,1.4,0.6,0.8,67.9,67.9
Emmanuel Mudiay,NYK,22,0.6,4.9,1.77,1,0.5,0.5,83.3,83.3
Tim Hardaway Jr.,NYK,59,0.8,4.8,1.2,1,0.4,0.7,57.1,57.1
Kyle Korver,CLE,73,0.4,4.8,1.52,0.6,0.2,0.3,77.3,77.3
Vince Carter,SAC,58,0.3,4.8,1.13,0.3,0.1,0.2,50,50
Jeremy Lamb,CHA,80,0.6,4.7,1.72,1,0.5,0.5,83.7,83.7
Alec Burks,UTA,64,0.4,4.7,1.36,0.5,0.2,0.3,65,65
Tyler Ennis,LAL,54,0.2,4.7,1.61,0.4,0.2,0.2,90.9,90.9
Danilo Gallinari,LAC,21,0.7,4.7,1.33,1,0.4,0.6,66.7,66.7
Dwight Buycks,DET,29,0.4,4.7,1.33,0.6,0.3,0.4,72.7,72.7
Dwyane Wade,MIA,21,0.7,4.7,0.93,0.7,0.3,0.6,50,50
Brook Lopez,LAL,74,0.6,4.6,1.23,0.7,0.3,0.5,62.5,62.5
Luke Kennard,DET,73,0.4,4.6,1.23,0.4,0.2,0.3,57.1,57.1
Dragan Bender,PHX,82,0.3,4.6,1.07,0.4,0.2,0.3,56.5,56.5
Kelly Oubre Jr.,WAS,81,0.5,4.5,1.16,0.6,0.3,0.4,58.3,58.3
Will Barton,DEN,81,0.7,4.4,1.34,0.9,0.4,0.6,75.6,75.6
Lauri Markkanen,CHI,68,0.6,4.4,1.32,0.9,0.4,0.6,61.5,61.5
Kentavious Caldwell-Pope,LAL,74,0.6,4.4,1.26,0.7,0.3,0.5,64.9,64.9
T.J. McConnell,PHI,76,0.3,4.4,1,0.3,0.2,0.3,57.1,57.1
Quinn Cook,GSW,33,0.4,4.4,1.15,0.5,0.2,0.3,63.6,63.6
Patrick Patterson,OKC,82,0.2,4.4,0.93,0.2,0,0.1,40,40
Josh Richardson,MIA,81,0.6,4.3,1.28,0.7,0.3,0.5,73,73
Jordan Clarkson,LAL,53,0.7,4.3,1.14,0.8,0.4,0.6,59.4,59.4
Elfrid Payton,ORL,44,0.6,4.3,1.11,0.7,0.3,0.5,60.9,60.9
Royce O'Neale,UTA,68,0.2,4.3,1.69,0.4,0.2,0.2,80,80
DeMarcus Cousins,NOP,48,1.1,4.2,1.23,1.4,0.5,0.8,65.8,65.8
Bojan Bogdanovic,IND,80,0.6,4.2,1.18,0.7,0.3,0.5,64.1,64.1
Emmanuel Mudiay,DEN,42,0.4,4.2,1.22,0.5,0.2,0.4,60,60
Marcus Morris Sr.,BOS,54,0.6,4.1,1.17,0.6,0.2,0.4,52.2,52.2
Bradley Beal,WAS,82,0.9,4,1.21,1.1,0.4,0.7,62.1,62.1
Tyler Johnson,MIA,72,0.5,4,1.5,0.7,0.3,0.4,79.3,79.3
Zach Randolph,SAC,60,0.6,4,1.11,0.7,0.3,0.6,60.6,60.6
Harrison Barnes,DAL,77,0.7,3.7,1.48,1,0.4,0.6,75,75
Frank Kaminsky,CHA,79,0.4,3.7,1.22,0.5,0.2,0.3,59.3,59.3
Lonzo Ball,LAL,52,0.5,3.7,1.22,0.6,0.3,0.4,70,70
Treveon Graham,CHA,63,0.2,3.6,1,0.2,0.1,0.1,50,50
JJ Redick,PHI,70,0.5,3.5,1.32,0.7,0.3,0.4,75,75
Bogdan Bogdanovic,SAC,78,0.4,3.5,1.27,0.5,0.3,0.4,66.7,66.7
Dirk Nowitzki,DAL,77,0.4,3.5,1.27,0.5,0.2,0.4,66.7,66.7
Tony Snell,MIL,75,0.2,3.5,1.18,0.3,0.1,0.2,50,50
George Hill,SAC,43,0.3,3.5,1.2,0.4,0.2,0.3,64.3,64.3
Kyrie Irving,BOS,60,0.7,3.3,1.59,1.2,0.5,0.7,75,75
Goran Dragic,MIA,75,0.6,3.2,1.05,0.6,0.3,0.5,52.8,52.8
Danny Green,SAS,70,0.3,3.2,1.14,0.3,0.1,0.2,53.3,53.3
Jayson Tatum,BOS,80,0.4,3.1,1.39,0.6,0.2,0.3,61.5,61.5
Jonathon Simmons,ORL,69,0.4,3.1,1.42,0.6,0.2,0.3,77.3,77.3
Tobias Harris,DET,48,0.5,3.1,1.52,0.8,0.4,0.4,85,85
Nicolas Batum,CHA,64,0.4,3.1,1.23,0.5,0.2,0.3,59.1,59.1
Wayne Selden,MEM,35,0.3,3.1,0.82,0.3,0.1,0.3,44.4,44.4
Evan Turner,POR,79,0.3,3,1.23,0.3,0.2,0.2,68.4,68.4
Austin Rivers,LAC,61,0.5,2.9,1.38,0.7,0.3,0.4,72,72
DeMarre Carroll,BKN,73,0.4,2.9,1.31,0.5,0.2,0.4,64.3,64.3
Buddy Hield,SAC,80,0.4,2.9,1.06,0.4,0.2,0.4,53.6,53.6
Denzel Valentine,CHI,77,0.3,2.9,1.08,0.3,0.2,0.3,57.1,57.1
Manu Ginobili,SAS,65,0.3,2.9,1.22,0.3,0.1,0.2,75,75
Mario Chalmers,MEM,66,0.3,2.9,0.94,0.3,0.1,0.2,50,50
Tyus Jones,MIN,82,0.1,2.9,1.33,0.2,0.1,0.1,66.7,66.7
Donovan Mitchell,UTA,79,0.6,2.8,1.28,0.8,0.3,0.4,69.7,69.7
Ish Smith,DET,82,0.3,2.8,1.56,0.5,0.2,0.3,76,76
Yogi Ferrell,DAL,82,0.3,2.8,1.17,0.3,0.2,0.3,63.6,63.6
Tobias Harris,LAC,32,0.5,2.8,1.35,0.7,0.3,0.4,69.2,69.2
Marcus Smart,BOS,54,0.4,2.8,1.1,0.4,0.2,0.3,55.6,55.6
Devin Booker,PHX,54,0.7,2.7,1.38,0.9,0.4,0.6,66.7,66.7
Courtney Lee,NYK,76,0.3,2.7,1.42,0.4,0.2,0.3,71.4,71.4
Kent Bazemore,ATL,65,0.4,2.7,1.36,0.5,0.2,0.3,88.2,88.2
Nick Young,GSW,80,0.2,2.7,1.6,0.3,0.1,0.2,84.6,84.6
Marreese Speights,ORL,52,0.2,2.7,0.91,0.2,0.1,0.2,37.5,37.5
Wesley Matthews,DAL,63,0.3,2.6,1.48,0.5,0.2,0.3,75,75
P.J. Tucker,HOU,82,0.2,2.6,0.79,0.1,0.1,0.1,41.7,41.7
De'Aaron Fox,SAC,73,0.4,2.5,1.15,0.4,0.2,0.3,68.2,68.2
Patty Mills,SAS,82,0.3,2.5,1.05,0.3,0.1,0.2,44.4,44.4
Tyler Dorsey,ATL,56,0.2,2.5,1.09,0.2,0.1,0.2,50,50
Caris LeVert,BKN,71,0.3,2.4,0.78,0.3,0.1,0.2,50,50
Shabazz Napier,POR,74,0.2,2.4,0.94,0.2,0.1,0.2,50,50
Norman Powell,TOR,70,0.2,2.4,1.27,0.2,0.1,0.1,77.8,77.8
Eric Bledsoe,MIL,71,0.4,2.3,1.43,0.6,0.3,0.4,72,72
D.J. Augustin,ORL,75,0.2,2.3,1.29,0.3,0.1,0.2,61.5,61.5
Wayne Ellington,MIA,77,0.2,2.3,1.06,0.2,0.1,0.2,50,50
Rajon Rondo,NOP,66,0.2,2.3,0.93,0.2,0.1,0.1,66.7,66.7
Ryan Anderson,HOU,66,0.2,2.3,0.77,0.2,0,0.1,33.3,33.3
DeMar DeRozan,TOR,80,0.5,2.2,1.2,0.6,0.2,0.3,63,63
Darren Collison,IND,69,0.2,2.2,1.53,0.4,0.1,0.2,75,75
Quincy Acy,BKN,70,0.1,2.2,1.4,0.2,0.1,0.1,77.8,77.8
Tony Parker,SAS,55,0.2,2.2,1.27,0.3,0.1,0.2,70,70
