RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
165,Danilo Gallinari,LAC,30,68,40,28,30.3,57.9,42.1,36.8,10.7,35.9,7.6,27.3,14.5,26.2,46.4,53.6,84.5,15.5,61.4,38.6
165,Devin Harris,DAL,36,68,28,40,15.7,42.4,57.6,32.7,3.7,43.5,14.3,23.8,11,29,57.1,42.9,87.1,12.9,71.2,28.8
165,Eric Gordon,HOU,30,68,44,24,31.7,36,64,30.5,1.5,58.7,11.6,10.8,13.3,29,43.5,56.5,87.5,12.5,68.2,31.8
165,Jordan Bell,GSW,24,68,46,22,11.6,99,1,88.8,19.7,0,15.7,11.2,10.3,69.1,73.7,26.3,0,0,73.7,26.3
165,Lance Stephenson,LAL,28,68,33,35,16.5,54.4,45.6,45.2,14.3,44.6,13,10.2,12.8,31,32.4,67.6,78.1,21.9,50.5,49.5
165,Nik Stauskas,CLE,25,68,33,35,14.9,44.4,55.6,33.1,9,52.6,9.5,14.3,9.5,24.1,50,50,85.7,14.3,68.4,31.6
165,Noah Vonleh,NYK,23,68,13,55,25.3,68.9,31.1,56.4,3.5,24.2,4.2,19.4,14.5,52.9,35.4,64.6,97.8,2.2,49.3,50.7
165,Ricky Rubio,UTA,28,68,40,28,27.9,65.2,34.8,50,16.4,27.4,10.2,22.6,14.8,33.6,38.9,61.1,87.3,12.7,51.9,48.1
165,Spencer Dinwiddie,BKN,26,68,36,32,28.1,55.3,44.7,42.3,3.1,32.5,8.6,25.2,13.5,39.2,16.5,83.5,55.6,44.4,29.8,70.2
165,Tyus Jones,MIN,23,68,29,39,22.9,71.7,28.3,62,14.1,25.6,12.6,12.4,19.2,47.9,22.8,77.2,65,35,31.9,68.1
165,Wes Iwundu,ORL,24,68,36,32,18.1,71.2,28.8,49.6,11.2,25.7,20.9,24.7,20.4,38.3,51.2,48.8,100,0,63.7,36.3
165,Zaza Pachulia,DET,35,68,35,33,12.9,97.9,2.1,63.7,12.7,0,6,36.3,13.1,50.9,62.4,37.6,0,0,62.4,37.6
179,Clint Capela,HOU,25,67,44,23,33.6,100,0,85.1,0,0,14.2,14.9,12.1,85.1,81.2,18.8,0,0,81.2,18.8
179,DeMarre Carroll,BKN,32,67,36,31,25.4,46.1,53.9,32.5,3.5,42.7,18,24.8,15.6,29,62,38,96.2,3.8,78,22
179,Derrick White,SAS,24,67,41,26,25.8,73.8,26.2,64,15.7,21.7,12.2,14.3,14.2,48.3,42.9,57.1,83.3,16.7,50.4,49.6
179,Enes Freedom,POR,27,67,28,39,24.5,95,5,79.8,3.1,3.3,5.4,16.9,11.3,76.7,49.9,50.1,90,10,50.9,49.1
179,Ersan Ilyasova,MIL,32,67,49,18,18.4,58,42,48.1,6.2,38.4,12.8,13.5,13.5,41.9,69.7,30.3,100,0,80.2,19.8
179,Josh Hart,LAL,24,67,31,36,25.6,40.9,59.1,37,2.3,52.6,29.5,10.4,22.5,34.7,72.2,27.8,92.4,7.6,82,18
179,Jrue Holiday,NOP,29,67,30,37,35.8,68.7,31.3,60.4,7.7,24.9,12.3,14.7,13.7,52.7,30.5,69.5,59.3,40.7,36.7,63.3
179,Kent Bazemore,ATL,29,67,24,43,24.5,56.6,43.4,46.7,10.5,37,19.6,16.3,22.1,36.2,47.8,52.2,84.4,15.6,60.4,39.6
179,Kyrie Irving,BOS,27,67,37,30,33,65,35,53.9,17.5,32.7,15,13.4,14.1,36.3,26.5,73.5,63.8,36.2,37.3,62.7
179,Larry Nance Jr.,CLE,26,67,16,51,26.8,79.5,20.5,68.9,6.1,15.8,8.9,15.3,16.4,62.8,64.8,35.2,97,3,69.1,30.9
179,O.G. Anunoby,TOR,21,67,46,21,20.2,50,50,49.5,3,42.9,16.4,7.6,17.1,46.5,49.1,50.9,98.5,1.5,67.2,32.8
190,Daniel Theis,BOS,27,66,38,28,13.8,74.8,25.2,64.2,5.9,20.9,3.5,14.9,12.8,58.3,79.2,20.8,96.2,3.8,82.2,17.8
190,Draymond Green,GSW,29,66,48,18,31.3,60.9,39.1,58,4.9,29,19.1,13,13.6,53.1,70.2,29.8,93.6,6.4,76.1,23.9
190,Justise Winslow,MIA,23,66,30,36,29.7,65.8,34.2,54.9,9.4,34.7,11.9,10.4,11.8,45.5,36,64,97.9,2.1,54.3,45.7
190,Mitchell Robinson,NYK,21,66,16,50,20.6,100,0,83.3,0.4,0,5.2,16.7,15.7,82.9,64.4,35.6,0,0,64.4,35.6
190,Rodney McGruder,LAC,27,66,31,35,23.5,51.2,48.8,42.5,2.8,47.1,9.9,10.4,12.1,39.8,43,57,93.7,6.3,64.5,35.5
190,Stanley Johnson,NOP,23,66,28,38,18.3,51.1,48.9,48,5.3,41,15,11,15.9,42.7,32.1,67.9,93.5,6.5,54.4,45.6
196,Anthony Tolliver,MIN,34,65,27,38,16.6,17,83,11,2.5,74.5,13.8,14.5,16.3,8.6,61.1,38.9,100,0,92.9,7.1
196,JaMychal Green,LAC,29,65,31,34,21.1,63,37,52,8.2,34.9,9.8,13.1,16.2,43.9,62.3,37.7,95.8,4.2,72.6,27.4
196,Jimmy Butler,PHI,29,65,38,27,33.6,78.7,21.3,57.8,13.8,16.5,13.9,25.7,13.8,44,48.1,51.9,67.2,32.8,51.2,48.8
196,Kyle Lowry,TOR,33,65,47,18,34.1,38.7,61.3,31.7,7.3,50.9,17.4,17.4,14,24.4,29.9,70.1,74.5,25.5,53,47
196,Tim Hardaway Jr.,DAL,27,65,14,51,31.6,52,48,38.8,14.3,41.4,13.6,19.8,15.5,24.5,42.5,57.5,72.8,27.2,55.1,44.9
201,Alec Burks,SAC,27,64,19,45,21.5,64.6,35.4,46.7,7.8,32.6,7.1,20.7,11.9,38.9,42,58,77,23,53.1,46.9
201,Allonzo Trier,NYK,23,64,13,51,22.8,74.5,25.5,51.8,13.5,22.4,13.8,25.8,15.5,38.3,26.7,73.3,63.5,36.5,34.9,65.1
201,Cheick Diallo,NOP,22,64,27,37,14,98.5,1.5,86.3,15.5,0.8,12.1,12.9,12.9,70.8,82.6,17.4,100,0,82.7,17.3
201,Dante Cunningham,SAS,32,64,36,28,14.5,58.9,41.1,46.4,4.1,46.4,5.2,7.2,9.8,42.3,57.8,42.2,96.7,3.3,73.3,26.7
201,Devin Booker,PHX,22,64,15,49,35,67,33,53.1,15.4,23.8,16.2,23.1,13.8,37.6,29.5,70.5,57.8,42.2,36,64
201,Dewayne Dedmon,ATL,29,64,24,40,25.1,58.7,41.3,50.8,4.9,35.9,7.4,13.3,12,45.9,80.1,19.9,97.6,2.4,85.7,14.3
201,Fred VanVleet,TOR,25,64,46,18,27.5,50.7,49.3,38.2,10.3,47.9,19.3,13.9,14.1,28,28.4,71.6,75.9,24.1,50,50
201,Jabari Parker,WAS,24,64,18,46,26.9,74,26,66.2,12.3,19.7,13.7,14.1,11.5,54,48.4,51.6,86.9,13.1,54.7,45.3
201,Jamal Crawford,PHX,39,64,13,51,18.9,53.9,46.1,42.1,24.4,39.6,10.8,18.3,13,17.7,11.2,88.8,50.7,49.3,26.4,73.6
201,Joel Embiid,PHI,25,64,43,21,33.7,78.1,21.9,56.9,9.4,13.5,5.6,29.6,12,47.5,48.7,51.3,92.4,7.6,54.7,45.3
201,Malcolm Brogdon,MIL,26,64,49,15,28.6,67.4,32.6,54.7,3,31.2,15.3,14.1,11.8,51.7,46.7,53.3,83.7,16.3,56.9,43.1
201,Michael Kidd-Gilchrist,CHA,25,64,29,35,18.4,85.8,14.2,66.5,10.8,11.2,12.2,22.3,19.4,55.7,66.9,33.1,100,0,70.3,29.7
201,Mike Muscala,LAL,27,64,35,29,20.4,29.1,70.9,24.9,6.7,59.5,14.3,15.6,16,18.3,76.8,23.2,100,0,91,9
201,Shaun Livingston,GSW,33,64,45,19,15.1,99,1,84.5,21.7,0,13.6,15.5,13.6,62.8,54.1,45.9,0,0,54.1,45.9
201,Sindarius Thornwell,LAC,24,64,37,27,4.9,69.4,30.6,45.2,0,14.5,24.2,40.3,25.8,45.2,78.6,21.4,100,0,82.4,17.6
201,Thon Maker,DET,22,64,44,20,15.2,42.9,57.1,37.2,2.5,45.5,11.8,17.3,17,34.7,85,15,100,0,91.7,8.3
201,Trey Lyles,DEN,23,64,42,22,17.5,59.6,40.4,57.1,8.1,28,11.4,14.9,15.8,49.1,62.2,37.8,94.1,5.9,70,30
218,Avery Bradley,MEM,28,63,31,32,30.2,59.7,40.3,51.8,27.8,41.3,11.7,6.9,14.7,24,61.1,38.9,86,14,69.8,30.2
218,Luke Kennard,DET,23,63,30,33,22.8,48.3,51.7,39.8,17.3,51.9,19.2,8.3,16,22.5,47.5,52.5,88.7,11.3,66.7,33.3
218,Patrick Patterson,OKC,30,63,40,23,13.7,37.4,62.6,31.4,5.2,60.3,14.4,8.3,19.2,26.2,72.2,27.8,100,0,87.8,12.2
218,Reggie Bullock,LAL,28,63,27,36,29.8,33.8,66.2,27.3,11.5,62.4,9,10.3,12.2,15.8,79.4,20.6,95.3,4.7,89,11
218,Rodions Kurucs,BKN,21,63,36,27,20.5,59,41,53.9,1.9,32.6,12,13.5,15.9,52.1,59,41,91.4,8.6,68.3,31.7
218,Zach LaVine,CHI,24,63,16,47,34.5,71.7,28.3,55,9.8,24.1,13.9,20.9,16.2,45.2,33.2,66.8,52.5,47.5,37.5,62.5
224,Iman Shumpert,HOU,29,62,39,23,23.9,38.8,61.2,31,14.6,61.3,20.6,7.7,21.3,16.3,54.2,45.8,89.5,10.5,74.3,25.7
224,Marvin Bagley III,SAC,20,62,30,32,25.3,86.4,13.6,70.6,9.8,9.8,12,19.6,15.8,60.9,51.5,48.5,90,10,54.8,45.2
224,Tyrone Wallace,LAC,25,62,34,28,10.1,91.2,8.8,80.7,9.2,5.5,22.5,13.8,24.8,71.6,54.5,45.5,100,0,56.5,43.5
227,Abdel Nader,OKC,25,61,38,23,11.4,53.5,46.5,49,1.7,39.8,18.7,11.2,20.3,47.3,49.2,50.8,96.9,3.1,65.9,34.1
227,Frank Jackson,NOP,21,61,22,39,19.2,62.2,37.8,57,6.5,32.1,21.6,10.9,15.4,50.5,63.8,36.2,88.7,11.3,70.6,29.4
227,John Collins,ATL,21,61,24,37,30,81,19,69,2.5,13.9,9.9,17.1,14.1,66.5,72.7,27.3,100,0,75.9,24.1
227,Meyers Leonard,POR,27,61,35,26,14.4,54.1,45.9,45.9,3.9,42,6.4,12.1,7.6,42,81.7,18.3,94,6,86.4,13.6
227,Pat Connaughton,MIL,26,61,43,18,20.7,42.9,57.1,46.1,2.9,47,12.8,6.9,9.7,43.2,75.3,24.7,93.9,6.1,82.8,17.2
232,Cristiano Felicio,CHI,26,60,16,44,12.4,97.8,2.2,79.2,3.3,0,8.3,20.8,12.9,75.8,69.5,30.5,0,0,69.5,30.5
232,Derrick Jones Jr.,MIA,22,60,31,29,19.2,71.9,28.1,62.6,1.4,19.9,15.4,17.5,24.4,61.1,65.2,34.8,100,0,71.3,28.8
232,George Hill,MIL,33,60,39,21,21.7,59.3,40.7,53.3,10.9,31.4,14.6,15.3,19.7,42.4,41.8,58.2,79.2,20.8,52.4,47.6
232,Ian Clark,NOP,28,60,24,36,16.2,47.3,52.7,42.4,10.5,49.4,16,8.2,8,31.9,57.6,42.4,84.8,15.2,69.5,30.5
232,Jerian Grant,ORL,26,60,28,32,15.6,50,50,41.6,21.6,48,14,10.4,19.6,20,28.8,71.2,77.5,22.5,50,50
232,Kawhi Leonard,TOR,28,60,41,19,34,73.3,26.7,56.1,19,21.1,14.7,22.8,15.9,37.1,28.3,71.7,67,33,36.1,63.9
232,Maurice Harkless,POR,26,60,37,23,23.6,69.1,30.9,67.8,1.7,21.5,10.9,10.7,22,66.1,67.3,32.7,93.9,6.1,72,28
232,Norman Powell,TOR,26,60,45,15,18.8,57.5,42.5,48.4,3.1,39.5,15.9,12.1,16.3,45.3,55.2,44.8,92.6,7.4,68.4,31.6
240,Ante Zizic,CLE,22,59,13,46,18.3,100,0,79.7,6.1,0,5,20.3,13.3,73.6,68.3,31.7,0,0,68.3,31.7
240,Emmanuel Mudiay,NYK,23,59,13,46,27.2,71.6,28.4,59.8,15.1,23.7,13.3,16.5,14.2,44.7,22.6,77.4,85.5,14.5,35.8,64.2
240,Georges Niang,UTA,26,59,41,18,8.8,42,58,36.6,1.7,54.9,12.8,8.5,8.5,34.9,51.2,48.8,95.3,4.7,73.3,26.7
240,Ivica Zubac,LAC,22,59,32,27,17.6,100,0,80.8,1.9,0,10.1,19.2,13.5,78.9,80.2,19.8,0,0,80.2,19.8
240,Jahlil Okafor,NOP,23,59,23,36,15.8,98.6,1.4,87.2,2.9,0.6,5.8,12.2,11,84.3,49.3,50.7,100,0,49.5,50.5
240,Jared Dudley,BKN,33,59,28,31,20.7,36.8,63.2,33.4,7,55.4,9.8,11.2,15,26.5,87.5,12.5,100,0,94.1,5.9
240,Rondae Hollis-Jefferson,BKN,24,59,27,32,20.9,89.9,10.1,72.5,4.6,5.1,11.8,22.4,15.6,67.9,71.2,28.8,100,0,72.5,27.5
240,Tim Frazier,MIL,28,59,27,32,19,61.3,38.7,51,9.7,35.8,16.1,13.2,11.3,41.3,39.2,60.8,81.1,18.9,52.6,47.4
248,Boban Marjanovic,PHI,30,58,31,27,11.7,96.2,3.8,73.9,5.7,2.8,4,23.3,16.1,68.2,66,34,100,0,66.9,33.1
248,Chris Paul,HOU,34,58,39,19,32,50.7,49.3,38.6,14.6,42.1,6.7,19.3,17.4,24.1,5.7,94.3,25.2,74.8,13.9,86.1
248,Harry Giles III,SAC,21,58,26,32,14.1,98.3,1.7,85.8,9.8,0,8.8,14.2,14,76,65.1,34.9,0,0,65.1,34.9
248,James Ennis III,PHI,28,58,35,23,21.2,46.9,53.1,42.7,1.5,42.4,21.3,14.9,24.7,41.1,72.3,27.7,98.2,1.8,82.6,17.4
248,Jaren Jackson Jr.,MEM,19,58,23,35,26.1,75.9,24.1,61.9,2,19.2,9.8,18.9,14.5,59.9,63.6,36.4,94.1,5.9,68.8,31.2
248,Mario Hezonja,NYK,24,58,12,46,20.8,67.2,32.8,58.3,11.7,24.7,14.9,17,17.6,46.6,47,53,85.7,14.3,55.5,44.5
248,Markieff Morris,OKC,29,58,24,34,21.9,58.1,41.9,49.7,12.1,37.3,4,13,13,37.7,58.1,41.9,98.5,1.5,71.6,28.4
248,Sterling Brown,MIL,24,58,45,13,17.8,52.9,47.1,49.5,3.8,42.7,19.6,7.8,18,45.7,67.4,32.6,96.2,3.8,77.9,22.1
248,T.J. Leaf,IND,22,58,35,23,9,83.1,16.9,80.9,4.4,10.7,17.3,8.4,14.7,76.4,60.4,39.6,87.5,12.5,62.6,37.4
248,Trey Burke,DAL,26,58,16,42,19.4,71,29,57.1,19.7,26.6,9.8,16.3,14.3,37.4,13.9,86.1,66.1,33.9,26.3,73.7
248,Willy Hernangomez,CHA,25,58,31,27,14,86.8,13.2,65.6,2.4,10.7,5.9,23.7,9,63.2,65.9,34.1,100,0,69.3,30.7
259,Antonio Blakeney,CHI,22,57,14,43,14.5,77,23,62.2,19.1,25.8,10.5,12,12.9,43.1,38.5,61.5,83.3,16.7,48.2,51.8
259,Gary Harris,DEN,24,57,38,19,28.8,62,38,51,6.2,33.4,15.1,15.6,15.9,44.8,60.6,39.4,89,11,69.3,30.7
259,Shelvin Mack,CHA,29,57,22,35,21.9,67.7,32.3,54.4,8.4,32.1,10.7,13.5,15.1,46,47,53,54.3,45.7,49.1,50.9
259,Tyler Johnson,PHX,27,57,26,31,26.8,50.6,49.4,41,4.5,43.6,10.5,15.4,12.8,36.5,56.7,43.3,95.6,4.4,72.8,27.2
263,Anthony Davis,NOP,26,56,25,31,33,85.9,14.1,66.4,11.4,9.9,10.7,23.7,17.1,55,61.8,38.2,100,0,65.3,34.7
263,Ish Smith,DET,30,56,33,23,22.3,72.4,27.6,64.3,18.8,26.3,9.8,9.4,13.2,45.5,10.6,89.4,70.5,29.5,23.4,76.6
263,Jonathon Simmons,PHI,29,56,25,31,19,70.3,29.7,57.4,11.5,23,12.8,19.6,18.6,45.9,40,60,71.4,28.6,46.6,53.4
263,Otto Porter Jr.,CHI,26,56,25,31,30.1,60.2,39.8,50,19.5,40,13.6,10,12.7,30.5,60.5,39.5,87.5,12.5,69.9,30.1
263,Semi Ojeleye,BOS,24,56,39,17,10.6,43.7,56.3,41.9,3.2,45.2,23.7,12.9,16.7,38.7,69.2,30.8,92.9,7.1,79.1,20.9
263,Shabazz Napier,BKN,27,56,26,30,17.6,47.6,52.4,35.2,9.1,43.1,12.1,21.7,10.2,26.1,23.7,76.3,59.2,40.8,39.6,60.4
263,Tony Parker,CHA,37,56,30,26,17.9,89,11,75.5,24.9,7.4,7.7,17.1,11.3,50.6,14.5,85.5,100,0,19.7,80.3
270,James Johnson,MIA,32,55,27,28,21.2,60.7,39.3,53.3,3.3,35,5.1,11.7,13.3,50,51.8,48.2,86,14,62.2,37.8
270,LeBron James,LAL,34,55,28,27,35.2,70.1,29.9,59.4,10,22.1,19.5,18.5,15.2,49.4,34,66,34.2,65.8,34.1,65.9
270,Taurean Prince,ATL,25,55,19,36,28.2,47,53,37.5,8.4,49.7,16.4,12.8,13.7,29.1,45.3,54.7,85.4,14.6,64.1,35.9
270,Tyson Chandler,LAL,36,55,26,29,15.9,99,1,70.5,0,0,4.6,29.5,15.6,70.5,67.2,32.8,0,0,67.2,32.8
274,Bismack Biyombo,CHA,26,54,24,30,14.5,100,0,75.4,5.1,0,3,24.6,10.6,70.3,76.4,23.6,0,0,76.4,23.6
275,CJ Miles,MEM,32,53,33,20,16.2,34.7,65.3,26.5,8.3,59.3,14.7,14.2,11.5,18.3,66.7,33.3,97,3,84.8,15.2
275,Dennis Smith Jr.,NYK,21,53,21,32,28.5,68,32,58.4,10.5,27.8,17.7,13.8,18.1,47.9,25.1,74.9,64.2,35.8,34.5,65.5
275,E'Twaun Moore,NOP,30,53,21,32,27.6,66.9,33.1,56.9,8.2,36,17.9,7.1,13.4,48.7,69.4,30.6,92.1,7.9,76.2,23.8
275,Elie Okobo,PHX,21,53,7,46,18.1,54.5,45.5,49.3,7.9,38.5,13.5,12.2,15.5,41.4,45.3,54.7,79.5,20.5,57,43
275,Quincy Pondexter,SAS,31,53,29,24,5.5,69,31,46.9,4.1,18.4,14.3,34.7,17.3,42.9,65.2,34.8,100,0,72.4,27.6
275,Wayne Ellington,DET,31,53,26,27,24.5,18.6,81.4,16.9,2.2,76,12.1,7.1,16.7,14.7,76.1,23.9,90.6,9.4,87,13
281,Brandon Ingram,LAL,21,52,25,27,33.9,87.1,12.9,69.7,14.7,9.8,17.7,20.5,11.6,54.9,36.3,63.7,90.3,9.7,40.9,59.1
281,Lauri Markkanen,CHI,22,52,16,36,32.3,58.2,41.8,45.6,7.2,37,8.8,17.4,12.3,38.4,52.7,47.3,97.5,2.5,68.4,31.6
281,Troy Brown Jr.,WAS,19,52,20,32,14,70.5,29.5,60.5,11.3,26.6,15.3,12.9,19.4,49.2,60,40,100,0,69.1,30.9
284,Amir Johnson,PHI,32,51,32,19,10.4,74.5,25.5,66.7,2,17.9,6.5,15.4,13.4,64.7,68.7,31.3,100,0,73.4,26.6
284,Aron Baynes,BOS,32,51,32,19,16.1,72.6,27.4,59.2,5.6,22.2,4.2,18.6,13.4,53.5,66.7,33.3,100,0,73.3,26.7
284,David Nwaba,CLE,26,51,14,37,19.3,71.4,28.6,61.1,0.6,21.6,20.7,17.3,17.1,60.5,49,51,100,0,58.7,41.3
284,Derrick Rose,MIN,30,51,24,27,27.3,80.6,19.4,67.4,21.2,17.7,11.7,14.9,12,46.2,24.9,75.1,68.5,31.5,31.4,68.6
284,Dirk Nowitzki,DAL,41,51,17,34,15.6,45.5,54.5,38.1,29.5,51.5,4.6,10.4,7.8,8.6,81.7,18.3,100,0,90.4,9.6
284,Ekpe Udoh,UTA,32,51,35,16,6.3,100,0,84,0,0,2.5,16,13.4,84,72,28,0,0,72,28
284,Gary Clark,HOU,24,51,33,18,12.6,8.6,91.4,12.2,0,83.1,8.1,4.7,13.5,12.2,55.6,44.4,92.7,7.3,86,14
284,Hamidou Diallo,OKC,20,51,29,22,10.3,85.5,14.5,74.7,3.2,6.3,29.5,19,26.3,71.6,59.2,40.8,100,0,61.3,38.7
284,Troy Daniels,PHX,27,51,13,38,14.9,29.5,70.5,24.5,11.3,69.8,8.5,5.7,13.2,13.2,59,41,85.1,14.9,76.1,23.9
284,Wilson Chandler,LAC,32,51,35,16,23.1,42.1,57.9,36.1,7.2,58,22.3,5.9,12.8,28.9,61.8,38.2,94.9,5.1,78.9,21.1
294,Aaron Holiday,IND,22,50,31,19,12.9,51.5,48.5,42.2,12.9,43.9,15,13.9,16.3,29.3,38.7,61.3,79.1,20.9,55.2,44.8
294,Bobby Portis,WAS,24,50,14,36,26,69.6,30.4,57.5,10.4,31.7,8.9,10.8,15.5,47,53.4,46.6,100,0,65.9,34.1
294,De'Anthony Melton,PHX,21,50,13,37,19.7,62.9,37.1,56.8,5.6,34.8,18.8,8.4,18.8,51.2,33.8,66.2,100,0,53,47
294,Khem Birch,ORL,26,50,26,24,12.9,99.3,0.7,75.8,1.7,0,9.6,24.2,14.2,74.2,72.5,27.5,0,0,72.5,27.5
294,Thabo Sefolosha,UTA,35,50,28,22,12.2,47.7,52.3,38.9,6.3,53.7,17.4,7.4,24.2,32.6,81.1,18.9,97.1,2.9,88.7,11.3
294,Timothe Luwawu-Cabarrot,CHI,24,50,25,25,13.4,46.8,53.2,39.8,5.2,46.8,19,13.4,12.1,34.6,67.4,32.6,100,0,81.7,18.3
300,Chasson Randle,WAS,26,49,19,30,15.2,47,53,33.2,2.2,50.9,10.3,15.9,20.7,31,53.3,46.7,69.6,30.4,61.5,38.5
300,Cody Zeller,CHA,26,49,22,27,25.4,93.6,6.4,74,1.2,3.6,7.2,22.4,17.5,72.8,74.5,25.5,100,0,75.3,24.7
300,Ivan Rabb,MEM,22,49,20,29,14.7,92.9,7.1,79.6,9.2,3.2,7.7,17.2,13.4,70.4,66.4,33.6,100,0,67.2,32.8
300,Jonas Valanciunas,MEM,27,49,31,18,22.3,91.1,8.9,75.2,6,5.5,2.8,19.3,11.8,69.2,57.8,42.2,100,0,59.8,40.2
300,Jose Calderon,DET,37,49,22,27,12.9,52.5,47.5,54.9,38.9,37.2,1.8,7.9,7.1,15.9,25.8,74.2,100,0,48.9,51.1
305,D.J. Wilson,MIL,23,48,37,11,18.4,49.4,50.6,41.4,6.4,49.3,9.3,9.3,19.3,35,77.6,22.4,95.7,4.3,85.6,14.4
305,Furkan Korkmaz,PHI,21,48,30,18,14.2,41.2,58.8,36.6,4.3,50.5,19,12.9,21.5,32.3,64.7,35.3,97.9,2.1,80.6,19.4
305,Justin Anderson,ATL,25,48,17,31,9.7,51,49,44.9,1.1,40.4,20.2,14.7,19.7,43.8,52.5,47.5,91.7,8.3,67.2,32.8
305,Matthew Dellavedova,CLE,28,48,20,28,16.9,46.3,53.7,38.3,5.7,46.8,8.2,14.9,12.1,32.6,27.8,72.2,77.3,22.7,50,50
305,Tyler Dorsey,MEM,23,48,11,37,14.5,50,50,42.6,8.1,44.6,18.2,12.8,14.9,34.5,52.4,47.6,93.2,6.8,69.2,30.8
310,Frank Kaminsky,CHA,26,47,22,25,16.1,53.4,46.6,43.5,1.5,37,5.4,19.5,13.6,42,71.6,28.4,100,0,81.9,18.1
310,Glenn Robinson III,DET,25,47,24,23,13,64.8,35.2,56.6,13.1,27.3,17.7,16.1,23.7,43.4,83.9,16.1,94.4,5.6,86.5,13.5
310,Lonzo Ball,LAL,21,47,25,22,30.3,50,50,47.3,4.7,48.4,22.2,4.3,19.1,42.6,42.7,57.3,76,24,56.2,43.8
310,Marcin Gortat,LAC,35,47,25,22,16,100,0,85,5.2,0,8.2,15,12,79.8,81.8,18.2,0,0,81.8,18.2
310,Mo Bamba,ORL,21,47,19,28,16.3,71.2,28.8,65.8,13,21.6,2.1,12.6,17.5,52.7,65.6,34.4,95.2,4.8,70.9,29.1
310,Sam Dekker,WAS,25,47,14,33,16.8,75.8,24.2,70.4,4.2,19.9,19.2,9.7,25.8,66.2,72.3,27.7,94.7,5.3,75.8,24.2
316,Devonte' Graham,CHA,24,46,18,28,14.7,44,56,36.9,9.2,47,18,16.1,6,27.6,30,70,76.5,23.5,51.4,48.6
316,Dragan Bender,PHX,21,46,9,37,18,48.7,51.3,57.4,0,28.7,11.3,13.9,18.7,57.4,68.2,31.8,100,0,76.1,23.9
316,Kenrich Williams,NOP,24,46,17,29,23.5,44.1,55.9,39.4,2.2,55.9,23.3,4.7,14.3,37.3,70.9,29.1,92.3,7.7,81.3,18.7
316,Kris Dunn,CHI,25,46,14,32,30.2,81,19,69.7,17.3,19.7,13.1,10.6,13.7,52.4,17.7,82.3,64.7,35.3,25.1,74.9
316,Lance Thomas,NYK,31,46,7,39,17,59.9,40.1,54.6,17.6,32.2,12.2,13.2,16.1,37.1,73.2,26.8,100,0,80.8,19.2
316,Luke Kornet,NYK,23,46,9,37,17,31.8,68.2,23,4.3,65.2,4.7,11.8,10.2,18.6,59.5,40.5,98.6,1.4,85,15
316,Nikola Mirotic,MIL,28,46,24,22,27.1,41.3,58.7,35,7.2,49.9,13.5,15.1,13.8,27.8,74.6,25.4,91.4,8.6,82.8,17.2
316,Omari Spellman,ATL,21,46,15,31,17.5,47.5,52.5,39.7,2.9,48.5,7.7,11.8,13.2,36.8,68.5,31.5,100,0,82.7,17.3
316,Rajon Rondo,LAL,33,46,19,27,29.8,67.1,32.9,58.5,7.5,36.1,10.6,5.4,17.9,50.9,16.9,83.1,47.1,52.9,25.7,74.3
325,Kyle O'Quinn,IND,29,45,27,18,8.2,91.2,8.8,87.2,41,1.9,5.1,10.9,10.3,46.2,80.9,19.1,100,0,81.2,18.8
326,Chandler Hutchison,CHI,23,44,10,34,20.3,76.1,23.9,71.6,6.1,18.3,26.2,10.1,21.8,65.5,62.2,37.8,100,0,67.7,32.3
326,Dion Waiters,MIA,27,44,20,24,25.9,39.5,60.5,33.8,6.8,62,7.6,4.2,9.9,26.9,28.1,71.9,82.6,17.4,58.1,41.9
326,Jonah Bolden,PHI,23,44,24,20,14.5,40.7,59.3,44.4,1,49.3,15,6.3,7.7,43.5,73.9,26.1,100,0,85,15
326,Solomon Hill,NOP,28,44,14,30,20,43.3,56.7,37.7,3.1,50.3,10.5,12,13.1,34.6,69.4,30.6,100,0,83.8,16.2
326,Wendell Carter Jr.,CHI,20,44,10,34,25.2,91.4,8.6,76.5,14.1,4,6.4,19.5,14.3,62.4,77.6,22.4,100,0,78.3,21.7
331,Allen Crabbe,BKN,27,43,19,24,26.4,30.6,69.4,18.9,5.8,71.2,15,9.9,11.6,13.1,87.2,12.8,99,1,95.6,4.4
331,Dwayne Bacon,CHA,23,43,20,23,17.6,66.1,33.9,53.2,4.4,36.1,16.5,10.7,13.6,48.7,60.7,39.3,73.7,26.3,64.8,35.2
331,Frank Ntilikina,NYK,20,43,9,34,21,59.2,40.8,50.4,16.3,40.2,6.9,9.4,11.4,34.1,29,71,72.7,27.3,44.2,55.8
331,Greg Monroe,PHI,29,43,28,15,11.2,97.4,2.6,79.1,3.5,1.3,6.1,19.6,12.2,75.7,52.7,47.3,100,0,53.3,46.7
331,Kyle Anderson,MEM,25,43,19,24,29.8,87.7,12.3,81.5,9.8,7.8,19.7,10.7,19.4,71.7,53.9,46.1,100,0,56.7,43.3
