PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Jeremy Lin,ATL,51,4.6,42.2,0.94,4.4,1.5,3.1,50.6,52.2
George Hill,CLE,14,4,42.1,0.82,3.3,1.4,3.2,44.4,48.9
Mike Conley,MEM,70,8.4,41.9,0.96,8.1,2.7,6.5,42.1,46.4
Tyus Jones,MIN,68,3.2,41.9,0.9,2.9,1.2,2.9,41.8,45.2
Shai Gilgeous-Alexander,LAC,82,4.8,41.8,0.86,4.1,1.6,3.5,47.2,47.5
Alex Caruso,LAL,25,4.1,41.6,0.82,3.4,1.2,3,39.5,44.7
Jerryd Bayless,MIN,34,3.3,41.2,0.79,2.6,1,2.6,39.3,42.7
Isaiah Briscoe,ORL,39,1.9,40.9,0.62,1.2,0.5,1.4,35.8,36.8
De'Aaron Fox,SAC,81,7.6,40.6,0.88,6.6,2.5,5.7,43.6,47.3
Jimmer Fredette,PHX,6,2.5,40.5,0.53,1.3,0.5,2.2,23.1,23.1
Trey Burke,DAL,25,3.8,40.3,0.99,3.7,1.4,3.2,45,48.8
Zach LaVine,CHI,63,9.6,40.2,0.9,8.6,3.1,7.2,43.9,49.2
Matthew Dellavedova,CLE,36,3.4,40.2,0.78,2.6,1,2.4,42.5,46.6
Shabazz Napier,BKN,56,4,39.8,0.84,3.4,1,2.9,35.4,41.2
Collin Sexton,CLE,82,7.3,39.7,0.84,6.1,2.3,5.8,40.2,44.2
Elie Okobo,PHX,53,2.8,39.7,0.68,1.9,0.7,2.1,32.7,37.7
T.J. McConnell,PHI,76,2.7,38.9,0.86,2.3,1.1,2.2,48.8,48.8
Daryl Macon,DAL,8,1.8,38.9,0.79,1.4,0.5,1.4,36.4,45.5
Dante Exum,UTA,42,3,38.4,0.82,2.5,1,2.3,43.8,43.8
Luka Doncic,DAL,72,8.7,38.3,0.9,7.8,2.7,6,44.3,50.6
Caris LeVert,BKN,40,5.7,38,0.93,5.3,2,4.5,44.1,50
Shelvin Mack,MEM,53,3.4,37.9,0.89,3,1.2,2.9,42.1,49
Frank Mason III,SAC,38,2.3,37.7,0.78,1.8,0.7,1.9,37.5,42.4
Victor Oladipo,IND,36,7.7,37.6,0.85,6.6,2.6,6.3,41.8,45.8
Spencer Dinwiddie,BKN,68,6.2,37.4,0.99,6.1,2,4.2,47,52.1
Reggie Jackson,DET,82,5.7,36.6,0.88,5,2.1,4.7,45.1,47.1
Kadeem Allen,NYK,19,3.7,36.6,0.89,3.3,1.4,3,45.6,46.5
DeMar DeRozan,SAS,77,8,36.5,0.93,7.5,2.9,6.4,45.9,45.9
Chris Paul,HOU,59,5.9,36.4,0.86,5.1,1.8,4.2,42.4,48.8
Ryan Arcidiacono,CHI,81,2.4,36.1,0.99,2.3,0.9,1.8,48.3,51.7
Raul Neto,UTA,37,2.1,36,0.87,1.8,0.8,1.6,47.5,50
Jrue Holiday,NOP,67,7.9,35.9,0.88,6.9,2.8,6.2,45.4,48.9
Darren Collison,IND,76,4.1,35.9,0.92,3.8,1.4,3,47.1,51.1
Jimmy Butler,MIN,10,7.1,35.7,1.04,7.4,2.5,5.6,44.6,49.1
Monte Morris,DEN,82,3.4,35.2,1.06,3.6,1.6,3,52.8,55.2
Jonathon Simmons,ORL,41,3.2,35.1,0.55,1.8,0.7,2.4,27.8,29.4
Tyler Johnson,PHX,13,4.2,35,0.84,3.5,1.2,3.2,36.6,40.2
Dwyane Wade,MIA,72,6,34.8,0.79,4.7,1.9,4.5,41,43.3
Fred VanVleet,TOR,64,4,34.8,0.78,3.1,1.2,3.2,36.3,41.4
Delon Wright,TOR,49,2.5,34.8,0.78,2,0.8,1.9,40,42.1
Derrick White,SAS,67,3.6,34.7,0.88,3.2,1.4,2.9,47.6,49.7
Devin Booker,PHX,64,9.2,34.5,0.93,8.5,3,6.5,45.7,50
Cory Joseph,IND,82,2.7,34.5,0.7,1.9,0.9,2.3,40.9,41.4
Yogi Ferrell,SAC,71,2,34.2,0.98,2,0.8,1.7,46.7,51.7
Emmanuel Mudiay,NYK,59,5.5,34.1,0.89,4.9,2,4.3,46.2,48
Delon Wright,MEM,26,4.5,34.1,0.76,3.5,1.2,3.3,34.9,36.6
Isaiah Thomas,DEN,12,3.7,34.1,0.5,1.8,0.6,2.5,23.3,25
Patty Mills,SAS,82,3.3,34,0.94,3.1,1.1,2.6,43.1,52.1
Markelle Fultz,PHI,19,3.5,34,0.91,3.2,1.4,2.8,50,50
Frank Ntilikina,NYK,43,2.8,33.8,0.71,2,0.8,2.2,37.9,41.6
Ricky Rubio,UTA,68,5,33.6,0.78,3.9,1.5,3.5,44.5,45.6
Allonzo Trier,NYK,64,3.9,33.6,0.8,3.1,1,2.5,40.1,44.1
Goran Dragic,MIA,36,5.1,33.6,0.75,3.8,1.5,3.8,39,41.5
Tyreke Evans,IND,69,4.1,33.5,0.7,2.9,1.1,3.2,35,39.5
Dennis Smith Jr.,DAL,32,5.1,33.3,0.76,3.8,1.5,3.5,42.9,46
Tim Frazier,MIL,12,2.4,33.3,0.62,1.5,0.6,1.7,35,37.5
Jerian Grant,ORL,60,1.6,32.9,0.69,1.1,0.4,1.1,37.9,43.2
MarShon Brooks,MEM,29,2.3,32.7,0.97,2.2,0.9,1.8,49.1,53.8
Austin Rivers,WAS,29,2.8,32.7,0.68,1.9,0.7,2,32.2,36.4
John Wall,WAS,32,7.7,32.6,0.87,6.7,2.7,5.6,48.3,50.3
Otto Porter Jr.,CHI,15,5.2,32.6,0.87,4.5,1.8,4.3,42.2,46.9
Billy Garrett,NYK,4,2.5,32.3,1,2.5,1.3,2.5,50,50
Aaron Holiday,IND,50,2.1,32.2,0.8,1.7,0.7,1.8,36.7,41.7
De'Anthony Melton,PHX,50,2.2,32.1,0.48,1.1,0.5,1.6,30,30.6
Avery Bradley,MEM,14,5.2,32,0.92,4.8,1.8,4.3,41.7,47.5
Cameron Payne,CHI,31,2.2,31.9,0.84,1.8,0.8,1.7,50,51
Josh Richardson,MIA,73,5.4,31.8,0.81,4.3,1.6,4.3,37.2,40.5
Jaylen Adams,ATL,33,1.3,31.4,0.63,0.8,0.3,1,33.3,37.9
Joe Ingles,UTA,82,4,31.3,0.76,3.1,1.2,2.7,45.5,51.8
Jevon Carter,MEM,39,1.8,31.3,0.58,1.1,0.4,1.4,28.6,33.9
Andrew Harrison,CLE,10,1.7,30.9,0.71,1.2,0.2,1.2,16.7,20.8
Jordan Clarkson,CLE,81,5.2,30.6,0.94,5,2,4.3,45,49.7
Jamal Murray,DEN,75,5.8,30.6,0.87,5,1.9,4.7,41.2,45.6
Justise Winslow,MIA,66,4.4,30.4,0.64,2.8,1.3,3.2,39.9,40.4
Jeremy Lin,TOR,23,2.6,30.2,0.8,2.1,0.8,1.8,42.9,44
Evan Fournier,ORL,81,4.8,30.1,0.76,3.7,1.5,3.9,38.2,41.5
Alec Burks,UTA,17,2.5,29.9,0.74,1.9,0.6,2.2,29.7,33.8
Elfrid Payton,NOP,42,3.9,29.7,0.69,2.7,1.2,2.8,42,44.5
Devonte' Graham,CHA,46,1.7,29.7,0.94,1.6,0.6,1.4,43.1,50
Jordan McRae,WAS,27,1.7,29.6,0.96,1.7,0.6,1.4,41,43.6
Kyrie Irving,BOS,67,6.6,29.4,0.99,6.5,2.6,5.5,47.8,53
Lance Stephenson,LAL,68,2.3,28.9,0.79,1.9,0.7,1.8,41.7,46.3
CJ McCollum,POR,70,5.8,28.7,0.97,5.7,2.2,4.9,45.3,50.4
Bogdan Bogdanovic,SAC,70,4.3,28.7,0.83,3.6,1.5,3.3,44.6,48.1
Antonio Blakeney,CHI,57,2.3,28.7,0.74,1.7,0.7,2,37.2,38.1
Patrick Beverley,LAC,78,2.3,28.6,0.77,1.8,0.6,1.6,36.5,42.1
Michael Carter-Williams,ORL,12,2,28.6,0.75,1.5,0.7,1.6,42.1,42.1
Isaiah Canaan,MIN,7,1.4,28.6,1,1.4,0.6,1.3,44.4,55.6
Will Barton,DEN,43,3.7,28.5,0.68,2.5,1,3,33.9,37.4
Grayson Allen,UTA,38,1.8,28.2,0.79,1.4,0.5,1.3,37.5,40.6
Isaiah Canaan,PHX,19,2.4,28.2,0.83,2,0.8,1.8,45.7,51.4
LeBron James,LAL,55,7.5,28.1,0.98,7.3,2.7,5.9,45.4,52
Jalen Brunson,DAL,73,2.7,28,0.91,2.5,1,2.2,44.4,46.3
Jonathon Simmons,PHI,15,1.6,27.9,1.17,1.9,0.6,1.2,50,55.6
Tim Hardaway Jr.,NYK,46,5.4,27.7,1,5.4,1.7,4,43.2,50.3
Alec Burks,CLE,34,3.4,27.1,0.69,2.4,0.8,2.6,30.7,33.5
Kawhi Leonard,TOR,60,6.3,26.8,1,6.4,2.2,4.8,45.7,48.8
Bryn Forbes,SAS,82,2.9,26.7,0.87,2.5,1,2.5,41.3,45.9
Quinn Cook,GSW,74,1.8,26.7,0.9,1.6,0.7,1.6,43.2,48.3
Tobias Harris,LAC,55,5.1,26.6,0.99,5.1,2,4.1,49.3,52.2
Andrew Wiggins,MIN,73,5.4,26.5,0.74,4,1.6,4.4,36.6,38.3
Gordon Hayward,BOS,72,3,26.5,0.87,2.7,0.9,2.3,40.7,44
Theo Pinson,BKN,18,1.4,26,0.5,0.7,0.2,0.9,18.8,21.9
Eric Bledsoe,MIL,78,4.1,25.9,0.99,4.1,1.6,3.4,46.8,53.2
Seth Curry,POR,74,1.9,25.9,1.02,1.9,0.8,1.6,48.4,55.7
Brandon Ingram,LAL,52,4.8,25.5,0.79,3.8,1.4,3.4,42.4,42.4
Kent Bazemore,ATL,67,3.4,25.5,0.72,2.4,0.9,2.5,36.3,40.5
Bradley Beal,WAS,82,6.2,25.3,0.93,5.8,2.3,4.8,47.6,51.3
Jimmy Butler,PHI,55,4.4,25.2,0.83,3.7,1.3,3.4,38.3,40.4
Mario Hezonja,NYK,58,2.6,25.2,0.65,1.7,0.6,1.9,32.7,34.5
Chandler Parsons,MEM,25,2.2,24.9,0.55,1.2,0.4,1.6,28.2,30.8
Russell Westbrook,OKC,72,6.7,24.7,0.78,5.3,2.2,4.9,44.2,47.6
Luke Kennard,DET,63,2.4,24.7,0.85,2,0.8,2,40.9,44.9
Paul George,OKC,76,6.5,24.5,1.02,6.6,2.2,4.9,44.9,50.8
Rodney Hood,CLE,45,2.9,24.5,0.93,2.7,1,2.5,41.2,45.2
Jeremy Lamb,CHA,79,3.6,24.4,0.92,3.3,1.2,2.9,41,43.4
Norman Powell,TOR,60,2,24.4,0.88,1.8,0.6,1.4,42.5,46
Lonzo Ball,LAL,47,3,24.4,0.69,2.1,0.8,2.4,34.8,41.5
Tim Frazier,NOP,47,1.4,24.2,0.7,1,0.3,1,34,37.2
Kyle Lowry,TOR,65,3.7,24.1,0.86,3.2,1.1,2.6,42.3,50.3
Chasson Randle,WAS,49,1.4,24,0.94,1.3,0.4,1,44.7,56.4
Tomas Satoransky,WAS,80,2.1,23.7,0.74,1.6,0.6,1.5,41.7,42.1
Josh Jackson,PHX,79,3.3,23.5,0.79,2.6,1.1,2.6,42.4,43.8
Kevin Huerter,ATL,74,2.4,23,0.75,1.8,0.7,1.9,37.7,44.6
Tyrone Wallace,LAC,62,1,22.9,0.59,0.6,0.3,0.8,34.7,34.7
Rodney Hood,POR,27,2.1,22.8,0.9,1.9,0.8,1.9,41.2,45.1
Terrence Ross,ORL,81,3.2,22.6,1.04,3.4,1.2,2.8,43.2,52.9
George Hill,MIL,47,1.6,22.6,1.04,1.6,0.6,1.1,53.7,57.4
Shaquille Harrison,CHI,73,1.7,22.5,0.82,1.4,0.5,1.2,42.9,44
Nicolas Batum,CHA,75,2.1,22.2,0.88,1.9,0.7,1.6,44.1,51.7
James Harden,HOU,78,7.4,22.1,0.97,7.3,2.4,5.1,47.7,54.5
Terry Rozier,BOS,79,2.1,21.8,0.93,2,0.8,1.9,41.9,48
Wayne Selden,MEM,31,1.4,21.7,0.86,1.2,0.5,1.2,44.4,47.2
Stephen Curry,GSW,69,5.1,21.6,1.02,5.2,1.8,4.1,43.3,54.2
Courtney Lee,NYK,12,1,21.1,0.58,0.6,0.3,0.8,30,30
DeAndre' Bembry,ATL,81,2,20.5,0.76,1.6,0.7,1.6,43.3,43.3
Tyler Dorsey,MEM,21,2,20.3,0.91,1.8,0.7,1.6,42.4,47
Kelly Oubre Jr.,PHX,40,3.4,20.1,0.93,3.1,1.2,2.6,44.7,49
Dion Waiters,MIA,44,2.6,20.1,0.86,2.2,0.9,2,46.6,51.7
Rodney McGruder,MIA,66,1.7,20.1,0.66,1.1,0.5,1.4,36.3,38.5
Kevin Knox II,NYK,75,3,19.8,0.88,2.6,1,2.4,41.8,45.1
Stanley Johnson,NOP,18,1.3,19.8,0.67,0.9,0.4,1,38.9,44.4
Avery Bradley,LAC,49,2,19.7,0.73,1.4,0.7,1.6,41,43.6
Khris Middleton,MIL,77,3.6,19.6,0.87,3.1,1.1,2.8,38.9,48.1
Ian Clark,NOP,60,1.5,19.6,0.84,1.3,0.5,1.2,40.5,45.3
Marcus Smart,BOS,80,1.8,19.5,0.81,1.5,0.5,1.3,40.2,46.6
Evan Turner,POR,73,1.6,19.5,0.67,1.1,0.5,1.3,38.5,38.5
Tyler Johnson,MIA,44,2.2,19.4,0.64,1.4,0.5,1.4,36.7,36.7
Taurean Prince,ATL,54,2.6,19.3,0.82,2.1,0.8,2,38.9,44.4
Austin Rivers,HOU,47,1.8,19.3,0.78,1.4,0.6,1.6,34.7,39.3
Devin Harris,DAL,68,1.3,19.2,0.75,1,0.4,0.9,40,43.3
Kevin Durant,GSW,78,4.5,19,0.98,4.4,1.6,3.5,46,51.3
Malcolm Brogdon,MIL,64,2.7,19,0.82,2.2,0.9,2.1,40.9,43.8
Courtney Lee,DAL,22,0.8,18.9,0.89,0.7,0.4,0.6,61.5,61.5
JR Smith,CLE,11,1.6,18.9,0.61,1,0.4,1.3,28.6,32.1
Tobias Harris,PHI,27,3.4,18.8,0.91,3.1,1.3,2.7,47.3,50
Blake Griffin,DET,75,4.6,18.7,0.99,4.5,1.4,3.3,43.1,52.4
Dillon Brooks,MEM,18,1.6,18.7,0.66,1.1,0.5,1.4,36,36
Malik Monk,CHA,73,1.8,18.4,0.69,1.2,0.5,1.3,34,38.7
Wayne Selden,CHI,43,1.7,18.1,0.96,1.6,0.7,1.4,48.4,52.4
Daniel Hamilton,ATL,18,0.7,18.1,0.23,0.2,0,0.3,0,0
Troy Brown Jr.,WAS,52,1,18,0.65,0.6,0.3,0.8,34.1,35.2
Nik Stauskas,POR,44,1.1,17.2,0.88,1,0.4,0.8,51.4,58.1
Eric Gordon,HOU,68,2.7,17.1,0.9,2.5,0.8,2.2,38.8,45.6
John Jenkins,NYK,22,0.9,16.9,0.8,0.7,0.3,0.7,40,46.7
Dwayne Bacon,CHA,43,1.1,16.6,0.67,0.8,0.3,1,29.3,34.1
Buddy Hield,SAC,82,3.2,16.4,0.77,2.4,1,2.6,38.7,42.7
Damyean Dotson,NYK,73,1.8,16.2,1.08,1.9,0.9,1.5,56.3,60.7
T.J. Warren,PHX,43,2.7,16.2,1.02,2.7,1.1,2.3,47.5,50
Gary Harris,DEN,57,2.2,16.1,0.95,2.1,0.8,1.7,44.9,49
Troy Daniels,PHX,51,1,16.1,0.92,0.9,0.4,0.9,41.3,50
Bruce Brown,DET,74,0.8,15.8,0.75,0.6,0.2,0.6,37.8,37.8
Marco Belinelli,SAS,79,1.6,15.6,0.94,1.5,0.5,1.3,39.4,48.1
Tim Hardaway Jr.,DAL,19,2.5,15.6,0.9,2.3,0.8,2.1,38.5,43.6
Frank Jackson,NOP,61,1.3,15.2,0.86,1.1,0.5,1.1,40,45
Jayson Tatum,BOS,79,2.4,15,0.91,2.2,0.9,2.1,44.2,47.2
James Johnson,MIA,55,1.3,14.6,0.78,1,0.4,1,40.4,43
Wes Iwundu,ORL,68,0.8,14.5,0.64,0.5,0.2,0.6,33.3,33.3
Iman Shumpert,SAC,42,1.3,13.6,0.8,1,0.4,1.1,38.3,43.6
Darius Miller,NOP,69,1.1,13.3,0.89,1,0.4,0.8,47.2,55.7
Patrick McCaw,TOR,26,0.4,13.2,0.8,0.3,0.2,0.3,57.1,57.1
Brandon Sampson,CHI,14,0.7,13.2,0.7,0.5,0.2,0.6,37.5,43.8
E'Twaun Moore,NOP,53,1.5,12.8,0.68,1,0.4,1.2,35.4,36.9
Otto Porter Jr.,WAS,41,1.6,12.7,1.03,1.6,0.7,1.5,47.5,51.6
Ben Simmons,PHI,79,2.3,12.5,0.96,2.2,0.9,1.6,55.6,55.6
Svi Mykhailiuk,LAL,39,0.5,12.5,0.6,0.3,0.1,0.3,38.5,46.2
Aaron Gordon,ORL,78,2,12.1,0.77,1.6,0.6,1.5,38.3,42.9
Rudy Gay,SAS,69,1.6,12,0.97,1.6,0.7,1.3,52.3,54
Malik Beasley,DEN,81,1.2,11.9,0.92,1.1,0.4,1.1,40.4,45.5
Kyle Anderson,MEM,43,1,11.9,0.81,0.8,0.4,0.7,50,50
Garrett Temple,LAC,26,0.6,11.9,0.75,0.5,0.2,0.5,50,50
Bojan Bogdanovic,IND,81,1.9,11.8,0.99,1.9,0.7,1.5,49.6,51.7
Danilo Gallinari,LAC,68,2,11.8,1.03,2.1,0.6,1.3,45.6,52.8
Trevor Ariza,PHX,26,1.3,11.7,0.97,1.2,0.4,0.9,43.5,47.8
Wesley Johnson,NOP,26,0.5,11.7,1.08,0.5,0.2,0.4,50,65
Shake Milton,PHI,20,0.6,11.6,0.46,0.3,0.1,0.5,20,20
Harrison Barnes,DAL,49,1.9,10.9,0.78,1.5,0.5,1.5,31.9,37.5
Garrett Temple,MEM,49,1,10.9,0.65,0.7,0.2,0.9,28.6,28.6
Wesley Matthews,DAL,44,1.4,10.7,0.6,0.8,0.3,1.1,28,29
Wesley Matthews,IND,23,1.2,10.7,0.54,0.7,0.3,1,25,31.3
Trevor Ariza,WAS,43,1.5,10.6,0.71,1.1,0.4,1.2,35.3,40.2
Reggie Bullock,DET,44,1.2,10.3,0.72,0.9,0.4,0.9,40,42.5
Chandler Hutchison,CHI,44,0.6,10.2,0.65,0.4,0.2,0.5,34.8,34.8
JJ Redick,PHI,76,1.6,10,1.06,1.7,0.6,1.4,45.8,53.7
Landry Shamet,LAC,25,1,9.9,1,1,0.2,0.6,37.5,53.1
Vince Carter,ATL,76,0.7,9.8,0.85,0.6,0.2,0.5,43.9,53.7
Sterling Brown,MIL,58,0.6,9.8,0.81,0.5,0.2,0.5,48.3,50
Wayne Ellington,DET,28,1.1,9.6,1.1,1.2,0.4,0.9,40,58
Kentavious Caldwell-Pope,LAL,82,1,9.3,0.83,0.8,0.4,0.8,42,44.9
Kelly Oubre Jr.,WAS,29,1.2,9.2,0.88,1,0.4,0.9,42.3,42.3
Shaun Livingston,GSW,64,0.4,9.2,1,0.4,0.2,0.3,55.6,55.6
Robert Covington,MIN,22,1.2,9.2,0.7,0.9,0.3,0.8,35.3,41.2
Kyle Kuzma,LAL,70,1.7,9.1,0.88,1.5,0.6,1.4,44.4,46.5
CJ Miles,TOR,40,0.6,9.1,0.41,0.2,0.1,0.4,17.6,20.6
Abdel Nader,OKC,60,0.4,8.9,0.77,0.3,0.1,0.3,41.2,41.2
Harrison Barnes,SAC,28,1.2,8.8,0.7,0.8,0.4,1,35.7,39.3
Damion Lee,GSW,32,0.4,8.2,1.17,0.4,0.1,0.3,44.4,50
Donte DiVincenzo,MIL,27,0.4,8.1,1.17,0.5,0.2,0.3,55.6,66.7
Jabari Parker,WAS,25,1.2,8,0.9,1.1,0.5,1,52,56
Alex Abrines,OKC,31,0.5,7.9,1.21,0.5,0.2,0.3,66.7,83.3
Justin Holiday,MEM,44,0.8,7.8,0.53,0.4,0.2,0.7,25.8,27.4
Stanley Johnson,DET,48,0.7,7.7,0.73,0.5,0.2,0.5,38.5,42.3
Giannis Antetokounmpo,MIL,72,1.9,7.6,1.12,2.1,0.8,1.3,62.2,64.4
Jabari Parker,CHI,39,1.2,7.6,0.78,0.9,0.3,0.9,37.1,41.4
Nik Stauskas,CLE,24,0.4,7.5,1.4,0.6,0.2,0.4,55.6,72.2
Mikal Bridges,PHX,82,0.6,7.3,0.62,0.4,0.1,0.5,30.8,35.9
Hamidou Diallo,OKC,51,0.3,7.2,0.8,0.2,0.1,0.2,40,40
Justin Jackson,DAL,29,0.5,7.2,0.67,0.3,0.1,0.4,30.8,34.6
Langston Galloway,DET,80,0.6,7.1,0.67,0.4,0.2,0.5,31,34.5
Kyle Korver,UTA,54,0.6,7.1,0.73,0.4,0.1,0.5,28.6,37.5
Keita Bates-Diop,MIN,30,0.4,7.1,0.67,0.3,0.1,0.4,27.3,27.3
Landry Shamet,PHI,54,0.5,6.9,0.96,0.5,0.2,0.5,38.5,48.1
Gerald Green,HOU,73,0.6,6.8,0.84,0.5,0.2,0.5,31.6,40.8
Josh Okogie,MIN,74,0.6,6.7,0.93,0.5,0.2,0.5,44.1,50
Furkan Korkmaz,PHI,48,0.4,6.6,0.9,0.4,0.1,0.4,38.9,41.7
Dorian Finney-Smith,DAL,81,0.5,6.5,0.55,0.3,0.1,0.4,31,37.9
Jaylen Brown,BOS,74,0.8,5.9,0.84,0.7,0.3,0.6,42.6,45.7
Mike Scott,LAC,52,0.3,5.7,0.73,0.2,0.1,0.2,50,55
Justin Jackson,SAC,52,0.4,5.6,0.79,0.3,0.1,0.3,33.3,36.1
Tony Snell,MIL,74,0.3,5.6,0.55,0.2,0.1,0.2,31.3,34.4
Kenrich Williams,NOP,46,0.4,5.6,0.5,0.2,0.1,0.3,33.3,37.5
Josh Hart,LAL,67,0.4,5.4,0.7,0.3,0.1,0.4,30.8,40.4
Pascal Siakam,TOR,80,0.8,5.3,1.12,0.9,0.3,0.6,59.1,59.1
Jake Layman,POR,71,0.4,5.2,0.69,0.3,0.1,0.3,33.3,42.9
Royce O'Neale,UTA,82,0.3,5.1,0.73,0.2,0.1,0.2,42.9,42.9
DeMarre Carroll,BKN,67,0.6,5,0.58,0.3,0.1,0.4,24.1,25.9
Justin Holiday,CHI,38,0.6,5,0.74,0.4,0.2,0.6,33.3,40.5
Andre Iguodala,GSW,68,0.3,5,0.74,0.2,0.1,0.2,35.7,42.9
Timothe Luwawu-Cabarrot,CHI,29,0.3,4.9,1,0.3,0.2,0.3,55.6,55.6
Solomon Hill,NOP,44,0.3,4.9,0.46,0.1,0,0.2,25,25
Danny Green,TOR,80,0.4,4.8,0.83,0.4,0.2,0.3,54.2,54.2
Pat Connaughton,MIL,61,0.3,4.8,1.21,0.4,0.1,0.3,56.3,71.9
Marcus Morris Sr.,BOS,75,0.6,4.7,0.81,0.5,0.2,0.6,34.9,39.5
Glenn Robinson III,DET,47,0.2,4.7,1,0.2,0.1,0.2,50,50
Paul Millsap,DEN,70,0.6,4.6,0.82,0.5,0.2,0.4,41.9,43.5
O.G. Anunoby,TOR,67,0.3,4.3,0.57,0.2,0.1,0.3,30,30
Nikola Jokic,DEN,80,0.9,4.2,0.79,0.7,0.3,0.6,47.7,51.1
Lauri Markkanen,CHI,52,0.8,4.2,0.82,0.6,0.3,0.7,38.2,39.7
Danuel House Jr.,HOU,39,0.3,4.1,0.69,0.2,0.1,0.2,42.9,50
Klay Thompson,GSW,78,0.8,4,1.21,1,0.4,0.7,56.1,64.9
Miles Bridges,CHA,80,0.3,4,1.08,0.3,0.1,0.3,50,54.5
Jae Crowder,UTA,80,0.5,3.9,0.58,0.3,0.1,0.4,20.7,29.3
Terrance Ferguson,OKC,73,0.3,3.9,0.42,0.1,0,0.2,20,20
David Nwaba,CLE,51,0.3,3.9,0.31,0.1,0,0.2,11.1,11.1
Trey Lyles,DEN,64,0.3,3.6,1.23,0.4,0.1,0.2,53.3,56.7
Jonathan Isaac,ORL,75,0.4,3.6,0.52,0.2,0.1,0.3,26.1,26.1
Torrey Craig,DEN,75,0.2,3.5,0.67,0.1,0.1,0.2,38.5,38.5
Joe Harris,BKN,76,0.4,3.2,0.8,0.3,0.1,0.3,36.8,42.1
Allen Crabbe,BKN,43,0.3,3.2,0.57,0.2,0,0.2,20,30
Joel Embiid,PHI,64,0.8,3,0.96,0.8,0.3,0.6,47.4,51.3
Julius Randle,NOP,73,0.6,2.8,0.67,0.4,0.2,0.4,35.5,35.5
Draymond Green,GSW,66,0.3,2.7,1,0.3,0.1,0.2,58.3,58.3
Rodions Kurucs,BKN,63,0.2,2.7,0.93,0.2,0.1,0.2,38.5,46.2
Jeff Green,WAS,77,0.3,2.6,0.87,0.3,0.1,0.2,38.9,44.4
Larry Nance Jr.,CLE,67,0.2,2.5,0.56,0.1,0.1,0.2,30.8,34.6
Rondae Hollis-Jefferson,BKN,59,0.3,2.5,0.25,0.1,0,0.1,0,0
Kelly Olynyk,MIA,79,0.2,2.3,1,0.2,0.1,0.1,45.5,59.1
Al-Farouq Aminu,POR,81,0.2,2.2,0.56,0.1,0,0.2,15.4,15.4
Maurice Harkless,POR,60,0.2,2.2,0.2,0,0,0.2,11.1,11.1
Nemanja Bjelica,SAC,77,0.2,2.1,0.33,0.1,0,0.1,20,20
Davis Bertans,SAS,76,0.1,1.9,0.8,0.1,0,0.1,42.9,57.1
Montrezl Harrell,LAC,82,0.2,1.7,0.45,0.1,0,0.2,30.8,30.8
Noah Vonleh,NYK,68,0.1,1.7,0.8,0.1,0,0.1,33.3,33.3
Anthony Davis,NOP,56,0.3,1.4,0.83,0.3,0.1,0.3,40,40
