PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Theo Maledon,CHA,44,2.8,35.7,0.85,2.4,0.9,2,44.4,48.3
Zach LaVine,CHI,77,8.1,35.5,0.93,7.6,2.8,6.5,42.3,48.1
Tyler Herro,MIA,67,7.1,35.4,0.93,6.6,2.5,5.7,43.7,50.8
Delon Wright,WAS,50,2.5,35.3,0.93,2.3,0.9,2,47,52
Joshua Primo,SAS,4,3.5,35,0.71,2.5,1,2,50,56.3
Jordan Goodwin,WAS,62,2.5,34.8,0.79,2,0.9,2,42.4,43.2
Ricky Rubio,CLE,33,2.4,34.7,0.82,1.9,0.8,1.9,41.3,42.1
Kendrick Nunn,WAS,31,2.7,34.6,0.95,2.5,1.1,2.2,51.5,58.1
Bones Hyland,DEN,43,4.3,34.3,0.9,3.8,1.4,3.4,40.5,49
Devonte' Graham,SAS,20,4.4,34.2,1.02,4.5,1.2,3.4,35.8,47
Anfernee Simons,POR,62,6.9,34.1,1.01,6.9,2.6,5.7,45.1,53.7
D'Angelo Russell,MIN,54,6,34.1,0.97,5.8,2.1,4.4,47.7,54.3
Luka Doncic,DAL,66,10.2,33.9,1.06,10.8,3.9,7.6,51.8,58.7
McKinley Wright IV,DAL,27,1.6,33.9,0.79,1.2,0.5,1.3,41.2,42.6
Nickeil Alexander-Walker,UTA,36,2.2,33.8,0.91,2,0.7,1.4,52,59
Reggie Jackson,DEN,16,3.2,33.3,0.82,2.6,1.1,2.4,46.2,50
Terry Rozier,CHA,64,7.3,33.1,0.84,6.2,2.4,6.1,38.7,44.2
Malcolm Brogdon,BOS,67,4.5,33,1.01,4.5,1.6,3.7,43.7,52.2
CJ McCollum,NOP,75,7.1,32.9,0.92,6.5,2.5,5.8,43.8,48.3
Tyrese Maxey,PHI,60,5.9,32.9,1.01,6,2.3,4.9,46.3,51.2
Andrew Nembhard,IND,75,3.5,32.6,0.73,2.5,1.1,2.8,39.5,41.4
Victor Oladipo,MIA,42,4.1,32.5,0.85,3.5,1.3,3,44.1,51.6
D'Angelo Russell,LAL,17,5.3,32.1,0.9,4.8,1.8,3.8,47.7,50.8
George Hill,MIL,35,1.6,31.8,0.91,1.5,0.5,1.2,46.3,47.6
Reggie Jackson,LAC,52,3.8,31.7,0.79,3,1.2,3.1,40,42.2
Kris Dunn,UTA,22,4,31.6,1.1,4.4,1.8,3.1,58.8,61
Jordan Hall,SAS,8,1.5,31.6,0.75,1.1,0.4,1,37.5,43.8
Jamal Murray,DEN,65,6.2,31.5,0.97,6,2.4,5,47.5,54
Mike Conley,MIN,24,3.8,31.4,1.25,4.8,1.5,3,50.7,59.9
Daishen Nix,HOU,57,1.9,31.3,0.63,1.2,0.4,1.3,33.3,39.6
Cam Thomas,BKN,57,3.2,31.2,0.86,2.8,0.9,2.6,36.7,40.5
Markelle Fultz,ORL,60,4.5,31.1,0.89,4.1,1.8,3.5,51,51.7
Derrick Rose,NYK,27,2.1,31,0.91,2,0.9,1.9,45.1,49
John Wall,LAC,34,4.3,30.9,0.61,2.6,0.9,3,30.4,31.9
Shake Milton,PHI,76,2.6,30.5,0.84,2.2,0.9,2,45.1,46.7
Stephen Curry,GSW,56,7.7,30.4,1.14,8.8,3.1,6.1,50.4,61.7
Immanuel Quickley,NYK,81,4.2,30.3,0.99,4.2,1.5,3.4,44.7,50.4
James Harden,PHI,58,6.2,30.3,0.9,5.6,1.7,4.1,42.1,50
Blake Wesley,SAS,37,2.4,30.3,0.41,1,0.4,1.6,21.7,23.3
Joe Ingles,MIL,46,2,30.2,0.96,2,0.7,1.5,48.6,64.3
TyTy Washington Jr.,HOU,32,1.7,30.2,0.78,1.3,0.6,1.6,36,39
Bradley Beal,WAS,50,6.6,29.8,0.94,6.2,2.4,5,48.2,51.4
Franz Wagner,ORL,80,5.3,29.6,0.91,4.8,2,4,48.6,51.9
Paul George,LAC,56,6.9,29.6,0.97,6.6,2.4,5.2,46.2,53.3
Josh Giddey,OKC,76,5.4,29.5,0.82,4.4,2,4.3,46.6,46.8
Devin Booker,PHX,53,7.5,29.4,1,7.5,2.8,6.1,46.7,50.5
Gabe Vincent,MIA,68,3,29.3,0.88,2.6,1,2.3,42.8,49.1
Shai Gilgeous-Alexander,OKC,68,8.1,29,1.01,8.2,2.9,5.8,49.6,50.8
Goran Dragic,MIL,7,1.9,28.9,0.69,1.3,0.6,1.6,36.4,40.9
Bones Hyland,LAC,14,3.3,28.6,0.94,3.1,1.2,2.6,47.2,52.8
Eric Gordon,HOU,47,3.7,28.4,0.98,3.6,1.3,2.6,48.4,54.5
Jose Alvarado,NOP,61,2.8,27.8,0.76,2.1,0.9,2,44.7,45.1
Jordan Poole,GSW,82,5.8,27.7,0.92,5.3,1.8,4.3,40.7,47.8
Khris Middleton,MIL,33,4.3,27.7,0.98,4.2,1.5,3.3,45.9,52.8
Brandon Boston Jr.,LAC,22,1.9,27.7,0.81,1.5,0.5,1.4,40,41.7
Anthony Edwards,MIN,79,6.8,27.6,0.9,6.2,2.3,5.3,42.7,48.1
Jordan Clarkson,UTA,61,5.9,27.6,0.91,5.4,2,4.4,45.1,50.8
Brandon Ingram,NOP,45,6.8,27.6,0.95,6.4,2.4,5.2,47.4,48.9
Aaron Holiday,ATL,63,1.2,27.5,0.93,1.1,0.4,1,43.5,48.4
Cody Martin,CHA,8,1.4,27.5,0.18,0.3,0.1,1.1,11.1,11.1
Gordon Hayward,CHA,50,4.1,27.3,0.85,3.5,1.4,3.2,44,46.5
Mikal Bridges,BKN,27,6.3,27.3,1,6.3,2.3,4.7,48.4,49.6
Josh Christopher,HOU,64,1.8,27.3,0.84,1.5,0.6,1.3,45.3,47.7
Raul Neto,CLE,48,0.8,27.2,0.85,0.7,0.3,0.5,52,52
Keon Johnson,POR,40,1.6,27.1,0.71,1.1,0.4,1.1,31.1,36.7
Kendrick Nunn,LAL,39,2,26.7,0.73,1.4,0.6,1.6,39.1,42.2
Devin Vassell,SAS,39,4.7,26.5,1.02,4.8,2,4,50.3,54.1
Dennis Smith Jr.,CHA,55,2.8,26.4,0.66,1.8,0.8,2.3,33.9,33.9
Austin Reaves,LAL,64,2.8,26.3,1.08,3.1,1,1.8,55.8,60.2
Will Barton,WAS,41,2.2,26.3,0.74,1.7,0.7,1.9,37.2,41.7
Jalen Williams,OKC,75,3.5,26,0.92,3.2,1.3,2.8,47.4,48.6
Kyrie Irving,DAL,20,6,25.9,1.13,6.8,2.7,5,55.6,62.6
Norman Powell,LAC,60,4,25.6,1.05,4.2,1.4,2.9,46,50.6
Kyle Lowry,MIA,55,3,25.6,0.87,2.6,0.9,2,42.7,50.9
Russell Westbrook,LAL,52,5,25.5,0.75,3.8,1.5,3.4,43.5,47.5
Malachi Flynn,TOR,53,1.4,25.5,0.86,1.2,0.4,1.1,35.1,40.4
Furkan Korkmaz,PHI,25,1.1,25.5,0.96,1,0.3,0.6,53.3,56.7
Josh Richardson,SAS,43,2.9,25,0.8,2.3,0.9,2.2,40.6,43.8
Jimmy Butler,MIA,64,4.8,24.9,1.09,5.2,1.8,3.6,49.1,49.6
Caris LeVert,CLE,75,3.1,24.9,0.76,2.4,0.9,2.4,39.4,44.7
Jaylen Nowell,MIN,65,2.8,24.9,0.93,2.6,1.1,2.5,42.9,48.4
Kyrie Irving,BKN,40,6,24.7,1.02,6.2,2.4,5.3,44.8,52.9
Ty Jerome,GSW,45,1.6,24.5,0.99,1.6,0.6,1.2,52.7,55.5
Spencer Dinwiddie,DAL,53,4,24.4,1.06,4.3,1.6,3.2,49.4,57.1
R.J. Hampton,ORL,26,1.4,24,0.92,1.3,0.3,0.9,39.1,45.7
Jevon Carter,MIL,81,1.9,23.9,0.8,1.5,0.7,1.6,42,46.6
Derrick White,BOS,82,2.7,23.5,0.94,2.5,0.9,2,43.5,50.3
Malaki Branham,SAS,66,2.6,23.5,0.94,2.4,1.1,2.1,51.1,52.5
Collin Sexton,UTA,48,3.1,23.5,0.98,3.1,1,2.3,45.4,47.2
James Bouknight,CHA,34,1.6,23.4,0.59,1,0.4,1.3,27.9,31.4
Kawhi Leonard,LAC,52,4.8,23,1.17,5.5,2.1,3.8,54.6,58.9
Jalen Suggs,ORL,53,2.5,22.9,0.89,2.3,0.9,1.8,48,56.6
Seth Curry,BKN,61,1.9,22.4,1.06,2,0.8,1.6,47.9,56.8
Davion Mitchell,SAC,80,1.3,22.4,0.72,1,0.4,1,42,45.1
Paolo Banchero,ORL,72,4.8,22.3,0.85,4.1,1.5,3.6,41,44.1
Kira Lewis Jr.,NOP,22,1,22.3,1.04,1.1,0.4,0.9,45,50
George Hill,IND,11,0.9,22.2,0.8,0.7,0.2,0.5,33.3,33.3
Bruce Brown,DEN,80,2.5,22,0.69,1.8,0.7,1.9,35.6,36.2
Bogdan Bogdanovic,ATL,54,2.8,21.6,0.9,2.5,1,2.2,43.3,50.4
Malik Monk,SAC,77,2.8,21.4,0.9,2.6,0.9,1.9,45.6,52
Dillon Brooks,MEM,73,3.4,21.4,0.76,2.5,1,2.9,36.2,39.5
Dalano Banton,TOR,23,1.2,21.4,0.48,0.6,0.2,1,22.7,27.3
Jaden Hardy,DAL,48,1.8,21,0.89,1.6,0.6,1.4,42.4,47.7
LeBron James,LAL,55,5.7,20.8,0.9,5.1,1.9,4.4,44.6,50.2
Keldon Johnson,SAS,63,4.5,20.8,0.91,4.1,1.6,3.5,46.6,48.9
Shaquille Harrison,POR,5,2,20.8,0.6,1.2,0.4,1.4,28.6,35.7
Jayson Tatum,BOS,74,5.6,20.5,0.89,5,1.7,4.5,38.5,45.8
RJ Barrett,NYK,73,4.2,20.5,0.84,3.6,1.3,3.1,43,43.7
Jordan McLaughlin,MIN,43,0.9,20.4,0.82,0.7,0.3,0.6,44,52
Lonnie Walker IV,LAL,56,2.2,20.1,0.98,2.2,0.8,1.9,43,46.3
Quenton Jackson,WAS,9,1.2,19.6,1.18,1.4,0.7,1,66.7,66.7
Patrick Beverley,CHI,22,1.3,19.4,0.71,0.9,0.4,0.9,42.1,44.7
Will Barton,TOR,16,1,19.3,0.56,0.6,0.2,1,18.8,28.1
Cam Reddish,POR,20,2.1,19.1,0.81,1.8,0.6,1.6,39.4,45.5
Pascal Siakam,TOR,71,4.5,18.9,0.93,4.2,1.5,3.4,43.8,46.3
Bennedict Mathurin,IND,78,3.1,18.9,0.85,2.6,0.9,2.3,38.3,41.4
Chris Duarte,IND,46,1.6,18.6,0.75,1.2,0.4,1.4,30.3,35.6
Amir Coffey,LAC,50,0.7,18.5,0.92,0.7,0.2,0.5,44.4,44.4
Marcus Smart,BOS,61,2.4,18.4,1.02,2.5,0.9,1.7,51,58.7
Terrence Ross,ORL,42,1.5,18.4,1.06,1.6,0.6,1.2,55.1,60.2
Russell Westbrook,LAC,21,3.2,18.4,0.95,3,1.2,2.4,50,56
Kyle Kuzma,WAS,64,4.1,18.2,0.83,3.4,1.4,3.2,43.4,46.6
Gary Trent Jr.,TOR,66,2.9,18.1,0.87,2.5,1,2.5,37.7,41.6
Patty Mills,BKN,40,1.1,18,0.78,0.9,0.3,0.9,37.1,45.7
Svi Mykhailiuk,CHA,19,1.8,17.8,1.29,2.4,0.8,1.5,57.1,73.2
Coby White,CHI,74,1.7,17.7,0.89,1.5,0.6,1.3,49,49
Kelly Oubre Jr.,CHA,48,3.5,17.6,0.94,3.3,1.3,3,41.8,45.5
Nickeil Alexander-Walker,MIN,23,1.1,17.5,1.08,1.2,0.4,0.9,47.6,54.8
De'Anthony Melton,PHI,77,1.8,17.4,0.85,1.5,0.6,1.4,41.8,50
Patrick Beverley,LAL,45,1.2,17.4,1.15,1.4,0.4,0.8,58.8,64.7
Payton Pritchard,BOS,48,1.1,17.4,0.96,1,0.4,0.8,46.2,57.7
Desmond Bane,MEM,58,3.4,17.3,0.95,3.2,1.3,2.7,47.5,53.2
Luguentz Dort,OKC,74,2.5,17.3,0.96,2.4,0.9,2,44.1,48.3
Devonte' Graham,NOP,53,0.9,17,0.67,0.6,0.2,0.7,26.3,34.2
Evan Fournier,NYK,27,1.3,17,0.65,0.8,0.3,0.9,28,34
Jaylen Brown,BOS,67,4.3,16.8,0.98,4.2,1.5,3.2,47,53.7
Bojan Bogdanovic,DET,59,3.2,16.4,0.88,2.8,1,2.3,44.2,47.8
Bryce McGowens,CHA,46,1,16.4,0.72,0.7,0.2,0.6,30.8,32.7
Shaedon Sharpe,POR,80,1.5,15.7,0.67,1,0.4,1.2,35.1,38.7
Malik Beasley,UTA,55,2.1,15.6,0.97,2,0.7,1.9,39,50.5
Kyle Anderson,MIN,69,1.5,15.4,0.85,1.2,0.5,1,48.6,50
Deni Avdija,WAS,76,1.6,15.4,0.7,1.1,0.4,1,40.8,44.1
Johnny Davis,WAS,28,1.1,15.1,0.83,0.9,0.4,0.9,40,44
Zion Williamson,NOP,29,3.5,15,1.03,3.6,1.3,2.2,58.7,59.5
Ayo Dosunmu,CHI,80,1.3,15,0.83,1.1,0.5,1,50.6,51.2
Kevin Durant,BKN,39,3.7,14.8,1.19,4.4,1.6,2.7,59,64.8
Jeremy Sochan,SAS,56,1.8,14.8,0.66,1.2,0.4,1.4,32.9,35.5
Landry Shamet,PHX,40,1.3,14.8,0.93,1.2,0.4,1.1,39.5,50
Edmond Sumner,BKN,53,1,14.8,0.89,0.9,0.3,0.7,43.6,46.2
De'Andre Hunter,ATL,67,2.2,14.7,0.99,2.2,0.8,1.7,47.4,49.6
Romeo Langford,SAS,43,1.1,14.6,0.83,0.9,0.4,1,42.9,42.9
Naji Marshall,NOP,77,1.4,14.3,0.71,1,0.4,1,39.5,39.5
Dyson Daniels,NOP,59,0.7,14.2,0.68,0.5,0.2,0.5,34.5,39.7
Mikal Bridges,PHX,56,2.3,14,0.98,2.2,0.9,1.8,49,50.5
Grayson Allen,MIL,72,1.3,13.4,0.83,1,0.4,1,36.6,44.4
Saddiq Bey,DET,52,1.9,13,1.04,1.9,0.6,1.5,40.5,47.5
Miles McBride,NYK,64,0.5,13,0.59,0.3,0.1,0.4,23.1,28.8
Johnny Juzang,UTA,18,0.8,13,0.79,0.6,0.3,0.7,41.7,45.8
Jordan Nwora,IND,24,1.6,12.8,1.13,1.8,0.8,1.4,52.9,60.3
Jae'Sean Tate,HOU,31,1.3,12.7,0.92,1.2,0.5,0.9,55.6,55.6
Donte DiVincenzo,GSW,72,1.2,12.5,0.66,0.8,0.3,0.8,30.5,37.3
Eric Gordon,LAC,22,1.2,12.3,0.96,1.1,0.3,0.7,46.7,56.7
Kevin Durant,PHX,8,2.5,11.9,0.7,1.8,0.8,1.8,42.9,46.4
MarJon Beauchamp,MIL,52,0.7,11.8,0.56,0.4,0.2,0.5,32,36
Frank Ntilikina,DAL,47,0.4,11.4,1.15,0.5,0.2,0.3,66.7,70.8
Giannis Antetokounmpo,MIL,63,3.3,11.3,1.05,3.5,1.3,2.3,54.5,56.6
Tobias Harris,PHI,74,1.5,11,0.84,1.2,0.5,1.3,40.9,42.5
Alex Caruso,CHI,67,0.6,10.9,0.51,0.3,0.1,0.4,32,38
Cam Reddish,NYK,20,0.9,10.8,0.83,0.8,0.4,0.8,46.7,46.7
Cedi Osman,CLE,77,0.9,10.7,1.03,0.9,0.3,0.6,43.8,51
Josh Richardson,NOP,23,0.8,10.7,1.26,1,0.5,0.7,64.7,64.7
Terrence Ross,PHX,21,0.9,10.7,0.9,0.8,0.4,0.9,44.4,44.4
Malik Beasley,LAL,26,1.2,10.5,0.5,0.6,0.2,1,23.1,26.9
Jordan Nwora,MIL,38,0.7,10.5,0.46,0.3,0.1,0.5,21.1,26.3
Justise Winslow,POR,29,0.9,10.5,0.44,0.4,0.2,0.7,31.6,31.6
T.J. Warren,BKN,27,0.9,10.4,0.79,0.7,0.3,0.7,40,40
Ziaire Williams,MEM,38,0.7,10.4,0.76,0.5,0.2,0.5,40,45
O.G. Anunoby,TOR,67,1.7,10.3,0.75,1.3,0.5,1.3,37.5,40.3
Scottie Barnes,TOR,77,1.6,10,0.69,1.1,0.4,1.3,34.7,36.2
Terance Mann,LAC,81,0.8,10,1.19,1,0.4,0.7,57.4,60.2
Cameron Johnson,BKN,25,1.4,9.9,1.06,1.5,0.6,1.2,45.2,48.4
R.J. Hampton,DET,20,0.8,9.9,0.69,0.6,0.1,0.4,25,25
Royce O'Neale,BKN,76,0.9,9.8,0.79,0.8,0.2,0.6,44.2,52.3
Terence Davis,SAC,64,0.6,9.2,0.97,0.6,0.2,0.5,48.4,59.7
Buddy Hield,IND,80,1.4,9.1,0.92,1.3,0.5,1.1,46.5,55.2
Ochai Agbaji,UTA,59,0.7,8.9,0.68,0.5,0.2,0.5,32.3,37.1
Kevin Huerter,SAC,75,1.2,8.8,0.88,1,0.4,1,40.3,48.6
Damion Lee,PHX,74,0.7,8.7,0.64,0.4,0.1,0.4,34.4,34.4
Bol Bol,ORL,70,0.8,8.6,0.73,0.6,0.2,0.5,40.5,43.2
Nassir Little,POR,54,0.6,8.6,0.65,0.4,0.2,0.5,32.1,35.7
Josh Hart,NYK,25,0.8,8.6,0.58,0.4,0.1,0.6,21.4,25
AJ Griffin,ATL,72,0.7,8.4,0.94,0.7,0.3,0.6,46.5,52.3
Max Strus,MIA,80,0.9,8.3,0.96,0.9,0.3,0.7,45.8,55.9
Jerami Grant,POR,63,1.5,8.2,1.09,1.7,0.6,1.1,52.9,57.4
Patrick Williams,CHI,82,0.8,8,0.92,0.7,0.3,0.7,47.4,48.2
Andrew Wiggins,GSW,37,1.3,7.9,0.65,0.8,0.4,1.1,35.9,39.7
Caleb Martin,MIA,71,0.7,7.8,0.98,0.7,0.3,0.6,46.5,51.2
Gary Harris,ORL,48,0.6,7.8,1,0.6,0.2,0.5,41.7,45.8
Kevon Harris,ORL,34,0.3,7.6,0.55,0.2,0,0.2,14.3,14.3
Tim Hardaway Jr.,DAL,71,1,7.5,0.75,0.8,0.3,0.9,36.1,38.5
Chuma Okeke,ORL,28,0.4,7.4,0.46,0.2,0.1,0.3,25,31.3
Jalen McDaniels,CHA,56,0.8,7.3,0.64,0.5,0.2,0.5,33.3,33.3
Luke Kennard,MEM,24,0.6,7.2,1.14,0.7,0.3,0.4,60,70
Justin Holiday,ATL,28,0.4,7.2,0.4,0.1,0.1,0.4,20,20
Troy Brown Jr.,LAL,76,0.5,7.1,0.68,0.3,0.1,0.4,33.3,39.4
Kevin Knox II,POR,21,0.6,7.1,0.54,0.3,0.1,0.4,33.3,38.9
Klay Thompson,GSW,69,1.4,7,0.99,1.4,0.6,1.3,44.8,56.9
Kelly Olynyk,UTA,68,0.9,7,0.79,0.7,0.2,0.5,51.6,54.8
Duncan Robinson,MIA,42,0.5,6.9,0.74,0.3,0.1,0.3,38.5,53.8
Rodney McGruder,DET,32,0.4,6.9,0.83,0.3,0.1,0.3,27.3,36.4
Rui Hachimura,WAS,30,0.9,6.8,0.85,0.7,0.3,0.6,50,50
Hamidou Diallo,DET,56,0.6,6.8,0.57,0.4,0.2,0.5,32.1,32.1
Ousmane Dieng,OKC,39,0.4,6.8,0.67,0.3,0.1,0.3,38.5,38.5
Danuel House Jr.,PHI,56,0.3,6.8,0.47,0.1,0,0.2,18.2,18.2
Julius Randle,NYK,77,1.6,6.7,0.99,1.6,0.5,1.2,40,49.5
Josh Green,DAL,60,0.5,6.5,1.16,0.6,0.3,0.5,59.3,59.3
Isaiah Joe,OKC,73,0.5,6.4,1.05,0.5,0.2,0.4,48.4,58.1
David Roddy,MEM,70,0.5,6.3,0.72,0.3,0.1,0.3,37.5,39.6
Kentavious Caldwell-Pope,DEN,77,0.6,6.2,0.98,0.6,0.3,0.5,55.6,58.3
Trendon Watford,POR,62,0.4,6.2,1.26,0.5,0.2,0.3,66.7,66.7
Simone Fontecchio,UTA,52,0.4,6.2,0.56,0.3,0.1,0.4,30,32.5
P.J. Washington,CHA,73,1,6.1,0.65,0.6,0.3,0.8,36.2,39.7
Luke Kennard,LAC,35,0.4,6.1,1,0.4,0.2,0.4,53.8,57.7
Keita Bates-Diop,SAS,67,0.5,6,0.89,0.5,0.1,0.4,34.6,34.6
Vlatko Cancar,DEN,60,0.3,6,0.65,0.2,0.1,0.2,40,45
Stanley Johnson,SAS,30,0.3,5.9,1,0.3,0.1,0.2,60,70
Josh Okogie,PHX,72,0.5,5.8,0.85,0.4,0.1,0.3,30.4,34.8
Aaron Wiggins,OKC,70,0.4,5.8,0.96,0.4,0.1,0.3,52.6,52.6
Harrison Barnes,SAC,82,0.7,5.6,1.17,0.9,0.3,0.5,50,59.5
Cameron Johnson,PHX,17,0.6,5.6,0.73,0.5,0.2,0.6,27.3,31.8
Saddiq Bey,ATL,25,0.6,5.4,0.86,0.5,0.1,0.4,27.3,31.8
Isaiah Roby,SAS,42,0.3,5.4,0.55,0.1,0,0.2,25,37.5
Herbert Jones,NOP,66,0.5,5.3,1,0.5,0.2,0.4,48.1,48.1
Nikola Jokic,DEN,69,1.1,5.1,0.88,0.9,0.4,0.6,59.5,64.3
Doug McDermott,SAS,64,0.5,5.1,0.68,0.3,0.1,0.4,29.6,38.9
Kenrich Williams,OKC,53,0.4,5.1,0.95,0.4,0.2,0.3,47.1,50
Aaron Gordon,DEN,68,0.7,5,0.84,0.6,0.2,0.6,42.1,47.4
Aaron Nesmith,IND,73,0.5,5,0.92,0.5,0.2,0.4,48.3,51.7
Oshae Brissett,IND,65,0.3,5,1.14,0.4,0.1,0.2,43.8,53.1
Rudy Gay,UTA,56,0.3,4.9,1.12,0.3,0.1,0.2,53.8,61.5
Christian Braun,DEN,76,0.2,4.9,0.47,0.1,0,0.2,16.7,20.8
Isaiah Livers,DET,52,0.3,4.8,0.75,0.2,0.1,0.3,33.3,40
Taurean Prince,MIN,54,0.4,4.6,0.41,0.2,0.1,0.3,18.8,21.9
Josh Hart,POR,51,0.4,4.5,1.09,0.5,0.2,0.4,52.6,52.6
Jaden McDaniels,MIN,79,0.5,4.4,1.05,0.5,0.2,0.4,53.6,55.4
Corey Kispert,WAS,74,0.4,4.3,1.1,0.4,0.2,0.3,52,64
Lauri Markkanen,UTA,66,0.9,4.2,0.87,0.8,0.3,0.7,37.8,43.3
Marcus Morris Sr.,LAC,65,0.5,4.1,0.73,0.3,0.2,0.4,37,38.9
Jabari Smith Jr.,HOU,79,0.5,4,0.67,0.4,0.1,0.4,32.4,35.3
Austin Rivers,MIN,52,0.2,4,1,0.2,0.1,0.2,55.6,55.6
Pat Connaughton,MIL,61,0.3,3.8,0.72,0.2,0.1,0.2,38.5,46.2
Quentin Grimes,NYK,71,0.4,3.5,0.72,0.3,0.1,0.3,33.3,38.9
Christian Wood,DAL,67,0.5,3.2,0.94,0.4,0.1,0.3,47.4,52.6
Jonathan Kuminga,GSW,67,0.3,3.2,0.52,0.2,0,0.1,30,30
Michael Porter Jr.,DEN,63,0.5,3.1,0.66,0.3,0.1,0.3,33.3,40.5
Trey Murphy III,NOP,79,0.4,3,1.32,0.5,0.1,0.3,50,59.1
Tari Eason,HOU,82,0.3,3,0.84,0.3,0.1,0.2,47.1,50
Santi Aldama,MEM,77,0.2,2.8,0.83,0.2,0.1,0.2,50,54.2
Torrey Craig,PHX,79,0.2,2.8,0.47,0.1,0.1,0.2,30.8,30.8
Jaren Jackson Jr.,MEM,63,0.4,2.6,0.93,0.4,0.1,0.4,34.8,39.1
Draymond Green,GSW,73,0.2,2.5,0.44,0.1,0,0.1,33.3,33.3
Evan Mobley,CLE,79,0.4,2.4,0.9,0.3,0.2,0.3,59.1,59.1
Anthony Davis,LAL,56,0.5,2.3,0.83,0.4,0.1,0.4,40,40
Georges Niang,PHI,78,0.2,2.3,1.08,0.2,0.1,0.1,45.5,50
Jeff Green,DEN,56,0.2,2.3,0.7,0.1,0.1,0.1,37.5,37.5
Keegan Murray,SAC,80,0.2,2.2,0.68,0.2,0.1,0.2,33.3,36.7
