PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Jeremy Lin,BKN,1,14,77.8,1.14,16,4,9,44.4,50
Ramon Sessions,NYK,13,3.7,64.9,0.56,2.1,0.7,2.7,25.7,25.7
Xavier Rathan-Mayes,MEM,5,6.6,57.9,0.52,3.4,1.6,5.6,28.6,30.4
Mike James,PHX,32,6.7,53.9,0.82,5.5,2.2,5.3,42,45.6
Tyler Ulis,PHX,71,5.4,52.9,0.8,4.3,1.8,4.3,42.1,44.7
Josh Magette,ATL,17,1.8,52.5,0.71,1.3,0.4,1.4,25,29.2
Josh Gray,PHX,5,5.4,50.9,0.63,3.4,1.2,3.8,31.6,31.6
Kemba Walker,CHA,80,10.8,50.3,1.03,11.1,3.7,8.4,43.9,51.6
Reggie Jackson,DET,45,8.2,50.3,0.94,7.7,3.2,6.6,48,50
Jarrett Jack,NYK,62,4.8,50.2,0.86,4.1,1.8,3.8,46.4,47.7
Tony Parker,SAS,55,4.5,49.8,0.81,3.6,1.6,3.6,45.7,45.9
Elfrid Payton,PHX,19,7.3,49.5,0.86,6.3,2.5,5.5,46.2,47.1
Dennis Schroder,ATL,67,10.5,49,0.88,9.2,3.9,8.4,46,47.7
J.J. Barea,DAL,69,6.2,48.7,0.84,5.2,2,4.7,42.4,48.1
Dwight Buycks,DET,29,4.3,48.2,0.77,3.3,1.2,3,39.1,42.5
Kris Dunn,CHI,52,8,47.8,0.79,6.3,2.7,6.2,43.7,45.5
Damian Lillard,POR,73,11.9,47.4,1.05,12.4,4.1,9.3,44.1,52.6
Isaiah Whitehead,BKN,16,3.4,45.8,0.93,3.1,1.4,2.7,51.2,54.7
Raymond Felton,OKC,82,3.6,45.3,0.88,3.1,1.4,3,45,48.6
Jameer Nelson,DET,7,3.3,45.1,0.65,2.1,1,2.4,41.2,44.1
Isaiah Thomas,CLE,15,7.9,45,0.82,6.5,2.2,5.6,39.3,44
Briante Weber,MEM,5,2.8,43.8,1.07,3,1.2,1.8,66.7,66.7
Lou Williams,LAC,79,9.8,43.6,0.89,8.7,3,7.3,41.1,45.2
D'Angelo Russell,BKN,48,7.9,43.5,0.83,6.5,2.5,5.8,43.5,47.7
Isaiah Taylor,ATL,67,3.5,43.5,0.8,2.8,1,2.4,42.1,43.7
Isaiah Canaan,PHX,19,4.3,42.9,0.74,3.2,0.8,2.6,32.7,37.8
Jeff Teague,MIN,70,6.6,42.8,0.84,5.6,2.2,5.1,42.7,45.4
Emmanuel Mudiay,NYK,22,5.1,42.8,0.62,3.2,1.2,4,31,32.2
De'Aaron Fox,SAC,73,6.2,42.7,0.7,4.3,1.8,4.5,38.6,40.7
Andrew Harrison,MEM,56,4.4,42.6,0.93,4.1,1.5,3.3,46,49.5
Shane Larkin,BOS,54,2.1,42.4,0.65,1.4,0.6,1.6,34.1,36.4
Trey Burke,NYK,36,5.3,42.2,0.98,5.2,2.2,4.4,51.3,53.8
Milos Teodosic,LAC,45,4.5,42.2,0.82,3.6,1.4,3.4,42.8,49.7
Zach LaVine,CHI,24,7.7,42,0.9,6.9,2.5,6.3,39.7,45.7
Mike Conley,MEM,12,7.3,41.5,0.99,7.3,2.6,5.9,43.7,48.6
Eric Bledsoe,PHX,3,7.7,41.1,1.26,9.7,3.3,6.3,52.6,57.9
DeMar DeRozan,TOR,80,9.3,41,0.92,8.5,3,7.1,42.7,44.2
Jerian Grant,CHI,74,3.6,40.3,0.97,3.5,1.4,2.8,48.8,53.9
Shelvin Mack,ORL,69,3.2,40.3,0.64,2.1,0.8,2.5,32.8,36.2
Ricky Rubio,UTA,77,5.9,39.8,0.76,4.5,1.7,4.2,41,42.3
Goran Dragic,MIA,75,7.2,39.7,0.85,6.1,2.5,5.5,44.7,46.5
Frank Mason III,SAC,52,3.8,39.6,0.8,3,1.1,2.9,37.3,41.3
